 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
250915G,UK TAPES LTD==================,155804,1,"1,366.56",GENERAL CONSUMABLES,01/10/2015,"1,366.56",Procurement,Health & Safety
800066110,REDFERN TRAVEL LTD,1563498,1,908,PUBLIC TRANSPORT,01/10/2015,908,Operational Resilience,Human Resources
240915M,ENTEL UK LTD==================,170748,1,9,RADIO,01/10/2015,"1,079.00",Information and Communication Technology,ICT
240915M,ENTEL UK LTD==================,170748,2,935,RADIO,01/10/2015,,Information and Communication Technology,ICT
240915M,ENTEL UK LTD==================,170748,3,135,RADIO,01/10/2015,,Information and Communication Technology,ICT
240915M,DRON & WRIGHT=================,17855,1,2,PROFESSIONAL SERVICES,01/10/2015,"35,174.34",Technical And Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,2,"4,448.24",PROFESSIONAL SERVICES,01/10/2015,,Technical And Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,3,321.1,PROFESSIONAL SERVICES,01/10/2015,,Technical And Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,4,900,PROFESSIONAL SERVICES,01/10/2015,,Technical And Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,5,488,PROFESSIONAL SERVICES,01/10/2015,,Technical And Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,6,"2,281.00",PROFESSIONAL SERVICES,01/10/2015,,Technical And Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,7,465.5,DISPOSAL COSTS-ESTATES AGENTS,01/10/2015,,Technical and Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,8,"3,597.00",DISPOSAL COSTS-ESTATES AGENTS,01/10/2015,,Technical and Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,9,"1,176.00",DISPOSAL COSTS-ESTATES AGENTS,01/10/2015,,Technical and Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,10,667.5,DISPOSAL COSTS-ESTATES AGENTS,01/10/2015,,Technical and Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,11,915.5,DISPOSAL COSTS-ESTATES AGENTS,01/10/2015,,Technical and Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,12,"2,252.00",DISPOSAL COSTS-ESTATES AGENTS,01/10/2015,,Technical and Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,13,"4,462.80",PROFESSIONAL SERVICES,01/10/2015,,Technical And Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,14,"3,640.50",PROFESSIONAL SERVICES,01/10/2015,,Technical And Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,15,416.67,PROFESSIONAL SERVICES,01/10/2015,,Technical And Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,16,"7,692.02",DISPOSAL COSTS-ESTATES AGENTS,01/10/2015,,Technical and Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,17,"1,445.51",DISPOSAL COSTS-ESTATES AGENTS,01/10/2015,,Technical and Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,18,0.5,PROF FEES-MISCELLANEOUS,01/10/2015,,Technical and Service Support,Facilities & Management S
240915M,DRON & WRIGHT=================,17855,19,2.5,PROF FEES-MISCELLANEOUS,01/10/2015,,Technical and Service Support,Facilities & Management S
140915M,DYSLEXIA ACTION,193284,1,525,LEARNING SUPPORT,01/10/2015,525,Development and Training,Human Resources
170915M,DYSLEXIA ACTION,193325,1,"1,620.00",LEARNING SUPPORT,01/10/2015,"1,920.00",Development and Training,Human Resources
170915M,DYSLEXIA ACTION,193325,2,300,LEARNING SUPPORT,01/10/2015,,Development and Training,Human Resources
140915M,DYSLEXIA ACTION,193327,1,"2,160.00",LEARNING SUPPORT,01/10/2015,"2,160.00",Development and Training,Human Resources
280915G,RRC TRAINING,201175698,1,"1,195.00",PROFESSIONAL DEVELOPMENT,01/10/2015,"1,195.00",Procurement,Human Resources
141203,AFFINITY WATER,20949794I,1,359.51,WATER & SEWERAGE RATES,01/10/2015,359.51,Technical And Service Support,Utilities
141203,THAMES WATER UTILITIES LTD====,2122061529I,1,637.99,WATER & SEWERAGE RATES,01/10/2015,637.99,Technical And Service Support,Utilities
280915H,CRISPIN HUGHES================,2305,1,359.9,PRESS OFFICE,01/10/2015,359.9,Communications,Facilities & Management S
240915M,INFIGO LTD====================,23919,1,177.5,STATIONERY CONSUMABLES,01/10/2015,802.5,Communications,Stationery
240915M,INFIGO LTD====================,23919,2,325,STATIONERY CONSUMABLES,01/10/2015,,Communications,Stationery
240915M,INFIGO LTD====================,23919,3,300,STATIONERY CONSUMABLES,01/10/2015,,Communications,Stationery
800066097,ADECCO UK LIMITED=============,27123999,1,973.14,FRS STAFF AGENCY,01/10/2015,973.14,Review of Property Services,Human Resources
800066098,ADECCO UK LIMITED=============,27130238,1,973.14,FRS STAFF AGENCY,01/10/2015,973.14,Review of Property Services,Human Resources
800066093,ADECCO UK LIMITED=============,27136272,1,"1,961.80",FRS STAFF AGENCY,01/10/2015,"1,961.80",Legal & Democratic Services,Human Resources
800066099,ADECCO UK LIMITED=============,27136282,1,973.14,FRS STAFF AGENCY,01/10/2015,973.14,Review of Property Services,Human Resources
800066120,ADECCO UK LIMITED=============,27136288,1,"1,746.60",FRS STAFF AGENCY,01/10/2015,"1,746.60",Vehicle & Equipment Programme,Human Resources
800066100,ADECCO UK LIMITED=============,27143337,1,324.38,FRS STAFF AGENCY,01/10/2015,324.38,Review of Property Services,Human Resources
800066101,ADECCO UK LIMITED=============,27149178,1,370.72,FRS STAFF AGENCY,01/10/2015,370.72,Review of Property Services,Human Resources
800066094,ADECCO UK LIMITED=============,27175066,1,980.9,FRS STAFF AGENCY,01/10/2015,980.9,Legal & Democratic Services,Human Resources
800066095,ADECCO UK LIMITED=============,27181436,1,"1,471.35",FRS STAFF AGENCY,01/10/2015,"1,471.35",Legal & Democratic Services,Human Resources
800066096,ADECCO UK LIMITED=============,27187694,1,980.9,FRS STAFF AGENCY,01/10/2015,980.9,Legal & Democratic Services,Human Resources
800066125,ADECCO UK LIMITED=============,27257899,1,"1,746.60",FRS STAFF AGENCY,01/10/2015,"1,746.60",Vehicle & Equipment Programme,Human Resources
240915M,DRAEGER SAFETY UK LIMITED=====,2910027004,1,97.2,PROTECTIVE EQUIPT - PARTS,01/10/2015,254.5,Technical and Service Support,Fire & Rescue
240915M,DRAEGER SAFETY UK LIMITED=====,2910027004,2,157.3,PROTECTIVE EQUIPT - PARTS,01/10/2015,,Technical and Service Support,Fire & Rescue
280915G,DRAEGER SAFETY UK LIMITED=====,2910028477,1,452,PROTECTIVE EQUIPT - PARTS,01/10/2015,452,Technical and Service Support,Fire & Rescue
280915G,DRAEGER SAFETY UK LIMITED=====,2910028478,1,452,PROTECTIVE EQUIPT - PARTS,01/10/2015,452,Technical and Service Support,Fire & Rescue
280915G,DRAEGER SAFETY UK LIMITED=====,2910028566,1,"5,988.00",PROTECTIVE EQUIPT - PARTS,01/10/2015,"7,866.72",Technical and Service Support,Fire & Rescue
280915G,DRAEGER SAFETY UK LIMITED=====,2910028566,2,"1,878.72",PROTECTIVE EQUIPT - PARTS,01/10/2015,,Technical and Service Support,Fire & Rescue
280915G,DRAEGER SAFETY UK LIMITED=====,2910028895,1,281.25,PROTECTIVE EQUIPT - PARTS,01/10/2015,281.25,Technical and Service Support,Fire & Rescue
280915G,DRAEGER SAFETY UK LIMITED=====,2910029353,1,111.1,PROTECTIVE EQUIPT - PARTS,01/10/2015,"1,575.15",Technical and Service Support,Fire & Rescue
280915G,DRAEGER SAFETY UK LIMITED=====,2910029353,2,358.75,PROTECTIVE EQUIPT - PARTS,01/10/2015,,Technical and Service Support,Fire & Rescue
280915G,DRAEGER SAFETY UK LIMITED=====,2910029353,3,76.8,PROTECTIVE EQUIPT - PARTS,01/10/2015,,Technical and Service Support,Fire & Rescue
280915G,DRAEGER SAFETY UK LIMITED=====,2910029353,4,356.5,PROTECTIVE EQUIPT - PARTS,01/10/2015,,Technical and Service Support,Fire & Rescue
280915G,DRAEGER SAFETY UK LIMITED=====,2910029353,5,584,PROTECTIVE EQUIPT - PARTS,01/10/2015,,Technical and Service Support,Fire & Rescue
280915G,DRAEGER SAFETY UK LIMITED=====,2910029353,6,88,PROTECTIVE EQUIPT - PARTS,01/10/2015,,Technical and Service Support,Fire & Rescue
280915G,DRAEGER SAFETY UK LIMITED=====,2910029499,1,678.8,PROTECTIVE EQUIPT - PARTS,01/10/2015,678.8,Technical and Service Support,Fire & Rescue
240915M,PULSE FITNESS LTD,37142,1,"1,605.10",GYM EQUIPMENT,01/10/2015,"1,605.10",Technical And Service Support,Sports & Playground Equip
240915M,PULSE FITNESS LTD,37143,1,"1,605.10",GYM EQUIPMENT,01/10/2015,"1,605.10",Technical And Service Support,Sports & Playground Equip
240915M,PULSE FITNESS LTD,37144,1,291.07,GYM EQUIPMENT,01/10/2015,291.07,Technical And Service Support,Sports & Playground Equip
240915M,PULSE FITNESS LTD,37145,1,"2,309.18",GYM EQUIPMENT,01/10/2015,"2,309.18",Technical And Service Support,Sports & Playground Equip
240915M,PULSE FITNESS LTD,37151,1,"3,147.58",GYM EQUIPMENT,01/10/2015,"3,147.58",Technical And Service Support,Sports & Playground Equip
240915M,PULSE FITNESS LTD,37200,1,"2,309.18",GYM EQUIPMENT,01/10/2015,"2,309.18",Technical And Service Support,Sports & Playground Equip
240915M,PULSE FITNESS LTD,37203,1,"1,605.10",GYM EQUIPMENT,01/10/2015,"1,605.10",Technical And Service Support,Sports & Playground Equip
240915M,PULSE FITNESS LTD,37204,1,"1,605.10",GYM EQUIPMENT,01/10/2015,"1,605.10",Technical And Service Support,Sports & Playground Equip
240915M,PULSE FITNESS LTD,37205,1,"1,605.10",GYM EQUIPMENT,01/10/2015,"1,605.10",Technical And Service Support,Sports & Playground Equip
150915H,COMPUTACENTRE================,3880619580,1,579,ACQUISITIONS,01/10/2015,579,Information and Communication Technology,ICT
141203,THAMES WATER UTILITIES LTD====,3916838388I,1,395.96,WATER & SEWERAGE RATES,01/10/2015,395.96,Technical And Service Support,Utilities
280915G,EVOLUTION ENVIRONMENTAL LTD,3978,1,740,DEVELOPMENT  EXPENSES-CONTRACT,01/10/2015,830,Technical and Service Support,"Works - Construction, R&M"
280915G,EVOLUTION ENVIRONMENTAL LTD,3978,2,90,DEVELOPMENT  EXPENSES-CONTRACT,01/10/2015,,Technical and Service Support,"Works - Construction, R&M"
141203,THAMES WATER UTILITIES LTD====,4200664575I,1,430.39,WATER & SEWERAGE RATES,01/10/2015,430.39,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,1,"1,063.95",ELECTRICITY,01/10/2015,"23,953.68",Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,2,439.72,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,3,745.26,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,4,627.8,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,5,519.1,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,6,564.87,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,7,"1,932.71",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,8,"1,015.10",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,9,959.7,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,10,"1,174.47",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,11,"1,089.97",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,12,"1,030.53",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,13,373.4,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,14,411.88,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,15,442.65,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,16,555.42,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,17,502.96,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,18,459.8,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,19,414.62,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,20,582.42,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,21,"1,062.50",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,22,513.01,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,23,530.46,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,24,760.82,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,25,779.27,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,26,382.6,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,27,415.72,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,28,439.95,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,29,495.39,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,30,531.7,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,31,475.99,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,32,447,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,33,438.88,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,34,503.29,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,35,569.45,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141198,BRITISH GAS BUSINESS==========,4303709151,36,701.32,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,1,786.23,ELECTRICITY,01/10/2015,"19,050.16",Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,2,700.67,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,3,685,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,4,536.09,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,5,314.21,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,6,422.96,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,7,388.85,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,8,432.24,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,9,454.08,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,10,772.54,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,11,422.77,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,12,365.4,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,13,471.87,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,14,447,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,15,494.04,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,16,529.74,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,17,448.22,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,18,481.67,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,19,377.73,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,20,411.43,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,21,427.98,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,22,468.81,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,23,479.53,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,24,441.5,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,25,464.12,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,26,316.59,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,27,359.86,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,28,382.05,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,29,470.28,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,30,"1,106.99",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,31,993.17,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,32,"1,189.77",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,33,208.18,GAS,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,34,376.86,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,35,567.25,GAS,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,36,443.11,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141199,BRITISH GAS BUSINESS==========,4303709152,37,411.37,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,1,295.19,ELECTRICITY,01/10/2015,"34,967.61",Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,2,160.34,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,3,"2,627.88",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,4,"2,524.14",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,5,"8,067.27",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,6,"2,773.37",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,7,"3,069.58",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,8,102.71,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,9,102.71,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,10,102.71,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,11,106.14,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,12,106.14,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,13,97.99,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,14,475.16,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,15,541.13,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,16,423.85,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,17,631.1,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,18,797.86,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,19,646.81,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,20,462.26,ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,21,"1,278.66",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,22,"1,485.27",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,23,"1,539.90",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,24,"1,606.96",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,25,"1,715.69",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,26,"1,612.61",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
141200,BRITISH GAS BUSINESS==========,4303709153,27,"1,614.18",ELECTRICITY,01/10/2015,,Technical And Service Support,Utilities
280915H,KNIGHTON CLEANING SERVICES LTD,48610,1,"1,937.39",GENERAL CLEANS,01/10/2015,"71,837.23",Technical And Service Support,Cleaning & Janitorial
280915H,KNIGHTON CLEANING SERVICES LTD,48610,2,"1,159.23",GENERAL CLEANS,01/10/2015,,Technical And Service Support,Cleaning & Janitorial
