 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
190613H,*SPRUE SAFETY PRODUCTS LTD====,1048383,2,880,FIRE DETECTORS,01/07/2013,
190613H,*SPRUE SAFETY PRODUCTS LTD====,1048384,1,"3,230.00",FIRE DETECTORS,01/07/2013,"8,059.00"
190613H,*SPRUE SAFETY PRODUCTS LTD====,1048384,2,"1,400.00",FIRE DETECTORS,01/07/2013,
190613H,*SPRUE SAFETY PRODUCTS LTD====,1048384,3,"3,429.00",FIRE DETECTORS,01/07/2013,
800021045,JAMES HUNTER (OUTFITTERS) LTD=,107089,1,280.58,CLOTHING,01/07/2013,421.66
800021045,JAMES HUNTER (OUTFITTERS) LTD=,107089,2,141.08,CLOTHING,01/07/2013,
260613C,INFOR (UNITED KINGDOM) LIMITED,11303735-GB04G,1,"4,280.00",MAINTENANCE & SUPPORT,01/07/2013,"4,280.00"
250613C,T&B CONTRACTORS LIMITED=======,11574,1,"5,866.00",STRATEGIC (NON CYCLICAL),01/07/2013,"5,866.00"
260613C,CMT===========================,135879,1,381.8,OPERATIONAL EQUIP-PURCHASE,01/07/2013,998.35
260613C,CMT===========================,135879,2,571.55,OPERATIONAL EQUIP-PURCHASE,01/07/2013,
260613C,CMT===========================,135879,3,45,OPERATIONAL EQUIP-PURCHASE,01/07/2013,
140272,AFFINITY WATER,1587526-0N,1,860.76,WATER & SEWERAGE RATES,01/07/2013,860.76
250613C,B NOKES CONTRACTS LTD,1793,1,430,DEVELOPMENT  EXPENSES-CONTRACT,01/07/2013,430
270613G,BRISTOL UNIFORMS LTD==========,216448,1,"3,759.82",CLOTHING,01/07/2013,"3,759.82"
260613H,TEAM PURPLE LIMITED===========,2550,1,139,CLOTHING,01/07/2013,278.42
260613H,TEAM PURPLE LIMITED===========,2550,2,39.82,CLOTHING,01/07/2013,
260613H,TEAM PURPLE LIMITED===========,2550,3,99.6,CLOTHING,01/07/2013,
140272,THAMES WATER UTILITIES LTD====,2574700531D,1,888.15,WATER & SEWERAGE RATES,01/07/2013,888.15
800021278,ADECCO UK LIMITED=============,26450286,1,427.04,FRS STAFF AGENCY,01/07/2013,427.04
800021279,ADECCO UK LIMITED=============,26450287,1,"1,333.44",FRS STAFF AGENCY,01/07/2013,"1,333.44"
800021280,ADECCO UK LIMITED=============,26450288,1,942.2,FRS STAFF AGENCY,01/07/2013,942.2
800021281,ADECCO UK LIMITED=============,26450289,1,952.7,FRS STAFF AGENCY,01/07/2013,952.7
800021282,ADECCO UK LIMITED=============,26450290,1,439.6,FRS STAFF AGENCY,01/07/2013,439.6
800021283,ADECCO UK LIMITED=============,26450291,1,945.42,FRS STAFF AGENCY,01/07/2013,945.42
800021284,ADECCO UK LIMITED=============,26450292,1,"1,908.90",FRS STAFF AGENCY,01/07/2013,"1,908.90"
800021285,ADECCO UK LIMITED=============,26450293,1,"1,483.68",FRS STAFF AGENCY,01/07/2013,"1,483.68"
800021286,ADECCO UK LIMITED=============,26450294,1,420.76,FRS STAFF AGENCY,01/07/2013,420.76
800021287,ADECCO UK LIMITED=============,26450295,1,560.34,FRS STAFF AGENCY,01/07/2013,560.34
800021288,ADECCO UK LIMITED=============,26450296,1,586.88,FRS STAFF AGENCY,01/07/2013,586.88
800021289,ADECCO UK LIMITED=============,26450297,1,439.6,FRS STAFF AGENCY,01/07/2013,439.6
800021290,ADECCO UK LIMITED=============,26450298,1,"1,445.40",FRS STAFF AGENCY,01/07/2013,"1,445.40"
800021291,ADECCO UK LIMITED=============,26450299,1,303.87,FRS STAFF AGENCY,01/07/2013,303.87
800021300,ADECCO UK LIMITED=============,26453263,1,"1,082.72",FRS STAFF AGENCY,01/07/2013,"1,082.72"
800021301,ADECCO UK LIMITED=============,26453264,1,"1,212.00",FRS STAFF AGENCY,01/07/2013,"1,212.00"
800021302,ADECCO UK LIMITED=============,26453265,1,"1,212.00",FRS STAFF AGENCY,01/07/2013,"1,212.00"
800021307,ADECCO UK LIMITED=============,26453266,1,573.6,FRS STAFF AGENCY,01/07/2013,573.6
800021308,ADECCO UK LIMITED=============,26453267,1,"1,075.50",FRS STAFF AGENCY,01/07/2013,"1,075.50"
800021311,ADECCO UK LIMITED=============,26453268,1,"1,333.71",FRS STAFF AGENCY,01/07/2013,"1,333.71"
800021312,ADECCO UK LIMITED=============,26453269,1,"2,222.85",FRS STAFF AGENCY,01/07/2013,"2,222.85"
800021313,ADECCO UK LIMITED=============,26453270,1,"2,222.85",FRS STAFF AGENCY,01/07/2013,"2,222.85"
800021314,ADECCO UK LIMITED=============,26453271,1,"2,222.85",FRS STAFF AGENCY,01/07/2013,"2,222.85"
800021296,ADECCO UK LIMITED=============,26453272,1,"1,066.56",FRS STAFF AGENCY,01/07/2013,"1,066.56"
800021297,ADECCO UK LIMITED=============,26453273,1,775.68,FRS STAFF AGENCY,01/07/2013,775.68
800021298,ADECCO UK LIMITED=============,26453274,1,"1,050.40",FRS STAFF AGENCY,01/07/2013,"1,050.40"
800021299,ADECCO UK LIMITED=============,26453275,1,"1,195.84",FRS STAFF AGENCY,01/07/2013,"1,195.84"
800021303,ADECCO UK LIMITED=============,26453276,1,"1,131.55",FRS STAFF AGENCY,01/07/2013,"1,131.55"
800021304,ADECCO UK LIMITED=============,26453277,1,678.93,FRS STAFF AGENCY,01/07/2013,678.93
800021305,ADECCO UK LIMITED=============,26453278,1,"1,131.55",FRS STAFF AGENCY,01/07/2013,"1,131.55"
800021306,ADECCO UK LIMITED=============,26453279,1,"1,131.55",FRS STAFF AGENCY,01/07/2013,"1,131.55"
800021292,ADECCO UK LIMITED=============,26453280,1,"1,403.65",FRS STAFF AGENCY,01/07/2013,"1,403.65"
800021293,ADECCO UK LIMITED=============,26453281,1,"1,340.80",FRS STAFF AGENCY,01/07/2013,"1,340.80"
800021294,ADECCO UK LIMITED=============,26453282,1,"1,372.23",FRS STAFF AGENCY,01/07/2013,"1,372.23"
800021295,ADECCO UK LIMITED=============,26453283,1,"1,466.50",FRS STAFF AGENCY,01/07/2013,"1,466.50"
800021309,ADECCO UK LIMITED=============,26453284,1,724.5,FRS STAFF AGENCY,01/07/2013,724.5
800021310,ADECCO UK LIMITED=============,26453285,1,289.8,FRS STAFF AGENCY,01/07/2013,289.8
250613C,BRISTOL UNIFORMS LTD==========,3101211,1,169.44,CLOTHING,01/07/2013,338.88
250613C,BRISTOL UNIFORMS LTD==========,3101211,2,169.44,CLOTHING,01/07/2013,
170613C,TEXTHELP SYSTEMS LIMITED======,31131,1,"6,995.00",PRESS OFFICE,01/07/2013,"6,995.00"
190613C,WALKER CONSTRUCTION (UK) LIMIT,33710,1,"100,244.00",DEVELOPMENT  EXPENSES-CONTRACT,01/07/2013,"100,244.00"
190613H,HUNTERS CONTRACTS LIMITED,342376,1,694.8,OFFICE FURNITURE,01/07/2013,694.8
260613C,CLASSIC VIDEO INTERNATIONAL===,37189,1,716,PUBLIC RELATIONS,01/07/2013,716
260613C,CLASSIC VIDEO INTERNATIONAL===,37197,1,657,PUBLIC RELATIONS,01/07/2013,657
260613C,CLASSIC VIDEO INTERNATIONAL===,37198,1,657,PUBLIC RELATIONS,01/07/2013,657
250613C,LOCAL GOVERNMENT ASSOCIATION==,40131311,1,265,PROFESSIONAL DEVELOPMENT,01/07/2013,265
250613C,FAHEY BUILDERS LTD============,5156,1,"22,802.68",DEVELOPMENT  EXPENSES-CONTRACT,01/07/2013,"22,802.68"
250613C,FAHEY BUILDERS LTD============,5159,1,"3,250.00",STRATEGIC (NON CYCLICAL),01/07/2013,"3,250.00"
250613C,FAHEY BUILDERS LTD============,5160,1,"5,278.00",STRATEGIC (NON CYCLICAL),01/07/2013,"5,278.00"
250613C,FAHEY BUILDERS LTD============,5161,1,450,STRATEGIC (NON CYCLICAL),01/07/2013,450
250613C,FAHEY BUILDERS LTD============,5162,1,"1,320.00",STRATEGIC (NON CYCLICAL),01/07/2013,"1,320.00"
190613C,INDEC BECKENHAM LTD===========,5549,1,"2,900.00",DEVELOPMENT  EXPENSES-CONTRACT,01/07/2013,"3,400.00"
190613C,INDEC BECKENHAM LTD===========,5549,2,500,DEVELOPMENT  EXPENSES-CONTRACT,01/07/2013,
140613E,MERLIN ELECTRICAL SERVICES LTD,6016,1,"1,645.00",STRATEGIC (NON CYCLICAL),01/07/2013,"1,645.00"
140272,THAMES WATER UTILITIES LTD====,65149-96346F,1,465,WATER & SEWERAGE RATES,01/07/2013,465
270613G,ACORN BUSINESS SUPPLIES LTD,7/I01390,1,260,OFFICE EQUIPMENT,01/07/2013,260
190613C,VIMPEX LIMITED================,77852,1,296.6,GENERAL CONSUMABLES,01/07/2013,296.6
260613C,AMBER CONSTRUCTION SERVICES LT,A3059,1,"6,866.26",DEVELOPT  EXPENSES-MISC,01/07/2013,"6,866.26"
270613G,LG BLAND ELECTRICAL & MECHANIC,B44441,1,"22,263.15",DEVELOPMENT  EXPENSES-CONTRACT,01/07/2013,"22,263.15"
260613C,PITNEY BOWES PURCHASE POWER,BA695735,1,"4,040.00",POSTAL SERVICES,01/07/2013,"4,040.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1305906,1,"1,185.00",CURRENT HYDRANT COSTS,01/07/2013,"1,185.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306261,1,"1,185.00",CURRENT HYDRANT COSTS,01/07/2013,"1,185.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306262,1,"1,185.00",CURRENT HYDRANT COSTS,01/07/2013,"1,185.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306263,1,"1,185.00",CURRENT HYDRANT COSTS,01/07/2013,"1,185.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306265,1,"1,185.00",CURRENT HYDRANT COSTS,01/07/2013,"1,185.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306268,1,"1,185.00",CURRENT HYDRANT COSTS,01/07/2013,"1,185.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306270,1,"1,185.00",CURRENT HYDRANT COSTS,01/07/2013,"1,185.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306272,1,"1,185.00",CURRENT HYDRANT COSTS,01/07/2013,"1,185.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306273,1,"1,185.00",CURRENT HYDRANT COSTS,01/07/2013,"1,185.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306276,1,"1,185.00",CURRENT HYDRANT COSTS,01/07/2013,"1,185.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306282,1,"1,185.00",CURRENT HYDRANT COSTS,01/07/2013,"1,185.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306286,1,"1,185.00",CURRENT HYDRANT COSTS,01/07/2013,"1,185.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306289,1,"1,082.00",CURRENT HYDRANT COSTS,01/07/2013,"1,082.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306291,1,419,CURRENT HYDRANT COSTS,01/07/2013,419
260613C,THAMES WATER UTILITIES LTD====,CBA1306292,1,"1,082.00",CURRENT HYDRANT COSTS,01/07/2013,"1,082.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306295,1,"1,082.00",CURRENT HYDRANT COSTS,01/07/2013,"1,082.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306297,1,511.5,CURRENT HYDRANT COSTS,01/07/2013,511.5
260613C,THAMES WATER UTILITIES LTD====,CBA1306302,1,"1,082.00",CURRENT HYDRANT COSTS,01/07/2013,"1,082.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306303,1,"1,082.00",CURRENT HYDRANT COSTS,01/07/2013,"1,082.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306353,1,459,CURRENT HYDRANT COSTS,01/07/2013,459
260613C,THAMES WATER UTILITIES LTD====,CBA1306355,1,436,CURRENT HYDRANT COSTS,01/07/2013,436
260613C,THAMES WATER UTILITIES LTD====,CBA1306356,1,"1,082.00",CURRENT HYDRANT COSTS,01/07/2013,"1,082.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306358,1,"1,082.00",CURRENT HYDRANT COSTS,01/07/2013,"1,082.00"
260613C,THAMES WATER UTILITIES LTD====,CBA1306359,1,"1,082.00",HYDRANTS,01/07/2013,"1,082.00"
200613G,*GRAFTON MERCHANTING GB LTD,CRO/342478,1,199.68,OPERATIONAL EQUIP-PURCHASE,01/07/2013,519.36
200613G,*GRAFTON MERCHANTING GB LTD,CRO/342478,2,319.68,OPERATIONAL EQUIP-PURCHASE,01/07/2013,
250613C,KIER BUILDING SERV ENGINEERS==,F00042969,1,"2,832.64",STRATEGIC (NON CYCLICAL),01/07/2013,"2,832.64"
140274,JCT600 CONTRACTS LIMITED======,INV00036409,1,"4,567.60",LEASE CAR CHARGES,01/07/2013,"5,484.13"
140274,JCT600 CONTRACTS LIMITED======,INV00036409,2,916.53,P/PAYMTS-CAR LEASG-RENTAL,01/07/2013,
140274,JCT600 CONTRACTS LIMITED======,INV00036409,3,-474.63,VAT CAR LEASING,01/07/2013,
140274,JCT600 CONTRACTS LIMITED======,INV00036409,4,474.63,LEASE CAR CHARGES,01/07/2013,
140274,JCT600 CONTRACTS LIMITED======,INV00036410,1,"3,273.39",LEASE CAR CHARGES,01/07/2013,"3,995.95"
140274,JCT600 CONTRACTS LIMITED======,INV00036410,2,722.56,P/PAYMTS-CAR LEASG-RENTAL,01/07/2013,
140274,JCT600 CONTRACTS LIMITED======,INV00036410,3,-339.88,VAT CAR LEASING,01/07/2013,
140274,JCT600 CONTRACTS LIMITED======,INV00036410,4,339.88,LEASE CAR CHARGES,01/07/2013,
140274,JCT600 CONTRACTS LIMITED======,INV00036411,1,"4,615.27",LEASE CAR CHARGES,01/07/2013,"5,541.36"
140274,JCT600 CONTRACTS LIMITED======,INV00036411,2,926.09,P/PAYMTS-CAR LEASG-RENTAL,01/07/2013,
140274,JCT600 CONTRACTS LIMITED======,INV00036411,3,-479.84,VAT CAR LEASING,01/07/2013,
140274,JCT600 CONTRACTS LIMITED======,INV00036411,4,479.84,LEASE CAR CHARGES,01/07/2013,
140274,JCT600 CONTRACTS LIMITED======,INV00037162,1,"4,809.02",LEASE CAR CHARGES,01/07/2013,"6,011.28"
140274,JCT600 CONTRACTS LIMITED======,INV00037162,2,"1,202.26",P/PAYMTS-CAR LEASG-RENTAL,01/07/2013,
140274,JCT600 CONTRACTS LIMITED======,INV00037162,3,-532.64,VAT CAR LEASING,01/07/2013,
140274,JCT600 CONTRACTS LIMITED======,INV00037162,4,532.64,LEASE CAR CHARGES,01/07/2013,
250613C,EDE'S (UK) LTD================,INV12368,1,"3,466.80",STRATEGIC (NON CYCLICAL),01/07/2013,"3,466.80"
250613C,BRISSCO SIGNS & GRAPHICS======,INV80017,1,508,GENERAL CONSUMABLES,01/07/2013,508
270613G,CHANGING YOUNG MINDS,MAY-JUNE2013,1,450,PROFESSIONAL DEVELOPMENT,01/07/2013,450
250613C,RADIOCOMS SYSTEMS LIMITED=====,OP/I011443,1,325,RADIO,01/07/2013,325
250613C,RADIOCOMS SYSTEMS LIMITED=====,OP/I011461,1,210,RADIO,01/07/2013,"2,935.00"
250613C,RADIOCOMS SYSTEMS LIMITED=====,OP/I011461,2,"2,215.00",RADIO,01/07/2013,
250613C,RADIOCOMS SYSTEMS LIMITED=====,OP/I011461,3,10,RADIO,01/07/2013,
250613C,RADIOCOMS SYSTEMS LIMITED=====,OP/I011461,4,500,RADIO,01/07/2013,
210613C,HUNTER LODGE==================,SI-05190,1,"1,705.00",ADVERTISING,01/07/2013,"1,705.00"
140279,THOMPSONS SOLICITORS==========,8790,2,"2,500.00",CLAIMANT COSTS AGREED,02/07/2013,"2,500.00"
270613H,WOLF SAFETY LAMP CO LTD=======,20187,1,"2,500.00",GENERAL CONSUMABLES,04/07/2013,"7,540.00"
270613H,WOLF SAFETY LAMP CO LTD=======,20187,2,"5,040.00",GENERAL CONSUMABLES,04/07/2013,
010713G,*OCS GROUP UK LTD,165649,1,291.95,STATIONERY CONSUMABLES,04/07/2013,291.95
240613E,INTUITIVE SYSTEMS AND NETWORKS,1861,1,"3,750.00",PURCHASES-COMPUTER/EQUIPMENT,04/07/2013,"3,750.00"
140278,OGILVIE FLEET LTD=============,241984,1,"3,641.06",LEASE CAR CHARGES,04/07/2013,"4,763.40"
140278,OGILVIE FLEET LTD=============,241984,2,"1,122.34",P/PAYMTS-CAR LEASG-RENTAL,04/07/2013,
140278,OGILVIE FLEET LTD=============,241984,3,-424.87,VAT CAR LEASING,04/07/2013,
140278,OGILVIE FLEET LTD=============,241984,4,424.87,LEASE CAR CHARGES,04/07/2013,
140278,GOOD ENERGY===================,003016060X,1,938,ELECTRICITY,04/07/2013,938
270613H,*PRINCIPAL CATERING CONSULTNTS,47825,1,389.25,REFRESHMENTS,04/07/2013,389.25
280613C,BT GLOBAL SERVICES============,790095235,1,500,TELECOMMUNICATIONS,04/07/2013,500
140278,THAMES WATER UTILITIES LTD====,0833660263*,1,"1,680.71",WATER & SEWERAGE RATES,04/07/2013,"1,680.71"
280613H,AFFINITY WATER,101024017,1,818,CURRENT HYDRANT COSTS,04/07/2013,818
010713E,REAM CONTRACTS LTD============,10118,1,"58,630.99",DEVELOPMENT  EXPENSES-CONTRACT,04/07/2013,"58,630.99"
800021051,JAMES HUNTER (OUTFITTERS) LTD=,107095,1,273.79,CLOTHING,04/07/2013,273.79
800021053,JAMES HUNTER (OUTFITTERS) LTD=,107097,1,141.08,CLOTHING,04/07/2013,426.84
800021053,JAMES HUNTER (OUTFITTERS) LTD=,107097,2,5.18,CLOTHING,04/07/2013,
800021053,JAMES HUNTER (OUTFITTERS) LTD=,107097,3,280.58,CLOTHING,04/07/2013,
800021064,JAMES HUNTER (OUTFITTERS) LTD=,107108,1,345.41,CLOTHING,04/07/2013,345.41
800021065,JAMES HUNTER (OUTFITTERS) LTD=,107109,1,283.77,CLOTHING,04/07/2013,283.77
280613C,BUSINESS EDGE LIMITED,10716,1,"2,490.00",STRATEGIC (NON CYCLICAL),04/07/2013,"2,490.00"
280613C,BT GLOBAL SERVICES============,1126421,1,541.66,TELECOMMUNICATIONS,04/07/2013,541.66
280613C,KIER BUILDING SERV ENGINEERS==,12120964,1,"30,061.71",TACTICAL DAY TO DAY,04/07/2013,"71,210.41"
280613C,KIER BUILDING SERV ENGINEERS==,12120964,2,523.32,TACTICAL DAY TO DAY,04/07/2013,
280613C,KIER BUILDING SERV ENGINEERS==,12120964,3,"1,745.65",TACTICAL DAY TO DAY,04/07/2013,
280613C,KIER BUILDING SERV ENGINEERS==,12120964,4,"1,882.77",TACTICAL DAY TO DAY,04/07/2013,
280613C,KIER BUILDING SERV ENGINEERS==,12120964,5,"28,919.33",STRATEGIC (CYCLICAL),04/07/2013,
280613C,KIER BUILDING SERV ENGINEERS==,12120964,6,808.13,STRATEGIC (CYCLICAL),04/07/2013,
280613C,KIER BUILDING SERV ENGINEERS==,12120964,7,"1,488.35",STRATEGIC (CYCLICAL),04/07/2013,
280613C,KIER BUILDING SERV ENGINEERS==,12120964,8,"5,781.15",STRATEGIC (CYCLICAL),04/07/2013,
270613H,MAYFAIR'S COACHES LTD=========,12853,1,550,CONTRACT HIRE,04/07/2013,550
280613H,ATKINS LIMITED================,13010111,1,"12,100.00",CONSULTANTS,04/07/2013,"16,080.00"
280613H,ATKINS LIMITED================,13010111,2,"3,980.00",CONSULTANTS,04/07/2013,
260613C,BUREAU VERITAS HS&E LTD=======,13010514,1,"94,508.74",SCIENTIFIC SERVICES,04/07/2013,"94,508.74"
010713F,PA ASSOCIATES (UK) LTD========,13050,1,"33,193.58",DEVELOPMENT  EXPENSES-CONTRACT,04/07/2013,"33,193.58"
010713E,GP CONTRACTS==================,14742,1,395,OFFICE FURNITURE,04/07/2013,395
180613E,B NOKES CONTRACTS LTD,1796,1,745,REMOVALS,04/07/2013,745
190613C,MERLIN ELECTRICAL SERVICES LTD,1876,1,481,STRATEGIC (NON CYCLICAL),04/07/2013,481
010713E,BRISTOL UNIFORMS LTD==========,207599,1,"1,351.00",CLOTHING,04/07/2013,"1,351.00"
280613C,ARKAS LIMITED=================,24005,1,"1,145.32",TACTICAL DAY TO DAY,04/07/2013,"3,464.89"
280613C,ARKAS LIMITED=================,24005,2,"2,319.57",STRATEGIC (CYCLICAL),04/07/2013,
280613C,ARKAS LIMITED=================,24012,1,"14,172.70",STRATEGIC (CYCLICAL),04/07/2013,"14,172.70"
010713F,ARKAS LIMITED=================,24025,1,682,STRATEGIC (NON CYCLICAL),04/07/2013,682
800021371,ADECCO UK LIMITED=============,26402701,1,"1,357.44",FRS STAFF AGENCY,04/07/2013,"1,357.44"
140278,THAMES WATER UTILITIES LTD====,2963180521/,1,666.92,WATER & SEWERAGE RATES,04/07/2013,666.92
270613H,NWFS==========================,30162,1,"7,948.00",PROFESSIONAL DEVELOPMENT,04/07/2013,"7,948.00"
010713E,BRISTOL UNIFORMS LTD==========,3101162,1,131.46,CLOTHING,04/07/2013,262.92
010713E,BRISTOL UNIFORMS LTD==========,3101162,2,131.46,CLOTHING,04/07/2013,
010713G,BRISTOL UNIFORMS LTD==========,3101213,1,169.44,CLOTHING,04/07/2013,338.88
010713G,BRISTOL UNIFORMS LTD==========,3101213,2,169.44,CLOTHING,04/07/2013,
190613C,W.GILCHRIST & CO,3464,1,635,PURCHASE,04/07/2013,782.5
190613C,W.GILCHRIST & CO,3464,2,147.5,PURCHASE,04/07/2013,
240613E,PCS CONSULTING SERVICES LTD===,3518,1,"1,978.00",PURCHASES-COMPUTER/EQUIPMENT,04/07/2013,"1,978.00"
140278,OPHTHALMIC TECHNOLOGIES LTD,35365,1,"4,437.86",MEDICAL EXPENSES,04/07/2013,"4,437.86"
270613H,CLASSIC VIDEO INTERNATIONAL===,37218,1,781,PUBLIC RELATIONS,04/07/2013,781
270613H,CLASSIC VIDEO INTERNATIONAL===,37219,1,711,PUBLIC RELATIONS,04/07/2013,711
270613H,CLASSIC VIDEO INTERNATIONAL===,37233,1,781,PUBLIC RELATIONS,04/07/2013,781
800020964,*BURLINGTON UNIFORMS LTD,418384,1,25.95,CLOTHING,04/07/2013,517.71
800020964,*BURLINGTON UNIFORMS LTD,418384,2,20.15,CLOTHING,04/07/2013,
800020964,*BURLINGTON UNIFORMS LTD,418384,3,29.29,CLOTHING,04/07/2013,
800020964,*BURLINGTON UNIFORMS LTD,418384,4,58.58,CLOTHING,04/07/2013,
800020964,*BURLINGTON UNIFORMS LTD,418384,5,191.87,CLOTHING,04/07/2013,
800020964,*BURLINGTON UNIFORMS LTD,418384,6,191.87,CLOTHING,04/07/2013,
010713G,GATWICK AIRPORT FIRE & RESCUE,4500003311,1,515.83,PROFESSIONAL DEVELOPMENT,04/07/2013,515.83
140278,BRITISH GAS BUSINESS==========,45712014/1,1,"10,311.16",ELECTRICITY,04/07/2013,"10,311.16"
010713E,REGENT OFFICE CARE LTD========,5385,1,158.7,STRATEGIC (CYCLICAL),04/07/2013,"5,554.50"
010713E,REGENT OFFICE CARE LTD========,5385,2,158.7,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,3,190.44,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,4,190.44,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,5,190.44,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,6,158.7,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,7,190.44,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,8,190.44,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,9,190.44,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,10,190.44,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,11,158.7,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,12,158.7,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,13,158.7,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,14,190.44,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,15,190.44,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,16,158.7,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,17,158.7,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,18,190.44,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,19,190.44,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,20,158.7,STRATEGIC (CYCLICAL),04/07/2013,
010713E,REGENT OFFICE CARE LTD========,5385,21,158.7,STRATEGIC (CYCLICAL),04/07/2013,
