 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,10,329.4,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,11,"1,063.65",GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,12,54.63,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,13,690.77,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,14,71.77,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,15,280.65,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,16,317.22,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,17,33.24,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,18,379.09,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,19,539.46,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,20,75.62,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,21,46.64,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,22,572.73,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,23,922.95,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,24,270.12,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,25,48.32,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,26,683.54,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,27,480.89,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,28,44.23,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,29,234.72,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,30,2.05,GAS,07/01/2016,,Technical And Service Support,Utilities
141304,CORONA ENERGY RETAIL 4 LTD,1067711152,31,956.87,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,1,41.33,GAS,07/01/2016,"15,775.64",Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,2,396.65,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,3,510.27,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,4,220.92,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,5,360.88,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,6,435.47,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,7,843.08,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,8,67.27,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,9,383.25,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,10,303.48,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,11,290.22,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,12,435.26,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,13,432.9,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,14,428.9,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,15,378.68,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,16,630.66,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,17,375.56,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,18,624.85,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,19,36.9,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,20,36.9,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,21,"2,566.69",GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,22,423.4,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,23,90.32,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,24,253.6,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,25,820.71,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,26,545.71,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,27,"1,797.46",GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,28,304.21,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,29,825.88,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,30,572.01,GAS,07/01/2016,,Technical And Service Support,Utilities
141305,CORONA ENERGY RETAIL 4 LTD,1067711153,31,342.22,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,1,583.89,GAS,07/01/2016,"11,778.49",Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,2,48.6,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,3,97.44,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,4,201.41,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,5,438.63,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,6,330.67,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,7,60.87,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,8,336.27,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,9,464.75,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,10,355.86,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,11,527.68,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,12,"1,688.42",GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,13,427.67,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,14,594.47,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,15,"1,837.52",GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,16,296.89,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,17,36.22,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,18,46.8,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,19,860.2,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,20,113.11,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,21,539.21,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,22,30.79,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,23,365.06,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,24,433.77,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,25,615.61,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,26,123.04,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,27,47.4,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,28,132.92,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,29,85.53,GAS,07/01/2016,,Technical And Service Support,Utilities
141306,CORONA ENERGY RETAIL 4 LTD,1067711154,30,57.79,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,1,535.28,GAS,07/01/2016,"14,382.79",Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,2,809.57,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,3,382.66,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,4,509.06,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,5,127.8,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,6,515.85,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,7,"2,753.24",GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,8,75.9,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,9,772.05,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,10,367.24,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,11,"1,480.17",GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,12,64.33,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,13,167.68,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,14,14.4,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,15,160.55,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,16,464.04,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,17,562.11,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,18,289.53,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,19,79.01,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,20,49.39,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,21,535.75,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,22,296.85,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,23,600.24,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,24,400.58,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,25,690.03,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,26,111.08,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,27,253.93,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,28,500.66,GAS,07/01/2016,,Technical And Service Support,Utilities
141307,CORONA ENERGY RETAIL 4 LTD,1067711155,29,813.81,GAS,07/01/2016,,Technical And Service Support,Utilities
141308,CORONA ENERGY RETAIL 4 LTD,1067711156,1,443.33,GAS,07/01/2016,"3,685.21",Technical And Service Support,Utilities
141308,CORONA ENERGY RETAIL 4 LTD,1067711156,2,28.13,GAS,07/01/2016,,Technical And Service Support,Utilities
141308,CORONA ENERGY RETAIL 4 LTD,1067711156,3,454.77,GAS,07/01/2016,,Technical And Service Support,Utilities
141308,CORONA ENERGY RETAIL 4 LTD,1067711156,4,616.57,GAS,07/01/2016,,Technical And Service Support,Utilities
141308,CORONA ENERGY RETAIL 4 LTD,1067711156,5,948.13,GAS,07/01/2016,,Technical And Service Support,Utilities
141308,CORONA ENERGY RETAIL 4 LTD,1067711156,6,640.83,GAS,07/01/2016,,Technical And Service Support,Utilities
141308,CORONA ENERGY RETAIL 4 LTD,1067711156,7,553.45,GAS,07/01/2016,,Technical And Service Support,Utilities
800068920,*JAMES HUNTER (OUTFITTERS) LTD,108369,1,61.79,CLOTHING,07/01/2016,342.55,Operations Fire Stations,Clothing
800068920,*JAMES HUNTER (OUTFITTERS) LTD,108369,2,231.56,CLOTHING,07/01/2016,,Operations Fire Stations,Clothing
800068920,*JAMES HUNTER (OUTFITTERS) LTD,108369,3,49.2,CLOTHING,07/01/2016,,Operations Fire Stations,Clothing
040116G,*SPRUE SAFETY PRODUCTS LTD====,1086142,1,"2,472.00",FIRE DETECTORS,07/01/2016,"2,472.00",Operations Non Fire Stations,Health & Safety
040116G,*SPRUE SAFETY PRODUCTS LTD====,1086144,1,618,FIRE DETECTORS,07/01/2016,618,Operations Non Fire Stations,Health & Safety
040116G,*SPRUE SAFETY PRODUCTS LTD====,1086145,1,"1,112.40",FIRE DETECTORS,07/01/2016,"1,112.40",Operations Non Fire Stations,Health & Safety
040116G,*SPRUE SAFETY PRODUCTS LTD====,1086146,1,"1,359.60",FIRE DETECTORS,07/01/2016,"1,359.60",Operations Non Fire Stations,Health & Safety
040116G,INFOR (UNITED KINGDOM) LIMITED,11525288-GB04G,1,"2,560.00",MAINTENANCE & SUPPORT,07/01/2016,"2,560.00",Information and Communication Technology,ICT
171215H,INFOR (UNITED KINGDOM) LIMITED,11526542-GB04G,1,"42,755.79",MAINTENANCE & SUPPORT,07/01/2016,"42,755.79",Information and Communication Technology,ICT
231215H,DEAN AND CHAPTER OF ST PAUL'S=,11937,1,"9,374.00",PUBLIC RELATIONS,07/01/2016,"9,374.00",Communications,PUBLIC RELATIONS
040116G,BUSINESS IMAGE LTD============,130831,1,"26,500.00",UNIFORMS - POMS,07/01/2016,"26,500.00",Procurement,Clothing
211215G,4C EUROPE UK LTD,1334,1,"8,000.00",STATIONERY CONSUMABLES,07/01/2016,"8,000.00",Exercise Unified Response,ICT
221215H,RICOH IMAGING UK LTD,1400172977,1,"1,018.62",OPERATIONAL EQUIP-PURCHASE,07/01/2016,"1,018.62",Central Operations,Facilities & Management S
040116G,H FINE & SON LTD==============,151022,1,455,UNIFORMS - POMS,07/01/2016,455,Procurement,Clothing
221215H,RESPIREX======================,154020,1,"2,925.00",LEGAL PROFESSIONAL FEES-GENERL,07/01/2016,"2,925.00",Gas Tight Suits,Clothing
211215G,IMTECH INVIRON,16021262 R7,1,"6,153.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,"187,123.00",Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,2,"2,259.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,3,"5,620.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,4,"9,357.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,5,"17,059.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,6,"13,032.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,7,"7,826.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,8,"22,334.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,9,"11,392.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,10,"4,145.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,11,"26,426.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,12,"11,813.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,13,"11,449.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
211215G,IMTECH INVIRON,16021262 R7,14,"4,652.00",DEVELOPMENT  EXPENSES-CONTRACT,07/01/2016,,Technical and Service Support,Facilities & Management S
