 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,96,133.32,FUEL,10/12/12,
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,97,118.47,FUEL,10/12/12,
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,98,39.71,FUEL,10/12/12,
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,99,79.32,FUEL,10/12/12,
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,100,271.89,FUEL,10/12/12,
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,101,48.40,FUEL,10/12/12,
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,102,317.82,FUEL,10/12/12,
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,103,10.10,FUEL,10/12/12,
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,104,54.97,FUEL,10/12/12,
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,105,216.27,FUEL,10/12/12,
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,106,105.52,FUEL,10/12/12,
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,107,24.12,FUEL,10/12/12,
041212E,ALLSTAR BUSINESS SOLUTIONS LTD,1019609280,108,559.09,FUEL,10/12/12,
291112E,PRESSURE SEAL SOLUTIONS LTD===,10364,1,787.50,STATIONERY CONSUMABLES,10/12/12,787.50
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117388,1,190.00,GROUNDS MAINTENANCE,10/12/12,"1,130.00"
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117388,2,45.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117388,3,190.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117388,4,125.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117388,5,190.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117388,6,195.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117388,7,195.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117398,1,200.00,GROUNDS MAINTENANCE,10/12/12,310.00
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117398,2,110.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117399,1,175.00,GROUNDS MAINTENANCE,10/12/12,925.00
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117399,2,625.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117399,3,125.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117401,1,75.00,GROUNDS MAINTENANCE,10/12/12,"1,270.00"
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117401,2,260.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117401,3,260.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117401,4,165.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117401,5,165.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117401,6,85.00,GROUNDS MAINTENANCE,10/12/12,
051212C,VISTA LANDSCAPE MANAGEMENT LTD,117401,7,260.00,GROUNDS MAINTENANCE,10/12/12,
041212E,MARTIN LAVELL LTD=============,1213947,1,344.55,BOOKS & JOURNALS,10/12/12,344.55
261112E,BOURNES OF LONDON PROJECTS LTD,1403,1,"2,970.00",STRATEGIC (NON CYCLICAL),10/12/12,"2,970.00"
051212C,RESPIREX======================,140418,1,"7,000.00",PROTECTIVE EQUIPMENT,10/12/12,"7,000.00"
051212C,RESPIREX======================,140419,1,"7,000.00",PROTECTIVE EQUIPMENT,10/12/12,"7,000.00"
041212E,KATHERINE MURPHY==============,15/11/2012,1,600.00,CONSULTANTS,10/12/12,600.00
139989,B NOKES CONTRACTS LTD,1579,1,"1,470.00",DEVELOPMENT EXP - CONTRACTORS,10/12/12,"2,792.50"
139989,B NOKES CONTRACTS LTD,1579,2,"1,322.50",DEVELOPMENT EXP - CONTRACTORS,10/12/12,
139989,B NOKES CONTRACTS LTD,1580,1,"3,990.00",DEVELOPMENT EXP - CONTRACTORS,10/12/12,"7,347.00"
139989,B NOKES CONTRACTS LTD,1580,2,"3,357.00",DEVELOPMENT EXP - CONTRACTORS,10/12/12,
139989,B NOKES CONTRACTS LTD,1581,1,"1,470.00",STRATEGIC (NON CYCLICAL),10/12/12,"2,729.25"
139989,B NOKES CONTRACTS LTD,1581,2,"1,259.25",STRATEGIC (NON CYCLICAL),10/12/12,
139989,B NOKES CONTRACTS LTD,1586,1,"4,889.50",DEVELOPMENT EXP - CONTRACTORS,10/12/12,"5,729.50"
139989,B NOKES CONTRACTS LTD,1586,2,840.00,DEVELOPMENT EXP - CONTRACTORS,10/12/12,
139989,B NOKES CONTRACTS LTD,1587,1,"4,311.00",DEVELOPMENT EXP - CONTRACTORS,10/12/12,"5,151.00"
139989,B NOKES CONTRACTS LTD,1587,2,840.00,DEVELOPMENT EXP - CONTRACTORS,10/12/12,
139987,THAMES WATER UTILITIES LTD====,2049465181X,1,674.80,WATER & SEWERAGE RATES,10/12/12,674.80
231112C,PATTI WALLACE=================,211112,1,"1,090.00",CONSULTANTS,10/12/12,"1,090.00"
291112E,CRISPIN HUGHES================,2157,1,305.00,GENERAL,10/12/12,305.00
139987,THAMES WATER UTILITIES LTD====,2390102764L,1,316.46,WATER & SEWERAGE RATES,10/12/12,316.46
139987,THAMES WATER UTILITIES LTD====,2610211537J,1,"2,606.23",WATER & SEWERAGE RATES,10/12/12,"2,606.23"
800015472,ADECCO UK LIMITED=============,26231141,1,432.60,FRS STAFF AGENCY,10/12/12,432.60
800015473,ADECCO UK LIMITED=============,26231142,1,564.74,FRS STAFF AGENCY,10/12/12,564.74
800015474,ADECCO UK LIMITED=============,26231143,1,"1,199.08",FRS STAFF AGENCY,10/12/12,"1,199.08"
800015475,ADECCO UK LIMITED=============,26231144,1,923.75,FRS STAFF AGENCY,10/12/12,923.75
800015476,ADECCO UK LIMITED=============,26231145,1,432.60,FRS STAFF AGENCY,10/12/12,432.60
800015477,ADECCO UK LIMITED=============,26231146,1,346.08,FRS STAFF AGENCY,10/12/12,346.08
800015478,ADECCO UK LIMITED=============,26231147,1,549.15,FRS STAFF AGENCY,10/12/12,549.15
800015479,ADECCO UK LIMITED=============,26231148,1,573.05,FRS STAFF AGENCY,10/12/12,573.05
800015470,ADECCO UK LIMITED=============,26231149,1,580.95,FRS STAFF AGENCY,10/12/12,580.95
800015480,ADECCO UK LIMITED=============,26231150,1,"1,094.85",FRS STAFF AGENCY,10/12/12,"1,094.85"
800015481,ADECCO UK LIMITED=============,26231151,1,348.81,FRS STAFF AGENCY,10/12/12,348.81
800015482,ADECCO UK LIMITED=============,26231152,1,"1,129.96",FRS STAFF AGENCY,10/12/12,"1,129.96"
800015485,ADECCO UK LIMITED=============,26231155,1,806.05,FRS STAFF AGENCY,10/12/12,806.05
800015489,ADECCO UK LIMITED=============,26231156,1,523.22,FRS STAFF AGENCY,10/12/12,523.22
800015490,ADECCO UK LIMITED=============,26231157,1,432.60,FRS STAFF AGENCY,10/12/12,432.60
800015486,ADECCO UK LIMITED=============,26231159,1,432.60,FRS STAFF AGENCY,10/12/12,432.60
800015487,ADECCO UK LIMITED=============,26231160,1,568.76,FRS STAFF AGENCY,10/12/12,568.76
800015488,ADECCO UK LIMITED=============,26231161,1,308.84,FRS STAFF AGENCY,10/12/12,308.84
061212G,MACE LIMITED,26915/0912059,1,962.12,PROFESSIONAL FEES - MISC,10/12/12,962.12
800015176,*XMA LTD,285802,1,55.28,STATIONERY CONSUMABLES,10/12/12,335.26
800015176,*XMA LTD,285802,2,58.86,STATIONERY CONSUMABLES,10/12/12,
800015176,*XMA LTD,285802,3,55.28,STATIONERY CONSUMABLES,10/12/12,
800015176,*XMA LTD,285802,4,55.28,STATIONERY CONSUMABLES,10/12/12,
800015176,*XMA LTD,285802,5,55.28,STATIONERY CONSUMABLES,10/12/12,
800015176,*XMA LTD,285802,6,55.28,STATIONERY CONSUMABLES,10/12/12,
800015180,*XMA LTD,285812,1,58.86,STATIONERY CONSUMABLES,10/12/12,401.28
800015180,*XMA LTD,285812,2,58.86,STATIONERY CONSUMABLES,10/12/12,
800015180,*XMA LTD,285812,3,58.86,STATIONERY CONSUMABLES,10/12/12,
800015180,*XMA LTD,285812,4,58.86,STATIONERY CONSUMABLES,10/12/12,
800015180,*XMA LTD,285812,5,55.28,STATIONERY CONSUMABLES,10/12/12,
800015180,*XMA LTD,285812,6,55.28,STATIONERY CONSUMABLES,10/12/12,
800015180,*XMA LTD,285812,7,55.28,STATIONERY CONSUMABLES,10/12/12,
139987,OPHTHALMIC TECHNOLOGIES LTD,33312,1,"2,401.81",MEDICAL EXPENSES,10/12/12,"2,401.81"
041212E,*HOMEPACK LTD=================,34730,1,148.00,OPERATIONAL EQUIP-PURCHASE,10/12/12,296.00
041212E,*HOMEPACK LTD=================,34730,2,148.00,OPERATIONAL EQUIP-PURCHASE,10/12/12,
051212C,URS SCOTT WILSON LIMITED,5261987,1,"14,166.83",PROFESSIONAL FEES - MISC,10/12/12,"30,830.54"
051212C,URS SCOTT WILSON LIMITED,5261987,2,"14,125.99",PROFESSIONAL FEES - MISC,10/12/12,
051212C,URS SCOTT WILSON LIMITED,5261987,3,"2,537.72",PROFESSIONAL FEES - MISC,10/12/12,
041212E,URS SCOTT WILSON LIMITED,5308292,1,"1,964.49",PROFESSIONAL FEES - MISC,10/12/12,"1,964.49"
041212E,URS SCOTT WILSON LIMITED,5327753,1,"1,253.84",PROFESSIONAL FEES - MISC,10/12/12,"2,161.80"
041212E,URS SCOTT WILSON LIMITED,5327753,2,907.96,PROFESSIONAL FEES - MISC,10/12/12,
800015145,*GREENHAM TRADING LTD=========,5560654,1,50.26,HYGIENE,10/12/12,287.94
800015145,*GREENHAM TRADING LTD=========,5560654,2,62.94,HYGIENE,10/12/12,
800015145,*GREENHAM TRADING LTD=========,5560654,3,62.94,HYGIENE,10/12/12,
800015145,*GREENHAM TRADING LTD=========,5560654,4,11.60,HYGIENE,10/12/12,
800015145,*GREENHAM TRADING LTD=========,5560654,5,14.60,HYGIENE,10/12/12,
800015145,*GREENHAM TRADING LTD=========,5560654,6,85.60,HYGIENE,10/12/12,
139987,THAMES WATER UTILITIES LTD====,6108596798*,1,256.73,WATER & SEWERAGE RATES,10/12/12,256.73
041212E,MOORE STEPHENS CONSULTING LTD=,672970,1,286.00,CONSULTANTS,10/12/12,"1,572.00"
041212E,MOORE STEPHENS CONSULTING LTD=,672970,2,286.00,CONSULTANTS,10/12/12,
041212E,MOORE STEPHENS CONSULTING LTD=,672970,3,"1,000.00",CONSULTANTS,10/12/12,
041212E,MOORE STEPHENS CONSULTING LTD=,673079,1,"1,790.00",ACQUISITIONS,10/12/12,"1,790.00"
041212E,MOORE STEPHENS CONSULTING LTD=,673081,1,"1,500.00",CONSULTANTS,10/12/12,"2,146.00"
041212E,MOORE STEPHENS CONSULTING LTD=,673081,2,360.00,CONSULTANTS,10/12/12,
041212E,MOORE STEPHENS CONSULTING LTD=,673081,3,286.00,CONSULTANTS,10/12/12,
041212E,MOORE STEPHENS CONSULTING LTD=,673083,1,500.00,CONSULTANTS,10/12/12,500.00
139986,MISS JUDY STONE,80654*,1,"3,430.00",COUNSELS FEES,10/12/12,"3,430.00"
139987,THAMES WATER UTILITIES LTD====,8111515030M,1,402.38,WATER & SEWERAGE RATES,10/12/12,402.38
139987,SUTTON & EAST SURREY WATER PLC,859060-9T,1,"2,275.06",WATER & SEWERAGE RATES,10/12/12,"2,275.06"
051212C,VCG KESTREL LIMITED===========,86284,1,"2,555.00",GENERAL,10/12/12,"2,555.00"
041212E,VCG KESTREL LIMITED===========,86613,1,"1,046.00",PRINTING,10/12/12,"1,046.00"
051212C,DRAEGER SAFETY UK LIMITED=====,90391662,1,"1,773.30",PURCHASE,10/12/12,"1,783.30"
051212C,DRAEGER SAFETY UK LIMITED=====,90391662,2,10.00,PURCHASE,10/12/12,
051212C,DRAEGER SAFETY UK LIMITED=====,90396705,1,906.25,PROTECTIVE EQUIPT - PARTS,10/12/12,906.25
261112E,THAMES WATER UTILITIES LTD====,CBA1213745,1,935.00,HYDRANTS,10/12/12,935.00
061212G,SURVITEC SERVICE &DISTRIBUTION,CD30720328,1,82.70,PROTECTIVE EQUIPT - PARTS,10/12/12,563.10
061212G,SURVITEC SERVICE &DISTRIBUTION,CD30720328,2,76.00,PROTECTIVE EQUIPT - PARTS,10/12/12,
061212G,SURVITEC SERVICE &DISTRIBUTION,CD30720328,3,404.40,PROTECTIVE EQUIPT - PARTS,10/12/12,
139987,THE LAW SOCIETY===============,CRM010478055,1,"5,668.00",PRACT CERT & DRIVING LICENCES,10/12/12,"5,668.00"
041212C,PURDY CONTRACTS LTD,IN225391,1,"14,259.21",STRATEGIC (NON CYCLICAL),10/12/12,"14,259.21"
281112E,HAVE BIKE PARTNERSHIP LLP,INV-0347,1,"1,699.16",OPERATIONAL EQUIP-PURCHASE,10/12/12,"1,699.16"
051212C,BOTTOMLINE TECHNOLOGIES LTD,INV396380,1,"2,000.00",MAINTENANCE & SUPPORT,10/12/12,"2,000.00"
041212E,DET NORSKE VERITAS LTD========,KEUUK222 1190551,1,"2,387.50",CONSULTANTS,10/12/12,"2,387.50"
041212C,SMITH O'SULLIVAN LTD.=========,LFB/BFS/003,1,"1,899.70",STRATEGIC (NON CYCLICAL),10/12/12,"1,899.70"
041212C,SMITH O'SULLIVAN LTD.=========,LFB/HTC/003,1,546.25,STRATEGIC (NON CYCLICAL),10/12/12,546.25
281112C,MOSS EXPRESS==================,MM229674,1,269.27,PROTECTIVE EQUIPT - PARTS,10/12/12,432.77
281112C,MOSS EXPRESS==================,MM229674,2,150.00,REPAIR & MAINTENANCE,10/12/12,
281112C,MOSS EXPRESS==================,MM229674,3,13.50,REPAIR & MAINTENANCE,10/12/12,
051212C,ESTEEM SYSTEMS LTD============,OP/I072302,1,"92,303.07",MAINTENANCE & SUPPORT,10/12/12,"92,303.07"
041212C,PILLINGER CONTROLS LTD========,PI70825,1,"5,793.12",STRATEGIC (NON CYCLICAL),10/12/12,"5,793.12"
041212E,PILLINGER CONTROLS LTD========,PI70842,1,"1,083.05",STRATEGIC (NON CYCLICAL),10/12/12,"1,083.05"
041212E,DAWSON BOOKS==================,S1967670,1,360.00,BOOKS & JOURNALS,10/12/12,360.00
271112E,GROUND CONTROL UMITED,SIN010233,1,520.00,GROUNDS MAINTENANCE,10/12/12,520.00
271112E,GROUND CONTROL UMITED,SIN010234,1,375.00,GROUNDS MAINTENANCE,10/12/12,375.00
031212E,SPEAKERS TRUST,WEB/003091,1,"1,802.50",TRAINING & CONFERENCES,10/12/12,"1,802.50"
071212C,ENTEL UK LTD==================,0000121409,1,91.45,RADIO,13/12/12,607.72
071212C,ENTEL UK LTD==================,0000121409,2,45.65,RADIO,13/12/12,
071212C,ENTEL UK LTD==================,0000121409,3,85.40,RADIO,13/12/12,
071212C,ENTEL UK LTD==================,0000121409,4,53.33,RADIO,13/12/12,
071212C,ENTEL UK LTD==================,0000121409,5,45.97,RADIO,13/12/12,
071212C,ENTEL UK LTD==================,0000121409,6,91.86,RADIO,13/12/12,
071212C,ENTEL UK LTD==================,0000121409,7,49.31,RADIO,13/12/12,
071212C,ENTEL UK LTD==================,0000121409,8,45.99,RADIO,13/12/12,
071212C,ENTEL UK LTD==================,0000121409,9,89.76,RADIO,13/12/12,
071212C,ENTEL UK LTD==================,0000121409,10,9.00,RADIO,13/12/12,
061212C,ENTEL UK LTD==================,0000121495,1,56.43,RADIO,13/12/12,268.19
061212C,ENTEL UK LTD==================,0000121495,2,52.00,RADIO,13/12/12,
061212C,ENTEL UK LTD==================,0000121495,3,45.60,RADIO,13/12/12,
061212C,ENTEL UK LTD==================,0000121495,4,38.54,RADIO,13/12/12,
061212C,ENTEL UK LTD==================,0000121495,5,19.00,RADIO,13/12/12,
061212C,ENTEL UK LTD==================,0000121495,6,47.62,RADIO,13/12/12,
061212C,ENTEL UK LTD==================,0000121495,7,9.00,RADIO,13/12/12,
139993,OGILVIE FLEET LTD=============,00216239,1,307.38,LEASE CAR CHARGES,13/12/12,307.38
139993,OGILVIE FLEET LTD=============,00216239,2,-26.00,VAT CAR LEASING,13/12/12,
139993,OGILVIE FLEET LTD=============,00216239,3,26.00,LEASE CAR CHARGES,13/12/12,
139993,OGILVIE FLEET LTD=============,00216240,1,414.59,LEASE CAR CHARGES,13/12/12,414.59
139993,OGILVIE FLEET LTD=============,00216240,2,-35.52,VAT CAR LEASING,13/12/12,
139993,OGILVIE FLEET LTD=============,00216240,3,35.52,LEASE CAR CHARGES,13/12/12,
139993,OGILVIE FLEET LTD=============,00216241,1,314.36,LEASE CAR CHARGES,13/12/12,314.36
139993,OGILVIE FLEET LTD=============,00216241,2,-25.54,VAT CAR LEASING,13/12/12,
139993,OGILVIE FLEET LTD=============,00216241,3,25.54,LEASE CAR CHARGES,13/12/12,
139993,OGILVIE FLEET LTD=============,00216242,1,306.20,LEASE CAR CHARGES,13/12/12,306.20
139993,OGILVIE FLEET LTD=============,00216242,2,-26.24,VAT CAR LEASING,13/12/12,
139993,OGILVIE FLEET LTD=============,00216242,3,26.24,LEASE CAR CHARGES,13/12/12,
139993,OGILVIE FLEET LTD=============,00216243,1,431.39,LEASE CAR CHARGES,13/12/12,431.39
139993,OGILVIE FLEET LTD=============,00216243,2,-37.20,VAT CAR LEASING,13/12/12,
139993,OGILVIE FLEET LTD=============,00216243,3,37.20,LEASE CAR CHARGES,13/12/12,
139993,OGILVIE FLEET LTD=============,00216244,1,432.20,LEASE CAR CHARGES,13/12/12,432.20
139993,OGILVIE FLEET LTD=============,00216244,2,-37.28,VAT CAR LEASING,13/12/12,
139993,OGILVIE FLEET LTD=============,00216244,3,37.28,LEASE CAR CHARGES,13/12/12,
139993,OGILVIE FLEET LTD=============,00216245,1,431.39,LEASE CAR CHARGES,13/12/12,431.39
139993,OGILVIE FLEET LTD=============,00216245,2,-37.20,VAT CAR LEASING,13/12/12,
139993,OGILVIE FLEET LTD=============,00216245,3,37.20,LEASE CAR CHARGES,13/12/12,
139991,OGILVIE FLEET LTD=============,00216246,1,388.56,LEASE CAR CHARGES,13/12/12,388.56
139991,OGILVIE FLEET LTD=============,00216246,2,-33.71,VAT CAR LEASING,13/12/12,
139991,OGILVIE FLEET LTD=============,00216246,3,33.71,LEASE CAR CHARGES,13/12/12,
139991,OGILVIE FLEET LTD=============,00216247,1,343.29,LEASE CAR CHARGES,13/12/12,343.29
139991,OGILVIE FLEET LTD=============,00216247,2,-29.21,VAT CAR LEASING,13/12/12,
139991,OGILVIE FLEET LTD=============,00216247,3,29.21,LEASE CAR CHARGES,13/12/12,
139991,OGILVIE FLEET LTD=============,00216249,1,431.62,LEASE CAR CHARGES,13/12/12,431.62
139991,OGILVIE FLEET LTD=============,00216249,2,-38.46,VAT CAR LEASING,13/12/12,
139991,OGILVIE FLEET LTD=============,00216249,3,38.46,LEASE CAR CHARGES,13/12/12,
101212E,*PRINCIPAL CATERING CONSULTNTS,050026,1,180.00,REFRESHMENTS,13/12/12,701.00
101212E,*PRINCIPAL CATERING CONSULTNTS,050026,2,75.00,REFRESHMENTS,13/12/12,
101212E,*PRINCIPAL CATERING CONSULTNTS,050026,3,429.00,REFRESHMENTS,13/12/12,
101212E,*PRINCIPAL CATERING CONSULTNTS,050026,4,17.00,REFRESHMENTS,13/12/12,
061212E,MOOLANDS LTD,10135,1,400.00,TACTICAL DAY TO DAY,13/12/12,400.00
301112E,MOOLANDS LTD,10146,1,"1,500.00",STRATEGIC (NON CYCLICAL),13/12/12,"2,986.00"
301112E,MOOLANDS LTD,10146,2,"1,486.00",STRATEGIC (NON CYCLICAL),13/12/12,
061212E,*SPRUE SAFETY PRODUCTS LTD====,1038102,1,"1,011.20",FIRE DETECTORS,13/12/12,"1,011.20"
800015513,JAMES HUNTER (OUTFITTERS) LTD=,106457,1,119.64,CLOTHING,13/12/12,349.93
800015513,JAMES HUNTER (OUTFITTERS) LTD=,106457,2,172.99,CLOTHING,13/12/12,
800015513,JAMES HUNTER (OUTFITTERS) LTD=,106457,3,52.12,CLOTHING,13/12/12,
800015513,JAMES HUNTER (OUTFITTERS) LTD=,106457,4,5.18,CLOTHING,13/12/12,
271112C,SAFEGUARD PEST CON. & ENV.LTD,112887,1,"2,730.00",PEST CONTROL,13/12/12,"2,730.00"
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117530,1,370.00,GROUNDS MAINTENANCE,13/12/12,825.00
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117530,2,85.00,GROUNDS MAINTENANCE,13/12/12,
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117530,3,95.00,GROUNDS MAINTENANCE,13/12/12,
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117530,4,165.00,GROUNDS MAINTENANCE,13/12/12,
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117530,5,110.00,GROUNDS MAINTENANCE,13/12/12,
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117531,1,225.00,GROUNDS MAINTENANCE,13/12/12,350.00
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117531,2,125.00,GROUNDS MAINTENANCE,13/12/12,
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117532,1,85.00,GROUNDS MAINTENANCE,13/12/12,"4,262.00"
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117532,2,"3,380.00",GROUNDS MAINTENANCE,13/12/12,
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117532,3,123.00,GROUNDS MAINTENANCE,13/12/12,
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117532,4,123.00,GROUNDS MAINTENANCE,13/12/12,
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117532,5,188.00,GROUNDS MAINTENANCE,13/12/12,
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117532,6,188.00,GROUNDS MAINTENANCE,13/12/12,
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117532,7,175.00,GROUNDS MAINTENANCE,13/12/12,
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117533,1,205.00,GROUNDS MAINTENANCE,13/12/12,395.00
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117533,2,95.00,GROUNDS MAINTENANCE,13/12/12,
101212E,VISTA LANDSCAPE MANAGEMENT LTD,117533,3,95.00,GROUNDS MAINTENANCE,13/12/12,
271112E,SILVERSANDS LIMITED===========,118951,1,950.00,MAINTENANCE & SUPPORT,13/12/12,950.00
031212C,PRESSURE COOLERS LTD==========,139596,1,8.25,CATERING FIXTURES,13/12/12,"1,311.00"
031212C,PRESSURE COOLERS LTD==========,139596,2,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,3,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,4,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,5,8.00,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,6,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,7,8.00,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,8,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,9,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,10,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,11,8.25,CATERING EQUIPMENT,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,12,8.00,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,13,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,14,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,15,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,16,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,17,8.00,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,18,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,19,8.00,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,20,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,21,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,22,8.00,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,23,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,24,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,26,8.00,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,27,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,28,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,29,8.00,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,30,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,31,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,32,8.25,CATERING EQUIPMENT,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,33,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,34,8.25,CATERING EQUIPMENT,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,35,8.25,CATERING EQUIPMENT,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,36,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,37,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,38,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,39,8.00,OFFICE EQUIPMENT,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,40,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,41,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,42,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,43,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,44,8.00,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,45,8.00,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,46,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,47,8.25,CATERING FIXTURES,13/12/12,
031212C,PRESSURE COOLERS LTD==========,139596,48,8.25,CATERING FIXTURES,13/12/12,
