 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
260615G,RESPIREX======================,151806,1,"5,625.00",REPAIR & MAINTENANCE,02/07/2015,"5,625.00",Technical And Service Support,Clothing
260615G,RESPIREX======================,151832,1,"4,500.00",REPAIR & MAINTENANCE,02/07/2015,"4,500.00",Technical And Service Support,Clothing
290615G,DYSLEXIA ACTION,175413,1,525,LEARNING SUPPORT,02/07/2015,525,HR Development,Human Resources
160615H,DOTTED EYES LTD===============,18178,1,440,CONSULTANTS,02/07/2015,440,Strategy & Inclusion,Consultancy
141094,THAMES WATER UTILITIES LTD====,2122061529F,1,736.02,WATER & SEWERAGE RATES,02/07/2015,736.02,Technical And Service Support,Utilities
250615G,GRADIENT CONSULTANTS LLP======,2339,1,245,ASBESTOS,02/07/2015,"1,470.00",Technical and Service Support,"Works - Construction, R&M"
250615G,GRADIENT CONSULTANTS LLP======,2339,2,245,ASBESTOS,02/07/2015,,Technical and Service Support,"Works - Construction, R&M"
250615G,GRADIENT CONSULTANTS LLP======,2339,3,245,ASBESTOS,02/07/2015,,Technical and Service Support,"Works - Construction, R&M"
250615G,GRADIENT CONSULTANTS LLP======,2339,4,245,ASBESTOS,02/07/2015,,Technical and Service Support,"Works - Construction, R&M"
250615G,GRADIENT CONSULTANTS LLP======,2339,5,245,ASBESTOS,02/07/2015,,Technical and Service Support,"Works - Construction, R&M"
250615G,GRADIENT CONSULTANTS LLP======,2339,6,245,ASBESTOS,02/07/2015,,Technical and Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27029,1,504.76,STRATEGIC (CYCLICAL),02/07/2015,"2,338.84",Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27029,2,892.82,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27029,3,513.78,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27029,4,427.48,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27030,1,"1,022.35",STRATEGIC (CYCLICAL),02/07/2015,"2,371.59",Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27030,2,302.44,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27030,3,519.75,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27030,4,527.05,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27031,1,278.54,STRATEGIC (CYCLICAL),02/07/2015,"2,448.20",Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27031,2,429.64,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27031,3,358,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27031,4,"1,382.02",TACTICAL DAY TO DAY,02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27032,1,230.5,STRATEGIC (CYCLICAL),02/07/2015,"1,431.83",Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27032,2,286.21,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27032,3,263.5,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27032,4,651.62,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27033,1,230.5,STRATEGIC (CYCLICAL),02/07/2015,"1,224.29",Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27033,2,313,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27033,3,296.5,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27033,4,384.29,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27034,1,214,STRATEGIC (CYCLICAL),02/07/2015,995.66,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27034,2,386.66,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27034,3,197.5,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27034,4,197.5,TACTICAL DAY TO DAY,02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27037,1,197.5,STRATEGIC (CYCLICAL),02/07/2015,668.55,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27037,2,257.05,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27037,3,214,TACTICAL DAY TO DAY,02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27042,1,313,STRATEGIC (CYCLICAL),02/07/2015,"1,106.62",Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27042,2,201.98,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27042,3,246.7,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
290615G,ARKAS LIMITED=================,27042,4,344.94,STRATEGIC (CYCLICAL),02/07/2015,,Technical And Service Support,"Works - Construction, R&M"
250615G,B NOKES CONTRACTS LTD,2774,1,"2,950.00",STRATEGIC (NON CYCLICAL),02/07/2015,"2,950.00",Technical and Service Support,"Works - Construction, R&M"
180615G,DRAEGER SAFETY UK LIMITED=====,2910020527,1,111.1,PROTECTIVE EQUIPT - PARTS,02/07/2015,"1,870.00",Technical and Service Support,Fire & Rescue
180615G,DRAEGER SAFETY UK LIMITED=====,2910020527,2,679.5,PROTECTIVE EQUIPT - PARTS,02/07/2015,,Technical and Service Support,Fire & Rescue
180615G,DRAEGER SAFETY UK LIMITED=====,2910020527,3,851.1,PROTECTIVE EQUIPT - PARTS,02/07/2015,,Technical and Service Support,Fire & Rescue
180615G,DRAEGER SAFETY UK LIMITED=====,2910020527,4,213.9,PROTECTIVE EQUIPT - PARTS,02/07/2015,,Technical and Service Support,Fire & Rescue
180615G,DRAEGER SAFETY UK LIMITED=====,2910020527,5,14.4,PROTECTIVE EQUIPT - PARTS,02/07/2015,,Technical and Service Support,Fire & Rescue
180615G,DRAEGER SAFETY UK LIMITED=====,2910020528,1,"2,894.20",PROTECTIVE EQUIPT - PARTS,02/07/2015,"2,894.20",Technical and Service Support,Fire & Rescue
290615G,DRAEGER SAFETY UK LIMITED=====,2910020883,1,452,PROTECTIVE EQUIPT - PARTS,02/07/2015,452,Technical and Service Support,Fire & Rescue
160615H,REDTRONIC LTD=================,29343,1,645,OPERATIONAL EQUIP-PURCHASE,02/07/2015,645,Procurement,Fire & Rescue
250615G,NWFS==========================,30242,1,180,PROFESSIONAL DEVELOPMENT,02/07/2015,"9,544.50",Control and Mobilising,Fire & Rescue
250615G,NWFS==========================,30242,2,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Corporate Management Team,Fire & Rescue
250615G,NWFS==========================,30242,3,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Fire Safety Regulation,Fire & Rescue
250615G,NWFS==========================,30242,4,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,HR Development,Fire & Rescue
250615G,NWFS==========================,30242,5,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,HR Development,Fire & Rescue
250615G,NWFS==========================,30242,6,180,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operational Assurance,Fire & Rescue
250615G,NWFS==========================,30242,7,270,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operational Assurance,Fire & Rescue
250615G,NWFS==========================,30242,8,156,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operational Assurance,Fire & Rescue
250615G,NWFS==========================,30242,9,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,10,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,11,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,12,156,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,13,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,14,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,15,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,16,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,17,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,18,270,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,19,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,20,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,21,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,22,156,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,23,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,24,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,25,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,26,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,27,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,28,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,29,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,Operations Non Fire Stations,Fire & Rescue
250615G,NWFS==========================,30242,30,355.5,PROFESSIONAL DEVELOPMENT,02/07/2015,,National Operational Guidance Project,Fire & Rescue
141094,THAMES WATER UTILITIES LTD====,3916838388F,1,408.34,WATER & SEWERAGE RATES,02/07/2015,408.34,Technical And Service Support,Utilities
250615G,LOCAL GOVERNMENT ASSOCIATION==,40141848,1,"1,485.00",PROFESSIONAL DEVELOPMENT,02/07/2015,"1,485.00",Legal & Democratic Services,Financial Services
250615G,LOCAL GOVERNMENT ASSOCIATION==,40143046,1,495,PROFESSIONAL DEVELOPMENT,02/07/2015,495,Legal & Democratic Services,Financial Services
160615G,GLOBAL TO LOCAL LTD,437/27/AF205,1,500,CONSULTANTS,02/07/2015,"3,023.00",EU Fired-Up Project,Consultancy
160615G,GLOBAL TO LOCAL LTD,437/27/AF205,2,"2,000.00",CONSULTANTS,02/07/2015,,EU Fired-Up Project,Consultancy
160615G,GLOBAL TO LOCAL LTD,437/27/AF205,3,523,CONSULTANTS,02/07/2015,,EU Fired-Up Project,Consultancy
260615G,PLASTOR=======================,44513,1,113.67,OFFICE EQUIPMENT,02/07/2015,270.99,Technical And Service Support,Fire & Rescue
260615G,PLASTOR=======================,44513,2,157.32,OFFICE EQUIPMENT,02/07/2015,,Technical And Service Support,Fire & Rescue
290615G,MITIE SECURITY (LONDON) LTD===,45/589298,1,556.32,PREMISES SECURITY,02/07/2015,556.32,Technical And Service Support,Facilities & Management S
290615G,MITIE SECURITY (LONDON) LTD===,45/589301,1,"1,112.64",PREMISES SECURITY,02/07/2015,"1,112.64",Technical And Service Support,Facilities & Management S
260615G,PRESCO========================,461774,1,302.52,STATIONERY CONSUMABLES,02/07/2015,302.52,Communications,Stationery
260615G,KNIGHTON CLEANING SERVICES LTD,47124,1,"1,937.39",GENERAL CLEANS,02/07/2015,"71,137.04",Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,2,"1,812.23",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,3,"1,392.51",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,4,"1,111.46",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,5,305.89,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,6,"1,015.32",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,7,730.74,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,8,"1,223.11",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,9,"1,032.81",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,10,"1,852.47",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,11,"2,157.21",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,12,747,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,13,"1,412.19",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,14,735.03,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,15,"1,459.69",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,16,"1,773.54",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,17,661.99,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,18,"2,326.67",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,19,"1,810.82",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,20,908.28,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,21,904.47,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,22,"1,037.70",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,23,"1,641.36",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,24,"1,041.03",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,25,811.24,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,26,947.55,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,27,"1,336.03",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,28,743.61,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,29,"1,582.09",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,30,"1,068.22",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,31,"1,412.86",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,32,755.87,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,33,946.73,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,34,582.98,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,35,"1,456.30",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,36,"1,342.90",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,37,927.61,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,38,"2,752.85",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,39,"1,013.29",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,40,902.95,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,41,"1,001.55",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,42,926.1,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,43,"2,024.61",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,44,"1,809.45",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,45,999.39,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,46,494.04,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,47,649.96,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,48,598.15,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,49,"2,282.17",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,50,"1,023.20",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,51,"1,535.80",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,52,"2,610.43",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,53,740.87,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,54,757.73,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,55,13.61,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,56,"1,023.28",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,57,826.33,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,58,966,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47124,59,"1,240.38",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,1,957.91,GENERAL CLEANS,02/07/2015,"64,850.91",Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,2,"1,053.55",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,3,"1,005.24",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,4,"1,197.97",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,5,570.13,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,6,"1,368.30",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,7,"2,041.79",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,8,"1,966.48",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,9,"3,166.56",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,10,994.31,GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,11,"1,215.82",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,12,"1,002.00",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,13,"1,048.06",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,14,"1,052.11",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
260615G,KNIGHTON CLEANING SERVICES LTD,47130,15,"1,418.09",GENERAL CLEANS,02/07/2015,,Technical And Service Support,Cleaning & Janitorial
