 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
270418K,GARRAN LOCKERS LTD,23585,1,493.59,OFFICE FURNITURE,03/05/2018,624.96,Fire Stations (North West),Furniture & Soft Furnishings
270418K,GARRAN LOCKERS LTD,23585,2,131.37,OFFICE FURNITURE,03/05/2018,,Fire Stations (North West),Furniture & Soft Furnishings
260418K,Q ASSOCIATES LTD,44886,1,"1,260.00",ACQUISITIONS,03/05/2018,"1,280.00",Information and Communication Technology,ICT
260418K,Q ASSOCIATES LTD,44886,2,20,ADDITIONAL PURCHASE COSTS,03/05/2018,,Information and Communication Technology,Facilities & Management Services
142237,CASTLE WATER LIMITED,1085118,1,369,WATER & SEWERAGE RATES,03/05/2018,369,Technical and Service Support,Utilities
142237,CASTLE WATER LIMITED,1090404,1,"1,050.74",WATER & SEWERAGE RATES,03/05/2018,"1,050.74",Technical and Service Support,Utilities
142237,CASTLE WATER LIMITED,1091714,1,"1,382.13",WATER & SEWERAGE RATES,03/05/2018,"1,382.13",Technical and Service Support,Utilities
300418K,AFFINITY BUSINESS RETAIL LTD,101113046,1,530,CURRENT HYDRANT COSTS,03/05/2018,530,Procurement,Works - Construction
142239,MISS AMY STREET,105487*,1,"11,913.25",LEGAL PROFESSIONAL FEES-GENERL,03/05/2018,"11,913.25",Grenfell Investigation Legal Costs,Legal Services
142239,MR JOHN BEGGS,105487A,1,"3,875.00",LEGAL PROFESSIONAL FEES-GENERL,03/05/2018,"3,875.00",Grenfell Investigation Legal Costs,Legal Services
260418K,PRENAX (UK),10770274,1,"1,805.08",BOOKS & JOURNALS,03/05/2018,"1,805.08",Information and Communication Technology,Facilities & Management Services
300418G,MERLIN ELECTRICAL SERVICES LTD,10826,1,337.04,REACTIVE SMALL WORKS AND PROJ,03/05/2018,337.04,Technical and Service Support,Works - Construction
260418K,SPRUE SAFETY PRODUCTS LTD,1115890,1,300,FIRE DETECTORS,03/05/2018,900,Fire Stations (South East),Health and Safety
260418K,SPRUE SAFETY PRODUCTS LTD,1115890,2,300,FIRE DETECTORS,03/05/2018,,Fire Stations (South East),Health and Safety
260418K,SPRUE SAFETY PRODUCTS LTD,1115890,3,300,FIRE DETECTORS,03/05/2018,,Fire Stations (South East),Health and Safety
260418K,SPRUE SAFETY PRODUCTS LTD,1116236,1,735,FIRE DETECTORS,03/05/2018,735,Fire Stations (North East),Health and Safety
300418G,SPRUE SAFETY PRODUCTS LTD,1116964,1,840,FIRE DETECTORS,03/05/2018,840,Fire Stations (South East),Health and Safety
300418G,SPRUE SAFETY PRODUCTS LTD,1116968,1,"1,470.00",FIRE DETECTORS,03/05/2018,"1,470.00",Fire Stations (South East),Health and Safety
300418G,SPRUE SAFETY PRODUCTS LTD,1116997,1,840,FIRE DETECTORS,03/05/2018,840,Fire Stations (South East),Health and Safety
170418K,SPRUE SAFETY PRODUCTS LTD,1117319,1,525,FIRE DETECTORS,03/05/2018,525,Community Safety,Health and Safety
170418K,SPRUE SAFETY PRODUCTS LTD,1117323,1,735,FIRE DETECTORS,03/05/2018,735,Fire Stations (North East),Health and Safety
270418K,BT GLOBAL SERVICES,1137091,1,541.66,TELECOMMUNICATIONS,03/05/2018,541.66,Information and Communication Technology,ICT
300418K,INFOR (UNITED KINGDOM) LIMITED,11805503-GB04G,1,"2,210.00",SOFTWARE BESPOKE,03/05/2018,"2,210.00",Information and Communication Technology,ICT
300418K,INFOR (UNITED KINGDOM) LIMITED,11806088-GB04G,1,340,SOFTWARE BESPOKE,03/05/2018,522.79,Information and Communication Technology,ICT
300418K,INFOR (UNITED KINGDOM) LIMITED,11806088-GB04G,2,34.48,SOFTWARE BESPOKE,03/05/2018,,Information and Communication Technology,ICT
300418K,INFOR (UNITED KINGDOM) LIMITED,11806088-GB04G,3,148.31,SOFTWARE BESPOKE,03/05/2018,,Information and Communication Technology,ICT
250418G,INFOR (UNITED KINGDOM) LIMITED,11808024-GB04G,1,"5,100.00",SOFTWARE BESPOKE,03/05/2018,"5,100.00",Information and Communication Technology,ICT
180418K,CK DIRECT,11852,1,"2,506.88",PLANNED MEP,03/05/2018,"2,506.88",Technical and Service Support,Works - Construction
240418K,A.R.C.S. ENVIRONMENTAL LTD,12174,1,"1,120.00",DEVELOPMENT  EXPENSES-CONTRACT,03/05/2018,"1,120.00",Technical and Service Support, 
170418K,A.R.C.S. ENVIRONMENTAL LTD,12175,1,650,REACTIVE ASBESTOS,03/05/2018,650,Technical and Service Support,Works - Construction
800113720,ENVIRONTEC LIMITED,124710,1,600,PLANNED ASBESTOS,03/05/2018,600,Technical and Service Support,Works - Construction
260418K,NISBETS,16521144,1,14.2,CATERING EQUIPMENT,03/05/2018,458.72,Fire Stations (South West),Catering
260418K,NISBETS,16521144,2,24.65,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,3,40.3,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,4,29.72,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,5,159.99,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,6,6.46,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,7,3.98,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,8,25.48,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,9,10.48,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,10,23.15,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,11,19.2,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,12,8.64,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,13,49.43,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,14,8.97,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,15,11.51,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
260418K,NISBETS,16521144,16,22.56,CATERING EQUIPMENT,03/05/2018,,Fire Stations (South West),Catering
180418K,ATKINS LIMITED,18014600,1,"32,143.75",SOFTWARE COTS,03/05/2018,"32,143.75",Information and Communication Technology,ICT
270418K,LIZ NAPIER SOLUTIONS LIMITED,200418,1,825,GENERAL,03/05/2018,825,Central Finance,Consultancy
250418G,KENT FIRE & RESCUE SERVICE,205053,1,"23,523.89",FIRE AUTHORITIES,03/05/2018,"23,523.89",Central Programme Office,Non Influenceable Spend
260418K,ASPECTS,216545,1,770,REFRESHMENTS,03/05/2018,770,Communications,Catering
300418G,DRAEGER SAFETY UK LIMITED,2910120040,1,268,PROTECTIVE EQUIPT - PARTS,03/05/2018,"2,428.80",Technical and Service Support,Emergency Services
300418G,DRAEGER SAFETY UK LIMITED,2910120040,2,22.8,PROTECTIVE EQUIPT - PARTS,03/05/2018,,Technical and Service Support,Emergency Services
300418G,DRAEGER SAFETY UK LIMITED,2910120040,3,955.8,PROTECTIVE EQUIPT - PARTS,03/05/2018,,Technical and Service Support,Emergency Services
300418G,DRAEGER SAFETY UK LIMITED,2910120040,4,168.8,PROTECTIVE EQUIPT - PARTS,03/05/2018,,Technical and Service Support,Emergency Services
300418G,DRAEGER SAFETY UK LIMITED,2910120040,5,174.6,PROTECTIVE EQUIPT - PARTS,03/05/2018,,Technical and Service Support,Emergency Services
300418G,DRAEGER SAFETY UK LIMITED,2910120040,6,713,PROTECTIVE EQUIPT - PARTS,03/05/2018,,Technical and Service Support,Emergency Services
300418G,DRAEGER SAFETY UK LIMITED,2910120040,7,125.8,PROTECTIVE EQUIPT - PARTS,03/05/2018,,Technical and Service Support,Emergency Services
200418K,DRAEGER SAFETY UK LIMITED,2910121562,1,"1,095.92",PURCHASES-PLANT/MACHINERY,03/05/2018,"10,973.62",Procurement, 
200418K,DRAEGER SAFETY UK LIMITED,2910121562,2,"9,877.70",PURCHASES-PLANT/MACHINERY,03/05/2018,,Procurement, 
270418K,WATERFRONT MANUFACTURING LTD,30414,1,668.76,UNIFORMS,03/05/2018,668.76,Grenfell Investigation Team,Clothing
270418K,WATERFRONT MANUFACTURING LTD,30417,1,199.22,UNIFORMS,03/05/2018,372.22,Grenfell Investigation Team,Clothing
270418K,WATERFRONT MANUFACTURING LTD,30417,2,173,UNIFORMS,03/05/2018,,Grenfell Investigation Team,Clothing
270418K,WATERFRONT MANUFACTURING LTD,30470,1,750,UNIFORMS,03/05/2018,750,Fire Stations (Management),Clothing
170418K,VIMPEX LIMITED,310230,1,550,OPERATIONAL EQUIP-PURCHASE,03/05/2018,565,Operational Policy,Fire & Rescue
170418K,VIMPEX LIMITED,310230,2,15,OPERATIONAL EQUIP-PURCHASE,03/05/2018,,Operational Policy,Fire & Rescue
260418K,CIPFA BUSINESS,3135053,1,950,BOOKS & JOURNALS,03/05/2018,950,Information and Communication Technology,Facilities & Management Services
142239,REDTRONIC LTD,35888,1,"6,250.30",OPERATIONAL EQUIP-PURCHASE,03/05/2018,"6,250.30",Procurement,Fire & Rescue
142239,REDTRONIC LTD,35889,1,"6,250.30",OPERATIONAL EQUIP-PURCHASE,03/05/2018,"6,250.30",Procurement,Fire & Rescue
142239,REDTRONIC LTD,35890,1,"6,250.30",OPERATIONAL EQUIP-PURCHASE,03/05/2018,"6,250.30",Procurement,Fire & Rescue
142239,REDTRONIC LTD,35891,1,"6,250.30",OPERATIONAL EQUIP-PURCHASE,03/05/2018,"6,250.30",Procurement,Fire & Rescue
142239,REDTRONIC LTD,35892,1,"6,250.30",OPERATIONAL EQUIP-PURCHASE,03/05/2018,"6,250.30",Procurement,Fire & Rescue
180418K,HUNTERS CONTRACTS LIMITED,361272,1,341.85,OFFICE FURNITURE,03/05/2018,341.85,Fire Stations (South West),Furniture & Soft Furnishings
190418K,HUNTERS CONTRACTS LIMITED,361304,1,410.22,OFFICE FURNITURE,03/05/2018,410.22,Fire Stations (South West),Furniture & Soft Furnishings
190418K,HUNTERS CONTRACTS LIMITED,361305,1,683.7,OFFICE FURNITURE,03/05/2018,683.7,Fire Stations (South West),Furniture & Soft Furnishings
240418K,COMPUTACENTRE,3780070959,1,875,MAINTENANCE & SUPPORT,03/05/2018,875,Information and Communication Technology,ICT
170418K,INSIGHT DIRECT (UK) LTD,3844959,1,"11,497.44",ACQUISITIONS,03/05/2018,"11,497.44",Information and Communication Technology,ICT
300418G,CAMPBELL REITH HILL LLP,43038,1,"21,500.00",PROF FEES-MISCELLANEOUS,03/05/2018,"29,100.00",Technical and Service Support, 
300418G,CAMPBELL REITH HILL LLP,43038,2,"4,100.00",PROF FEES-MISCELLANEOUS,03/05/2018,,Technical and Service Support, 
300418G,CAMPBELL REITH HILL LLP,43038,3,"3,500.00",PROF FEES-MISCELLANEOUS,03/05/2018,,Technical and Service Support, 
260418K,HAGEMEYER UK LTD,435124982,1,"3,589.50",FIRE DETECTORS,03/05/2018,"3,589.50",Fire Stations (South East),Health and Safety
270418K,THE KINGDOM GROUP LT T/A KINGS,48449,1,698.25,FRS STAFF AGENCY,03/05/2018,698.25,Communications,Human Resources
300418K,THE KINGDOM GROUP LT T/A KINGS,48461,1,698.25,FRS STAFF AGENCY,03/05/2018,698.25,Communications,Human Resources
270418K,SCHAWK UK LIMITED,48535,1,781,PRINTING,03/05/2018,781,Communications,Facilities & Management Services
260418K,FOCUS & VISION TECHNOLOGY LTD,62664,1,548.74,MEDICAL EXPENSES CONTRACT,03/05/2018,548.74,People Services,Human Resources
260418K,FOCUS & VISION TECHNOLOGY LTD,62681,1,339.16,MEDICAL EXPENSES CONTRACT,03/05/2018,339.16,People Services,Human Resources
300418K,FOCUS & VISION TECHNOLOGY LTD,62712,1,796.38,MEDICAL EXPENSES CONTRACT,03/05/2018,796.38,People Services,Human Resources
300418K,FOCUS & VISION TECHNOLOGY LTD,62743,1,710.28,MEDICAL EXPENSES CONTRACT,03/05/2018,710.28,People Services,Human Resources
800113492,G BURLEY & SONS LTD,67028,1,42.63,GROUNDS MAINTENANCE,03/05/2018,"6,507.22",Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,2,60.55,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,3,16.92,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,4,52.09,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,5,50.64,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,6,23.18,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,7,24.31,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,8,59.62,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,9,46.49,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,10,13.43,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,11,26.24,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,12,51.36,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,13,20.15,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,14,55.14,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,15,95.13,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,16,39.77,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,17,23.77,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,18,121.71,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,19,42.63,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,20,2.19,PLANNED GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,21,46.23,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,22,82.72,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,23,34.37,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,24,65.49,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,25,12.37,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,26,26.31,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,27,69.13,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,28,24.29,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,29,26.77,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,30,10.39,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,31,30.66,PLANNED GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,32,30.92,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,33,46.35,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,34,21.77,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,35,24.48,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,36,34.78,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,37,41.09,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,38,16.24,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,39,22.71,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,40,29.41,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,41,11.84,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,42,56.33,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,43,6.51,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,44,60.55,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,45,16.92,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,46,7.4,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,47,16.41,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,48,19.57,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,49,22.28,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,50,62.95,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,51,3.24,PLANNED GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,52,99.29,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,53,131.56,PLANNED GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,54,6.7,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,55,30.14,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,56,44.68,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,57,27.57,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,58,26.77,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,59,51.99,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,60,25.89,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,61,52.09,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,62,55.46,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,63,82.92,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,64,34.06,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,65,50.79,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,66,122.43,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,67,65.65,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,68,14.46,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,69,22.25,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,70,20.56,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,71,18.25,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,72,26.6,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,73,47.13,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,74,18.55,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,75,28.27,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,76,40.5,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,77,19.16,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,78,50.64,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,79,23.18,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,80,57.15,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,81,26.53,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,82,21.55,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,83,51.82,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,84,19.54,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,85,405.71,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,86,126.77,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,87,34,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,88,33.29,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,89,305.43,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,90,13.71,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,91,24.31,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,92,95.63,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,93,29.19,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,94,49.06,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,95,15.74,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,96,40.8,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,97,16.1,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,98,76.75,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,99,31.55,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,100,109.65,PLANNED GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,101,28.42,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,102,21.08,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,103,72.53,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,104,225.42,PLANNED GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113492,G BURLEY & SONS LTD,67028,105,"1,489.52",PLANNED GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113498,G BURLEY & SONS LTD,67029,1,3.01,GROUNDS MAINTENANCE,03/05/2018,"2,115.85",Technical and Service Support,Works - Construction
800113498,G BURLEY & SONS LTD,67029,2,44.61,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113498,G BURLEY & SONS LTD,67029,3,15.3,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113498,G BURLEY & SONS LTD,67029,4,9.47,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113498,G BURLEY & SONS LTD,67029,5,11.79,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113498,G BURLEY & SONS LTD,67029,6,42.97,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113498,G BURLEY & SONS LTD,67029,7,9.24,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113498,G BURLEY & SONS LTD,67029,8,9.71,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113498,G BURLEY & SONS LTD,67029,9,11,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113498,G BURLEY & SONS LTD,67029,10,11.95,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113498,G BURLEY & SONS LTD,67029,11,22.04,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
800113498,G BURLEY & SONS LTD,67029,12,27.21,GROUNDS MAINTENANCE,03/05/2018,,Technical and Service Support,Works - Construction
