 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
160712G,SILVERSANDS LIMITED===========,118427,2,"2,850.00",DEVELOPMENT EXP - CONTRACTORS,02/08/12,
160712G,SILVERSANDS LIMITED===========,118428,1,"2,850.00",DEVELOPMENT EXP - CONTRACTORS,02/08/12,"4,750.00"
160712G,SILVERSANDS LIMITED===========,118428,2,"1,900.00",DEVELOPMENT EXP - CONTRACTORS,02/08/12,
190712E,SILVERSANDS LIMITED===========,118431,1,475.00,DEVELOPMENT EXP - CONTRACTORS,02/08/12,"3,325.00"
190712E,SILVERSANDS LIMITED===========,118431,2,"2,850.00",DEVELOPMENT EXP - CONTRACTORS,02/08/12,
230712C,BRITISH TELECOMMUNICATIONS PLC,139085,1,"2,800.00",TELECOMMUNICATIONS,02/08/12,"16,921.50"
230712C,BRITISH TELECOMMUNICATIONS PLC,139085,2,"14,121.50",TELECOMMUNICATIONS,02/08/12,
300712C,BEAUMONT LTD.,1476,1,"9,866.67",STRATEGIC (NON CYCLICAL),02/08/12,"9,866.67"
270712C,DRON & WRIGHT=================,15838,1,"4,741.66",PROFESSIONAL SERVICES,02/08/12,"16,807.89"
270712C,DRON & WRIGHT=================,15838,2,175.00,PROFESSIONAL SERVICES,02/08/12,
270712C,DRON & WRIGHT=================,15838,3,440.00,PROFESSIONAL SERVICES,02/08/12,
270712C,DRON & WRIGHT=================,15838,4,90.00,PROFESSIONAL SERVICES,02/08/12,
270712C,DRON & WRIGHT=================,15838,5,210.00,PROFESSIONAL SERVICES,02/08/12,
270712C,DRON & WRIGHT=================,15838,6,"1,191.26",PROFESSIONAL SERVICES,02/08/12,
270712C,DRON & WRIGHT=================,15838,7,"5,285.40",PROFESSIONAL SERVICES,02/08/12,
270712C,DRON & WRIGHT=================,15838,8,"2,147.50",PROFESSIONAL SERVICES,02/08/12,
270712C,DRON & WRIGHT=================,15838,9,416.67,PROFESSIONAL SERVICES,02/08/12,
270712C,DRON & WRIGHT=================,15838,10,175.00,PROFESSIONAL FEES - MISC,02/08/12,
270712C,DRON & WRIGHT=================,15838,11,630.00,DISPOSAL COSTS - ESTATE AGENTS,02/08/12,
270712C,DRON & WRIGHT=================,15838,12,70.00,PROFESSIONAL FEES - MISC,02/08/12,
270712C,DRON & WRIGHT=================,15838,13,175.40,PROFESSIONAL FEES - MISC,02/08/12,
270712C,DRON & WRIGHT=================,15838,14,617.50,PROFESSIONAL FEES - MISC,02/08/12,
270712C,DRON & WRIGHT=================,15838,15,105.00,PROFESSIONAL FEES - MISC,02/08/12,
270712C,DRON & WRIGHT=================,15838,16,210.00,PROFESSIONAL FEES - MISC,02/08/12,
270712C,DRON & WRIGHT=================,15838,17,127.50,PROFESSIONAL FEES - MISC,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,1,295.29,DEVELOPMENT EXP - CONTRACTORS,02/08/12,"6,822.15"
270712C,GRADIENT CONSULTANTS LLP======,1712,2,580.04,DEVELOPMENT EXP - CONTRACTORS,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,3,39.55,PROFESSIONAL FEES - MISC,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,4,290.02,DEVELOPMENT EXP - CONTRACTORS,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,5,493.05,DEVELOPMENT EXP - CONTRACTORS,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,6,295.30,PROFESSIONAL FEES - MISC,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,7,61.96,PROFESSIONAL FEES - MISC,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,8,295.30,PROFESSIONAL FEES - MISC,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,9,290.02,DEVELOPMENT EXP - CONTRACTORS,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,10,221.47,DEVELOPMENT EXP - CONTRACTORS,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,11,482.49,PROFESSIONAL FEES - MISC,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,12,295.30,DEVELOPMENT EXP - CONTRACTORS,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,13,290.02,DEVELOPMENT EXP - CONTRACTORS,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,14,96.23,DEVELOPMENT EXP - CONTRACTORS,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,15,52.74,PROFESSIONAL FEES - MISC,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,16,61.96,PROFESSIONAL FEES - MISC,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,17,129.19,DEVELOPMENT EXP - CONTRACTORS,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,18,295.30,DEVELOPMENT EXP - CONTRACTORS,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,19,537.87,PROFESSIONAL FEES - MISC,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,20,"1,062.54",PROFESSIONAL FEES - MISC,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,21,123.92,PROFESSIONAL FEES - MISC,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,22,290.02,DEVELOPMENT EXP - CONTRACTORS,02/08/12,
270712C,GRADIENT CONSULTANTS LLP======,1712,23,242.57,DEVELOPMENT EXP - CONTRACTORS,02/08/12,
310712G,STORM TECHNOLOGIES============,189423,1,729.24,ACQUISITIONS,02/08/12,729.24
300712C,ENERGY AUDITING AGENCY LTD====,20129080,1,"4,627.00",MAINTENANCE & SUPPORT,02/08/12,"4,627.00"
170712E,HOPE DIGITAL,20289,1,"3,766.00",OPERATIONAL EQUIP-PURCHASE,02/08/12,"3,766.00"
300712C,SAFEGUARD PEST CON. & ENV.LTD,208424,1,"5,074.00",PEST CONTROL,02/08/12,"5,074.00"
300712E,DRAIN CONTROL=================,22008,1,900.00,STRATEGIC (CYCLICAL),02/08/12,900.00
260712C,SCOTT MERRICK ASSOCIATES======,24498,1,"9,870.00",MAINTENANCE & SUPPORT,02/08/12,"9,870.00"
139794,REACTIVE ROOFING (UK) LIMITED,2559,1,"1,000.00",STRATEGIC (NON CYCLICAL),02/08/12,"2,450.00"
139794,REACTIVE ROOFING (UK) LIMITED,2559,2,"1,450.00",STRATEGIC (NON CYCLICAL),02/08/12,
800012013,ADECCO UK LIMITED=============,26072017,1,"1,426.25",FRS STAFF AGENCY,02/08/12,"1,426.25"
800012015,ADECCO UK LIMITED=============,26072019,1,546.70,FRS STAFF AGENCY,02/08/12,546.70
800012016,ADECCO UK LIMITED=============,26072020,1,581.35,FRS STAFF AGENCY,02/08/12,581.35
800012021,ADECCO UK LIMITED=============,26072025,1,"1,070.51",FRS STAFF AGENCY,02/08/12,"1,070.51"
800012024,ADECCO UK LIMITED=============,26072028,1,790.96,FRS STAFF AGENCY,02/08/12,790.96
800012025,ADECCO UK LIMITED=============,26072029,1,579.60,FRS STAFF AGENCY,02/08/12,579.60
800012027,ADECCO UK LIMITED=============,26072031,1,579.60,FRS STAFF AGENCY,02/08/12,579.60
800012029,ADECCO UK LIMITED=============,26072033,1,579.60,FRS STAFF AGENCY,02/08/12,579.60
800012030,ADECCO UK LIMITED=============,26072034,1,579.25,FRS STAFF AGENCY,02/08/12,579.25
800012031,ADECCO UK LIMITED=============,26072035,1,501.90,FRS STAFF AGENCY,02/08/12,501.90
800012033,ADECCO UK LIMITED=============,26072037,1,"1,564.56",FRS STAFF AGENCY,02/08/12,"1,564.56"
800012036,ADECCO UK LIMITED=============,26072040,1,698.95,FRS STAFF AGENCY,02/08/12,698.95
800012037,ADECCO UK LIMITED=============,26072041,1,"1,426.25",FRS STAFF AGENCY,02/08/12,"1,426.25"
800012038,ADECCO UK LIMITED=============,26072042,1,501.90,FRS STAFF AGENCY,02/08/12,501.90
800012039,ADECCO UK LIMITED=============,26072043,1,579.60,FRS STAFF AGENCY,02/08/12,579.60
800012043,ADECCO UK LIMITED=============,26072047,1,"1,180.88",FRS STAFF AGENCY,02/08/12,"1,180.88"
800012044,ADECCO UK LIMITED=============,26072048,1,"1,038.36",FRS STAFF AGENCY,02/08/12,"1,038.36"
800012045,ADECCO UK LIMITED=============,26072049,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012046,ADECCO UK LIMITED=============,26072050,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012047,ADECCO UK LIMITED=============,26072051,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012048,ADECCO UK LIMITED=============,26072052,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012049,ADECCO UK LIMITED=============,26072053,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012050,ADECCO UK LIMITED=============,26072054,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012051,ADECCO UK LIMITED=============,26072055,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012052,ADECCO UK LIMITED=============,26072056,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012053,ADECCO UK LIMITED=============,26072057,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012054,ADECCO UK LIMITED=============,26072058,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012055,ADECCO UK LIMITED=============,26072059,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012056,ADECCO UK LIMITED=============,26072060,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012057,ADECCO UK LIMITED=============,26072061,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012058,ADECCO UK LIMITED=============,26072062,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012059,ADECCO UK LIMITED=============,26072063,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012061,ADECCO UK LIMITED=============,26072066,1,776.30,FRS STAFF AGENCY,02/08/12,776.30
800012063,ADECCO UK LIMITED=============,26072068,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012064,ADECCO UK LIMITED=============,26072069,1,544.32,FRS STAFF AGENCY,02/08/12,544.32
800012065,ADECCO UK LIMITED=============,26076770,1,880.88,FRS STAFF AGENCY,02/08/12,880.88
800012066,ADECCO UK LIMITED=============,26076771,1,"1,101.10",FRS STAFF AGENCY,02/08/12,"1,101.10"
800012067,ADECCO UK LIMITED=============,26076772,1,"1,101.10",FRS STAFF AGENCY,02/08/12,"1,101.10"
800012068,ADECCO UK LIMITED=============,26076773,1,"1,101.10",FRS STAFF AGENCY,02/08/12,"1,101.10"
800012069,ADECCO UK LIMITED=============,26076774,1,"1,101.10",FRS STAFF AGENCY,02/08/12,"1,101.10"
800012078,ADECCO UK LIMITED=============,26076783,1,"1,550.00",FRS STAFF AGENCY,02/08/12,"1,550.00"
800012079,ADECCO UK LIMITED=============,26076784,1,775.00,FRS STAFF AGENCY,02/08/12,775.00
800012100,ADECCO UK LIMITED=============,26076785,1,911.14,FRS STAFF AGENCY,02/08/12,911.14
800012101,ADECCO UK LIMITED=============,26076786,1,"1,301.63",FRS STAFF AGENCY,02/08/12,"1,301.63"
800012080,ADECCO UK LIMITED=============,26076787,1,"1,037.68",FRS STAFF AGENCY,02/08/12,"1,037.68"
800012081,ADECCO UK LIMITED=============,26076788,1,518.84,FRS STAFF AGENCY,02/08/12,518.84
800012082,ADECCO UK LIMITED=============,26076789,1,"1,037.68",FRS STAFF AGENCY,02/08/12,"1,037.68"
800012083,ADECCO UK LIMITED=============,26076790,1,"2,140.45",FRS STAFF AGENCY,02/08/12,"2,140.45"
800012084,ADECCO UK LIMITED=============,26076791,1,"2,169.38",FRS STAFF AGENCY,02/08/12,"2,169.38"
800012085,ADECCO UK LIMITED=============,26076792,1,"1,648.73",FRS STAFF AGENCY,02/08/12,"1,648.73"
800012102,ADECCO UK LIMITED=============,26076806,1,"2,169.38",FRS STAFF AGENCY,02/08/12,"2,169.38"
800012108,ADECCO UK LIMITED=============,26076812,1,"1,301.63",FRS STAFF AGENCY,02/08/12,"1,301.63"
300712C,MACE LIMITED,26915/0412608,1,"7,417.50",STRATEGIC (NON CYCLICAL),02/08/12,"7,417.50"
310712F,MACE LIMITED,26915/0412620,1,"12,675.00",PROFESSIONAL FEES - MISC,02/08/12,"12,675.00"
300712E,TOTAL PROTECTION UK LIMITED,27598,1,136.00,CLOTHING,02/08/12,544.00
300712E,TOTAL PROTECTION UK LIMITED,27598,2,136.00,CLOTHING,02/08/12,
300712E,TOTAL PROTECTION UK LIMITED,27598,3,136.00,CLOTHING,02/08/12,
300712E,TOTAL PROTECTION UK LIMITED,27598,4,136.00,CLOTHING,02/08/12,
139790,GALLAGHER HEATH,3443,1,"3,715.52",PREMIUMS,02/08/12,"4,954.02"
139790,GALLAGHER HEATH,3443,2,"1,238.50",PAYMENTS IN ADVANCE,02/08/12,
139790,GALLAGHER HEATH,3444,1,996.69,INSURANCE,02/08/12,"1,328.92"
139790,GALLAGHER HEATH,3444,2,332.23,PAYMENTS IN ADVANCE,02/08/12,
139790,GALLAGHER HEATH,3445,1,"254,301.42",INSURANCE PREMIUMS,02/08/12,"563,297.78"
139790,GALLAGHER HEATH,3445,2,"84,767.14",PAYMENTS IN ADVANCE,02/08/12,
139790,GALLAGHER HEATH,3445,3,"168,171.92",INSURANCE,02/08/12,
139790,GALLAGHER HEATH,3445,4,"56,057.30",PAYMENTS IN ADVANCE,02/08/12,
260712C,COMPUTACENTRE================,3700732403,1,"1,841.03",MAINTENANCE & SUPPORT,02/08/12,"1,841.03"
270712E,SPORTSAFE UK LTD==============,435274,1,717.50,GYM EQUIPMENT,02/08/12,"1,325.75"
270712E,SPORTSAFE UK LTD==============,435274,2,386.18,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435274,3,44.52,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435274,4,102.29,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435274,5,33.92,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435274,6,41.34,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435524,1,38.00,GYM EQUIPMENT,02/08/12,"1,305.82"
270712E,SPORTSAFE UK LTD==============,435524,2,384.00,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435524,3,10.66,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435524,4,623.28,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435524,5,103.88,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435524,6,5.00,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435524,7,49.00,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435524,8,92.00,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435525,1,43.57,GYM EQUIPMENT,02/08/12,509.27
270712E,SPORTSAFE UK LTD==============,435525,2,207.76,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435525,3,73.94,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435525,4,184.00,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435526,1,207.76,GYM EQUIPMENT,02/08/12,519.89
270712E,SPORTSAFE UK LTD==============,435526,2,23.94,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435526,3,69.00,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435526,4,89.00,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435526,5,49.00,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435526,6,69.00,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435526,7,12.19,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435528,1,207.76,GYM EQUIPMENT,02/08/12,541.98
270712E,SPORTSAFE UK LTD==============,435528,2,102.56,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435528,3,73.94,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435528,4,80.56,GYM EQUIPMENT,02/08/12,
270712E,SPORTSAFE UK LTD==============,435528,5,77.16,GYM EQUIPMENT,02/08/12,
160712E,GLOBAL TO LOCAL LTD,437/1/AF166,1,"1,200.00",PROFESSIONAL SERVICES,02/08/12,"2,540.70"
160712E,GLOBAL TO LOCAL LTD,437/1/AF166,2,100.00,PROFESSIONAL SERVICES,02/08/12,
160712E,GLOBAL TO LOCAL LTD,437/1/AF166,3,200.00,PROFESSIONAL SERVICES,02/08/12,
160712E,GLOBAL TO LOCAL LTD,437/1/AF166,4,"1,040.70",PROFESSIONAL SERVICES,02/08/12,
270712C,R J HOLLAND LTD===============,4544,1,"3,450.00",DAY TO DAY MINOR IMPS,02/08/12,"3,450.00"
270712C,R J HOLLAND LTD===============,4545,1,"3,725.00",DAY TO DAY MINOR IMPS,02/08/12,"3,725.00"
300712C,URS SCOTT WILSON LIMITED,5081122,1,540.00,STRATEGIC (NON CYCLICAL),02/08/12,"4,860.00"
300712C,URS SCOTT WILSON LIMITED,5081122,2,540.00,STRATEGIC (NON CYCLICAL),02/08/12,
300712C,URS SCOTT WILSON LIMITED,5081122,3,540.00,STRATEGIC (NON CYCLICAL),02/08/12,
300712C,URS SCOTT WILSON LIMITED,5081122,4,540.00,STRATEGIC (NON CYCLICAL),02/08/12,
300712C,URS SCOTT WILSON LIMITED,5081122,5,540.00,STRATEGIC (NON CYCLICAL),02/08/12,
300712C,URS SCOTT WILSON LIMITED,5081122,6,540.00,STRATEGIC (NON CYCLICAL),02/08/12,
300712C,URS SCOTT WILSON LIMITED,5081122,7,540.00,STRATEGIC (NON CYCLICAL),02/08/12,
300712C,URS SCOTT WILSON LIMITED,5081122,8,540.00,STRATEGIC (NON CYCLICAL),02/08/12,
300712C,URS SCOTT WILSON LIMITED,5081122,9,540.00,STRATEGIC (NON CYCLICAL),02/08/12,
260712C,*SUPPLIES TEAM================,5148195,1,334.80,STATIONERY CONSUMABLES,02/08/12,"1,687.10"
260712C,*SUPPLIES TEAM================,5148195,2,257.04,STATIONERY CONSUMABLES,02/08/12,
260712C,*SUPPLIES TEAM================,5148195,3,241.40,STATIONERY CONSUMABLES,02/08/12,
260712C,*SUPPLIES TEAM================,5148195,4,241.40,STATIONERY CONSUMABLES,02/08/12,
260712C,*SUPPLIES TEAM================,5148195,5,241.40,STATIONERY CONSUMABLES,02/08/12,
260712C,*SUPPLIES TEAM================,5148195,6,214.40,STATIONERY CONSUMABLES,02/08/12,
260712C,*SUPPLIES TEAM================,5148195,7,78.33,STATIONERY CONSUMABLES,02/08/12,
260712C,*SUPPLIES TEAM================,5148195,8,78.33,STATIONERY CONSUMABLES,02/08/12,
270712E,URS SCOTT WILSON LIMITED,5181292,1,"2,325.70",STRATEGIC (NON CYCLICAL),02/08/12,"2,325.70"
270712C,URS SCOTT WILSON LIMITED,5181410,1,"1,962.11",PROFESSIONAL FEES - MISC,02/08/12,"17,659.07"
270712C,URS SCOTT WILSON LIMITED,5181410,2,"1,962.12",PROFESSIONAL FEES - MISC,02/08/12,
270712C,URS SCOTT WILSON LIMITED,5181410,3,"1,962.12",PROFESSIONAL FEES - MISC,02/08/12,
270712C,URS SCOTT WILSON LIMITED,5181410,4,"1,962.12",PROFESSIONAL FEES - MISC,02/08/12,
270712C,URS SCOTT WILSON LIMITED,5181410,5,"1,962.12",PROFESSIONAL FEES - MISC,02/08/12,
270712C,URS SCOTT WILSON LIMITED,5181410,6,"1,962.12",PROFESSIONAL FEES - MISC,02/08/12,
270712C,URS SCOTT WILSON LIMITED,5181410,7,"1,962.12",PROFESSIONAL FEES - MISC,02/08/12,
270712C,URS SCOTT WILSON LIMITED,5181410,8,"1,962.12",PROFESSIONAL FEES - MISC,02/08/12,
270712C,URS SCOTT WILSON LIMITED,5181410,9,"1,962.12",PROFESSIONAL FEES - MISC,02/08/12,
139790,GALLAGHER HEATH,5457,1,"11,840.54",INSURANCE PREMIUMS,02/08/12,"16,967.38"
139790,GALLAGHER HEATH,5457,2,"3,946.84",PAYMENTS IN ADVANCE,02/08/12,
139790,GALLAGHER HEATH,5457,3,885.00,PROFESSIONAL SERVICES,02/08/12,
139790,GALLAGHER HEATH,5457,4,295.00,PAYMENTS IN ADVANCE,02/08/12,
300712E,BYWATERS LTD=========,627688,2,379.76,REFUSE COLLECTION,02/08/12,"23,120.06"
300712E,BYWATERS LTD=========,627688,3,183.37,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,4,257.96,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,5,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,6,159.01,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,7,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,8,196.76,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,9,196.76,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,10,183.37,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,11,115.32,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,12,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,13,131.37,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,14,189.61,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,15,395.06,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,16,151.36,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,17,331.04,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,18,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,19,370.70,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,20,370.70,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,21,422.34,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,22,355.40,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,23,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,24,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,25,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,26,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,27,159.01,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,28,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,29,355.40,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,30,301.35,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,31,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,32,159.01,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,33,395.06,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,34,159.01,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,35,159.01,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,36,159.01,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,37,191.02,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,38,196.76,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,39,140.89,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,40,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,41,294.20,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,42,331.95,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,43,159.01,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,44,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,45,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,46,364.46,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,47,333.86,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,48,183.37,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,49,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,50,103.14,REFUSE COLLECTION,02/08/12,
300712E,BYWATERS LTD=========,627688,51,159.01,REFUSE COLLECTION,02/08/12,
