 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
,AIRSERVICES(UK)===============,15287,4,13,REPAIR & MAINTENANCE,01/03/2012,
,AIRSERVICES(UK)===============,15287,5,13,REPAIR & MAINTENANCE,01/03/2012,
,AIRSERVICES(UK)===============,15287,6,5.2,REPAIR & MAINTENANCE,01/03/2012,
,AIRSERVICES(UK)===============,15287,7,6,REPAIR & MAINTENANCE,01/03/2012,
200212A,THE STATIONERY OFFICE LTD=====,15481476,1,"1,800.00",STATIONERY CONSUMABLES,01/03/2012,"1,874.92"
,THE STATIONERY OFFICE LTD=====,15481476,2,74.92,STATIONERY CONSUMABLES,01/03/2012,
130212A,UNDERSTANDING RECRUITMENT=====,1684,1,"5,600.00",FRS STAFF AGENCY,01/03/2012,"5,600.00"
240212C,DRAIN CONTROL=================,19459,1,637,TACTICAL DAY TO DAY,01/03/2012,637
240212A,TRADE WINDS===================,19709,1,"1,150.00",PRINTING,01/03/2012,"1,150.00"
240212C,VEOLIA WATER CENTRAL LIMITED==,207511,1,555,HYDRANTS,01/03/2012,555
240212C,VEOLIA WATER CENTRAL LIMITED==,207512,1,555,HYDRANTS,01/03/2012,555
240212C,VEOLIA WATER CENTRAL LIMITED==,207513,1,533,CURRENT HYDRANT COSTS,01/03/2012,533
240212C,VEOLIA WATER CENTRAL LIMITED==,207514,1,533,CURRENT HYDRANT COSTS,01/03/2012,533
240212C,VEOLIA WATER CENTRAL LIMITED==,207516,1,555,HYDRANTS,01/03/2012,555
240212C,VEOLIA WATER CENTRAL LIMITED==,207528,1,741,CURRENT HYDRANT COSTS,01/03/2012,741
240212C,VEOLIA WATER CENTRAL LIMITED==,207533,1,741,CURRENT HYDRANT COSTS,01/03/2012,741
800006819,ADECCO UK LIMITED=============,25854798,1,"1,136.10",FRS STAFF AGENCY,01/03/2012,"1,136.10"
800008375,ADECCO UK LIMITED=============,25891653,1,776.3,FRS STAFF AGENCY,01/03/2012,776.3
800008379,ADECCO UK LIMITED=============,25891657,1,"1,135.40",FRS STAFF AGENCY,01/03/2012,"1,135.40"
800008383,ADECCO UK LIMITED=============,25891661,1,579.6,FRS STAFF AGENCY,01/03/2012,579.6
800008389,ADECCO UK LIMITED=============,25891667,1,929.25,FRS STAFF AGENCY,01/03/2012,929.25
800008573,ADECCO UK LIMITED=============,25891703,1,579.6,FRS STAFF AGENCY,01/03/2012,579.6
800008493,ADECCO UK LIMITED=============,25897987,1,"1,738.40",FRS STAFF AGENCY,01/03/2012,"1,738.40"
800008494,ADECCO UK LIMITED=============,25897988,1,635.45,FRS STAFF AGENCY,01/03/2012,635.45
800008495,ADECCO UK LIMITED=============,25897989,1,776.3,FRS STAFF AGENCY,01/03/2012,776.3
800008578,ADECCO UK LIMITED=============,25897990,1,563.04,FRS STAFF AGENCY,01/03/2012,563.04
800008497,ADECCO UK LIMITED=============,25897991,1,776.3,FRS STAFF AGENCY,01/03/2012,776.3
800008498,ADECCO UK LIMITED=============,25897992,1,"1,102.96",FRS STAFF AGENCY,01/03/2012,"1,102.96"
800008499,ADECCO UK LIMITED=============,25897993,1,579.6,FRS STAFF AGENCY,01/03/2012,579.6
800008500,ADECCO UK LIMITED=============,25897994,1,579.6,FRS STAFF AGENCY,01/03/2012,579.6
800008501,ADECCO UK LIMITED=============,25897995,1,579.6,FRS STAFF AGENCY,01/03/2012,579.6
800008503,ADECCO UK LIMITED=============,25897997,1,579.6,FRS STAFF AGENCY,01/03/2012,579.6
800008506,ADECCO UK LIMITED=============,25898000,1,744.3,FRS STAFF AGENCY,01/03/2012,744.3
800008507,ADECCO UK LIMITED=============,25898001,1,554.96,FRS STAFF AGENCY,01/03/2012,554.96
800008508,ADECCO UK LIMITED=============,25898002,1,579.6,FRS STAFF AGENCY,01/03/2012,579.6
800008509,ADECCO UK LIMITED=============,25898003,1,"1,588.50",FRS STAFF AGENCY,01/03/2012,"1,588.50"
800008510,ADECCO UK LIMITED=============,25898004,1,753.32,FRS STAFF AGENCY,01/03/2012,753.32
800008511,ADECCO UK LIMITED=============,25898005,1,579.6,FRS STAFF AGENCY,01/03/2012,579.6
800008513,ADECCO UK LIMITED=============,25898007,1,970.9,FRS STAFF AGENCY,01/03/2012,970.9
800008514,ADECCO UK LIMITED=============,25898008,1,693.7,FRS STAFF AGENCY,01/03/2012,693.7
800008518,ADECCO UK LIMITED=============,25898012,1,798.46,FRS STAFF AGENCY,01/03/2012,798.46
800008519,ADECCO UK LIMITED=============,25898013,1,709.76,FRS STAFF AGENCY,01/03/2012,709.76
800008521,ADECCO UK LIMITED=============,25898015,1,507.84,FRS STAFF AGENCY,01/03/2012,507.84
800008522,ADECCO UK LIMITED=============,25898016,1,501.9,FRS STAFF AGENCY,01/03/2012,501.9
800008523,ADECCO UK LIMITED=============,25898017,1,544.92,FRS STAFF AGENCY,01/03/2012,544.92
800008570,ADECCO UK LIMITED=============,25898018,1,501.9,FRS STAFF AGENCY,01/03/2012,501.9
800008526,ADECCO UK LIMITED=============,25898020,1,579.6,FRS STAFF AGENCY,01/03/2012,579.6
800008527,ADECCO UK LIMITED=============,25898021,1,501.9,FRS STAFF AGENCY,01/03/2012,501.9
800008529,ADECCO UK LIMITED=============,25898023,1,579.6,FRS STAFF AGENCY,01/03/2012,579.6
800008531,ADECCO UK LIMITED=============,25898025,1,961.8,FRS STAFF AGENCY,01/03/2012,961.8
800008532,ADECCO UK LIMITED=============,25898026,1,579.6,FRS STAFF AGENCY,01/03/2012,579.6
800008535,ADECCO UK LIMITED=============,25898029,1,698.95,FRS STAFF AGENCY,01/03/2012,698.95
800008538,ADECCO UK LIMITED=============,25898032,1,868.35,FRS STAFF AGENCY,01/03/2012,868.35
800008539,ADECCO UK LIMITED=============,25898033,1,626.5,FRS STAFF AGENCY,01/03/2012,626.5
800008540,ADECCO UK LIMITED=============,25898034,1,579.6,FRS STAFF AGENCY,01/03/2012,579.6
800008541,ADECCO UK LIMITED=============,25898035,1,554.76,FRS STAFF AGENCY,01/03/2012,554.76
800008542,ADECCO UK LIMITED=============,25898036,1,579.25,FRS STAFF AGENCY,01/03/2012,579.25
800008543,ADECCO UK LIMITED=============,25899904,1,740,FRS STAFF AGENCY,01/03/2012,740
800008546,ADECCO UK LIMITED=============,25901301,1,"1,527.56",FRS STAFF AGENCY,01/03/2012,"1,527.56"
800008547,ADECCO UK LIMITED=============,25901302,1,835.94,FRS STAFF AGENCY,01/03/2012,835.94
800008548,ADECCO UK LIMITED=============,25901306,1,763.78,FRS STAFF AGENCY,01/03/2012,763.78
800008549,ADECCO UK LIMITED=============,25901307,1,"1,145.67",FRS STAFF AGENCY,01/03/2012,"1,145.67"
800008550,ADECCO UK LIMITED=============,25901308,1,"1,527.56",FRS STAFF AGENCY,01/03/2012,"1,527.56"
800008551,ADECCO UK LIMITED=============,25901309,1,714.79,FRS STAFF AGENCY,01/03/2012,714.79
800008552,ADECCO UK LIMITED=============,25901310,1,896.51,FRS STAFF AGENCY,01/03/2012,896.51
800008554,ADECCO UK LIMITED=============,25901312,1,588.83,FRS STAFF AGENCY,01/03/2012,588.83
800008555,ADECCO UK LIMITED=============,25901313,1,"1,962.75",FRS STAFF AGENCY,01/03/2012,"1,962.75"
800008556,ADECCO UK LIMITED=============,25901314,1,"1,962.75",FRS STAFF AGENCY,01/03/2012,"1,962.75"
800008579,ADECCO UK LIMITED=============,25901315,1,650.72,FRS STAFF AGENCY,01/03/2012,650.72
800008580,ADECCO UK LIMITED=============,25901316,1,650.72,FRS STAFF AGENCY,01/03/2012,650.72
800008581,ADECCO UK LIMITED=============,25901317,1,650.72,FRS STAFF AGENCY,01/03/2012,650.72
800008582,ADECCO UK LIMITED=============,25901318,1,878.54,FRS STAFF AGENCY,01/03/2012,878.54
800008583,ADECCO UK LIMITED=============,25901319,1,991.9,FRS STAFF AGENCY,01/03/2012,991.9
800008584,ADECCO UK LIMITED=============,25901320,1,991.9,FRS STAFF AGENCY,01/03/2012,991.9
800008563,ADECCO UK LIMITED=============,25901321,1,"1,155.42",FRS STAFF AGENCY,01/03/2012,"1,155.42"
800008564,ADECCO UK LIMITED=============,25901322,1,521.73,FRS STAFF AGENCY,01/03/2012,521.73
800008565,ADECCO UK LIMITED=============,25901323,1,553.35,FRS STAFF AGENCY,01/03/2012,553.35
800008566,ADECCO UK LIMITED=============,25901324,1,553.35,FRS STAFF AGENCY,01/03/2012,553.35
800008567,ADECCO UK LIMITED=============,25901325,1,553.35,FRS STAFF AGENCY,01/03/2012,553.35
800008568,ADECCO UK LIMITED=============,25901326,1,724.29,FRS STAFF AGENCY,01/03/2012,724.29
800008569,ADECCO UK LIMITED=============,25901327,1,845.01,FRS STAFF AGENCY,01/03/2012,845.01
139535,OPHTHALMIC TECHNOLOGIES LTD,29935,1,"4,151.97",MEDICAL EXPENSES,01/03/2012,"4,151.97"
230212C,BROADWAY MALYAN===============,300893,1,"25,719.82",PROFESSIONAL FEES - MISC,01/03/2012,"25,719.82"
200212A,CRYOGENIC WORKWEAR LTD,31355,1,"2,109.50",OPERATIONAL EQUIP-PURCHASE,01/03/2012,"2,109.50"
270212C,CANON (UK) LTD===============,401143057,1,27.4,OFFICE EQUIPMENT,01/03/2012,"2,424.54"
,CANON (UK) LTD===============,401143057,2,13.04,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,3,80.41,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,4,117.77,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,5,25.73,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,6,76.98,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,7,187.65,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,8,34.62,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,9,437.27,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,10,74.59,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,11,117.95,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,12,110.14,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,13,701.59,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,14,29.08,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,401143057,15,390.32,OFFICE EQUIPMENT,01/03/2012,
240212C,DICKINSON DEES================,41105157,1,247.6,PROFESSIONAL SERVICES,01/03/2012,915
,DICKINSON DEES================,41105157,2,667.4,PROFESSIONAL SERVICES,01/03/2012,
160212A,*SUPPLIES TEAM================,4793640,1,502.2,STATIONERY CONSUMABLES,01/03/2012,502.2
240212C,JFM MOVING SERVICES LTD=======,58595,1,817,STRATEGIC (NON CYCLICAL),01/03/2012,817
230212C,NATIONWIDE TRAINING LIMITED,600501,1,"16,758.60",TRAINING & CONFERENCES,01/03/2012,"16,758.60"
230212C,NATIONWIDE TRAINING LIMITED,600503,1,"17,102.00",TRAINING & CONFERENCES,01/03/2012,"17,102.00"
240212C,S A ASSOCIATES MGMT. TRAINING=,6159,1,"1,695.00",TRAINING & CONFERENCES,01/03/2012,"1,695.00"
270212G,TWO SERVICES LTD==============,63411,1,673.5,CATERING EQUIPMENT,01/03/2012,673.5
240212A,TWO SERVICES LTD==============,63443,1,645.5,CATERING EQUIPMENT,01/03/2012,645.5
240212A,BUSINESS TRAINING DIRECT LTD,643,1,"1,000.00",TRAINING & CONFERENCES,01/03/2012,"1,000.00"
240212C,GRANT THORNTON UK,6606094,1,"5,102.64",PROFESSIONAL SERVICES,01/03/2012,"5,102.64"
240212C,CARPETS & FLOOR COVERS DIRECT=,675,1,"1,536.80",FIXTURES & FITTINGS,01/03/2012,"1,536.80"
210212A,*LYRECO,6751151628,1,349.25,STATIONERY CONSUMABLES,01/03/2012,"2,652.68"
,*LYRECO,6751151628,2,"1,102.43",STATIONERY CONSUMABLES,01/03/2012,
,*LYRECO,6751151628,3,106.82,STATIONERY CONSUMABLES,01/03/2012,
,*LYRECO,6751151628,4,277,STATIONERY CONSUMABLES,01/03/2012,
,*LYRECO,6751151628,5,122,STATIONERY CONSUMABLES,01/03/2012,
,*LYRECO,6751151628,6,499.7,STATIONERY CONSUMABLES,01/03/2012,
,*LYRECO,6751151628,7,195.48,STATIONERY CONSUMABLES,01/03/2012,
240212C,CARPETS & FLOOR COVERS DIRECT=,689,1,910,FIXTURES & FITTINGS,01/03/2012,910
139544,JOSEPH ARRABALI,6918*,1,940,MISCELLANEOUS DISBURSEMENTS,01/03/2012,940
270212C,RIG SYSTEMS LTD===============,705,1,"8,150.00",TRAINING & CONFERENCES,01/03/2012,"8,150.00"
270212G,CPL PETROLEUM=================,7316897,1,"2,305.86",FUEL,01/03/2012,"2,305.86"
270212C,OPERATIONAL RESEARCH IN HEALTH,73V/LFBTRAININGSITES/3,1,"1,150.00",PROFESSIONAL SERVICES,01/03/2012,"1,150.00"
270212C,CANON (UK) LTD===============,770328751,1,42.48,OFFICE EQUIPMENT,01/03/2012,"2,066.28"
,CANON (UK) LTD===============,770328751,2,142.91,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,770328751,3,142.91,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,770328751,4,142.91,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,770328751,5,142.91,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,770328751,6,183.16,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,770328751,7,183.16,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,770328751,8,271.46,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,770328751,9,271.46,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,770328751,10,271.46,OFFICE EQUIPMENT,01/03/2012,
,CANON (UK) LTD===============,770328751,11,271.46,OFFICE EQUIPMENT,01/03/2012,
800008099,REDFERN TRAVEL LTD,800248,1,903.7,PUBLIC TRANSPORT,01/03/2012,903.7
800008118,REDFERN TRAVEL LTD,808132,1,958.8,PUBLIC TRANSPORT,01/03/2012,958.8
800008116,REDFERN TRAVEL LTD,808258,1,978.7,PUBLIC TRANSPORT,01/03/2012,978.7
800008121,REDFERN TRAVEL LTD,811040,1,"1,116.24",PUBLIC TRANSPORT,01/03/2012,"1,116.24"
800008123,REDFERN TRAVEL LTD,811151,1,630.2,PUBLIC TRANSPORT,01/03/2012,630.2
240212C,AMEY MECHANICAL & ELECTRICAL==,90297811,1,"16,242.29",TACTICAL DAY TO DAY,01/03/2012,"80,854.62"
,AMEY MECHANICAL & ELECTRICAL==,90297811,2,"3,659.62",TACTICAL DAY TO DAY,01/03/2012,
,AMEY MECHANICAL & ELECTRICAL==,90297811,3,"7,012.05",TACTICAL DAY TO DAY,01/03/2012,
,AMEY MECHANICAL & ELECTRICAL==,90297811,4,"36,694.88",STRATEGIC (CYCLICAL),01/03/2012,
,AMEY MECHANICAL & ELECTRICAL==,90297811,5,"12,503.21",STRATEGIC (CYCLICAL),01/03/2012,
,AMEY MECHANICAL & ELECTRICAL==,90297811,6,"1,563.89",STRATEGIC (CYCLICAL),01/03/2012,
,AMEY MECHANICAL & ELECTRICAL==,90297811,7,"1,101.14",STRATEGIC (CYCLICAL),01/03/2012,
,AMEY MECHANICAL & ELECTRICAL==,90297811,8,247.6,STRATEGIC (CYCLICAL),01/03/2012,
,AMEY MECHANICAL & ELECTRICAL==,90297811,9,"1,829.94",TACTICAL DAY TO DAY,01/03/2012,
240212C,AMEY MECHANICAL & ELECTRICAL==,90297812,1,"2,099.18",STRATEGIC (CYCLICAL),01/03/2012,"3,937.83"
,AMEY MECHANICAL & ELECTRICAL==,90297812,2,724.78,STRATEGIC (CYCLICAL),01/03/2012,
,AMEY MECHANICAL & ELECTRICAL==,90297812,3,777.99,TACTICAL DAY TO DAY,01/03/2012,
,AMEY MECHANICAL & ELECTRICAL==,90297812,4,335.88,TACTICAL DAY TO DAY,01/03/2012,
270212C,AMEY MECHANICAL & ELECTRICAL==,90300534,1,141.52,STRATEGIC (CYCLICAL),01/03/2012,"1,172.19"
,AMEY MECHANICAL & ELECTRICAL==,90300534,2,175.31,STRATEGIC (CYCLICAL),01/03/2012,
,AMEY MECHANICAL & ELECTRICAL==,90300534,3,278.64,STRATEGIC (CYCLICAL),01/03/2012,
,AMEY MECHANICAL & ELECTRICAL==,90300534,4,293.35,STRATEGIC (CYCLICAL),01/03/2012,
,AMEY MECHANICAL & ELECTRICAL==,90300534,5,283.37,STRATEGIC (CYCLICAL),01/03/2012,
240212C,AMEY MECHANICAL & ELECTRICAL==,90301334,1,"4,367.56",STRATEGIC (NON CYCLICAL),01/03/2012,"4,367.56"
240212C,AMEY MECHANICAL & ELECTRICAL==,90301335,1,"4,367.56",STRATEGIC (NON CYCLICAL),01/03/2012,"4,367.56"
240212C,AMEY MECHANICAL & ELECTRICAL==,90301337,1,546.25,STRATEGIC (NON CYCLICAL),01/03/2012,546.25
240212C,AMEY MECHANICAL & ELECTRICAL==,90301339,1,978.15,STRATEGIC (NON CYCLICAL),01/03/2012,978.15
240212C,AMEY MECHANICAL & ELECTRICAL==,90301400,1,"1,451.24",STRATEGIC (NON CYCLICAL),01/03/2012,"1,451.24"
240212C,AMEY MECHANICAL & ELECTRICAL==,90301401,1,"1,054.56",STRATEGIC (NON CYCLICAL),01/03/2012,"1,054.56"
230212C,AMEY MECHANICAL & ELECTRICAL==,90301471,1,"1,000.00",STRATEGIC (NON CYCLICAL),01/03/2012,"1,038.50"
,AMEY MECHANICAL & ELECTRICAL==,90301471,2,38.5,STRATEGIC (NON CYCLICAL),01/03/2012,
210212C,DRAEGER SAFETY UK LIMITED=====,90364237,1,813.3,PROTECTIVE EQUIPT - PARTS,01/03/2012,813.3
210212C,DRAEGER SAFETY UK LIMITED=====,90364238,1,"1,632.00",PROTECTIVE EQUIPMENT,01/03/2012,"1,632.00"
270212G,LINCOLNSHIRE COUNTY COUNCIL===,90685292,1,"32,166.13",TRAINING & CONFERENCES,01/03/2012,"32,166.13"
139537,THE LAW SOCIETY SERVICES LTD=,CRM01022779,1,"4,656.00",PRACT CERT & DRIVING LICENCES,01/03/2012,"4,656.00"
139537,PANNONE LLP===================,DRJ881284191,1,604,PROFESSIONAL FEES GENERAL,01/03/2012,604
230212C,WM ENGINEERING SERVICES LTD===,I-4101,1,570,STRATEGIC (CYCLICAL),01/03/2012,570
270212G,METEOROLOGICAL OFFICE=========,I0080059,1,657.98,PROFESSIONAL SERVICES,01/03/2012,657.98
150212C,CHARTERED INST. OF MARKETING==,INV000001968,1,550,TRAINING & CONFERENCES,01/03/2012,550
240212C,CORPORATE DIRECT (EUROPE) LTD=,INV0127514,1,108.5,RADIO,01/03/2012,525.95
,CORPORATE DIRECT (EUROPE) LTD=,INV0127514,2,108.5,RADIO,01/03/2012,
,CORPORATE DIRECT (EUROPE) LTD=,INV0127514,3,300,RADIO,01/03/2012,
,CORPORATE DIRECT (EUROPE) LTD=,INV0127514,4,8.95,RADIO,01/03/2012,
240212C,CANNONS MSA LTD,NV1041481,1,599.5,TACTICAL DAY TO DAY,01/03/2012,599.5
270212G,ASSETCO EMERGENCY LTD=========,OP\I040717,1,"1,388,649.95",VEHICLES,01/03/2012,"1,388,649.95"
270212G,ETC VENUES LTD================,PH-43940,1,900,TRAINING & CONFERENCES,01/03/2012,900
270212C,DIRECTORY OF SOCIAL CHANGE,SB1090269,1,810,PROFESSIONAL SERVICES,01/03/2012,810
220212G,WNSL,SI016792,1,"5,832.00",GENERAL,01/03/2012,"5,832.00"
220212A,FLAGSHIP (INFRASTRUCTURE),SIINF00678,1,"2,177.75",GENERAL,01/03/2012,"2,177.75"
270212C,FIRE SERVICE COLLEGE==========,SIN049187,1,"22,600.00",TRAINING & CONFERENCES,01/03/2012,"22,600.00"
270212C,SUNLIGHT SERVICE GROUP LTD====,SN0838443,1,"8,193.39",LAUNDRY,01/03/2012,"8,193.39"
230212C,DET NORSKE VERITAS LTD========,SRMUK2221190405,1,"9,567.27",PROFESSIONAL SERVICES,01/03/2012,"9,567.27"
270212G,*THOMAS KNEALE & CO LTD,TK1839,1,524.5,CLOTHING,01/03/2012,982.7
,*THOMAS KNEALE & CO LTD,TK1839,2,149,CLOTHING,01/03/2012,
,*THOMAS KNEALE & CO LTD,TK1839,3,267.5,CLOTHING,01/03/2012,
,*THOMAS KNEALE & CO LTD,TK1839,4,41.7,CLOTHING,01/03/2012,
290312A,HOBSON & SONS (LONDON) LIMITED,1863,1,387,PUBLIC RELATIONS,03/03/2012,667
,HOBSON & SONS (LONDON) LIMITED,1863,2,280,PUBLIC RELATIONS,03/03/2012,
230312C,GREENSPACE INFO.FOR GT. LONDON,3565,1,"2,000.00",SUBSCRIPTIONS,03/03/2012,"2,000.00"
290312C,LATIS SC IENTIFIC,8671,1,91.26,STRATEGIC (CYCLICAL),03/03/2012,645
,LATIS SC IENTIFIC,8671,2,91.29,STRATEGIC (CYCLICAL),03/03/2012,
,LATIS SC IENTIFIC,8671,3,91.29,STRATEGIC (CYCLICAL),03/03/2012,
,LATIS SC IENTIFIC,8671,4,91.29,STRATEGIC (CYCLICAL),03/03/2012,
,LATIS SC IENTIFIC,8671,5,91.29,STRATEGIC (CYCLICAL),03/03/2012,
,LATIS SC IENTIFIC,8671,6,91.29,STRATEGIC (CYCLICAL),03/03/2012,
,LATIS SC IENTIFIC,8671,7,97.29,STRATEGIC (CYCLICAL),03/03/2012,
280312C,CMS PLC=======================,81376787,1,285,ACQUISITIONS,03/03/2012,654
,CMS PLC=======================,81376787,2,369,ACQUISITIONS,03/03/2012,
290312A,ALL LONDON SIGNS LTD,1086,1,565,COMMUNITY RELATIONS,03/03/2012,565
280312C,GEORGE JONES & SON LTD========,35591,1,502.33,STRATEGIC (NON CYCLICAL),03/03/2012,502.33
280312C,GEORGE JONES & SON LTD========,35592,1,710.48,STRATEGIC (NON CYCLICAL),03/03/2012,710.48
280312A,*PRINCIPAL CATERING CONSULTNTS,46958,1,818,REFRESHMENTS,03/03/2012,818
290312C,*PRINCIPAL CATERING CONSULTNTS,47027,1,829.5,REFRESHMENTS,03/03/2012,829.5
139608,CORONA ENERGY RETAIL 4 LTD,6914545,1,"1,469.80",GAS,03/03/2012,"1,469.80"
139609,CORONA ENERGY RETAIL 4 LTD,6914550,1,"1,308.61",GAS,03/03/2012,"1,308.61"
139608,CORONA ENERGY RETAIL 4 LTD,6914554,1,969.24,GAS,03/03/2012,969.24
139611,CORONA ENERGY RETAIL 4 LTD,6914556,1,947.45,GAS,03/03/2012,947.45
139610,CORONA ENERGY RETAIL 4 LTD,6914560,1,"1,076.65",GAS,03/03/2012,"1,076.65"
139609,CORONA ENERGY RETAIL 4 LTD,6914574,1,927.26,GAS,03/03/2012,927.26
139608,CORONA ENERGY RETAIL 4 LTD,6914577,1,"1,706.36",GAS,03/03/2012,"1,706.36"
139608,CORONA ENERGY RETAIL 4 LTD,6914582,1,536.48,GAS,03/03/2012,536.48
139610,CORONA ENERGY RETAIL 4 LTD,6914584,1,"1,174.30",GAS,03/03/2012,"1,174.30"
139610,CORONA ENERGY RETAIL 4 LTD,6914590,1,919.26,GAS,03/03/2012,919.26
139610,CORONA ENERGY RETAIL 4 LTD,6914592,1,841.76,GAS,03/03/2012,841.76
139611,CORONA ENERGY RETAIL 4 LTD,6914601,1,840.7,GAS,03/03/2012,840.7
139611,CORONA ENERGY RETAIL 4 LTD,6914605,1,779.93,GAS,03/03/2012,779.93
139611,CORONA ENERGY RETAIL 4 LTD,6914607,1,"2,622.56",GAS,03/03/2012,"2,622.56"
139611,CORONA ENERGY RETAIL 4 LTD,6914609,1,963.46,GAS,03/03/2012,963.46
139608,CORONA ENERGY RETAIL 4 LTD,6914617,1,"1,063.57",GAS,03/03/2012,"1,063.57"
139609,CORONA ENERGY RETAIL 4 LTD,6914620,1,612.94,GAS,03/03/2012,612.94
139609,CORONA ENERGY RETAIL 4 LTD,6914624,1,"2,253.64",GAS,03/03/2012,"2,253.64"
139608,CORONA ENERGY RETAIL 4 LTD,6914637,1,531.57,GAS,03/03/2012,531.57
139609,CORONA ENERGY RETAIL 4 LTD,6914644,1,"1,292.51",GAS,03/03/2012,"1,292.51"
139609,CORONA ENERGY RETAIL 4 LTD,6914652,1,"2,691.45",GAS,03/03/2012,"2,691.45"
139611,CORONA ENERGY RETAIL 4 LTD,6914664,1,"4,111.85",GAS,03/03/2012,"4,111.85"
139611,CORONA ENERGY RETAIL 4 LTD,6914665,1,"1,252.03",GAS,03/03/2012,"1,252.03"
139612,CORONA ENERGY RETAIL 4 LTD,6914668,1,"1,139.83",GAS,03/03/2012,"1,139.83"
139610,CORONA ENERGY RETAIL 4 LTD,6914676,1,"2,251.76",GAS,03/03/2012,"2,251.76"
139612,CORONA ENERGY RETAIL 4 LTD,6914689,1,"1,231.96",GAS,03/03/2012,"1,231.96"
139610,CORONA ENERGY RETAIL 4 LTD,6914693,1,"1,036.71",GAS,03/03/2012,"1,036.71"
