 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
211216K,NUS STUDENTS' UNION,10602,1,"1,110.00",SUBSCRIPTIONS,06/01/2017,"1,110.00",Procurement,Consultancy
231216K,*SPRUE SAFETY PRODUCTS LTD,1099770,1,"1,483.20",FIRE DETECTORS,06/01/2017,"1,483.20",Fire Stations (North East),Health & Safety
231216K,*SPRUE SAFETY PRODUCTS LTD,1099771,1,"1,483.20",FIRE DETECTORS,06/01/2017,"1,483.20",Fire Stations (North East),Health & Safety
030117K,QWIZDOM UK LTD===============,12509,1,"9,750.00",OPERATIONAL EQUIP-PURCHASE,06/01/2017,"9,775.00",Fire Stations (North East),ICT
030117K,QWIZDOM UK LTD===============,12509,2,25,ADDITIONAL PURCHASE COSTS,06/01/2017,,Fire Stations (North East),ICT
141729,MS BIANCA VENKATA,127689,1,600,COUNSELS FEES,06/01/2017,600,Compensation Budgets,Legal Services
030117K,STEP BEACH PRESS LTD,133,1,320,HIRE OF FACILITIES,06/01/2017,320,HR Management,Arts & Leisure Services
231216K,DEAN AND CHAPTER OF ST PAUL'S=,13742,1,"9,874.00",PUBLIC RELATIONS,06/01/2017,"9,874.00",LFB 150th Anniversary,Facilities & Management S
201216K,REAM CONTRACTS LTD,14493,1,"9,950.00",REACTIVE SMALL WORKS AND PROJ,06/01/2017,"9,950.00",Technical and Service Support,Building Constr Materials
201216K,REAM CONTRACTS LTD,14495,1,"2,450.00",DEVELOPMENT  EXPENSES-CONTRACT,06/01/2017,"2,450.00",Technical and Service Support,Building Constr Materials
231216K,REAM CONTRACTS LTD,14497,1,"7,784.30",REACTIVE SMALL WORKS AND PROJ,06/01/2017,"7,784.30",Technical and Service Support,Building Constr Materials
211216K,H FINE & SON LTD==============,153602,1,505,UNIFORMS - POMS,06/01/2017,505,Procurement,Clothing
221216K,UK TAPES LTD==================,160139,1,"1,044.00",GENERAL CONSUMABLES,06/01/2017,"1,044.00",Procurement,Health & Safety
221216K,BUREAU VERITAS HS&E LTD=======,16016972,1,"98,583.57",SCIENTIFIC SERVICES,06/01/2017,"98,583.57",Procurement,Environmental Services
221216K,KIER BUILDING SERV ENGINEERS==,16060930,1,"11,823.46",STRATEGIC (CYCLICAL),06/01/2017,"11,823.46",Technical and Service Support,"Works - Construction, R&M"
231216K,PA ASSOCIATES (UK) LTD========,16110,1,"1,679.75",REACTIVE SMALL WORKS AND PROJ,06/01/2017,"1,679.75",Technical and Service Support,Environmental Services
800092847,PRIMEPEACE LTD,161102,1,"3,000.00",MAINTENANCE & SUPPORT,06/01/2017,"3,000.00",Information and Communication Technology,ICT
231216K,PA ASSOCIATES (UK) LTD========,16111,1,"1,799.75",REACTIVE SMALL WORKS AND PROJ,06/01/2017,"1,799.75",Technical and Service Support,Environmental Services
231216K,PA ASSOCIATES (UK) LTD========,16112,1,"1,679.75",REACTIVE SMALL WORKS AND PROJ,06/01/2017,"1,679.75",Technical and Service Support,Environmental Services
231216K,PA ASSOCIATES (UK) LTD========,16113,1,"1,679.75",REACTIVE SMALL WORKS AND PROJ,06/01/2017,"1,679.75",Technical and Service Support,Environmental Services
231216K,PA ASSOCIATES (UK) LTD========,16114,1,852.5,CONSULTANTS,06/01/2017,852.5,Technical and Service Support,Environmental Services
800091690,*NPS (SHOES) LTD,18192,1,35,CLOTHING,06/01/2017,381.45,Fire Stations (South West),Clothing
800091690,*NPS (SHOES) LTD,18192,2,35,CLOTHING,06/01/2017,,Fire Stations (North East),Clothing
800091690,*NPS (SHOES) LTD,18192,3,41.1,CLOTHING,06/01/2017,,Fire Stations (South West),Clothing
800091690,*NPS (SHOES) LTD,18192,4,41.1,CLOTHING,06/01/2017,,Fire Stations (North West),Clothing
800091690,*NPS (SHOES) LTD,18192,5,28.45,CLOTHING,06/01/2017,,Operational Response,Clothing
800091690,*NPS (SHOES) LTD,18192,6,30.05,CLOTHING,06/01/2017,,Fire Stations (South West),Clothing
800091690,*NPS (SHOES) LTD,18192,7,30.05,CLOTHING,06/01/2017,,Fire Stations (North West),Clothing
800091690,*NPS (SHOES) LTD,18192,8,30.05,CLOTHING,06/01/2017,,Fire Stations (South East),Clothing
800091690,*NPS (SHOES) LTD,18192,9,28.45,CLOTHING,06/01/2017,,Operational Response,Clothing
800091690,*NPS (SHOES) LTD,18192,10,41.1,CLOTHING,06/01/2017,,Fire Stations (North West),Clothing
800091690,*NPS (SHOES) LTD,18192,11,41.1,CLOTHING,06/01/2017,,Fire Stations (North West),Clothing
141729,MISS SARAH LE FEVRE===========,232177A,1,420,PROFESSIONAL FEES ENFORCEMENT,06/01/2017,420,Legal & Democratic Services,Legal Services
030117K,CRISPIN HUGHES================,2383,1,369,PRINTING,06/01/2017,369,Communications,Facilities & Management S
030117K,GRAVOGRAPH UK LTD=============,24703538,1,"6,145.00",PROTECTIVE EQUIPMENT,06/01/2017,"6,145.00",Technical and Service Support,Fire & Rescue
800092835,MAINTENANCE ASSOCIATED,25311,1,90.62,REACTIVE PEST CONTROL,06/01/2017,309.94,Technical and Service Support,Environmental Services
800092835,MAINTENANCE ASSOCIATED,25311,2,117.16,REACTIVE PEST CONTROL,06/01/2017,,Technical and Service Support,Environmental Services
800092835,MAINTENANCE ASSOCIATED,25311,3,102.16,REACTIVE PEST CONTROL,06/01/2017,,Technical and Service Support,Environmental Services
211216K,AECOM INFRASTRUCTURE &,28288955,1,"8,367.98",PROF FEES-MISCELLANEOUS,06/01/2017,"8,367.98",Technical and Service Support,Consultancy
221216K,AECOM INFRASTRUCTURE &,28289109,1,294.66,PLANNED BUILDING DECORATIONS,06/01/2017,294.66,Technical and Service Support,Consultancy
221216K,DRAEGER SAFETY UK LIMITED,2910067468,1,196,PROTECTIVE EQUIPT - PARTS,06/01/2017,253,Technical and Service Support,Fire & Rescue
221216K,DRAEGER SAFETY UK LIMITED,2910067468,2,57,PROTECTIVE EQUIPT - PARTS,06/01/2017,,Technical and Service Support,Fire & Rescue
221216K,DRAEGER SAFETY UK LIMITED,2910067472,1,"1,134.80",PROTECTIVE EQUIPT - PARTS,06/01/2017,"1,134.80",Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910067811,1,595.77,PROTECTIVE EQUIPT - PARTS,06/01/2017,680.17,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910067811,2,42.2,PROTECTIVE EQUIPT - PARTS,06/01/2017,,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910067811,3,42.2,PROTECTIVE EQUIPT - PARTS,06/01/2017,,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910067812,1,434.97,PROTECTIVE EQUIPT - PARTS,06/01/2017,448.64,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910067812,2,13.67,PROTECTIVE EQUIPT - PARTS,06/01/2017,,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068003,1,356.5,PROTECTIVE EQUIPT - PARTS,06/01/2017,356.5,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068004,1,256.41,PROTECTIVE EQUIPT - PARTS,06/01/2017,256.41,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068114,1,279.77,REPAIR & MAINTENANCE,06/01/2017,"1,165.08",Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068114,2,279.77,REPAIR & MAINTENANCE,06/01/2017,,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068114,3,36,REPAIR & MAINTENANCE,06/01/2017,,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068114,4,279.77,REPAIR & MAINTENANCE,06/01/2017,,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068114,5,279.77,REPAIR & MAINTENANCE,06/01/2017,,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068114,6,10,REPAIR & MAINTENANCE,06/01/2017,,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068183,1,332.88,PROTECTIVE EQUIPT - PARTS,06/01/2017,332.88,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068230,1,365.21,REPAIR & MAINTENANCE,06/01/2017,375.21,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068230,2,10,REPAIR & MAINTENANCE,06/01/2017,,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068909,1,190.1,PROTECTIVE EQUIPT - PARTS,06/01/2017,313.53,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068909,2,67.88,PROTECTIVE EQUIPT - PARTS,06/01/2017,,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068909,3,55.55,PROTECTIVE EQUIPT - PARTS,06/01/2017,,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068910,1,509.2,PROTECTIVE EQUIPT - PARTS,06/01/2017,509.2,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910068911,1,"1,526.46",PROTECTIVE EQUIPT - PARTS,06/01/2017,"1,526.46",Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910069026,1,271.52,PROTECTIVE EQUIPT - PARTS,06/01/2017,271.52,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910069270,1,287.37,TELEMETRY MAINTENANCE,06/01/2017,314.28,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910069270,2,26.91,TELEMETRY MAINTENANCE,06/01/2017,,Technical and Service Support,Fire & Rescue
030117K,DRAEGER SAFETY UK LIMITED,2910069998,1,341.58,PROTECTIVE EQUIPT - PARTS,06/01/2017,341.58,Technical and Service Support,Fire & Rescue
800092838,ARKAS LIMITED,29862,1,615.5,REACTIVE APPLIANCE BAY DOORS,06/01/2017,615.5,Technical and Service Support,"Works - Construction, R&M"
800092834,ARKAS LIMITED,29863,1,537.7,REACTIVE APPLIANCE BAY DOORS,06/01/2017,537.7,Technical and Service Support,"Works - Construction, R&M"
800092831,ARKAS LIMITED,29966,1,895,REACTIVE APPLIANCE BAY DOORS,06/01/2017,895,Technical and Service Support,"Works - Construction, R&M"
800092837,ARKAS LIMITED,29967,1,995.3,REACTIVE APPLIANCE BAY DOORS,06/01/2017,995.3,Technical and Service Support,"Works - Construction, R&M"
800092840,ARKAS LIMITED,29968,1,496,REACTIVE APPLIANCE BAY DOORS,06/01/2017,496,Technical and Service Support,"Works - Construction, R&M"
211216K,FUTURE SAFETY LTD,3350,1,150,REPAIR & MAINTENANCE,06/01/2017,761,Technical and Service Support,Clothing
211216K,FUTURE SAFETY LTD,3350,2,600,PROTECTIVE EQUIPMENT,06/01/2017,,Technical and Service Support,Clothing
211216K,FUTURE SAFETY LTD,3350,3,11,PROTECTIVE EQUIPMENT,06/01/2017,,Technical and Service Support,Clothing
141729,COMPUTER CAB PLC==============,360342,1,339.86,TRAVEL BOOKINGS,06/01/2017,339.86,Communications,Vehicle Management
151216K,PLANTFORCE====================,38313,1,"1,807.50",OFFICE EQUIPMENT,06/01/2017,"1,807.50",Technical and Service Support,Facilities & Management S
201216K,COMPUTACENTRE,3881037575,1,992.62,ACQUISITIONS,06/01/2017,992.62,Information and Communication Technology,ICT
231216K,CVS INTERNATIONAL,40395,1,780,DAY TO DAY MINOR IMPS,06/01/2017,780,Property PFI,Human Resources
221216K,BT GLOBAL SERVICES,430637,1,"15,050.12",MAINTENANCE & SUPPORT,06/01/2017,"15,050.12",Information and Communication Technology,ICT
221216K,DEALERSHIP SERVICES LTD,4804,1,552,CLOTHING,06/01/2017,"1,380.00",Cadets,Clothing
221216K,DEALERSHIP SERVICES LTD,4804,2,207,CLOTHING,06/01/2017,,Cadets,Clothing
221216K,DEALERSHIP SERVICES LTD,4804,3,345,CLOTHING,06/01/2017,,Cadets,Clothing
221216K,DEALERSHIP SERVICES LTD,4804,4,276,CLOTHING,06/01/2017,,Cadets,Clothing
800092381,SPORTSAFE UK LTD==============,498217,1,"1,114.00",REACTIVE GYM EQUIPMENT,06/01/2017,"1,114.00",Technical and Service Support,Sports & Playground Equip
800092380,SPORTSAFE UK LTD==============,498221,1,"1,160.00",REACTIVE GYM EQUIPMENT,06/01/2017,"1,160.00",Technical and Service Support,Sports & Playground Equip
800092485,SPORTSAFE UK LTD==============,498420,1,303.33,REACTIVE GYM EQUIPMENT,06/01/2017,303.33,Technical and Service Support,Sports & Playground Equip
800092486,SPORTSAFE UK LTD==============,498421,1,"1,800.00",REACTIVE GYM EQUIPMENT,06/01/2017,"1,800.00",Technical and Service Support,Sports & Playground Equip
221216K,UNIFY,6000884172,1,"9,328.50",MAINTENANCE & SUPPORT,06/01/2017,"9,328.50",Information and Communication Technology,ICT
221216K,L B OF BARKING & DAGENHAM,60039397,1,"1,000.00",GENERAL,06/01/2017,"1,000.00",Community Safety Delivery,Statutory Bodies
211216K,PRESSURE COOLERS LTD,623122,1,8.25,CATERING FIXTURES,06/01/2017,"1,155.75",Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,2,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,3,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,4,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,5,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,6,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,7,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,8,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,9,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,10,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,11,8.25,CATERING EQUIPMENT,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,12,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,13,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,14,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,15,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,16,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,17,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,18,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,19,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,20,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,21,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,22,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,23,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,24,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,25,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,26,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,27,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,28,8.25,CATERING EQUIPMENT,06/01/2017,,Procurement,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,29,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,30,8.25,CATERING EQUIPMENT,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,31,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,32,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,33,8.25,OFFICE EQUIPMENT,06/01/2017,,Fire Safety Regulation,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,34,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,35,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,36,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,37,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,38,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,39,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,40,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,41,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,42,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,43,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,44,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,45,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,46,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,47,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,48,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,49,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,50,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,51,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,52,8.25,CATERING EQUIPMENT,06/01/2017,,HR Management,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,53,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,54,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,55,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,56,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,57,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,58,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,59,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,60,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,61,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,62,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,63,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,64,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,65,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,66,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,67,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,68,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,69,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,70,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,71,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,72,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,73,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,74,8.25,OFFICE EQUIPMENT,06/01/2017,,CBRN RRT,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,75,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,76,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,77,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,78,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,79,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,80,8,OFFICE EQUIPMENT,06/01/2017,,Information and Communication Technology,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,81,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,82,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,83,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,84,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,85,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,86,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,87,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,88,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,89,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,90,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,91,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,92,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,93,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,94,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,95,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,96,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,97,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,98,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,99,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,100,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,101,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,102,8.25,RADIO,06/01/2017,,Information and Communication Technology,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,103,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,104,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,105,8,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,106,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,107,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,108,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,109,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,110,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,111,8,CATERING EQUIPMENT,06/01/2017,,HR Management,Facilities & Management S
211216K,PRESSURE COOLERS LTD,623122,112,8.25,CATERING FIXTURES,06/01/2017,,Technical and Service Support,Facilities & Management S
