 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
260214G,ATKINS LIMITED================,13048604,1,"5,279.00",TELECOMMUNICATIONS,03/03/14,"5,279.00"
200214C,RICOH IMAGING UK LTD,1400121355,1,825.00,OPERATIONAL EQUIP-PURCHASE,03/03/14,825.00
200214E,RICOH IMAGING UK LTD,1400121363,1,345.00,OPERATIONAL EQUIP-PURCHASE,03/03/14,345.00
260214F,BUREAU VERITAS HS&E LTD=======,14002155,1,"94,665.02",SCIENTIFIC SERVICES,03/03/14,"94,665.02"
260214C,PA ASSOCIATES (UK) LTD========,14019,1,"1,310.00",STRATEGIC (NON CYCLICAL),03/03/14,"1,310.00"
260214F,GALLAGHER HEATH,14069412,1,"3,640.00",PROFESSIONAL SERVICES,03/03/14,"7,930.00"
260214F,GALLAGHER HEATH,14069412,2,910.00,PROFESSIONAL SERVICES,03/03/14,
260214F,GALLAGHER HEATH,14069412,3,"2,000.00",PROFESSIONAL SERVICES,03/03/14,
260214F,GALLAGHER HEATH,14069412,4,"1,380.00",PROFESSIONAL SERVICES,03/03/14,
260214C,GP CONTRACTS==================,14928,1,180.00,STRATEGIC (CYCLICAL),03/03/14,"8,830.00"
260214C,GP CONTRACTS==================,14928,2,210.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,3,210.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,4,180.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,5,210.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,6,210.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,7,570.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,8,510.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,9,180.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,10,220.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,11,730.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,12,340.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,13,660.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,14,270.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,15,180.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,17,180.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,18,270.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,19,420.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,20,180.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,21,190.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,22,570.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,23,780.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,24,180.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,25,240.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,26,180.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,27,600.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,GP CONTRACTS==================,14928,28,180.00,STRATEGIC (CYCLICAL),03/03/14,
260214C,AIRSERVICES(UK)===============,16933,1,390.00,REPAIR & MAINTENANCE,03/03/14,583.30
260214C,AIRSERVICES(UK)===============,16933,2,126.00,REPAIR & MAINTENANCE,03/03/14,
260214C,AIRSERVICES(UK)===============,16933,3,12.30,REPAIR & MAINTENANCE,03/03/14,
260214C,AIRSERVICES(UK)===============,16933,4,8.00,REPAIR & MAINTENANCE,03/03/14,
260214C,AIRSERVICES(UK)===============,16933,5,26.00,REPAIR & MAINTENANCE,03/03/14,
260214C,AIRSERVICES(UK)===============,16933,6,13.00,REPAIR & MAINTENANCE,03/03/14,
260214C,AIRSERVICES(UK)===============,16933,7,8.00,REPAIR & MAINTENANCE,03/03/14,
260214C,AIRSERVICES(UK)===============,16938,1,286.00,REPAIR & MAINTENANCE,03/03/14,286.00
260214C,VIGILANCE PROPERTIES,1916,1,"4,625.00",PREMISES SECURITY,03/03/14,"5,165.63"
260214C,VIGILANCE PROPERTIES,1916,2,540.63,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1917,1,"4,625.00",PREMISES SECURITY,03/03/14,"5,452.18"
260214C,VIGILANCE PROPERTIES,1917,2,539.18,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1917,3,288.00,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1918,1,"4,625.00",PREMISES SECURITY,03/03/14,"5,422.82"
260214C,VIGILANCE PROPERTIES,1918,2,509.82,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1918,3,288.00,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1919,1,"4,625.00",PREMISES SECURITY,03/03/14,"5,264.01"
260214C,VIGILANCE PROPERTIES,1919,2,495.01,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1919,3,144.00,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1920,1,"6,937.50",PREMISES SECURITY,03/03/14,"8,158.84"
260214C,VIGILANCE PROPERTIES,1920,2,789.34,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1920,3,432.00,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1921,1,"4,625.00",PREMISES SECURITY,03/03/14,"5,164.03"
260214C,VIGILANCE PROPERTIES,1921,2,539.03,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1922,1,"4,625.00",PREMISES SECURITY,03/03/14,"5,205.82"
260214C,VIGILANCE PROPERTIES,1922,2,580.82,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1923,1,"4,625.00",PREMISES SECURITY,03/03/14,"5,396.03"
260214C,VIGILANCE PROPERTIES,1923,2,483.03,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1923,3,288.00,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1924,1,"4,625.00",PREMISES SECURITY,03/03/14,"5,217.38"
260214C,VIGILANCE PROPERTIES,1924,2,448.38,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1924,3,144.00,PREMISES SECURITY,03/03/14,
260214C,VIGILANCE PROPERTIES,1925,1,"4,625.00",PREMISES SECURITY,03/03/14,"5,230.99"
260214C,VIGILANCE PROPERTIES,1925,2,605.99,PREMISES SECURITY,03/03/14,
140580,THE KITTLE PARTNERSHIP LTD====,1930,1,390.00,OTHER EXPERTS FEES,03/03/14,390.00
140580,THE KITTLE PARTNERSHIP LTD====,1972,1,325.00,OTHER EXPERTS FEES,03/03/14,325.00
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,1,53.12,OFFICE EQUIPMENT,03/03/14,903.13
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,2,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,3,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,4,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,5,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,6,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,7,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,8,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,9,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,10,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,11,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,12,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,13,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,14,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,15,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,16,53.12,OFFICE EQUIPMENT,03/03/14,
200214E,COTSWOLD OUTDOOR LTD==========,2014062935072,17,53.21,OFFICE EQUIPMENT,03/03/14,
180214C,ENERGY AUDITING AGENCY LTD====,20141195,1,550.00,PROFESSIONAL SERVICES,03/03/14,550.00
180214C,ENERGY AUDITING AGENCY LTD====,20141196,1,962.00,PROFESSIONAL SERVICES,03/03/14,962.00
180214C,ENERGY AUDITING AGENCY LTD====,20141197,1,550.00,PROFESSIONAL SERVICES,03/03/14,550.00
260214C,B NOKES CONTRACTS LTD,2046,1,114.26,STRATEGIC (NON CYCLICAL),03/03/14,800.00
260214C,B NOKES CONTRACTS LTD,2046,2,114.29,STRATEGIC (NON CYCLICAL),03/03/14,
260214C,B NOKES CONTRACTS LTD,2046,3,114.29,STRATEGIC (NON CYCLICAL),03/03/14,
260214C,B NOKES CONTRACTS LTD,2046,4,114.29,STRATEGIC (NON CYCLICAL),03/03/14,
260214C,B NOKES CONTRACTS LTD,2046,5,114.29,STRATEGIC (NON CYCLICAL),03/03/14,
260214C,B NOKES CONTRACTS LTD,2046,6,114.29,STRATEGIC (NON CYCLICAL),03/03/14,
260214C,B NOKES CONTRACTS LTD,2046,7,114.29,STRATEGIC (NON CYCLICAL),03/03/14,
260214C,B NOKES CONTRACTS LTD,2060,1,"3,433.50",STRATEGIC (NON CYCLICAL),03/03/14,"3,433.50"
260214C,B NOKES CONTRACTS LTD,2085,1,267.50,STRATEGIC (NON CYCLICAL),03/03/14,267.50
260214C,B NOKES CONTRACTS LTD,2103,1,592.50,REMOVALS,03/03/14,592.50
260214C,B NOKES CONTRACTS LTD,2109,1,420.00,REFUSE COLLECTION,03/03/14,420.00
260214E,INFIGO LTD====================,22820,1,497.50,STATIONERY CONSUMABLES,03/03/14,497.50
260214C,CARPETS & FLOOR COVERS DIRECT=,2499,1,907.20,FIXTURES & FITTINGS,03/03/14,907.20
260214C,ARKAS LIMITED=================,25035,1,"5,089.00",DEVELOPMENT  EXPENSES-CONTRACT,03/03/14,"5,089.00"
800030159,ADECCO UK LIMITED=============,26696213,1,"1,378.08",FRS STAFF AGENCY,03/03/14,"1,378.08"
260214C,PLASTOR=======================,31012,1,429.60,REPAIR & MAINTENANCE,03/03/14,429.60
140579,THAMES WATER UTILITIES LTD====,3772999268A,1,514.96,WATER & SEWERAGE RATES,03/03/14,514.96
260214C,KNIGHTON CLEANING SERVICES LTD,38444,1,"4,163.78",SPECIAL CLEANS,03/03/14,"4,163.78"
140579,THAMES WATER UTILITIES LTD====,3963180521+,1,350.38,WATER & SEWERAGE RATES,03/03/14,350.38
260214C,BURGES SALMON=================,399878,1,"3,854.60",DISPOSAL COSTS-LEGAL COSTS,03/03/14,"13,720.50"
260214C,BURGES SALMON=================,399878,2,"9,865.90",DISPOSAL COSTS-LEGAL COSTS,03/03/14,
140563,SOUTHWARK & SOUTHBANK LIMITED,43,1,376.69,RENTS,03/03/14,376.69
120214C,GLOBAL TO LOCAL LTD,437/13/AF182,1,"1,750.00",CONSULTANTS,03/03/14,"2,336.36"
120214C,GLOBAL TO LOCAL LTD,437/13/AF182,2,236.36,CONSULTANTS,03/03/14,
120214C,GLOBAL TO LOCAL LTD,437/13/AF182,3,350.00,CONSULTANTS,03/03/14,
260214F,SPORTSAFE UK LTD==============,45418,1,102.56,GYM EQUIPMENT,03/03/14,376.57
260214F,SPORTSAFE UK LTD==============,45418,2,207.76,GYM EQUIPMENT,03/03/14,
260214F,SPORTSAFE UK LTD==============,45418,3,66.25,GYM EQUIPMENT,03/03/14,
260214C,SPORTSAFE UK LTD==============,454224,1,150.00,REMOVALS,03/03/14,590.00
260214C,SPORTSAFE UK LTD==============,454224,2,150.00,REMOVALS,03/03/14,
260214C,SPORTSAFE UK LTD==============,454224,3,140.00,REMOVALS,03/03/14,
260214C,SPORTSAFE UK LTD==============,454224,4,150.00,REMOVALS,03/03/14,
260214F,SPORTSAFE UK LTD==============,454276,1,295.00,GYM EQUIPMENT,03/03/14,295.00
260214F,SPORTSAFE UK LTD==============,454277,1,140.00,REMOVALS,03/03/14,280.00
260214F,SPORTSAFE UK LTD==============,454277,2,140.00,REMOVALS,03/03/14,
260214F,SPORTSAFE UK LTD==============,454279,1,140.00,REMOVALS,03/03/14,430.00
260214F,SPORTSAFE UK LTD==============,454279,2,140.00,REMOVALS,03/03/14,
260214F,SPORTSAFE UK LTD==============,454279,3,150.00,REMOVALS,03/03/14,
260214F,SPORTSAFE UK LTD==============,454280,1,150.00,REMOVALS,03/03/14,740.00
260214F,SPORTSAFE UK LTD==============,454280,2,150.00,REMOVALS,03/03/14,
260214F,SPORTSAFE UK LTD==============,454280,3,150.00,REMOVALS,03/03/14,
260214F,SPORTSAFE UK LTD==============,454280,4,150.00,REMOVALS,03/03/14,
260214F,SPORTSAFE UK LTD==============,454280,5,140.00,REMOVALS,03/03/14,
260214F,SPORTSAFE UK LTD==============,454281,1,"2,750.00",REMOVALS,03/03/14,"2,750.00"
260214F,SPORTSAFE UK LTD==============,454282,1,150.00,REMOVALS,03/03/14,580.00
260214F,SPORTSAFE UK LTD==============,454282,2,190.00,REMOVALS,03/03/14,
260214F,SPORTSAFE UK LTD==============,454282,3,50.00,REMOVALS,03/03/14,
260214F,SPORTSAFE UK LTD==============,454282,4,50.00,REMOVALS,03/03/14,
260214F,SPORTSAFE UK LTD==============,454282,5,140.00,REMOVALS,03/03/14,
260214F,SPORTSAFE UK LTD==============,454283,1,150.00,REMOVALS,03/03/14,300.00
260214F,SPORTSAFE UK LTD==============,454283,2,150.00,REMOVALS,03/03/14,
260214C,FAHEY BUILDERS LTD============,5185,1,"3,480.00",STRATEGIC (NON CYCLICAL),03/03/14,"4,940.00"
260214C,FAHEY BUILDERS LTD============,5185,2,"1,460.00",STRATEGIC (NON CYCLICAL),03/03/14,
260214C,FAHEY BUILDERS LTD============,5186,1,"4,450.00",STRATEGIC (NON CYCLICAL),03/03/14,"4,450.00"
140579,AFFINITY WATER,6309942-1Z,1,"1,025.02",WATER & SEWERAGE RATES,03/03/14,"1,025.02"
140573,BRITISH GAS BUSINESS==========,6612001141,1,894.86,ELECTRICITY,03/03/14,"18,408.98"
140573,BRITISH GAS BUSINESS==========,6612001141,2,450.17,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,3,894.58,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,4,523.66,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,5,917.92,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,6,777.11,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,7,987.50,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,8,271.35,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,9,659.18,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,10,749.66,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,11,519.42,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,12,346.37,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,13,601.39,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,14,919.71,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,15,671.13,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,16,504.77,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,17,274.96,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,18,244.82,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,19,40.65,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,20,50.77,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,21,43.90,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,22,77.90,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,23,361.77,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,24,31.94,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,25,27.59,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,26,19.90,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,27,"1,122.67",ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,28,"1,417.13",ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,29,"1,425.67",ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,30,583.79,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,31,445.99,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,32,212.85,ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,33,"1,007.26",ELECTRICITY,03/03/14,
140573,BRITISH GAS BUSINESS==========,6612001141,34,330.64,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,1,888.94,ELECTRICITY,03/03/14,"18,478.74"
140574,BRITISH GAS BUSINESS==========,6612001142,2,"1,099.24",ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,3,19.79,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,4,441.27,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,5,49.03,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,6,527.60,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,7,473.62,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,8,35.16,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,9,835.28,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,10,63.04,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,11,18.32,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,12,506.13,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,13,666.24,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,14,17.90,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,15,598.86,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,16,689.70,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,17,759.07,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,18,262.38,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,19,66.23,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,20,410.49,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,21,"2,825.15",ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,22,33.71,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,23,825.50,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,24,76.86,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,25,513.00,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,26,323.97,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,27,515.29,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,28,516.06,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,29,920.99,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,30,654.00,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,31,84.18,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,32,543.60,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,33,507.53,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,34,565.23,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,35,483.01,ELECTRICITY,03/03/14,
140574,BRITISH GAS BUSINESS==========,6612001142,36,662.37,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,1,736.40,ELECTRICITY,03/03/14,"18,556.12"
140575,BRITISH GAS BUSINESS==========,6612001143,2,770.37,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,3,491.29,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,4,13.73,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,5,305.92,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,6,171.78,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,7,53.54,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,8,39.55,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,9,652.29,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,10,500.98,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,11,42.04,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,12,480.22,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,13,"1,108.44",ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,14,841.35,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,15,489.11,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,16,280.07,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,17,"1,972.25",ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,18,333.63,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,19,990.07,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,20,300.05,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,21,403.25,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,22,496.70,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,23,626.24,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,24,505.34,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,25,307.84,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,26,311.96,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,27,"1,374.56",ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,28,376.81,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,29,627.74,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,30,176.82,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,31,982.47,ELECTRICITY,03/03/14,
140575,BRITISH GAS BUSINESS==========,6612001143,32,436.76,ELECTRICITY,03/03/14,
