 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
800090370,TOTAL SUPPORT SERVICES,161013,3,200.00,REACTIVE APPLIANCE BAY DOORS,03/11/16,,Technical and Service Support,Works - Construction
800090370,TOTAL SUPPORT SERVICES,161013,4,200.00,REACTIVE APPLIANCE BAY DOORS,03/11/16,,Technical and Service Support,Works - Construction
800090370,TOTAL SUPPORT SERVICES,161013,5,160.00,REACTIVE APPLIANCE BAY DOORS,03/11/16,,Technical and Service Support,Works - Construction
800090370,TOTAL SUPPORT SERVICES,161013,6,215.00,REACTIVE APPLIANCE BAY DOORS,03/11/16,,Technical and Service Support,Works - Construction
800090370,TOTAL SUPPORT SERVICES,161013,7,140.00,REACTIVE APPLIANCE BAY DOORS,03/11/16,,Technical and Service Support,Works - Construction
800090370,TOTAL SUPPORT SERVICES,161013,8,120.00,REACTIVE APPLIANCE BAY DOORS,03/11/16,,Technical and Service Support,Works - Construction
800090370,TOTAL SUPPORT SERVICES,161013,9,160.00,REACTIVE APPLIANCE BAY DOORS,03/11/16,,Technical and Service Support,Works - Construction
800090370,TOTAL SUPPORT SERVICES,161013,10,140.00,REACTIVE APPLIANCE BAY DOORS,03/11/16,,Technical and Service Support,Works - Construction
171016K,GREATER LONDON AUTHORITY======,1800006205,1,"3,900.00",FIRE AUTHS-MUTUAL ASSISTANCE,03/11/16,"3,900.00",Communications,Statutory Bodies
141670,LONDON PENSIONS FUND AUTHORITY,1868,1,"82,564.29",LOCAL GOVT PENSION SCHEME PAYM,03/11/16,"82,564.29",Central Finance,Financial Services
251016K,DYSLEXIA ACTION,211984,1,400.00,LEARNING SUPPORT,03/11/16,400.00,Development and Training,Human Resources
800090364,MAINTENANCE ASSOCIATED,24947,1,24.44,PLANNED PEST CONTROL,03/11/16,"1,280.95",Technical and Service Support,Environmental Services
800090364,MAINTENANCE ASSOCIATED,24947,2,97.75,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090364,MAINTENANCE ASSOCIATED,24947,3,24.44,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090364,MAINTENANCE ASSOCIATED,24947,4,19.55,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090364,MAINTENANCE ASSOCIATED,24947,5,108.28,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090364,MAINTENANCE ASSOCIATED,24947,6,29.33,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090364,MAINTENANCE ASSOCIATED,24947,7,820.00,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090364,MAINTENANCE ASSOCIATED,24947,8,29.33,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090364,MAINTENANCE ASSOCIATED,24947,9,19.55,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090364,MAINTENANCE ASSOCIATED,24947,10,108.28,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090359,MAINTENANCE ASSOCIATED,24948,1,97.75,PLANNED PEST CONTROL,03/11/16,489.53,Technical and Service Support,Environmental Services
800090359,MAINTENANCE ASSOCIATED,24948,2,48.88,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090359,MAINTENANCE ASSOCIATED,24948,3,39.10,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090359,MAINTENANCE ASSOCIATED,24948,4,48.88,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090359,MAINTENANCE ASSOCIATED,24948,5,48.88,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090359,MAINTENANCE ASSOCIATED,24948,6,24.44,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090359,MAINTENANCE ASSOCIATED,24948,7,24.44,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090359,MAINTENANCE ASSOCIATED,24948,8,29.33,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090359,MAINTENANCE ASSOCIATED,24948,9,19.55,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090359,MAINTENANCE ASSOCIATED,24948,10,108.28,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090366,MAINTENANCE ASSOCIATED,24949,1,24.44,PLANNED PEST CONTROL,03/11/16,486.14,Technical and Service Support,Environmental Services
800090366,MAINTENANCE ASSOCIATED,24949,2,19.55,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090366,MAINTENANCE ASSOCIATED,24949,3,108.28,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090366,MAINTENANCE ASSOCIATED,24949,4,29.33,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090366,MAINTENANCE ASSOCIATED,24949,5,19.55,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090366,MAINTENANCE ASSOCIATED,24949,6,108.28,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090366,MAINTENANCE ASSOCIATED,24949,7,108.28,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090366,MAINTENANCE ASSOCIATED,24949,8,19.55,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090366,MAINTENANCE ASSOCIATED,24949,9,29.33,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090366,MAINTENANCE ASSOCIATED,24949,10,19.55,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090360,MAINTENANCE ASSOCIATED,24950,1,29.33,PLANNED PEST CONTROL,03/11/16,411.33,Technical and Service Support,Environmental Services
800090360,MAINTENANCE ASSOCIATED,24950,2,108.28,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090360,MAINTENANCE ASSOCIATED,24950,3,24.44,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090360,MAINTENANCE ASSOCIATED,24950,4,29.33,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090360,MAINTENANCE ASSOCIATED,24950,5,97.75,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090360,MAINTENANCE ASSOCIATED,24950,6,24.44,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090360,MAINTENANCE ASSOCIATED,24950,7,24.44,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090360,MAINTENANCE ASSOCIATED,24950,8,24.44,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090360,MAINTENANCE ASSOCIATED,24950,9,29.33,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090360,MAINTENANCE ASSOCIATED,24950,10,19.55,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090365,MAINTENANCE ASSOCIATED,24951,1,39.10,PLANNED PEST CONTROL,03/11/16,255.52,Technical and Service Support,Environmental Services
800090365,MAINTENANCE ASSOCIATED,24951,2,29.33,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090365,MAINTENANCE ASSOCIATED,24951,3,24.44,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090365,MAINTENANCE ASSOCIATED,24951,4,39.10,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090365,MAINTENANCE ASSOCIATED,24951,5,19.89,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090365,MAINTENANCE ASSOCIATED,24951,6,19.89,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090365,MAINTENANCE ASSOCIATED,24951,7,19.89,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090365,MAINTENANCE ASSOCIATED,24951,8,19.89,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090365,MAINTENANCE ASSOCIATED,24951,9,24.44,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090365,MAINTENANCE ASSOCIATED,24951,10,19.55,PLANNED PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090362,MAINTENANCE ASSOCIATED,24953,1,550.62,REACTIVE PEST CONTROL,03/11/16,"1,262.46",Technical and Service Support,Environmental Services
800090362,MAINTENANCE ASSOCIATED,24953,2,389.36,REACTIVE PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090362,MAINTENANCE ASSOCIATED,24953,3,51.08,REACTIVE PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090362,MAINTENANCE ASSOCIATED,24953,4,51.08,REACTIVE PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090362,MAINTENANCE ASSOCIATED,24953,5,110.16,REACTIVE PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090362,MAINTENANCE ASSOCIATED,24953,6,110.16,REACTIVE PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090369,MAINTENANCE ASSOCIATED,24959,1,476.62,REACTIVE PEST CONTROL,03/11/16,"1,807.88",Technical and Service Support,Environmental Services
800090369,MAINTENANCE ASSOCIATED,24959,2,476.62,REACTIVE PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090369,MAINTENANCE ASSOCIATED,24959,3,134.70,REACTIVE PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090369,MAINTENANCE ASSOCIATED,24959,4,476.62,REACTIVE PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090369,MAINTENANCE ASSOCIATED,24959,5,114.16,REACTIVE PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090369,MAINTENANCE ASSOCIATED,24959,6,71.08,REACTIVE PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
800090369,MAINTENANCE ASSOCIATED,24959,7,58.08,REACTIVE PEST CONTROL,03/11/16,,Technical and Service Support,Environmental Services
311016K,SOUTHWARK CATHEDRAL,2498,1,"1,994.83",PUBLIC RELATIONS,03/11/16,"1,994.83",LFB 150th Anniversary,Facilities & Management S
311016K,THE FILE FACTORY LIMITED,2525,1,422.50,STATIONERY CONSUMABLES,03/11/16,422.50,Technical and Service Support,Facilities & Management S
800090237,ADECCO UK LIMITED=============,27546822,1,"1,776.25",FRS STAFF AGENCY,03/11/16,"1,776.25",Information and Communication Technology,Human Resources
800090238,ADECCO UK LIMITED=============,27546823,1,"1,776.25",FRS STAFF AGENCY,03/11/16,"1,776.25",Information and Communication Technology,Human Resources
800090239,ADECCO UK LIMITED=============,27546824,1,"1,421.00",FRS STAFF AGENCY,03/11/16,"1,421.00",Information and Communication Technology,Human Resources
800090240,ADECCO UK LIMITED=============,27565785,1,"1,776.25",FRS STAFF AGENCY,03/11/16,"1,776.25",Information and Communication Technology,Human Resources
800090241,ADECCO UK LIMITED=============,27565786,1,"1,776.25",FRS STAFF AGENCY,03/11/16,"1,776.25",Information and Communication Technology,Human Resources
271016G,AECOM INFRASTRUCTURE &,28275219,1,"5,029.99",PROF FEES-MISCELLANEOUS,03/11/16,"5,029.99",Technical and Service Support,Consultancy
311016K,CANON (UK) LTD===============,401817936,1,147.07,OFFICE EQUIPMENT,03/11/16,442.13,Technical and Service Support,ICT
311016K,CANON (UK) LTD===============,401817936,2,295.06,OFFICE EQUIPMENT,03/11/16,,Technical and Service Support,ICT
311016K,CANON (UK) LTD===============,401820559,1,"1,400.58",OFFICE EQUIPMENT,03/11/16,"1,400.58",Technical and Service Support,ICT
201016G,CITY OF LONDON,4182376,1,"1,000.00",GENERAL,03/11/16,"1,000.00",Community Safety Delivery,Facilities & Management S
211016K,HAGEMEYER UK LTD==============,431166262,1,"1,663.35",FIRE DETECTORS,03/11/16,"1,663.35",Fire Stations (North East),Building Constr Materials
271016G,DEALERSHIP SERVICES LTD,4705,1,15.50,CLOTHING,03/11/16,416.85,Cadets,Clothing
271016G,DEALERSHIP SERVICES LTD,4705,2,119.70,CLOTHING,03/11/16,,Cadets,Clothing
271016G,DEALERSHIP SERVICES LTD,4705,3,39.90,CLOTHING,03/11/16,,Cadets,Clothing
271016G,DEALERSHIP SERVICES LTD,4705,4,79.80,CLOTHING,03/11/16,,Cadets,Clothing
271016G,DEALERSHIP SERVICES LTD,4705,5,39.90,CLOTHING,03/11/16,,Cadets,Clothing
271016G,DEALERSHIP SERVICES LTD,4705,6,21.45,CLOTHING,03/11/16,,Cadets,Clothing
271016G,DEALERSHIP SERVICES LTD,4705,7,21.45,CLOTHING,03/11/16,,Cadets,Clothing
271016G,DEALERSHIP SERVICES LTD,4705,8,21.45,CLOTHING,03/11/16,,Cadets,Clothing
271016G,DEALERSHIP SERVICES LTD,4705,9,28.85,CLOTHING,03/11/16,,Cadets,Clothing
271016G,DEALERSHIP SERVICES LTD,4705,10,28.85,CLOTHING,03/11/16,,Cadets,Clothing
271016G,EUROLOOS LTD,50076,1,850.00,OPERATIONAL EQUIP-PURCHASE,03/11/16,850.00,Central Operations,Facilities & Management S
271016G,CARPETS & FLOOR COVERS DIRECT=,5032,1,755.00,FIXTURES & FITTINGS,03/11/16,755.00,Technical and Service Support,Building Constr Materials
271016G,CARPETS & FLOOR COVERS DIRECT=,5049,1,"1,629.00",FIXTURES & FITTINGS,03/11/16,"1,629.00",Technical and Service Support,Building Constr Materials
141670,THAMES WATER UTILITIES LTD====,6069175066I,1,"1,974.81",WATER & SEWERAGE RATES,03/11/16,"1,974.81",Technical and Service Support,Utilities
800090177,HAYS SPECIALIST RECRUITMENT,626250,1,369.60,FRS STAFF AGENCY,03/11/16,369.60,Information and Communication Technology,Human Resources
800090170,HAYS SPECIALIST RECRUITMENT,626251,1,520.56,FRS STAFF AGENCY,03/11/16,520.56,Fire Safety Regulation,Human Resources
800090146,HAYS SPECIALIST RECRUITMENT,626252,1,"1,179.41",FRS STAFF AGENCY,03/11/16,"1,179.41",Technical and Service Support,Human Resources
800090188,HAYS SPECIALIST RECRUITMENT,626253,1,"1,008.85",FRS STAFF AGENCY,03/11/16,"1,008.85",Operational Resilience,Human Resources
800090156,HAYS SPECIALIST RECRUITMENT,626254,1,508.90,FRS STAFF AGENCY,03/11/16,508.90,Legal & Democratic Services,Human Resources
800090152,HAYS SPECIALIST RECRUITMENT,626255,1,531.78,FRS STAFF AGENCY,03/11/16,531.78,Procurement,Human Resources
800090176,HAYS SPECIALIST RECRUITMENT,626256,1,"1,068.55",FRS STAFF AGENCY,03/11/16,"1,068.55",Technical and Service Support,Human Resources
800090175,HAYS SPECIALIST RECRUITMENT,626257,1,493.44,FRS STAFF AGENCY,03/11/16,493.44,Cadets,Human Resources
800090185,HAYS SPECIALIST RECRUITMENT,626258,1,733.60,FRS STAFF AGENCY,03/11/16,733.60,Information and Communication Technology,Human Resources
800090166,HAYS SPECIALIST RECRUITMENT,626259,1,991.50,FRS STAFF AGENCY,03/11/16,991.50,Operational Resilience,Human Resources
800090151,HAYS SPECIALIST RECRUITMENT,626260,1,403.96,FRS STAFF AGENCY,03/11/16,403.96,National Operational Guidance Project,Human Resources
800090155,HAYS SPECIALIST RECRUITMENT,626261,1,524.30,FRS STAFF AGENCY,03/11/16,524.30,Fire Safety Regulation,Human Resources
800090165,HAYS SPECIALIST RECRUITMENT,626262,1,572.52,FRS STAFF AGENCY,03/11/16,572.52,Review of Property Services,Human Resources
800090153,HAYS SPECIALIST RECRUITMENT,626263,1,407.12,FRS STAFF AGENCY,03/11/16,407.12,Fire Stations (North East),Human Resources
800090197,HAYS SPECIALIST RECRUITMENT,626264,1,"1,374.10",FRS STAFF AGENCY,03/11/16,"1,374.10",Legal & Democratic Services,Human Resources
800090184,HAYS SPECIALIST RECRUITMENT,626265,1,610.75,FRS STAFF AGENCY,03/11/16,610.75,Procurement,Human Resources
800090154,HAYS SPECIALIST RECRUITMENT,626266,1,428.93,FRS STAFF AGENCY,03/11/16,428.93,Fire Stations (South West),Human Resources
800090149,HAYS SPECIALIST RECRUITMENT,626267,1,314.58,FRS STAFF AGENCY,03/11/16,314.58,Fire Safety Regulation,Human Resources
800090159,HAYS SPECIALIST RECRUITMENT,626268,1,549.68,FRS STAFF AGENCY,03/11/16,549.68,Fire Safety Regulation,Human Resources
800090192,HAYS SPECIALIST RECRUITMENT,626269,1,524.30,FRS STAFF AGENCY,03/11/16,524.30,HR Management,Human Resources
800090180,HAYS SPECIALIST RECRUITMENT,626270,1,255.45,FRS STAFF AGENCY,03/11/16,255.45,Technical and Service Support,Human Resources
800090181,HAYS SPECIALIST RECRUITMENT,626271,1,895.10,FRS STAFF AGENCY,03/11/16,895.10,Technical and Service Support,Human Resources
800090174,HAYS SPECIALIST RECRUITMENT,626272,1,524.30,FRS STAFF AGENCY,03/11/16,524.30,Fire Safety Regulation,Human Resources
800090186,HAYS SPECIALIST RECRUITMENT,626273,1,950.49,FRS STAFF AGENCY,03/11/16,950.49,Procurement,Human Resources
800090140,HAYS SPECIALIST RECRUITMENT,626274,1,596.05,FRS STAFF AGENCY,03/11/16,596.05,Strategy & Inclusion,Human Resources
800090183,HAYS SPECIALIST RECRUITMENT,626275,1,"1,303.05",FRS STAFF AGENCY,03/11/16,"1,303.05",Information and Communication Technology,Human Resources
800090195,HAYS SPECIALIST RECRUITMENT,626276,1,524.30,FRS STAFF AGENCY,03/11/16,524.30,Fire Safety Regulation,Human Resources
800090196,HAYS SPECIALIST RECRUITMENT,626277,1,"2,088.70",FRS STAFF AGENCY,03/11/16,"2,088.70",Corporate Management Team,Human Resources
800090173,HAYS SPECIALIST RECRUITMENT,626278,1,"1,259.14",FRS STAFF AGENCY,03/11/16,"1,259.14",National Operational Guidance Project,Human Resources
800090182,HAYS SPECIALIST RECRUITMENT,626279,1,610.05,FRS STAFF AGENCY,03/11/16,610.05,Operational Resilience,Human Resources
800090143,HAYS SPECIALIST RECRUITMENT,626280,1,"1,076.60",FRS STAFF AGENCY,03/11/16,"1,076.60",Development and Training,Human Resources
800090193,HAYS SPECIALIST RECRUITMENT,626281,1,524.30,FRS STAFF AGENCY,03/11/16,524.30,Fire Stations (South East),Human Resources
800090150,HAYS SPECIALIST RECRUITMENT,626282,1,524.30,FRS STAFF AGENCY,03/11/16,524.30,Fire Safety Regulation,Human Resources
800090191,HAYS SPECIALIST RECRUITMENT,626283,1,707.70,FRS STAFF AGENCY,03/11/16,707.70,Exercise Unified Response,Human Resources
800090179,HAYS SPECIALIST RECRUITMENT,626284,1,434.42,FRS STAFF AGENCY,03/11/16,434.42,Finance Services,Human Resources
800090139,HAYS SPECIALIST RECRUITMENT,626285,1,524.30,FRS STAFF AGENCY,03/11/16,524.30,HR Management,Human Resources
800090172,HAYS SPECIALIST RECRUITMENT,626286,1,476.84,FRS STAFF AGENCY,03/11/16,476.84,Central Operations,Human Resources
800090148,HAYS SPECIALIST RECRUITMENT,626287,1,527.80,FRS STAFF AGENCY,03/11/16,527.80,Fire Stations (South West),Human Resources
800090189,HAYS SPECIALIST RECRUITMENT,626288,1,616.00,FRS STAFF AGENCY,03/11/16,616.00,Information and Communication Technology,Human Resources
800090178,HAYS SPECIALIST RECRUITMENT,626290,1,251.50,FRS STAFF AGENCY,03/11/16,251.50,Health and Safety,Human Resources
800090147,HAYS SPECIALIST RECRUITMENT,626293,1,314.58,FRS STAFF AGENCY,03/11/16,314.58,Fire Safety Regulation,Human Resources
800090161,HAYS SPECIALIST RECRUITMENT,626294,1,419.44,FRS STAFF AGENCY,03/11/16,419.44,Fire Safety Regulation,Human Resources
800090144,HAYS SPECIALIST RECRUITMENT,626295,1,"2,060.16",FRS STAFF AGENCY,03/11/16,"2,060.16",Legal & Democratic Services,Human Resources
800090171,HAYS SPECIALIST RECRUITMENT,626296,1,"1,790.80",FRS STAFF AGENCY,03/11/16,"1,790.80",National Operational Guidance Project,Human Resources
800090168,HAYS SPECIALIST RECRUITMENT,626297,1,"1,173.44",FRS STAFF AGENCY,03/11/16,"1,173.44",Legal & Democratic Services,Human Resources
800090169,HAYS SPECIALIST RECRUITMENT,626298,1,524.30,FRS STAFF AGENCY,03/11/16,524.30,Fire Safety Regulation,Human Resources
800090141,HAYS SPECIALIST RECRUITMENT,626299,1,596.05,FRS STAFF AGENCY,03/11/16,596.05,Information Management,Human Resources
800090163,HAYS SPECIALIST RECRUITMENT,626300,1,"1,545.12",FRS STAFF AGENCY,03/11/16,"1,545.12",Legal & Democratic Services,Human Resources
800090190,HAYS SPECIALIST RECRUITMENT,626301,1,621.95,FRS STAFF AGENCY,03/11/16,621.95,Legal & Democratic Services,Human Resources
800090158,HAYS SPECIALIST RECRUITMENT,626302,1,596.05,FRS STAFF AGENCY,03/11/16,596.05,HR Management,Human Resources
800090194,HAYS SPECIALIST RECRUITMENT,626303,1,444.78,FRS STAFF AGENCY,03/11/16,444.78,Information Management,Human Resources
800090142,HAYS SPECIALIST RECRUITMENT,626304,1,"1,534.05",FRS STAFF AGENCY,03/11/16,"1,534.05",Strategy & Inclusion,Human Resources
800090145,HAYS SPECIALIST RECRUITMENT,626305,1,533.05,FRS STAFF AGENCY,03/11/16,533.05,Fire Safety Regulation,Human Resources
800090187,HAYS SPECIALIST RECRUITMENT,626306,1,616.00,FRS STAFF AGENCY,03/11/16,616.00,Information and Communication Technology,Human Resources
800090167,HAYS SPECIALIST RECRUITMENT,626307,1,508.90,FRS STAFF AGENCY,03/11/16,508.90,Information Management,Human Resources
800090160,HAYS SPECIALIST RECRUITMENT,626308,1,269.64,FRS STAFF AGENCY,03/11/16,269.64,Fire Safety Regulation,Human Resources
800090198,HAYS SPECIALIST RECRUITMENT,626309,1,305.34,FRS STAFF AGENCY,03/11/16,305.34,Fire Stations (North East),Human Resources
800090199,HAYS SPECIALIST RECRUITMENT,626310,1,"1,374.10",FRS STAFF AGENCY,03/11/16,"1,374.10",Legal & Democratic Services,Human Resources
800090203,HAYS SPECIALIST RECRUITMENT,626311,1,610.75,FRS STAFF AGENCY,03/11/16,610.75,Fire Safety Regulation,Human Resources
800090202,HAYS SPECIALIST RECRUITMENT,626312,1,357.63,FRS STAFF AGENCY,03/11/16,357.63,Technical and Service Support,Human Resources
800090204,HAYS SPECIALIST RECRUITMENT,626313,1,895.10,FRS STAFF AGENCY,03/11/16,895.10,Technical and Service Support,Human Resources
800090200,HAYS SPECIALIST RECRUITMENT,626314,1,979.32,FRS STAFF AGENCY,03/11/16,979.32,National Operational Guidance Project,Human Resources
800090205,HAYS SPECIALIST RECRUITMENT,626315,1,596.05,FRS STAFF AGENCY,03/11/16,596.05,Information Management,Human Resources
800090201,HAYS SPECIALIST RECRUITMENT,626316,1,533.05,FRS STAFF AGENCY,03/11/16,533.05,Fire Safety Regulation,Human Resources
800090206,HAYS SPECIALIST RECRUITMENT,626317,1,508.90,FRS STAFF AGENCY,03/11/16,508.90,Information Management,Human Resources
141670,AFFINITY WATER,63110231I,1,311.37,WATER & SEWERAGE RATES,03/11/16,311.37,Technical and Service Support,Utilities
281016K,CONTRACT CATERING CONSULTANTS=,6405,1,500.00,CONSULTANTS,03/11/16,500.00,Technical and Service Support,Catering
271016G,SWEETT  UK LTD,7077010,1,325.00,PLANNED BUILDING DECORATIONS,03/11/16,325.00,Technical and Service Support,"Works - Construction, R&M"
271016G,SWEETT  UK LTD,7077011,1,334.42,PLANNED BUILDING DECORATIONS,03/11/16,334.42,Technical and Service Support,"Works - Construction, R&M"
271016G,SWEETT  UK LTD,7077076,1,"1,031.92",PLANNED BUILDING DECORATIONS,03/11/16,"1,031.92",Technical and Service Support,"Works - Construction, R&M"
271016G,GAS & AIR SERVICES (UK)=======,7094,1,"2,400.00",REPAIR & MAINTENANCE,03/11/16,"2,400.00",Technical and Service Support,Building Constr Materials
