 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
142269,EDF ENERGY,00004224474,1,132.75,ELECTRICITY,01/06/18,"2,655.05",Technical and Service Support,Utilities
142269,EDF ENERGY,00004224474,2,"2,522.30",ELECTRICITY,01/06/18,,Technical and Service Support,Utilities
142269,EDF ENERGY,00004225147,1,"5,697.21",ELECTRICITY,01/06/18,"5,697.21",Technical and Service Support,Utilities
142269,EDF ENERGY,00004253417,1,"7,565.10",ELECTRICITY,01/06/18,"7,565.10",Technical and Service Support,Utilities
142265,EDF ENERGY,00004253437,1,414.19,ELECTRICITY,01/06/18,"6,405.77",Technical and Service Support,Utilities
142265,EDF ENERGY,00004253437,2,313.42,ELECTRICITY,01/06/18,,Technical and Service Support,Utilities
142265,EDF ENERGY,00004253437,3,53.97,ELECTRICITY,01/06/18,,Technical and Service Support,Utilities
142265,EDF ENERGY,00004253437,4,806.76,ELECTRICITY,01/06/18,,Technical and Service Support,Utilities
142265,EDF ENERGY,00004253437,5,768.35,ELECTRICITY,01/06/18,,Technical and Service Support,Utilities
142265,EDF ENERGY,00004253437,6,699.20,ELECTRICITY,01/06/18,,Technical and Service Support,Utilities
142265,EDF ENERGY,00004253437,7,897.28,ELECTRICITY,01/06/18,,Technical and Service Support,Utilities
142265,EDF ENERGY,00004253437,8,"1,189.42",ELECTRICITY,01/06/18,,Technical and Service Support,Utilities
142265,EDF ENERGY,00004253437,9,430.00,ELECTRICITY,01/06/18,,Technical and Service Support,Utilities
142265,EDF ENERGY,00004253437,10,428.83,ELECTRICITY,01/06/18,,Technical and Service Support,Utilities
142265,EDF ENERGY,00004253437,11,235.23,ELECTRICITY,01/06/18,,Technical and Service Support,Utilities
142265,EDF ENERGY,00004253437,12,169.12,ELECTRICITY,01/06/18,,Technical and Service Support,Utilities
240518K,CHANGING YOUNG MINDS,0376,1,275.00,GENERAL,01/06/18,275.00,Community Safety,Consultancy
240518K,HUNTER APPAREL SOLUTIONS LTD,068842,1,"1,009.80",UNIFORMS - POMS,01/06/18,"1,953.90",Procurement,Clothing
240518K,HUNTER APPAREL SOLUTIONS LTD,068842,2,839.20,UNIFORMS - POMS,01/06/18,,Procurement,Clothing
240518K,HUNTER APPAREL SOLUTIONS LTD,068842,3,104.90,UNIFORMS - POMS,01/06/18,,Procurement,Clothing
140518G,MORRISEY ELECTRICAL & BUILDING,1000029,1,"1,200.10",DEVELOPMENT  EXPENSES-CONTRACT,01/06/18,"1,200.10",Technical and Service Support,"Works - Construction, R&M"
250518K,AFFINITY BUSINESS RETAIL LTD,101114695,1,541.00,CURRENT HYDRANT COSTS,01/06/18,541.00,Procurement,Environmental Services
142269,LAMBERT SMITH HAMPTON,102268,1,"13,366.08",RENTS,01/06/18,"13,366.08",Technical and Service Support,"Works - Construction, R&M"
142269,LAMBERT SMITH HAMPTON,102269,1,"3,679.91",RENTS,01/06/18,"3,679.91",Technical and Service Support,Consultancy
142269,MR ANTHONY SEARLE,105795A,1,"4,590.00",LEGAL PROFESSIONAL FEES-GENERL,01/06/18,"4,590.00",Grenfell Investigation Legal Costs,Consultancy
240518K,SPRUE SAFETY PRODUCTS LTD,1108897,1,"3,200.00",FIRE DETECTORS,01/06/18,"3,200.00",Fire Stations (North West),Health and Safety
142269,MR P EARNSHAW,12011,1,950.00,DOCTORS/MEDICAL FEES,01/06/18,950.00,Compensation Budgets,Human Resources
290518K,MAXIMILIAN MARSHALL,120118,1,850.00,GENERAL,01/06/18,850.00,People Services,Consultancy
210518K,A.R.C.S. ENVIRONMENTAL LTD,12274,1,720.00,DEVELOPMENT  EXPENSES-CONTRACT,01/06/18,720.00,Technical and Service Support,Environmental Services
250518K,CH & CO CATERING LTD,1330972RI,1,846.00,REFRESHMENTS,01/06/18,846.00,Operational Policy,"Works - Construction, R&M"
142269,ASSOCIATED BRITISH FOODS,159000/7302,1,360.00,RENTS,01/06/18,360.00,Technical and Service Support,Consultancy
240518K,THE MARSTAN PRESS LTD,17320,1,851.00,GENERAL CONSUMABLES,01/06/18,851.00,Procurement,Consultancy
290518K,TRANSPORT FOR LONDON,1800030561,1,"47,144.73",GLA RESPONSIBLE PROCUREMENT,01/06/18,"47,144.73",Procurement,Non Influenceable Spend
240518K,EUROWINDOWS LIMITED,18484,1,"2,354.06",DEVELOPMENT  EXPENSES-CONTRACT,01/06/18,"2,354.06",Technical and Service Support,"Works - Construction, R&M"
142269,MS RACHEL OWUSU-AGYEI,193957/INVR04,1,"4,050.00",LEGAL PROFESSIONAL FEES-GENERL,01/06/18,"4,050.00",Grenfell Investigation Legal Costs,Legal Services
250518K,DMC PRODUCTS AND MARKETING,2061,1,"1,471.20",OPERATIONAL EQUIP-PURCHASE,01/06/18,"1,471.20",Procurement,Fire & Rescue
290518K,BUCKNALLS,2211,1,458.25,REFRESHMENTS,01/06/18,458.25,Fire Engineering & Specialist Fire Safety,Catering
160518K,REAM CONTRACTS LTD,22353,1,"6,396.00",REACTIVE SMALL WORKS AND PROJ,01/06/18,"6,396.00",Technical and Service Support,Works - Construction
170518F,REAM CONTRACTS LTD,22363,1,"1,230.00",REACTIVE SMALL WORKS AND PROJ,01/06/18,"1,230.00",Technical and Service Support,Works - Construction
240518K,PREMIER MOVES LTD,226430,1,"1,165.50",HIRE OF FACILITIES,01/06/18,"1,165.50",Technical and Service Support,Facilities & Management Services
290518K,TRADE WIND,22688,1,"1,359.00",GENERAL CONSUMABLES,01/06/18,"1,359.00",Procurement,Emergency Services
290518K,ARIA PRASAD,230518,1,750.00,ASSESSMENTS,01/06/18,750.00,People Services,Human Resources
290518K,ENVIROGRAF,238003,1,653.46,OPERATIONAL EQUIP-PURCHASE,01/06/18,653.46,Community Safety,Fire & Rescue
290518K,CANTERBURY CHRIST CHURCH UNIVE,239525-190418,1,"2,565.00",PROFESSIONAL DEVELOPMENT,01/06/18,"2,565.00",Training and Professional Development,Human Resources
240518K,VODAFONE LIMITED,250912,1,"1,015.00",MOBILE PLAN CHARGES,01/06/18,"1,278.24",Information and Communication Technology,ICT
240518K,VODAFONE LIMITED,250912,2,263.24,MOBILE PLAN CHARGES,01/06/18,,Information and Communication Technology,ICT
800114510,REDFERN TRAVEL LTD,2532742,1,322.61,TRAVEL BOOKINGS,01/06/18,322.61,Business Change (CPO),Human Resources
800114170,REDFERN TRAVEL LTD,2569715,1,"2,731.11",TRAVEL BOOKINGS,01/06/18,"2,731.11",Business Change (CPO),Human Resources
800114199,REDFERN TRAVEL LTD,2575404,1,275.90,TRAVEL BOOKINGS,01/06/18,275.90,Corporate Management Team,Human Resources
800114171,REDFERN TRAVEL LTD,2577744,1,914.70,ACCOMMODATION BOOKINGS,01/06/18,914.70,Fire Engineering & Specialist Fire Safety,Human Resources
800114202,REDFERN TRAVEL LTD,2578108,1,321.93,TRAVEL BOOKINGS,01/06/18,321.93,Community Safety,Human Resources
800114183,REDFERN TRAVEL LTD,2584409,1,"7,638.40",ACCOMMODATION BOOKINGS,01/06/18,"7,638.40",Operational Resilience,Human Resources
800114207,REDFERN TRAVEL LTD,2591629,1,323.70,ACCOMMODATION BOOKINGS,01/06/18,323.70,Operational Resilience,Human Resources
800114213,REDFERN TRAVEL LTD,2592588,1,352.21,TRAVEL BOOKINGS,01/06/18,352.21,Strategy & Risk,Human Resources
800114179,REDFERN TRAVEL LTD,2594034,1,512.51,TRAVEL BOOKINGS,01/06/18,512.51,Training and Professional Development,Human Resources
800114228,REDFERN TRAVEL LTD,2605343,1,365.96,TRAVEL BOOKINGS,01/06/18,365.96,Community Safety,Human Resources
210518K,AECOM INFRASTRUCTURE &,28347778,1,"4,470.23",PROF FEES-MISCELLANEOUS,01/06/18,"5,549.39",Technical and Service Support,Consultancy
210518K,AECOM INFRASTRUCTURE &,28347778,2,"1,079.16",PROF FEES-MISCELLANEOUS,01/06/18,,Technical and Service Support,Consultancy
240518K,DRAEGER SAFETY UK LIMITED,2910120555,1,347.00,PROTECTIVE EQUIPT - PARTS,01/06/18,471.56,Technical and Service Support,Consultancy
240518K,DRAEGER SAFETY UK LIMITED,2910120555,2,124.56,PROTECTIVE EQUIPT - PARTS,01/06/18,,Technical and Service Support,Consultancy
210518K,DRAEGER SAFETY UK LIMITED,2910124976,1,307.20,PROTECTIVE EQUIPT - PARTS,01/06/18,307.20,Technical and Service Support,Consultancy
210518K,DRAEGER SAFETY UK LIMITED,2910125150,1,206.00,PROTECTIVE EQUIPT - PARTS,01/06/18,"1,658.24",Technical and Service Support,Consultancy
210518K,DRAEGER SAFETY UK LIMITED,2910125150,2,14.80,PROTECTIVE EQUIPT - PARTS,01/06/18,,Technical and Service Support,Consultancy
210518K,DRAEGER SAFETY UK LIMITED,2910125150,3,3.44,PROTECTIVE EQUIPT - PARTS,01/06/18,,Technical and Service Support,Emergency Services
210518K,DRAEGER SAFETY UK LIMITED,2910125150,4,15.50,PROTECTIVE EQUIPT - PARTS,01/06/18,,Technical and Service Support,Emergency Services
210518K,DRAEGER SAFETY UK LIMITED,2910125150,5,"1,418.50",PROTECTIVE EQUIPT - PARTS,01/06/18,,Technical and Service Support,Emergency Services
140518G,WORKPLACE PRODUCTS,311210,1,690.00,GENERAL CONSUMABLES,01/06/18,690.00,Procurement,Emergency Services
800114506,GRADIENT CONSULTANTS LLP,3236,1,665.00,REACTIVE ASBESTOS,01/06/18,"9,540.00",Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,2,665.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,3,665.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,4,90.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,5,665.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,6,665.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,7,665.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,8,665.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,9,665.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,10,665.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,11,475.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,12,665.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,13,365.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,14,90.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,15,275.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,16,665.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,17,475.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114506,GRADIENT CONSULTANTS LLP,3236,18,455.00,REACTIVE ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,1,11.54,PLANNED ASBESTOS,01/06/18,"1,200.16",Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,2,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,3,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,4,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,5,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,6,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,7,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,8,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,9,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,10,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,11,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,12,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,13,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,14,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,15,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,16,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,17,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,18,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,19,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,20,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,21,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,22,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,23,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,24,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,25,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,26,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,27,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,28,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,29,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,30,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,31,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,32,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,33,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,34,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,35,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,36,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,37,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,38,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,39,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,40,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,41,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,42,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,43,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,44,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,45,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,46,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,47,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,48,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,49,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,50,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,51,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,52,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,53,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,54,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,55,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,56,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,57,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,58,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,59,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,60,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,61,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,62,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,63,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,64,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,65,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,66,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,67,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,68,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,69,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,70,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,71,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,72,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,73,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,74,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,75,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,76,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,77,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,78,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,79,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,80,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,81,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,82,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,83,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,84,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,85,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,86,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,87,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,88,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,89,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,90,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,91,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,92,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,93,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,94,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,95,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,96,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,97,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,98,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,99,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,100,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,101,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,102,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,103,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114527,GRADIENT CONSULTANTS LLP,3328,104,11.54,PLANNED ASBESTOS,01/06/18,,Technical and Service Support,Works - Construction
800114525,ARKAS LIMITED,33742,1,"2,156.00",REACTIVE APPLIANCE BAY DOORS,01/06/18,"2,156.00",Technical and Service Support,Works - Construction
800114524,ARKAS LIMITED,33743,1,874.50,REACTIVE APPLIANCE BAY DOORS,01/06/18,874.50,Technical and Service Support,Works - Construction
800114546,ARKAS LIMITED,33744,1,"3,523.67",REACTIVE APPLIANCE BAY DOORS,01/06/18,"3,523.67",Technical and Service Support,Works - Construction
800114545,ARKAS LIMITED,33745,1,515.31,REACTIVE APPLIANCE BAY DOORS,01/06/18,515.31,Technical and Service Support,Works - Construction
800114523,ARKAS LIMITED,33746,1,"1,517.55",REACTIVE APPLIANCE BAY DOORS,01/06/18,"1,517.55",Technical and Service Support,Works - Construction
800114540,ARKAS LIMITED,33747,1,498.90,REACTIVE APPLIANCE BAY DOORS,01/06/18,498.90,Technical and Service Support,Works - Construction
800114533,ARKAS LIMITED,33759,1,"1,066.05",REACTIVE APPLIANCE BAY DOORS,01/06/18,"1,066.05",Technical and Service Support,Works - Construction
800114543,ARKAS LIMITED,33760,1,410.00,REACTIVE APPLIANCE BAY DOORS,01/06/18,410.00,Technical and Service Support,Works - Construction
800114542,ARKAS LIMITED,33762,1,"1,967.74",REACTIVE APPLIANCE BAY DOORS,01/06/18,"1,967.74",Technical and Service Support,Works - Construction
240518K,GRADIENT CONSULTANTS LLP,3377,1,767.89,PROF FEES-MISCELLANEOUS,01/06/18,"1,093.19",Technical and Service Support,"Works - Construction, R&M"
240518K,GRADIENT CONSULTANTS LLP,3377,2,325.30,PROF FEES-MISCELLANEOUS,01/06/18,,Technical and Service Support,"Works - Construction, R&M"
250518K,HUNTERS CONTRACTS LIMITED,361567,1,"1,464.80",OFFICE FURNITURE,01/06/18,"1,464.80",Fire Stations (North East),Furniture & Soft Furnishings
140518G,GATENBY SANDERSON,38129,1,"4,950.00",GENERAL,01/06/18,"4,950.00",People Services,Consultancy
150518F,COMPUTACENTRE,3881532110,1,"3,694.12",MAINTENANCE & SUPPORT,01/06/18,"3,694.12",Information and Communication Technology,ICT
150518F,COMPUTACENTRE,3881532111,1,"3,800.00",MAINTENANCE & SUPPORT,01/06/18,"3,800.00",Information and Communication Technology,ICT
