 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
040613G,*SPRUE SAFETY PRODUCTS LTD====,1046461,1,379.20,FIRE DETECTORS,06/06/13,379.20
800020457,JAMES HUNTER (OUTFITTERS) LTD=,107034,1,315.02,CLOTHING,06/06/13,315.02
040613G,ACL ELECTRICAL LIMITED,10965,1,"3,607.60",DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,"23,623.65"
040613G,ACL ELECTRICAL LIMITED,10965,2,"3,197.50",DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,
040613G,ACL ELECTRICAL LIMITED,10965,3,"2,968.55",DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,
040613G,ACL ELECTRICAL LIMITED,10965,4,"5,558.65",DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,
040613G,ACL ELECTRICAL LIMITED,10965,5,"4,540.25",DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,
040613G,ACL ELECTRICAL LIMITED,10965,6,"3,751.10",DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,
290513C,ROYAL COLLEGE OF MUSIC========,11038459,1,370.00,PRESS OFFICE,06/06/13,370.00
300513C,BT GLOBAL SERVICES============,1125777,1,541.66,TELECOMMUNICATIONS,06/06/13,541.66
220513C,ACTION PLANNING,11370,1,"5,650.00",CONSULTANTS,06/06/13,"5,650.00"
310513E,KIER BUILDING SERV ENGINEERS==,12110175,1,"35,405.70",TACTICAL DAY TO DAY,06/06/13,"74,533.41"
310513E,KIER BUILDING SERV ENGINEERS==,12110175,2,523.33,TACTICAL DAY TO DAY,06/06/13,
310513E,KIER BUILDING SERV ENGINEERS==,12110175,3,"1,745.65",TACTICAL DAY TO DAY,06/06/13,
310513E,KIER BUILDING SERV ENGINEERS==,12110175,4,"1,882.77",TACTICAL DAY TO DAY,06/06/13,
310513E,KIER BUILDING SERV ENGINEERS==,12110175,5,"26,898.33",STRATEGIC (CYCLICAL),06/06/13,
310513E,KIER BUILDING SERV ENGINEERS==,12110175,6,808.13,STRATEGIC (CYCLICAL),06/06/13,
310513E,KIER BUILDING SERV ENGINEERS==,12110175,7,"1,488.35",STRATEGIC (CYCLICAL),06/06/13,
310513E,KIER BUILDING SERV ENGINEERS==,12110175,8,"5,781.15",STRATEGIC (CYCLICAL),06/06/13,
040613G,DALE CARNEGIE=================,12711,1,600.00,PROFESSIONAL DEVELOPMENT,06/06/13,600.00
140230,BGLOBAL METERING LTD==========,13011414,1,53.00,ELECTRICITY,06/06/13,"7,950.00"
140230,BGLOBAL METERING LTD==========,13011414,2,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,3,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,4,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,5,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,6,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,7,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,8,265.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,9,106.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,10,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,11,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,12,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,13,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,14,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,15,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,16,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,17,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,18,106.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,19,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,20,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,21,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,22,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,23,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,24,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,25,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,26,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,27,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,28,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,29,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,30,106.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,31,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,32,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,33,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,34,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,35,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,36,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,37,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,38,106.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,39,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,40,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,41,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,42,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,43,212.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,44,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,45,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,46,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,47,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,48,159.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,49,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,50,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,51,159.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,52,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,53,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,54,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,55,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,56,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,57,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,58,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,59,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,60,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,61,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,62,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,63,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,64,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,65,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,66,265.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,67,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,68,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,69,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,70,106.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,71,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,72,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,73,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,74,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,75,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,76,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,77,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,78,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,79,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,80,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,81,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,82,159.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,83,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,84,106.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,85,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,86,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,87,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,88,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,89,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,90,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,91,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,92,106.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,93,159.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,94,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,95,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,96,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,97,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,98,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,99,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,100,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,101,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,102,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,103,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,104,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,105,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,106,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,107,212.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,108,53.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,109,106.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,110,371.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,111,106.00,ELECTRICITY,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,112,53.00,GAS,06/06/13,
140230,BGLOBAL METERING LTD==========,13011414,113,53.00,GAS,06/06/13,
030613C,CMT===========================,135116,1,381.80,OPERATIONAL EQUIP-PURCHASE,06/06/13,"2,141.45"
030613C,CMT===========================,135116,2,"1,714.65",OPERATIONAL EQUIP-PURCHASE,06/06/13,
030613C,CMT===========================,135116,3,45.00,OPERATIONAL EQUIP-PURCHASE,06/06/13,
300513C,DITTON ELECTRICAL CONTRACTS LT,13803,1,"69,281.87",PURCHASES-COMPUTER/EQUIPMENT,06/06/13,"69,281.87"
030613H,RESPIREX======================,142251,1,"13,500.00",PROTECTIVE EQUIPMENT,06/06/13,"13,500.00"
220513H,B NOKES CONTRACTS LTD,1754,1,365.00,TACTICAL DAY TO DAY,06/06/13,365.00
290513C,B NOKES CONTRACTS LTD,1771,1,267.50,DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,267.50
290513C,COMMUNITIES & LOCAL GOVERNMENT,1800018715,1,"104,816.53",MAINTENANCE & SUPPORT,06/06/13,"112,511.29"
290513C,COMMUNITIES & LOCAL GOVERNMENT,1800018715,2,"7,694.76",MAINTENANCE & SUPPORT,06/06/13,
140232,AFFINITY WATER,2075273&Q,1,290.92,WATER & SEWERAGE RATES,06/06/13,290.92
220513C,SAFEGUARD PEST CON. & ENV.LTD,210236,1,473.00,PEST CONTROL,06/06/13,793.00
220513C,SAFEGUARD PEST CON. & ENV.LTD,210236,2,320.00,PEST CONTROL,06/06/13,
220513C,SAFEGUARD PEST CON. & ENV.LTD,210244,1,520.00,PEST CONTROL,06/06/13,520.00
030613C,C LAWSON======================,210513,1,418.20,BOOKS & JOURNALS,06/06/13,418.20
170513H,STORM TECHNOLOGIES============,223829,1,497.08,GOVERNMENT GRANTS,06/06/13,994.16
170513H,STORM TECHNOLOGIES============,223829,2,497.08,ACQUISITIONS,06/06/13,
300513C,ASBESTOS FIRST================,22391/R121130,1,"8,213.15",DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,"8,213.15"
140234,MR STEPHEN WALSH,231907,1,"3,500.00",PROFESSIONAL FEES GENERAL,06/06/13,"3,500.00"
220513H,UNDERSTANDING RECRUITMENT=====,2403,1,"9,660.00",FRS STAFF AGENCY,06/06/13,"9,660.00"
210513E,UNDERSTANDING RECRUITMENT=====,2405,1,"4,155.00",FRS STAFF AGENCY,06/06/13,"4,155.00"
290513C,DRAIN CONTROL=================,25331,1,395.00,TACTICAL DAY TO DAY,06/06/13,395.00
290513C,ADECCO UK LIMITED=============,26410109,1,"11,250.00",FRS STAFF AGENCY,06/06/13,"11,250.00"
140232,THAMES WATER UTILITIES LTD====,29631-80521*,1,299.67,WATER & SEWERAGE RATES,06/06/13,299.67
290513C,*HOMEPACK LTD=================,36327,1,90.00,OPERATIONAL EQUIP-PURCHASE,06/06/13,270.00
290513C,*HOMEPACK LTD=================,36327,2,90.00,OPERATIONAL EQUIP-PURCHASE,06/06/13,
290513C,*HOMEPACK LTD=================,36327,3,90.00,OPERATIONAL EQUIP-PURCHASE,06/06/13,
300513C,COMPUTACENTRE================,3804720796,1,350.00,ACQUISITIONS,06/06/13,475.00
300513C,COMPUTACENTRE================,3804720796,2,125.00,ACQUISITIONS,06/06/13,
200513H,W & E DERRICK BLDG. CONT.=====,4038,1,605.00,STRATEGIC (NON CYCLICAL),06/06/13,605.00
230513E,W & E DERRICK BLDG. CONT.=====,4039,1,"4,150.00",STRATEGIC (NON CYCLICAL),06/06/13,"5,670.00"
230513E,W & E DERRICK BLDG. CONT.=====,4039,2,"1,520.00",STRATEGIC (NON CYCLICAL),06/06/13,
030613C,CIBSE=========================,40895,1,265.00,PROFESSIONAL DEVELOPMENT,06/06/13,265.00
140234,CENTRAL LAW TRAINING LTD======,4095890,1,"1,540.00",PROFESSIONAL DEVELOPMENT,06/06/13,"1,540.00"
030613C,CIBSE=========================,41203,1,285.00,PROFESSIONAL DEVELOPMENT,06/06/13,570.00
030613C,CIBSE=========================,41203,2,285.00,PROFESSIONAL DEVELOPMENT,06/06/13,
220513C,GLOBAL TO LOCAL LTD,437/8/AF175,1,450.00,CONSULTANTS,06/06/13,"2,197.05"
220513C,GLOBAL TO LOCAL LTD,437/8/AF175,2,"1,500.00",CONSULTANTS,06/06/13,
220513C,GLOBAL TO LOCAL LTD,437/8/AF175,3,247.05,CONSULTANTS,06/06/13,
300513C,SPORTSAFE UK LTD==============,444352,1,5.30,GYM EQUIPMENT,06/06/13,339.95
300513C,SPORTSAFE UK LTD==============,444352,2,20.14,GYM EQUIPMENT,06/06/13,
300513C,SPORTSAFE UK LTD==============,444352,3,10.07,GYM EQUIPMENT,06/06/13,
300513C,SPORTSAFE UK LTD==============,444352,4,184.00,GYM EQUIPMENT,06/06/13,
300513C,SPORTSAFE UK LTD==============,444352,5,51.44,GYM EQUIPMENT,06/06/13,
300513C,SPORTSAFE UK LTD==============,444352,6,69.00,GYM EQUIPMENT,06/06/13,
300513C,URS SCOTT WILSON LIMITED,518607,1,"1,363.00",STRATEGIC (NON CYCLICAL),06/06/13,"1,363.00"
300513C,URS SCOTT WILSON LIMITED,5529523,1,"1,371.67",PROF FEES-MISCELLANEOUS,06/06/13,"1,371.67"
140231,CORBETT & SONS LIMITED========,5591,1,"12,509.55",STRATEGIC (NON CYCLICAL),06/06/13,"18,238.90"
140231,CORBETT & SONS LIMITED========,5591,2,"5,729.35",STRATEGIC (NON CYCLICAL),06/06/13,
140232,LONDON PENSIONS FUND AUTHORITY,6362,1,"86,170.53",LOCAL GOVT PENSION SCHEME PAYM,06/06/13,"86,170.53"
300513C,VODAFONE LIMITED==============,67731569,1,"52,586.20",CELLULAR TELEPHONES,06/06/13,"52,586.20"
300513C,VODAFONE LIMITED==============,67731693,1,"1,092.03",CELLULAR TELEPHONES,06/06/13,"1,092.03"
290513C,SWEETT  UK LTD,7022713,1,"3,735.00",PROF FEES-MISCELLANEOUS,06/06/13,"3,735.00"
290513C,SWEETT  UK LTD,7023861,1,"2,304.87",PROF FEES-MISCELLANEOUS,06/06/13,"2,304.87"
300513C,A.R.C.S. ENVIRONMENTAL LTD====,7695,1,350.00,DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,350.00
300513C,A.R.C.S. ENVIRONMENTAL LTD====,7696,1,520.00,DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,520.00
310513E,A.R.C.S. ENVIRONMENTAL LTD====,7697,1,300.00,DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,300.00
140234,MISS SABA NAQSHBANDI==========,7878/231907,1,595.00,PROFESSIONAL FEES GENERAL,06/06/13,595.00
140234,THOMPSONS=====================,8878,2,"1,450.00",CLAIMANT COSTS AGREED,06/06/13,"1,450.00"
030613H,DRAEGER SAFETY UK LIMITED=====,90412107,1,"4,475.00",PROTECTIVE EQUIPT - PARTS,06/06/13,"4,475.00"
030613H,DRAEGER SAFETY UK LIMITED=====,90412460,1,265.95,PROTECTIVE EQUIPT - PARTS,06/06/13,265.95
030613H,DRAEGER SAFETY UK LIMITED=====,90412601,1,608.00,PROTECTIVE EQUIPT - PARTS,06/06/13,608.00
030613H,DRAEGER SAFETY UK LIMITED=====,90413140,1,142.60,PROTECTIVE EQUIPT - PARTS,06/06/13,560.55
030613H,DRAEGER SAFETY UK LIMITED=====,90413140,2,341.75,PROTECTIVE EQUIPT - PARTS,06/06/13,
030613H,DRAEGER SAFETY UK LIMITED=====,90413140,3,76.20,PROTECTIVE EQUIPT - PARTS,06/06/13,
030613H,DRAEGER SAFETY UK LIMITED=====,90413255,1,255.00,PROTECTIVE EQUIPT - PARTS,06/06/13,255.00
030613H,DRAEGER SAFETY UK LIMITED=====,90413485,1,"1,108.00",PROTECTIVE EQUIPT - PARTS,06/06/13,"1,108.00"
030613H,DRAEGER SAFETY UK LIMITED=====,90413544,1,285.20,PROTECTIVE EQUIPT - PARTS,06/06/13,285.20
030613H,DRAEGER SAFETY UK LIMITED=====,90413680,1,318.60,PROTECTIVE EQUIPT - PARTS,06/06/13,318.60
030613H,DRAEGER SAFETY UK LIMITED=====,90413789,1,354.00,PROTECTIVE EQUIPT - PARTS,06/06/13,354.00
030613H,DRAEGER SAFETY UK LIMITED=====,90413790,1,760.40,PROTECTIVE EQUIPT - PARTS,06/06/13,760.40
030613H,TSI INSTRUMENTS LTD===========,90564469,1,435.00,REPAIR & MAINTENANCE,06/06/13,444.25
030613H,TSI INSTRUMENTS LTD===========,90564469,2,9.25,REPAIR & MAINTENANCE,06/06/13,
300513C,NORTHUMBRIAN WATER LTD========,912914130,1,893.00,CURRENT HYDRANT COSTS,06/06/13,893.00
300513C,NORTHUMBRIAN WATER LTD========,912914149,1,893.00,CURRENT HYDRANT COSTS,06/06/13,893.00
300513C,NORTHUMBRIAN WATER LTD========,912914165,1,301.00,CURRENT HYDRANT COSTS,06/06/13,301.00
220513C,SMITHS DETECTION WATFORD LTD.,92015308,1,"3,995.00",OPERATIONAL EQUIP-PURCHASE,06/06/13,"3,995.00"
300513C,FIRE SERVICE COLLEGE LTD======,92980813,1,"13,252.50",PROFESSIONAL DEVELOPMENT,06/06/13,"13,252.50"
280513H,*OFFICE DEPOT UK LTD,957497127,1,276.00,STATIONERY CONSUMABLES,06/06/13,276.00
140232,THAMES WATER UTILITIES LTD====,9612596790D,1,280.03,WATER & SEWERAGE RATES,06/06/13,280.03
300513C,MSA (BRITAIN) LIMITED=========,97007576,1,64.00,CLOTHING,06/06/13,252.24
300513C,MSA (BRITAIN) LIMITED=========,97007576,2,64.00,CLOTHING,06/06/13,
300513C,MSA (BRITAIN) LIMITED=========,97007576,3,62.12,CLOTHING,06/06/13,
300513C,MSA (BRITAIN) LIMITED=========,97007576,4,62.12,CLOTHING,06/06/13,
040613G,HVCA PUBLICATIONS=============,9762,1,400.00,BOOKS & JOURNALS,06/06/13,400.00
300513C,ASTEC SURVEYS LIMITED=========,ASL-13-076,1,395.00,DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,395.00
040613G,LG BLAND ELECTRICAL & MECHANIC,B44371,1,"10,664.47",DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,"18,905.19"
040613G,LG BLAND ELECTRICAL & MECHANIC,B44371,2,"8,240.72",DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,
300513H,PITNEY BOWES PURCHASE POWER,BA611682,1,"5,345.22",POSTAL SERVICES,06/06/13,"5,345.22"
030613H,PITNEY BOWES PURCHASE POWER,BA611682*,1,277.35,POSTAL SERVICES,06/06/13,277.35
030613C,BOON EDAM LTD,C10481,1,"29,588.00",DEVELOPMENT  EXPENSES-CONTRACT,06/06/13,"41,953.00"
030613C,BOON EDAM LTD,C10481,2,"12,365.00",DAY TO DAY MINOR IMPS,06/06/13,
030613H,SURVITEC SERVICE &DISTRIBUTION,CD30738276,1,625.50,PROTECTIVE EQUIPT - PARTS,06/06/13,635.50
030613H,SURVITEC SERVICE &DISTRIBUTION,CD30738276,2,10.00,REPAIR & MAINTENANCE,06/06/13,
290513C,KIER BUILDING SERV ENGINEERS==,F00042333,1,"2,465.24",STRATEGIC (NON CYCLICAL),06/06/13,"2,465.24"
290513C,KIER BUILDING SERV ENGINEERS==,F00042359,1,"1,499.00",TACTICAL DAY TO DAY,06/06/13,"1,499.00"
290513C,KIER BUILDING SERV ENGINEERS==,F00042360,1,"2,279.00",TACTICAL DAY TO DAY,06/06/13,"2,279.00"
290513C,KIER BUILDING SERV ENGINEERS==,F0042361,1,"2,279.00",TACTICAL DAY TO DAY,06/06/13,"2,279.00"
290513C,REDACTIVE EVENTS LTD,KZN3NJTWMPP,1,580.00,PROFESSIONAL DEVELOPMENT,06/06/13,580.00
030613C,G4S TECHNOLOGY LIMITED========,MTN10746,1,"2,197.00",STRATEGIC (NON CYCLICAL),06/06/13,"2,197.00"
030613C,G4S TECHNOLOGY LIMITED========,MTN10774,1,592.00,STRATEGIC (NON CYCLICAL),06/06/13,592.00
290513C,RADIOCOMS SYSTEMS LIMITED=====,OP/I011169,1,677.40,RADIO,06/06/13,677.40
800020462,ALLSTAR BUSINESS SOLUTIONS LTD,P2000896609,1,9.67,FUEL,06/06/13,"20,975.21"
800020462,ALLSTAR BUSINESS SOLUTIONS LTD,P2000896609,2,10.46,FUEL,06/06/13,
800020462,ALLSTAR BUSINESS SOLUTIONS LTD,P2000896609,3,19.19,FUEL,06/06/13,
800020462,ALLSTAR BUSINESS SOLUTIONS LTD,P2000896609,4,22.47,FUEL,06/06/13,
800020462,ALLSTAR BUSINESS SOLUTIONS LTD,P2000896609,5,27.23,FUEL,06/06/13,
800020462,ALLSTAR BUSINESS SOLUTIONS LTD,P2000896609,6,27.37,FUEL,06/06/13,
800020462,ALLSTAR BUSINESS SOLUTIONS LTD,P2000896609,7,29.68,FUEL,06/06/13,
800020462,ALLSTAR BUSINESS SOLUTIONS LTD,P2000896609,8,33.87,FUEL,06/06/13,
800020462,ALLSTAR BUSINESS SOLUTIONS LTD,P2000896609,9,44.46,FUEL,06/06/13,
800020462,ALLSTAR BUSINESS SOLUTIONS LTD,P2000896609,10,53.29,FUEL,06/06/13,
800020462,ALLSTAR BUSINESS SOLUTIONS LTD,P2000896609,11,59.00,FUEL,06/06/13,
