 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
800130094,HAYS SPECIALIST RECRUITMENT,1084272,1,757.75,FRS STAFF AGENCY,02/05/19,757.75,Building Support Programme,Human Resources
800130103,HAYS SPECIALIST RECRUITMENT,1084273,1,"1,694.40",FRS STAFF AGENCY,02/05/19,"1,694.40",Information and Communication Technology,Human Resources
800130119,HAYS SPECIALIST RECRUITMENT,1084275,1,897.05,FRS STAFF AGENCY,02/05/19,897.05,Information and Communication Technology,Human Resources
800130089,HAYS SPECIALIST RECRUITMENT,1084277,1,676.90,FRS STAFF AGENCY,02/05/19,676.90,Information and Communication Technology,Human Resources
800130090,HAYS SPECIALIST RECRUITMENT,1084278,1,905.10,FRS STAFF AGENCY,02/05/19,905.10,London Resilience Group,Human Resources
800130127,HAYS SPECIALIST RECRUITMENT,1084280,1,254.52,FRS STAFF AGENCY,02/05/19,254.52,Management Support,Human Resources
800130077,HAYS SPECIALIST RECRUITMENT,1084282,1,757.75,FRS STAFF AGENCY,02/05/19,757.75,Training and Professional Development,Human Resources
800130088,HAYS SPECIALIST RECRUITMENT,1084284,1,636.30,FRS STAFF AGENCY,02/05/19,636.30,Management Support,Human Resources
800130111,HAYS SPECIALIST RECRUITMENT,1084286,1,"1,212.10",FRS STAFF AGENCY,02/05/19,"1,212.10",CPO Delivery,Human Resources
800130078,HAYS SPECIALIST RECRUITMENT,1084288,1,633.15,FRS STAFF AGENCY,02/05/19,633.15,Finance Services,Human Resources
800130095,HAYS SPECIALIST RECRUITMENT,1084289,1,978.25,FRS STAFF AGENCY,02/05/19,978.25,Health and Safety,Human Resources
800130132,HAYS SPECIALIST RECRUITMENT,1084291,1,630.00,FRS STAFF AGENCY,02/05/19,630.00,Management Support,Human Resources
800130120,HAYS SPECIALIST RECRUITMENT,1084293,1,724.08,FRS STAFF AGENCY,02/05/19,724.08,London Resilience Group,Human Resources
800130118,HAYS SPECIALIST RECRUITMENT,1084294,1,900.55,FRS STAFF AGENCY,02/05/19,900.55,Information and Communication Technology,Human Resources
800130101,HAYS SPECIALIST RECRUITMENT,1084296,1,509.04,FRS STAFF AGENCY,02/05/19,509.04,Management Support,Human Resources
800130104,HAYS SPECIALIST RECRUITMENT,1084297,1,646.45,FRS STAFF AGENCY,02/05/19,646.45,Fire Stations (South East),Human Resources
800130091,HAYS SPECIALIST RECRUITMENT,1084299,1,892.17,FRS STAFF AGENCY,02/05/19,892.17,Building Support Programme,Human Resources
800130085,HAYS SPECIALIST RECRUITMENT,1084301,1,636.30,FRS STAFF AGENCY,02/05/19,636.30,People Services,Human Resources
800130075,HAYS SPECIALIST RECRUITMENT,1084303,1,900.90,FRS STAFF AGENCY,02/05/19,900.90,London Resilience Group,Human Resources
800130124,HAYS SPECIALIST RECRUITMENT,1084304,1,"1,833.65",FRS STAFF AGENCY,02/05/19,"1,833.65",Information and Communication Technology,Human Resources
800130080,HAYS SPECIALIST RECRUITMENT,1084306,1,636.28,FRS STAFF AGENCY,02/05/19,636.28,Management Support,Human Resources
800130092,HAYS SPECIALIST RECRUITMENT,1084307,1,633.15,FRS STAFF AGENCY,02/05/19,633.15,Fire Stations (South West),Human Resources
800130115,HAYS SPECIALIST RECRUITMENT,1084309,1,978.25,FRS STAFF AGENCY,02/05/19,978.25,People Services,Human Resources
800130086,HAYS SPECIALIST RECRUITMENT,1084310,1,896.00,FRS STAFF AGENCY,02/05/19,896.00,Information and Communication Technology,Human Resources
800130074,HAYS SPECIALIST RECRUITMENT,1084311,1,508.83,FRS STAFF AGENCY,02/05/19,508.83,Training and Professional Development,Human Resources
800130087,HAYS SPECIALIST RECRUITMENT,1084313,1,905.10,FRS STAFF AGENCY,02/05/19,905.10,People Services,Human Resources
800130108,HAYS SPECIALIST RECRUITMENT,1084317,1,978.25,FRS STAFF AGENCY,02/05/19,978.25,Management Support,Human Resources
800130125,HAYS SPECIALIST RECRUITMENT,1084318,1,978.25,FRS STAFF AGENCY,02/05/19,978.25,Change to LFC Governance,Human Resources
800130110,HAYS SPECIALIST RECRUITMENT,1084319,1,636.30,FRS STAFF AGENCY,02/05/19,636.30,People Services,Human Resources
800130093,HAYS SPECIALIST RECRUITMENT,1084321,1,636.30,FRS STAFF AGENCY,02/05/19,636.30,Management Support,Human Resources
800130109,HAYS SPECIALIST RECRUITMENT,1084322,1,"1,272.25",FRS STAFF AGENCY,02/05/19,"1,272.25",Grenfell Investigation Team,Human Resources
800130122,HAYS SPECIALIST RECRUITMENT,1084324,1,618.10,FRS STAFF AGENCY,02/05/19,618.10,Operational Resilience,Human Resources
800130096,HAYS SPECIALIST RECRUITMENT,1084326,1,633.15,FRS STAFF AGENCY,02/05/19,633.15,Management Support,Human Resources
800130082,HAYS SPECIALIST RECRUITMENT,1084328,1,387.87,FRS STAFF AGENCY,02/05/19,387.87,Fire Stations (South East),Human Resources
800130123,HAYS SPECIALIST RECRUITMENT,1084330,1,845.40,FRS STAFF AGENCY,02/05/19,845.40,Technical and Service Support,Human Resources
800130081,HAYS SPECIALIST RECRUITMENT,1084332,1,866.31,FRS STAFF AGENCY,02/05/19,866.31,London Resilience Group,Human Resources
800130129,HAYS SPECIALIST RECRUITMENT,1084334,1,391.30,FRS STAFF AGENCY,02/05/19,391.30,People Services,Human Resources
800130112,HAYS SPECIALIST RECRUITMENT,1084335,1,599.94,FRS STAFF AGENCY,02/05/19,599.94,London Resilience Group,Human Resources
800130114,HAYS SPECIALIST RECRUITMENT,1084337,1,636.30,FRS STAFF AGENCY,02/05/19,636.30,Technical and Service Support,Human Resources
800130107,HAYS SPECIALIST RECRUITMENT,1084338,1,633.15,FRS STAFF AGENCY,02/05/19,633.15,Management Support,Human Resources
800130098,HAYS SPECIALIST RECRUITMENT,1084340,1,"1,326.95",FRS STAFF AGENCY,02/05/19,"1,326.95",Procurement,Human Resources
800130106,HAYS SPECIALIST RECRUITMENT,1084342,1,509.04,FRS STAFF AGENCY,02/05/19,509.04,Fire Stations (South West),Human Resources
800130116,HAYS SPECIALIST RECRUITMENT,1084343,1,606.20,FRS STAFF AGENCY,02/05/19,606.20,Operational Policy,Human Resources
800130079,HAYS SPECIALIST RECRUITMENT,1084345,1,978.25,FRS STAFF AGENCY,02/05/19,978.25,London Resilience Group,Human Resources
800130100,HAYS SPECIALIST RECRUITMENT,1084346,1,636.30,FRS STAFF AGENCY,02/05/19,636.30,Management Support,Human Resources
800130128,HAYS SPECIALIST RECRUITMENT,1084348,1,"1,093.75",FRS STAFF AGENCY,02/05/19,"1,093.75",Grenfell Investigation Team,Human Resources
800130102,HAYS SPECIALIST RECRUITMENT,1084349,1,961.70,FRS STAFF AGENCY,02/05/19,961.70,General Counsel,Human Resources
800130076,HAYS SPECIALIST RECRUITMENT,1084350,1,900.55,FRS STAFF AGENCY,02/05/19,900.55,Information and Communication Technology,Human Resources
800130084,HAYS SPECIALIST RECRUITMENT,1084352,1,646.45,FRS STAFF AGENCY,02/05/19,646.45,Technical and Service Support,Human Resources
800130133,HAYS SPECIALIST RECRUITMENT,1084354,1,"1,473.15",FRS STAFF AGENCY,02/05/19,"1,473.15",Corporate Management Team,Human Resources
800130130,HAYS SPECIALIST RECRUITMENT,1084408,1,404.04,FRS STAFF AGENCY,02/05/19,404.04,CPO Delivery,Human Resources
800130131,HAYS SPECIALIST RECRUITMENT,1084409,1,"1,461.25",FRS STAFF AGENCY,02/05/19,"1,461.25",Operational Policy,Human Resources
240419T,FIREANGEL SAFETY TECHNOLOGY LD,1128637,1,300.00,FIRE DETECTORS,02/05/19,300.00,Fire Stations (South East),Health and Safety
160419G,FIREANGEL SAFETY TECHNOLOGY LD,1129392,1,435.00,FIRE DETECTORS,02/05/19,435.00,Fire Stations (South West),Health and Safety
240419T,FIREANGEL SAFETY TECHNOLOGY LD,1129435,1,260.00,FIRE DETECTORS,02/05/19,520.00,Community Safety,Health and Safety
240419T,FIREANGEL SAFETY TECHNOLOGY LD,1129435,2,260.00,FIRE DETECTORS,02/05/19,,Community Safety,Health and Safety
290419T,ACE VEHICLE SERVICES LIMITED,113,1,320.00,OPERATIONAL EQUIP-PURCHASE,02/05/19,320.00,Fire Stations (North West),Fire & Rescue
290419T,BT GLOBAL SERVICES,1137957,1,541.66,TELECOMMUNICATIONS,02/05/19,541.66,Information and Communication Technology,ICT
260419T,ACE VEHICLE SERVICES LIMITED,118,1,320.00,OPERATIONAL EQUIP-PURCHASE,02/05/19,320.00,Fire Stations (North West),Fire & Rescue
180419G,INFOR (UNITED KINGDOM) LIMITED,11906543-GB04G,1,859.76,SOFTWARE COTS,02/05/19,"4,599.76",Information and Communication Technology,ICT
180419G,INFOR (UNITED KINGDOM) LIMITED,11906543-GB04G,2,"3,740.00",SOFTWARE COTS,02/05/19,,Information and Communication Technology,ICT
290419T,ACE VEHICLE SERVICES LIMITED,120,1,640.00,OPERATIONAL EQUIP-PURCHASE,02/05/19,640.00,Fire Stations (North West),Fire & Rescue
240419T,AMAS LTD,127060,1,"1,935.00",RENTS,02/05/19,"6,915.00",Training and Professional Development,Facilities & Management Services
240419T,AMAS LTD,127060,2,"4,980.00",RENTS,02/05/19,,Training and Professional Development,Facilities & Management Services
240419T,KEELA INTERNATIONAL LTD,129037,1,40.90,CLOTHING,02/05/19,519.95,Community Safety,Clothing
240419T,KEELA INTERNATIONAL LTD,129037,2,40.90,CLOTHING,02/05/19,,Community Safety,Clothing
240419T,KEELA INTERNATIONAL LTD,129037,3,20.45,CLOTHING,02/05/19,,Community Safety,Clothing
240419T,KEELA INTERNATIONAL LTD,129037,4,41.50,CLOTHING,02/05/19,,Community Safety,Clothing
240419T,KEELA INTERNATIONAL LTD,129037,5,124.50,CLOTHING,02/05/19,,Community Safety,Clothing
240419T,KEELA INTERNATIONAL LTD,129037,6,41.95,CLOTHING,02/05/19,,Community Safety,Clothing
240419T,KEELA INTERNATIONAL LTD,129037,7,83.90,CLOTHING,02/05/19,,Community Safety,Clothing
240419T,KEELA INTERNATIONAL LTD,129037,8,83.90,CLOTHING,02/05/19,,Community Safety,Clothing
240419T,KEELA INTERNATIONAL LTD,129037,9,41.95,CLOTHING,02/05/19,,Community Safety,Clothing
290419T,KEELA INTERNATIONAL LTD,129039,1,83.90,CLOTHING,02/05/19,514.78,Community Safety,Clothing
290419T,KEELA INTERNATIONAL LTD,129039,2,83.90,CLOTHING,02/05/19,,Community Safety,Clothing
290419T,KEELA INTERNATIONAL LTD,129039,3,83.90,CLOTHING,02/05/19,,Community Safety,Clothing
290419T,KEELA INTERNATIONAL LTD,129039,4,83.90,CLOTHING,02/05/19,,Community Safety,Clothing
290419T,KEELA INTERNATIONAL LTD,129039,5,83.90,CLOTHING,02/05/19,,Community Safety,Clothing
290419T,KEELA INTERNATIONAL LTD,129039,6,95.28,CLOTHING,02/05/19,,Community Safety,Clothing
142658,BGLOBAL METERING LTD,13035446,1,54.59,ELECTRICITY,02/05/19,"8,533.55",Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,2,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,3,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,4,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,5,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,6,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,7,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,8,272.95,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,9,147.29,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,10,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,11,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,12,163.77,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,13,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,14,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,15,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,16,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,17,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,18,109.18,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,19,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,20,109.18,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,21,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,22,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,23,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,24,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,25,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,26,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,27,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,28,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,29,109.18,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,30,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,31,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,32,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,33,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,34,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,35,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,36,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,37,147.29,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,38,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,39,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,40,256.47,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,41,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,42,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,43,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,44,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,45,163.77,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,46,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,47,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,48,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,49,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,50,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,51,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,52,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,53,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,54,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,55,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,56,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,57,311.06,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,58,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,59,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,60,278.10,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,61,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,62,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,63,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,64,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,65,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,66,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,67,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,68,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,69,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,70,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,71,163.77,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,72,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,73,147.29,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,74,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,75,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,76,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,77,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,78,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,79,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,80,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,81,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,82,109.18,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,83,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,84,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,85,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,86,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,87,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,88,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,89,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,90,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,91,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,92,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,93,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,94,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,95,54.59,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,96,92.70,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
142658,BGLOBAL METERING LTD,13035446,97,349.17,ELECTRICITY,02/05/19,,Technical and Service Support,Utilities
290419T,HILTON LONDON METROPOLE,150319A,1,"1,604.17",ACCOMMODATION BOOKINGS,02/05/19,"1,604.17",Communications,Human Resources
160419G,H FINE & SON LTD,158807,1,"1,025.00",UNIFORMS - POMS,02/05/19,"1,025.00",Procurement,Clothing
240419T,IRON MOUNTAIN UK PLC,17139094,1,"2,929.80",SOFTWARE BESPOKE,02/05/19,"2,929.80",Information and Communication Technology,ICT
250419T,BT GLOBAL SERVICES,177921,1,"14,900.64",TELECOMMUNICATIONS,02/05/19,"14,900.64",Information and Communication Technology,ICT
250419T,NISBETS,18803560,1,16.84,CATERING EQUIPMENT,02/05/19,284.83,Operational Resilience,Catering
250419T,NISBETS,18803560,2,30.08,CATERING EQUIPMENT,02/05/19,,Operational Resilience,Catering
250419T,NISBETS,18803560,3,35.33,CATERING EQUIPMENT,02/05/19,,Operational Resilience,Catering
250419T,NISBETS,18803560,4,2.48,CATERING EQUIPMENT,02/05/19,,Operational Resilience,Catering
250419T,NISBETS,18803560,5,11.97,CATERING EQUIPMENT,02/05/19,,Operational Resilience,Catering
250419T,NISBETS,18803560,6,21.80,CATERING EQUIPMENT,02/05/19,,Operational Resilience,Catering
250419T,NISBETS,18803560,7,15.50,CATERING EQUIPMENT,02/05/19,,Operational Resilience,Catering
250419T,NISBETS,18803560,8,6.00,CATERING EQUIPMENT,02/05/19,,Operational Resilience,Catering
250419T,NISBETS,18803560,9,2.10,CATERING EQUIPMENT,02/05/19,,Operational Resilience,Catering
250419T,NISBETS,18803560,10,1.51,CATERING EQUIPMENT,02/05/19,,Operational Resilience,Catering
250419T,NISBETS,18803560,11,1.09,CATERING EQUIPMENT,02/05/19,,Operational Resilience,Catering
250419T,NISBETS,18803560,12,139.01,CATERING EQUIPMENT,02/05/19,,Operational Resilience,Catering
250419T,NISBETS,18803560,13,1.12,CATERING EQUIPMENT,02/05/19,,Operational Resilience,Catering
260419T,PA ASSOCIATES UK LTD,19033,1,"2,983.13",CONSULTANTS,02/05/19,"2,983.13",Technical and Service Support,Consultancy
240419T,JERWOOD SPACE,19179B,1,472.00,PUBLIC RELATIONS,02/05/19,472.00,Communications,Facilities & Management Services
260419T,E3 MEDIA LTD,210882,1,"2,602.35",SOFTWARE COTS,02/05/19,"2,602.35",Information and Communication Technology,ICT
800131037,CLOSE BROTHERS RAIL LTD,28463,1,190.47,REACTIVE BUILDING FABRIC,02/05/19,"4,189.67",Technical and Service Support,Works - Construction
800131037,CLOSE BROTHERS RAIL LTD,28463,2,20.62,REACTIVE BUILDING FABRIC,02/05/19,,Technical and Service Support,Works - Construction
800131037,CLOSE BROTHERS RAIL LTD,28463,3,240.54,REACTIVE BUILDING FABRIC,02/05/19,,Technical and Service Support,Works - Construction
