 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
260413G,STEPHEN AUSTIN & SONS LTD=====,31568,1,385.00,PRINTING,02/05/13,385.00
290413C,HUNTERS CONTRACTS LIMITED,341728,1,521.10,OFFICE FURNITURE,02/05/13,521.10
180413F,COMPUTACENTRE================,3804640913,1,137.56,MAINTENANCE & SUPPORT,02/05/13,412.67
180413F,COMPUTACENTRE================,3804640913,2,275.11,MAINTENANCE & SUPPORT,02/05/13,
220413C,W & E DERRICK BLDG. CONT.=====,4036,1,445.00,STRATEGIC (NON CYCLICAL),02/05/13,445.00
220413C,MITIE SECURITY (LONDON) LTD===,45/513976,1,398.58,PREMISES SECURITY,02/05/13,398.58
220413C,MITIE SECURITY (LONDON) LTD===,45/513977,1,737.28,PREMISES SECURITY,02/05/13,737.28
290413C,URS SCOTT WILSON LIMITED,5496578,1,"5,000.00",PROF FEES-MISCELLANEOUS,02/05/13,"5,000.00"
290413C,URS SCOTT WILSON LIMITED,5496676,1,"3,254.00",DEVELOPMENT  EXPENSES-CONTRACT,02/05/13,"3,254.00"
190413H,RICARDO-AEA LTD,6151984,1,"2,000.00",MAINTENANCE & SUPPORT,02/05/13,"2,000.00"
140192,THAMES WATER UTILITIES LTD====,65149-96346T,1,396.28,WATER & SEWERAGE RATES,02/05/13,396.28
160413C,MAYORS OFF FOR POLICING&CRIME,6800087941,1,"85,082.00",GLA GROUP SHARED SERVICES,02/05/13,"85,082.00"
260413C,TWO SERVICES LTD==============,70146,1,"2,694.00",PURCHASES-FURNITURE,02/05/13,"5,588.00"
260413C,TWO SERVICES LTD==============,70146,2,"2,582.00",PURCHASES-FURNITURE,02/05/13,
260413C,TWO SERVICES LTD==============,70146,3,312.00,PURCHASES-FURNITURE,02/05/13,
260413C,TWO SERVICES LTD==============,70147,1,"3,367.50",PURCHASES-FURNITURE,02/05/13,"6,261.50"
260413C,TWO SERVICES LTD==============,70147,2,"2,582.00",PURCHASES-FURNITURE,02/05/13,
260413C,TWO SERVICES LTD==============,70147,3,312.00,PURCHASES-FURNITURE,02/05/13,
260413C,TWO SERVICES LTD==============,70148,1,"2,582.00",PURCHASES-FURNITURE,02/05/13,"5,588.00"
260413C,TWO SERVICES LTD==============,70148,2,"2,694.00",PURCHASES-FURNITURE,02/05/13,
260413C,TWO SERVICES LTD==============,70148,3,312.00,PURCHASES-FURNITURE,02/05/13,
260413C,TWO SERVICES LTD==============,70149,1,645.50,CATERING EQUIPMENT,02/05/13,645.50
260413C,TWO SERVICES LTD==============,70150,1,78.00,CATERING EQUIPMENT,02/05/13,312.00
260413C,TWO SERVICES LTD==============,70150,2,78.00,CATERING EQUIPMENT,02/05/13,
260413C,TWO SERVICES LTD==============,70150,3,78.00,CATERING EQUIPMENT,02/05/13,
260413C,TWO SERVICES LTD==============,70150,4,78.00,CATERING EQUIPMENT,02/05/13,
290413C,CANON (UK) LTD===============,770404240,1,271.46,OFFICE EQUIPMENT,02/05/13,271.46
290413C,CANON (UK) LTD===============,770404250,1,307.26,OFFICE EQUIPMENT,02/05/13,307.26
230413E,TSI INSTRUMENTS LTD===========,90560030,1,425.00,REPAIR & MAINTENANCE,02/05/13,434.25
230413E,TSI INSTRUMENTS LTD===========,90560030,2,9.25,REPAIR & MAINTENANCE,02/05/13,
290413C,MICROSOFT LTD=================,9620700981,1,"29,500.00",MAINTENANCE & SUPPORT,02/05/13,"29,500.00"
140192,THAMES WATER UTILITIES LTD====,98709-62314Y,1,382.16,WATER & SEWERAGE RATES,02/05/13,382.16
290413H,PITNEY BOWES PURCHASE POWER,BA527560,1,"4,168.24",POSTAL SERVICES,02/05/13,"4,168.24"
290413C,BRISTOL UNIFORMS LTD==========,BC-01-12-S1121,1,355.31,CLOTHING,02/05/13,355.31
260413C,CAROL LEATHER=================,CAL/EM/LFB/2784/CAL,1,420.00,PROFESSIONAL DEVELOPMENT,02/05/13,420.00
260413C,CAROL LEATHER=================,CAL/EM/LFB/2786/CAL,1,280.00,PROFESSIONAL DEVELOPMENT,02/05/13,280.00
250413C,THAMES WATER UTILITIES LTD====,CBA1303728,1,511.50,HYDRANTS,02/05/13,511.50
250413C,THAMES WATER UTILITIES LTD====,CBA1303729,1,"1,015.00",HYDRANTS,02/05/13,"1,015.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303730,1,511.50,HYDRANTS,02/05/13,511.50
250413C,THAMES WATER UTILITIES LTD====,CBA1303732,1,"1,082.00",HYDRANTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303735,1,"1,015.00",HYDRANTS,02/05/13,"1,015.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303736,1,"1,082.00",HYDRANTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303738,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303741,1,"1,082.00",HYDRANTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303742,1,"1,082.00",HYDRANTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303743,1,"1,082.00",HYDRANTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303744,1,436.00,HYDRANTS,02/05/13,436.00
250413C,THAMES WATER UTILITIES LTD====,CBA1303748,1,"1,800.00",HYDRANTS,02/05/13,"1,800.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303749,1,"1,082.00",HYDRANTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303751,1,"1,082.00",HYDRANTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303752,1,"1,082.00",HYDRANTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303755,1,"1,082.00",HYDRANTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303756,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303757,1,"1,082.00",HYDRANTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303761,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303762,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303764,1,436.00,CURRENT HYDRANT COSTS,02/05/13,436.00
250413C,THAMES WATER UTILITIES LTD====,CBA1303765,1,436.00,CURRENT HYDRANT COSTS,02/05/13,436.00
250413C,THAMES WATER UTILITIES LTD====,CBA1303767,1,"1,015.00",CURRENT HYDRANT COSTS,02/05/13,"1,015.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303773,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303818,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303821,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303824,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303825,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303826,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303830,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303833,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303834,1,511.50,CURRENT HYDRANT COSTS,02/05/13,511.50
250413C,THAMES WATER UTILITIES LTD====,CBA1303838,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
250413C,THAMES WATER UTILITIES LTD====,CBA1303839,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303840,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303841,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303843,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303844,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303845,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303846,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303847,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303848,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303849,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303850,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303851,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303852,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303856,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303857,1,280.00,CURRENT HYDRANT COSTS,02/05/13,280.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303859,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303860,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303862,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303863,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303870,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303871,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303874,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303875,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303878,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303882,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303883,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303884,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303887,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303889,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303894,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303896,1,436.00,CURRENT HYDRANT COSTS,02/05/13,436.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303900,1,419.00,CURRENT HYDRANT COSTS,02/05/13,419.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303901,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303906,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303907,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303911,1,280.00,CURRENT HYDRANT COSTS,02/05/13,280.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303921,1,747.00,CURRENT HYDRANT COSTS,02/05/13,747.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303922,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303923,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303924,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303925,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303926,1,436.00,CURRENT HYDRANT COSTS,02/05/13,436.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303927,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303932,1,"1,023.00",CURRENT HYDRANT COSTS,02/05/13,"1,023.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303933,1,436.00,CURRENT HYDRANT COSTS,02/05/13,436.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303935,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303939,1,436.00,CURRENT HYDRANT COSTS,02/05/13,436.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303942,1,"1,800.00",CURRENT HYDRANT COSTS,02/05/13,"1,800.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303950,1,436.00,CURRENT HYDRANT COSTS,02/05/13,436.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303951,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303955,1,419.00,CURRENT HYDRANT COSTS,02/05/13,419.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303958,1,278.00,CURRENT HYDRANT COSTS,02/05/13,278.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303963,1,280.00,CURRENT HYDRANT COSTS,02/05/13,280.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303964,1,436.00,CURRENT HYDRANT COSTS,02/05/13,436.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303965,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303966,1,"1,023.00",CURRENT HYDRANT COSTS,02/05/13,"1,023.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303967,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303968,1,"1,800.00",CURRENT HYDRANT COSTS,02/05/13,"1,800.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303969,1,"1,800.00",CURRENT HYDRANT COSTS,02/05/13,"1,800.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303978,1,511.50,CURRENT HYDRANT COSTS,02/05/13,511.50
260413C,THAMES WATER UTILITIES LTD====,CBA1303979,1,"1,023.00",CURRENT HYDRANT COSTS,02/05/13,"1,023.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303980,1,"1,800.00",CURRENT HYDRANT COSTS,02/05/13,"1,800.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303981,1,"1,023.00",CURRENT HYDRANT COSTS,02/05/13,"1,023.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303983,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303987,1,278.00,CURRENT HYDRANT COSTS,02/05/13,278.00
260413C,THAMES WATER UTILITIES LTD====,CBA1303990,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1303991,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
260413C,THAMES WATER UTILITIES LTD====,CBA1304001,1,"1,082.00",CURRENT HYDRANT COSTS,02/05/13,"1,082.00"
290413C,KIER BUILDING SERV ENGINEERS==,F00041611,1,"1,518.00",STRATEGIC (NON CYCLICAL),02/05/13,"1,518.00"
250413C,KIER BUILDING SERV ENGINEERS==,F00041612,1,"2,864.23",STRATEGIC (NON CYCLICAL),02/05/13,"2,864.23"
260413C,GEE CONSTRUCTION LTD==========,G1207,1,"34,999.52",DEVELOPMENT  EXPENSES-CONTRACT,02/05/13,"60,344.00"
260413C,GEE CONSTRUCTION LTD==========,G1207,2,"25,344.48",DEVELOPMENT  EXPENSES-CONTRACT,02/05/13,
250413C,WM ENGINEERING SERVICES LTD===,I-4497,1,273.00,TACTICAL DAY TO DAY,02/05/13,273.00
250413C,WM ENGINEERING SERVICES LTD===,I-4498,1,300.00,TACTICAL DAY TO DAY,02/05/13,300.00
180413E,DRAGONFLY DIGITAL VIDEO SERVIC,LFS01,1,"10,518.00",FILM & VIDEO,02/05/13,"10,518.00"
260413C,CANNONS MSA LTD,NV1059824,1,928.80,GENERAL CONSUMABLES,02/05/13,"1,823.80"
260413C,CANNONS MSA LTD,NV1059824,2,895.00,GENERAL CONSUMABLES,02/05/13,
290413H,PHOENIX SOFTWARE LTD==========,OP/I693740,1,"9,000.00",MAINTENANCE & SUPPORT,02/05/13,"9,000.00"
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,1,"1,006.02",FUEL,02/05/13,"23,130.30"
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,2,863.39,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,3,568.76,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,4,515.87,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,5,494.31,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,6,485.65,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,7,442.81,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,8,436.03,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,9,422.74,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,10,412.84,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,11,402.16,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,12,390.06,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,13,376.47,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,14,330.47,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,15,329.30,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,16,322.04,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,17,320.57,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,18,307.77,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,19,305.05,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,20,301.52,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,21,296.21,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,22,291.69,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,23,283.76,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,24,283.49,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,25,279.76,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,26,275.82,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,27,273.78,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,28,266.16,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,29,263.93,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,30,261.90,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,31,261.57,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,32,253.07,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,33,251.72,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,34,251.53,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,35,245.71,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,36,245.54,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,37,243.96,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,38,241.99,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,39,237.28,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,40,234.53,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,41,228.93,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,42,226.92,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,43,226.79,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,44,218.92,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,45,212.56,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,46,212.22,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,47,208.88,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,48,208.43,FUEL,02/05/13,
800019243,ALLSTAR BUSINESS SOLUTIONS LTD,P2000695439,49,198.35,FUEL,02/05/13,
