 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
310112A,TEAM PURPLE LIMITED===========,1955,1,99.6,CLOTHING,02/02/2012,"1,151.00"
310112A,TEAM PURPLE LIMITED===========,1955,2,99.6,CLOTHING,02/02/2012,
310112A,TEAM PURPLE LIMITED===========,1955,3,99.6,CLOTHING,02/02/2012,
310112A,TEAM PURPLE LIMITED===========,1955,4,99.6,CLOTHING,02/02/2012,
310112A,TEAM PURPLE LIMITED===========,1955,5,130.6,CLOTHING,02/02/2012,
310112A,TEAM PURPLE LIMITED===========,1955,6,130.6,CLOTHING,02/02/2012,
310112A,TEAM PURPLE LIMITED===========,1955,7,130.6,CLOTHING,02/02/2012,
310112A,TEAM PURPLE LIMITED===========,1955,8,130.6,CLOTHING,02/02/2012,
310112A,TEAM PURPLE LIMITED===========,1955,9,130.6,CLOTHING,02/02/2012,
310112A,TEAM PURPLE LIMITED===========,1955,10,99.6,CLOTHING,02/02/2012,
310112A,ACORN BUSINESS SUPPLIES LTD,1I0005954,1,305.88,OFFICE EQUIPMENT,02/02/2012,754.68
310112A,ACORN BUSINESS SUPPLIES LTD,1I0005954,2,349.8,COMMUNITY RELATIONS,02/02/2012,
310112A,ACORN BUSINESS SUPPLIES LTD,1I0005954,3,99,OFFICE EQUIPMENT,02/02/2012,
270112C,FHT ENTERPRISE LTD,200112A,1,"1,625.00",PROFESSIONAL SERVICES,02/02/2012,"1,625.00"
139505,THAMES WATER UTILITIES LTD====,2574700531T,1,685.91,WATER & SEWERAGE RATES,02/02/2012,685.91
800007628,ADECCO UK LIMITED=============,25865226,1,709.76,FRS STAFF AGENCY,02/02/2012,709.76
800007629,ADECCO UK LIMITED=============,25865227,1,709.76,FRS STAFF AGENCY,02/02/2012,709.76
800007630,ADECCO UK LIMITED=============,25865234,1,"1,232.72",FRS STAFF AGENCY,02/02/2012,"1,232.72"
800007631,ADECCO UK LIMITED=============,25865245,1,"1,567.32",FRS STAFF AGENCY,02/02/2012,"1,567.32"
800007534,ADECCO UK LIMITED=============,25871423,1,980.84,FRS STAFF AGENCY,02/02/2012,980.84
800007535,ADECCO UK LIMITED=============,25871424,1,955.5,FRS STAFF AGENCY,02/02/2012,955.5
800007537,ADECCO UK LIMITED=============,25871427,1,621.04,FRS STAFF AGENCY,02/02/2012,621.04
800007538,ADECCO UK LIMITED=============,25871428,1,538.2,FRS STAFF AGENCY,02/02/2012,538.2
800007539,ADECCO UK LIMITED=============,25871430,1,"1,160.52",FRS STAFF AGENCY,02/02/2012,"1,160.52"
800007540,ADECCO UK LIMITED=============,25871431,1,"1,521.10",FRS STAFF AGENCY,02/02/2012,"1,521.10"
800007541,ADECCO UK LIMITED=============,25871432,1,626.5,FRS STAFF AGENCY,02/02/2012,626.5
800007543,ADECCO UK LIMITED=============,25871434,1,776.3,FRS STAFF AGENCY,02/02/2012,776.3
800007544,ADECCO UK LIMITED=============,25871435,1,579.6,FRS STAFF AGENCY,02/02/2012,579.6
800007545,ADECCO UK LIMITED=============,25871436,1,776.3,FRS STAFF AGENCY,02/02/2012,776.3
800007546,ADECCO UK LIMITED=============,25871437,1,709.76,FRS STAFF AGENCY,02/02/2012,709.76
800007547,ADECCO UK LIMITED=============,25871438,1,709.76,FRS STAFF AGENCY,02/02/2012,709.76
800007549,ADECCO UK LIMITED=============,25871440,1,579.6,FRS STAFF AGENCY,02/02/2012,579.6
800007550,ADECCO UK LIMITED=============,25871441,1,579.6,FRS STAFF AGENCY,02/02/2012,579.6
800007551,ADECCO UK LIMITED=============,25871442,1,693.7,FRS STAFF AGENCY,02/02/2012,693.7
800007552,ADECCO UK LIMITED=============,25871443,1,693.7,FRS STAFF AGENCY,02/02/2012,693.7
800007553,ADECCO UK LIMITED=============,25871444,1,501.9,FRS STAFF AGENCY,02/02/2012,501.9
800007554,ADECCO UK LIMITED=============,25871445,1,973.2,FRS STAFF AGENCY,02/02/2012,973.2
800007555,ADECCO UK LIMITED=============,25871446,1,"1,232.72",FRS STAFF AGENCY,02/02/2012,"1,232.72"
800007557,ADECCO UK LIMITED=============,25871448,1,579.6,FRS STAFF AGENCY,02/02/2012,579.6
800007558,ADECCO UK LIMITED=============,25871449,1,579.6,FRS STAFF AGENCY,02/02/2012,579.6
800007560,ADECCO UK LIMITED=============,25871451,1,579.6,FRS STAFF AGENCY,02/02/2012,579.6
800007561,ADECCO UK LIMITED=============,25871452,1,970.9,FRS STAFF AGENCY,02/02/2012,970.9
800007562,ADECCO UK LIMITED=============,25871453,1,961.8,FRS STAFF AGENCY,02/02/2012,961.8
800007564,ADECCO UK LIMITED=============,25871455,1,501.9,FRS STAFF AGENCY,02/02/2012,501.9
800007565,ADECCO UK LIMITED=============,25871456,1,868.35,FRS STAFF AGENCY,02/02/2012,868.35
800007567,ADECCO UK LIMITED=============,25871458,1,"1,588.50",FRS STAFF AGENCY,02/02/2012,"1,588.50"
800007569,ADECCO UK LIMITED=============,25871460,1,529.92,FRS STAFF AGENCY,02/02/2012,529.92
800007570,ADECCO UK LIMITED=============,25871462,1,970.9,FRS STAFF AGENCY,02/02/2012,970.9
800007571,ADECCO UK LIMITED=============,25871463,1,579.6,FRS STAFF AGENCY,02/02/2012,579.6
800007572,ADECCO UK LIMITED=============,25871464,1,"2,463.75",FRS STAFF AGENCY,02/02/2012,"2,463.75"
800007573,ADECCO UK LIMITED=============,25871465,1,579.6,FRS STAFF AGENCY,02/02/2012,579.6
800007575,ADECCO UK LIMITED=============,25871467,1,"1,103.15",FRS STAFF AGENCY,02/02/2012,"1,103.15"
800007576,ADECCO UK LIMITED=============,25871468,1,501.9,FRS STAFF AGENCY,02/02/2012,501.9
800007578,ADECCO UK LIMITED=============,25871470,1,515.2,FRS STAFF AGENCY,02/02/2012,515.2
800007581,ADECCO UK LIMITED=============,25871474,1,579.25,FRS STAFF AGENCY,02/02/2012,579.25
800007582,ADECCO UK LIMITED=============,25871475,1,579.6,FRS STAFF AGENCY,02/02/2012,579.6
800007585,ADECCO UK LIMITED=============,25871478,1,579.6,FRS STAFF AGENCY,02/02/2012,579.6
800007590,ADECCO UK LIMITED=============,25871483,1,688.8,FRS STAFF AGENCY,02/02/2012,688.8
800007591,ADECCO UK LIMITED=============,25873279,1,740,FRS STAFF AGENCY,02/02/2012,740
800007592,ADECCO UK LIMITED=============,25874819,1,"1,909.45",FRS STAFF AGENCY,02/02/2012,"1,909.45"
800007593,ADECCO UK LIMITED=============,25874820,1,"1,909.45",FRS STAFF AGENCY,02/02/2012,"1,909.45"
800007594,ADECCO UK LIMITED=============,25874821,1,"1,909.45",FRS STAFF AGENCY,02/02/2012,"1,909.45"
800007595,ADECCO UK LIMITED=============,25874822,1,896.51,FRS STAFF AGENCY,02/02/2012,896.51
800007596,ADECCO UK LIMITED=============,25874823,1,896.51,FRS STAFF AGENCY,02/02/2012,896.51
800007597,ADECCO UK LIMITED=============,25874824,1,921.69,FRS STAFF AGENCY,02/02/2012,921.69
800007598,ADECCO UK LIMITED=============,25874825,1,984.53,FRS STAFF AGENCY,02/02/2012,984.53
800007599,ADECCO UK LIMITED=============,25874826,1,719.2,FRS STAFF AGENCY,02/02/2012,719.2
800007600,ADECCO UK LIMITED=============,25874827,1,530.67,FRS STAFF AGENCY,02/02/2012,530.67
800007601,ADECCO UK LIMITED=============,25874828,1,"1,962.75",FRS STAFF AGENCY,02/02/2012,"1,962.75"
800007602,ADECCO UK LIMITED=============,25874829,1,"1,962.75",FRS STAFF AGENCY,02/02/2012,"1,962.75"
800007603,ADECCO UK LIMITED=============,25874830,1,"1,962.75",FRS STAFF AGENCY,02/02/2012,"1,962.75"
800007604,ADECCO UK LIMITED=============,25874831,1,"1,109.05",FRS STAFF AGENCY,02/02/2012,"1,109.05"
800007606,ADECCO UK LIMITED=============,25874833,1,946.75,FRS STAFF AGENCY,02/02/2012,946.75
800007607,ADECCO UK LIMITED=============,25874834,1,650.72,FRS STAFF AGENCY,02/02/2012,650.72
800007608,ADECCO UK LIMITED=============,25874835,1,650.72,FRS STAFF AGENCY,02/02/2012,650.72
800007609,ADECCO UK LIMITED=============,25874836,1,650.72,FRS STAFF AGENCY,02/02/2012,650.72
800007632,ADECCO UK LIMITED=============,25874838,1,816.59,FRS STAFF AGENCY,02/02/2012,816.59
800007612,ADECCO UK LIMITED=============,25874839,1,573.82,FRS STAFF AGENCY,02/02/2012,573.82
800007613,ADECCO UK LIMITED=============,25874840,1,553.35,FRS STAFF AGENCY,02/02/2012,553.35
800007614,ADECCO UK LIMITED=============,25874841,1,553.35,FRS STAFF AGENCY,02/02/2012,553.35
800007615,ADECCO UK LIMITED=============,25874842,1,553.35,FRS STAFF AGENCY,02/02/2012,553.35
800007616,ADECCO UK LIMITED=============,25874843,1,"1,241.64",FRS STAFF AGENCY,02/02/2012,"1,241.64"
800007617,ADECCO UK LIMITED=============,25874844,1,"1,465.83",FRS STAFF AGENCY,02/02/2012,"1,465.83"
800007618,ADECCO UK LIMITED=============,25874845,1,"1,370.98",FRS STAFF AGENCY,02/02/2012,"1,370.98"
139505,THAMES WATER UTILITIES LTD====,29631-80521O,1,661.1,WATER & SEWERAGE RATES,02/02/2012,661.1
260112C,CHUBB FIRE LIMITED============,3065612,1,851.94,TACTICAL DAY TO DAY,02/02/2012,851.94
310112A,NWFS==========================,316,1,750,SUBSCRIPTIONS,02/02/2012,750
139504,THAMES WATER UTILITIES LTD====,3195811112B,1,670.47,WATER & SEWERAGE RATES,02/02/2012,670.47
139505,THAMES WATER UTILITIES LTD====,3229800367B,1,521.94,WATER & SEWERAGE RATES,02/02/2012,521.94
270112A,FLEXIFORM BUSINESS FURNITURE==,377845,1,"1,425.60",OFFICE FURNITURE,02/02/2012,"1,425.60"
240112A,W & E DERRICK BLDG. CONT.=====,4000,1,635,DAY TO DAY MINOR IMPS,02/02/2012,635
240112A,W & E DERRICK BLDG. CONT.=====,4001,1,895,DAY TO DAY MINOR IMPS,02/02/2012,895
139507,JCT600 CONTRACTS LIMITED======,410601,1,955.03,LEASE CAR CHARGES,02/02/2012,"4,315.31"
139507,JCT600 CONTRACTS LIMITED======,410601,2,"3,360.28",P/PAYMTS-CAR LEASG-RENTAL,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410601,3,-372.95,VAT CAR LEASING,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410601,4,372.95,LEASE CAR CHARGES,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410602,1,"1,039.38",LEASE CAR CHARGES,02/02/2012,"5,211.16"
139507,JCT600 CONTRACTS LIMITED======,410602,2,"4,171.78",P/PAYMTS-CAR LEASG-RENTAL,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410602,3,-453.52,VAT CAR LEASING,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410602,4,453.52,LEASE CAR CHARGES,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410603,1,989.38,LEASE CAR CHARGES,02/02/2012,"4,642.48"
139507,JCT600 CONTRACTS LIMITED======,410603,2,"3,653.10",P/PAYMTS-CAR LEASG-RENTAL,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410603,3,-404.76,VAT CAR LEASING,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410603,4,404.76,LEASE CAR CHARGES,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410604,1,952.52,LEASE CAR CHARGES,02/02/2012,"5,203.30"
139507,JCT600 CONTRACTS LIMITED======,410604,2,"4,250.78",P/PAYMTS-CAR LEASG-RENTAL,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410604,3,-453.33,VAT CAR LEASING,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410604,4,453.33,LEASE CAR CHARGES,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410605,1,840.4,LEASE CAR CHARGES,02/02/2012,"4,213.51"
139507,JCT600 CONTRACTS LIMITED======,410605,2,"3,373.11",P/PAYMTS-CAR LEASG-RENTAL,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410605,3,-374.22,VAT CAR LEASING,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410605,4,374.22,LEASE CAR CHARGES,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410606,1,"1,080.25",LEASE CAR CHARGES,02/02/2012,"4,597.36"
139507,JCT600 CONTRACTS LIMITED======,410606,2,"3,517.11",P/PAYMTS-CAR LEASG-RENTAL,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410606,3,-406.13,VAT CAR LEASING,02/02/2012,
139507,JCT600 CONTRACTS LIMITED======,410606,4,406.13,LEASE CAR CHARGES,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410607,1,913.6,LEASE CAR CHARGES,02/02/2012,"3,843.40"
139505,JCT600 CONTRACTS LIMITED======,410607,2,"2,929.80",P/PAYMTS-CAR LEASG-RENTAL,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410607,3,-342.81,VAT CAR LEASING,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410607,4,342.81,LEASE CAR CHARGES,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410608,1,655.74,LEASE CAR CHARGES,02/02/2012,"3,934.44"
139505,JCT600 CONTRACTS LIMITED======,410608,2,"3,278.70",P/PAYMTS-CAR LEASG-RENTAL,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410608,3,-349.28,VAT CAR LEASING,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410608,4,349.28,LEASE CAR CHARGES,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410609,1,985.57,LEASE CAR CHARGES,02/02/2012,"4,809.60"
139505,JCT600 CONTRACTS LIMITED======,410609,2,"3,824.03",P/PAYMTS-CAR LEASG-RENTAL,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410609,3,-422.67,VAT CAR LEASING,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410609,4,422.67,LEASE CAR CHARGES,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410610,1,"1,121.96",LEASE CAR CHARGES,02/02/2012,"5,625.19"
139505,JCT600 CONTRACTS LIMITED======,410610,2,"4,503.23",P/PAYMTS-CAR LEASG-RENTAL,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410610,3,-497.97,VAT CAR LEASING,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410610,4,497.97,LEASE CAR CHARGES,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410611,1,801.61,LEASE CAR CHARGES,02/02/2012,"4,074.83"
139505,JCT600 CONTRACTS LIMITED======,410611,2,"3,273.22",P/PAYMTS-CAR LEASG-RENTAL,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410611,3,-345.45,VAT CAR LEASING,02/02/2012,
139505,JCT600 CONTRACTS LIMITED======,410611,4,345.45,LEASE CAR CHARGES,02/02/2012,
300112C,C P GREGORY & ASSOCIATES LTD==,421,1,"1,320.00",TRAINING & CONFERENCES,02/02/2012,"1,320.00"
270112A,THORNE & DERRICK==============,44885,1,753,OPERATIONAL EQUIP-PURCHASE,02/02/2012,753
139504,AUTOMOTIVE LEASING LTD========,4643671,1,514.99,LEASE CAR CHARGES,02/02/2012,514.99
139504,AUTOMOTIVE LEASING LTD========,4643671,2,-49.12,VAT CAR LEASING,02/02/2012,
139504,AUTOMOTIVE LEASING LTD========,4643671,3,49.12,LEASE CAR CHARGES,02/02/2012,
190112A,MTD SALES TRAINING,4747,1,"1,715.00",TRAINING & CONFERENCES,02/02/2012,"1,715.00"
270112C,URS SCOTT WILSON LIMITED,4968084,1,"2,256.50",PROFESSIONAL FEES - MISC,02/02/2012,"2,256.50"
270112C,URS SCOTT WILSON LIMITED,4968713,1,"8,232.00",PROFESSIONAL FEES - MISC,02/02/2012,"8,232.00"
139507,GVA GRIMLEY===================,6040-295429,1,907.9,RENTS,02/02/2012,907.9
139507,GVA GRIMLEY===================,6040-295474,1,964.07,RENTS,02/02/2012,964.07
139507,GVA GRIMLEY===================,6040-295478,1,717,RENTS,02/02/2012,717
139507,GVA GRIMLEY===================,6040-295485,1,875.33,RENTS,02/02/2012,875.33
260112C,AUDIT COMMISSION==============,6180333,1,"11,498.00",EXTERNAL AUDIT,02/02/2012,"11,498.00"
310112A,TWO SERVICES LTD==============,63065,1,645.5,CATERING EQUIPMENT,02/02/2012,"1,397.00"
310112A,TWO SERVICES LTD==============,63065,2,673.5,CATERING EQUIPMENT,02/02/2012,
310112A,TWO SERVICES LTD==============,63065,3,78,CATERING EQUIPMENT,02/02/2012,
139510,MISS SAIMA HANIF==============,66859,1,"1,000.00",COUNSELS FEES,02/02/2012,"1,000.00"
230112C,A.R.C.S. ENVIRONMENTAL LTD====,6687,1,"4,875.00",DEVELOPMENT EXP - CONTRACTORS,02/02/2012,"4,875.00"
139510,MISS SAIMA HANIF==============,67555,1,650,COUNSELS FEES,02/02/2012,650
270112C,SWEETT  UK LTD,7006597,1,"5,277.50",PROFESSIONAL FEES - MISC,02/02/2012,"5,277.50"
270112C,SWEETT  UK LTD,7008139,1,"1,290.00",STRATEGIC (NON CYCLICAL),02/02/2012,"1,290.00"
270112C,SWEETT  UK LTD,7008140,1,"1,290.00",STRATEGIC (NON CYCLICAL),02/02/2012,"1,290.00"
200112G,NISBETS=======================,7071255,1,529.99,CATERING EQUIPMENT,02/02/2012,529.99
139510,SHARPE PRITCHARD==============,73343,1,"1,020.00",PROFESSIONAL FEES GENERAL,02/02/2012,"1,020.00"
800007533,REDFERN TRAVEL LTD,798933,1,920.46,PUBLIC TRANSPORT,02/02/2012,920.46
270112A,L B OF TOWER HAMLETS==========,83846014,1,690.88,COMMUNITY RELATIONS,02/02/2012,690.88
270112A,L B OF TOWER HAMLETS==========,83846027,1,516.8,COMMUNITY RELATIONS,02/02/2012,516.8
270112A,L B OF TOWER HAMLETS==========,83846043,1,540.16,COMMUNITY RELATIONS,02/02/2012,540.16
270112C,AMEY MECHANICAL & ELECTRICAL==,90298239,1,"1,000.00",STRATEGIC (NON CYCLICAL),02/02/2012,"3,731.26"
270112C,AMEY MECHANICAL & ELECTRICAL==,90298239,2,"2,731.26",STRATEGIC (NON CYCLICAL),02/02/2012,
240112C,DRAEGER SAFETY UK LIMITED=====,90360414,1,"1,988.00",PROTECTIVE EQUIPT - PARTS,02/02/2012,"1,988.00"
270112A,DRAEGER SAFETY UK LIMITED=====,90360697,1,567.96,PROTECTIVE EQUIPT - PARTS,02/02/2012,567.96
270112A,DRAEGER SAFETY UK LIMITED=====,90360844,1,39.2,PROTECTIVE EQUIPT - PARTS,02/02/2012,729.1
270112A,DRAEGER SAFETY UK LIMITED=====,90360844,2,6.1,PROTECTIVE EQUIPT - PARTS,02/02/2012,
270112A,DRAEGER SAFETY UK LIMITED=====,90360844,3,666,PROTECTIVE EQUIPT - PARTS,02/02/2012,
270112A,DRAEGER SAFETY UK LIMITED=====,90360844,4,17.8,PROTECTIVE EQUIPT - PARTS,02/02/2012,
139505,THAMES WATER UTILITIES LTD====,9765275302Z,1,706.66,WATER & SEWERAGE RATES,02/02/2012,706.66
300112C,P J HARTE(DECORATING CONT) LTD,9777PH,1,"17,145.62",STRATEGIC (NON CYCLICAL),02/02/2012,"17,145.62"
200112C,ASTEC SURVEYS LIMITED=========,ASL377,1,300,DEVELOPMENT EXP - CONTRACTORS,02/02/2012,"1,370.00"
200112C,ASTEC SURVEYS LIMITED=========,ASL377,2,"1,070.00",DEVELOPMENT EXP - CONTRACTORS,02/02/2012,
200112C,THAMES WATER UTILITIES LTD====,CBA1200535,1,935,HYDRANTS,02/02/2012,935
190112C,THAMES WATER UTILITIES LTD====,CBA1200537,1,935,HYDRANTS,02/02/2012,935
200112C,THAMES WATER UTILITIES LTD====,CBA1200538,1,935,HYDRANTS,02/02/2012,935
190112C,THAMES WATER UTILITIES LTD====,CBA1200570,1,982,HYDRANTS,02/02/2012,982
190112C,THAMES WATER UTILITIES LTD====,CBA1200571,1,835,HYDRANTS,02/02/2012,835
300112C,THAMES WATER UTILITIES LTD====,CBA1200946,1,749,HYDRANTS,02/02/2012,749
300112C,THAMES WATER UTILITIES LTD====,CBA1200948,1,"1,082.00",HYDRANTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200949,1,"1,800.00",HYDRANTS,02/02/2012,"1,800.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200950,1,"1,015.00",HYDRANTS,02/02/2012,"1,015.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200952,1,"1,082.00",HYDRANTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200953,1,"1,082.00",HYDRANTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200954,1,"1,082.00",HYDRANTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200955,1,"1,082.00",HYDRANTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200958,1,"1,082.00",CURRENT HYDRANT COSTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200959,1,"1,082.00",CURRENT HYDRANT COSTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200960,1,"1,082.00",CURRENT HYDRANT COSTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200962,1,"1,082.00",CURRENT HYDRANT COSTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200964,1,"1,082.00",CURRENT HYDRANT COSTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200965,1,"1,082.00",CURRENT HYDRANT COSTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200966,1,"1,082.00",CURRENT HYDRANT COSTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200969,1,"1,082.00",CURRENT HYDRANT COSTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200989,1,"1,082.00",CURRENT HYDRANT COSTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1200995,1,"1,775.00",HYDRANTS,02/02/2012,"1,775.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1201031,1,"1,082.00",HYDRANTS,02/02/2012,"1,082.00"
300112C,THAMES WATER UTILITIES LTD====,CBA1201033,1,"1,082.00",HYDRANTS,02/02/2012,"1,082.00"
240112C,GARDINER & THEOBALD LLP=======,FML/2558,1,"3,900.00",PROFESSIONAL SERVICES,02/02/2012,"3,900.00"
300112C,LONDON METROPOLITAN UNIVERSITY,G0042661/G0042833,1,"2,140.00",TRAINING & CONFERENCES,02/02/2012,"2,140.00"
300112A,PACE PETROLEUM LIMITED========,I02593181,1,"5,495.00",FUEL,02/02/2012,"5,495.00"
200112G,BENNETT MECHANICAL SERVICES LT,L4546,1,"2,668.62",DEVELOPMENT EXP - CONTRACTORS,02/02/2012,"2,668.62"
270112A,SMITH O'SULLIVAN LTD.=========,LFB/CFS/004,1,"2,440.36",STRATEGIC (NON CYCLICAL),02/02/2012,"2,440.36"
300112A,SMITH O'SULLIVAN LTD.=========,LFB/FFS/004,1,612.88,STRATEGIC (NON CYCLICAL),02/02/2012,612.88
300112C,SMITH O'SULLIVAN LTD.=========,LFB/HFS/001*,1,"8,789.40",STRATEGIC (NON CYCLICAL),02/02/2012,"8,789.40"
270112A,SMITH O'SULLIVAN LTD.=========,LFB/KFS/004,1,753.16,STRATEGIC (NON CYCLICAL),02/02/2012,753.16
270112C,ASSETCO EMERGENCY LTD=========,OP/040710,1,"18,118.17",MODIFICATIONS,02/02/2012,"18,118.17"
270112C,ASSETCO EMERGENCY LTD=========,OP/I040695,1,"4,034.21",CONTRACT HIRE,02/02/2012,"22,071.47"
270112C,ASSETCO EMERGENCY LTD=========,OP/I040695,2,"1,311.72",CONTRACT HIRE,02/02/2012,
270112C,ASSETCO EMERGENCY LTD=========,OP/I040695,3,"1,975.67",CONTRACT HIRE,02/02/2012,
270112C,ASSETCO EMERGENCY LTD=========,OP/I040695,4,"14,749.87",VEHICLES,02/02/2012,
270112C,ASSETCO EMERGENCY LTD=========,OP/I040709,1,"18,118.17",MODIFICATIONS,02/02/2012,"18,118.17"
270112C,ASSETCO EMERGENCY LTD=========,OP/I040712,1,"12,078.78",MODIFICATIONS,02/02/2012,"12,078.78"
200112G,KINGSPAN RENEWABLES LTD,OP/I269859,1,"1,216.15",STRATEGIC (NON CYCLICAL),02/02/2012,"1,216.15"
701491,LONDON PENSIONS FUND AUTHORITY,VAB76,1,"1,740.00",PROFESSIONAL SERVICES,02/02/2012,"1,740.00"
