 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
290812E,ENTEL UK LTD==================,0000118055,1,90.80,RADIO,04/09/12,657.24
290812E,ENTEL UK LTD==================,0000118055,2,109.29,RADIO,04/09/12,
290812E,ENTEL UK LTD==================,0000118055,3,266.65,RADIO,04/09/12,
290812E,ENTEL UK LTD==================,0000118055,4,59.02,RADIO,04/09/12,
290812E,ENTEL UK LTD==================,0000118055,5,28.50,RADIO,04/09/12,
290812E,ENTEL UK LTD==================,0000118055,6,93.98,RADIO,04/09/12,
290812E,ENTEL UK LTD==================,0000118055,7,9.00,RADIO,04/09/12,
220812E,APPLUS LLT,00103,1,"3,750.00",GENERAL,04/09/12,"3,750.00"
280812C,HAYS ACCOUNTANCY & FINANCE====,1002394660,1,696.00,FRS STAFF AGENCY,04/09/12,696.00
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,1,434.11,FUEL,04/09/12,"33,138.32"
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,2,245.88,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,3,187.00,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,4,454.20,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,5,161.17,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,6,107.07,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,7,195.19,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,8,317.92,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,9,88.66,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,10,205.57,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,11,381.44,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,12,469.31,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,13,306.76,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,14,323.81,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,15,150.82,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,16,639.09,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,17,150.30,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,18,78.48,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,19,68.42,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,20,173.15,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,21,252.63,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,22,307.09,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,23,365.69,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,24,447.68,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,25,645.78,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,26,323.36,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,27,243.21,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,28,774.98,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,29,573.66,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,30,438.73,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,31,899.52,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,32,483.90,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,33,505.65,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,34,424.83,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,35,"1,018.89",FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,36,159.93,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,37,401.23,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,38,279.02,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,39,134.05,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,40,825.87,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,41,351.61,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,42,203.65,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,43,322.51,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,44,237.90,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,45,190.00,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,46,206.46,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,47,421.07,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,48,167.36,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,49,317.10,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,50,83.24,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,51,28.52,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,52,175.39,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,53,180.60,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,54,809.26,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,55,695.65,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,56,350.93,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,57,422.29,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,58,175.49,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,59,508.91,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,60,212.52,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,61,308.95,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,62,146.01,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,63,243.19,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,64,329.12,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,65,190.40,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,66,195.89,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,67,180.65,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,68,94.91,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,69,211.93,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,70,303.12,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,71,42.74,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,72,158.83,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,73,105.48,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,74,333.12,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,75,"1,237.10",FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,76,194.62,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,77,349.61,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,78,287.44,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,79,87.76,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,80,141.25,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,81,254.99,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,82,105.72,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,83,196.96,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,84,335.46,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,85,428.68,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,86,200.40,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,87,457.75,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,88,149.32,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,89,196.92,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,90,135.95,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,91,156.92,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,92,340.44,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,93,250.74,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,94,43.12,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,95,154.08,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,96,195.78,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,97,216.47,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,98,57.16,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,99,640.47,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,100,196.29,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,101,66.93,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,102,131.85,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,103,46.67,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,104,31.02,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,105,48.42,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,106,235.42,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,107,49.60,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,108,432.53,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,109,234.96,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,110,102.09,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,111,146.95,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,112,220.03,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,113,363.17,FUEL,04/09/12,
300812C,ALLSTAR BUSINESS SOLUTIONS LTD,1019055387,114,468.43,FUEL,04/09/12,
280812E,*SPRUE SAFETY PRODUCTS LTD====,1036212,1,758.40,FIRE DETECTORS,04/09/12,758.40
280812E,*SPRUE SAFETY PRODUCTS LTD====,1036213,1,"1,524.00",FIRE DETECTORS,04/09/12,"4,204.00"
280812E,*SPRUE SAFETY PRODUCTS LTD====,1036213,2,"1,120.00",FIRE DETECTORS,04/09/12,
280812E,*SPRUE SAFETY PRODUCTS LTD====,1036213,3,"1,560.00",FIRE DETECTORS,04/09/12,
290812G,*SPRUE SAFETY PRODUCTS LTD====,1036214,1,936.00,FIRE DETECTORS,04/09/12,"2,751.00"
290812G,*SPRUE SAFETY PRODUCTS LTD====,1036214,2,"1,143.00",FIRE DETECTORS,04/09/12,
290812G,*SPRUE SAFETY PRODUCTS LTD====,1036214,3,672.00,FIRE DETECTORS,04/09/12,
800012600,JAMES HUNTER (OUTFITTERS) LTD=,106091,1,204.06,CLOTHING,04/09/12,501.71
800012600,JAMES HUNTER (OUTFITTERS) LTD=,106091,2,297.65,CLOTHING,04/09/12,
310812G,ATKINS LIMITED================,12016977,1,"21,683.06",CONSULTANTS,04/09/12,"21,683.06"
310812G,ATKINS LIMITED================,12019570,1,"9,627.50",MAINTENANCE & SUPPORT,04/09/12,"9,627.50"
310812G,ATKINS LIMITED================,12019571,1,"6,274.00",MAINTENANCE & SUPPORT,04/09/12,"6,274.00"
290812E,DIAMOND BUILD PLC=============,12888,1,"15,127.44",DEVELOPMENT EXP - CONTRACTORS,04/09/12,"15,127.44"
290812E,GRADIENT CONSULTANTS LLP======,1726,1,221.47,DEVELOPMENT EXP - CONTRACTORS,04/09/12,"5,728.62"
290812E,GRADIENT CONSULTANTS LLP======,1726,2,189.84,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,3,290.02,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,4,290.02,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,5,442.94,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,6,382.05,PROFESSIONAL FEES - MISC,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,7,338.14,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,8,61.96,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,9,138.42,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,10,123.92,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,11,243.62,PROFESSIONAL FEES - MISC,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,12,176.66,PROFESSIONAL FEES - MISC,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,13,73.82,PROFESSIONAL FEES - MISC,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,14,243.62,PROFESSIONAL FEES - MISC,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,15,123.92,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,16,61.96,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,17,243.62,PROFESSIONAL FEES - MISC,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,18,243.62,PROFESSIONAL FEES - MISC,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,19,129.19,PROFESSIONAL FEES - MISC,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,20,580.04,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,21,290.02,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,22,290.02,PROFESSIONAL FEES - MISC,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,23,295.30,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,24,61.96,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
290812E,GRADIENT CONSULTANTS LLP======,1726,25,192.47,DEVELOPMENT EXP - CONTRACTORS,04/09/12,
200812G,GREATER LONDON AUTHORITY======,1800002571,1,"24,000.00",CONSULTANTS,04/09/12,"24,000.00"
220812E,SAFEGUARD PEST CON. & ENV.LTD,208636,1,683.00,PEST CONTROL,04/09/12,683.00
220812E,SAFEGUARD PEST CON. & ENV.LTD,208644,1,765.00,PEST CONTROL,04/09/12,765.00
800012841,ADECCO UK LIMITED=============,26114467,1,549.15,FRS STAFF AGENCY,04/09/12,549.15
800012884,ADECCO UK LIMITED=============,26119270,1,611.81,FRS STAFF AGENCY,04/09/12,611.81
800012861,ADECCO UK LIMITED=============,26119277,1,"1,098.65",FRS STAFF AGENCY,04/09/12,"1,098.65"
800012862,ADECCO UK LIMITED=============,26119278,1,"1,098.65",FRS STAFF AGENCY,04/09/12,"1,098.65"
800012886,ADECCO UK LIMITED=============,26119283,1,"2,169.38",FRS STAFF AGENCY,04/09/12,"2,169.38"
800012887,ADECCO UK LIMITED=============,26119284,1,"2,169.38",FRS STAFF AGENCY,04/09/12,"2,169.38"
800012888,ADECCO UK LIMITED=============,26119285,1,"1,937.98",FRS STAFF AGENCY,04/09/12,"1,937.98"
800012873,ADECCO UK LIMITED=============,26119289,1,590.45,FRS STAFF AGENCY,04/09/12,590.45
800012874,ADECCO UK LIMITED=============,26119290,1,590.45,FRS STAFF AGENCY,04/09/12,590.45
800012876,ADECCO UK LIMITED=============,26119292,1,"1,550.00",FRS STAFF AGENCY,04/09/12,"1,550.00"
800012877,ADECCO UK LIMITED=============,26119293,1,"1,550.00",FRS STAFF AGENCY,04/09/12,"1,550.00"
800012878,ADECCO UK LIMITED=============,26119294,1,"1,550.00",FRS STAFF AGENCY,04/09/12,"1,550.00"
290812E,EXPRESS VENDING LIMITED=======,292994,1,520.00,CATERING EQUIPMENT,04/09/12,884.00
290812E,EXPRESS VENDING LIMITED=======,292994,2,364.00,CATERING EQUIPMENT,04/09/12,
230812C,GRAHAM MALTBY,32,1,"4,400.00",CONSULTANTS,04/09/12,"6,626.82"
230812C,GRAHAM MALTBY,32,2,"2,226.82",CONSULTANTS,04/09/12,
