 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
200514F,MITIE SECURITY (LONDON) LTD===,45/555403,1,"3,780.00",PREMISES SECURITY,05/06/2014,"3,780.00"
290514C,SPORTSAFE UK LTD==============,457880,1,92,GYM EQUIPMENT,05/06/2014,252.48
290514C,SPORTSAFE UK LTD==============,457880,2,102.56,GYM EQUIPMENT,05/06/2014,
290514C,SPORTSAFE UK LTD==============,457880,3,57.92,GYM EQUIPMENT,05/06/2014,
300514E,IOSH SERVICES LTD=============,4800243/1,1,660,PROFESSIONAL DEVELOPMENT,05/06/2014,660
300514E,IOSH SERVICES LTD=============,4800244/1,1,660,PROFESSIONAL DEVELOPMENT,05/06/2014,660
280514C,BRISTOL UNIFORMS LTD==========,506/253277,1,"2,769.16",CLOTHING,05/06/2014,"2,769.16"
280514C,BRISTOL UNIFORMS LTD==========,514/260166,1,"182,059.98",CLOTHING,05/06/2014,"182,059.98"
800038412,*GREENHAM TRADING LTD=========,5642413,1,108.1,HYGIENE,05/06/2014,465.29
800038412,*GREENHAM TRADING LTD=========,5642413,2,108.1,HYGIENE,05/06/2014,
800038412,*GREENHAM TRADING LTD=========,5642413,3,108.1,HYGIENE,05/06/2014,
800038412,*GREENHAM TRADING LTD=========,5642413,4,93.2,OPERATIONAL EQUIP-PURCHASE,05/06/2014,
800038412,*GREENHAM TRADING LTD=========,5642413,5,20.84,HYGIENE,05/06/2014,
800038412,*GREENHAM TRADING LTD=========,5642413,6,26.95,HYGIENE,05/06/2014,
280514C,URS SCOTT WILSON LIMITED,5869695,1,"9,664.00",PROF FEES-MISCELLANEOUS,05/06/2014,"9,664.00"
280514C,URS SCOTT WILSON LIMITED,5874986,1,"4,526.85",PROF FEES-MISCELLANEOUS,05/06/2014,"4,526.85"
020614C,CONTRACT CATERING CONSULTANTS=,6244,1,500,CONSULTANTS,05/06/2014,500
020614C,C S STORAGE LTD,64986,1,"1,397.60",FIXTURES & FITTINGS,05/06/2014,"1,397.60"
140691,BRITISH GAS BUSINESS==========,6758104141,1,463.56,ELECTRICITY,05/06/2014,"14,126.95"
140691,BRITISH GAS BUSINESS==========,6758104141,2,351.94,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,3,595.94,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,4,538.54,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,5,703.11,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,6,420.5,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,7,614.04,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,8,171.94,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,9,289.65,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,10,603.36,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,11,737.5,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,12,269.04,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,13,206.73,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,14,424.78,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,15,686.56,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,16,527.8,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,17,356.75,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,18,146.7,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,19,174.31,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,20,56.59,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,21,34.73,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,22,37.07,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,23,126.69,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,24,71.36,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,25,204.09,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,26,20.07,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,27,16.65,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,28,806.83,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,29,958.65,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,30,894.69,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,31,461.66,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,32,319.56,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,33,88.69,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,34,216.93,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,35,296.15,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,36,774.56,ELECTRICITY,05/06/2014,
140691,BRITISH GAS BUSINESS==========,6758104141,37,459.23,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,1,20.72,ELECTRICITY,05/06/2014,"13,800.69"
140692,BRITISH GAS BUSINESS==========,6758104142,2,352.01,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,3,40.22,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,4,410.84,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,5,374.05,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,6,30.17,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,7,680.59,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,8,18.59,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,9,242.9,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,10,529.64,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,11,15.68,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,12,359.11,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,13,528.56,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,14,461.03,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,15,136.42,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,16,39.26,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,17,292.15,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,18,"1,669.63",ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,19,92.01,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,20,397.82,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,21,50.46,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,22,354.17,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,23,869.43,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,24,314.52,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,25,323.97,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,26,655.2,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,27,493.3,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,28,176.65,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,29,367.07,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,30,378.55,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,31,446.68,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,32,359.72,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,33,655.09,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,34,690.98,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,35,605.02,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,36,354.87,ELECTRICITY,05/06/2014,
140692,BRITISH GAS BUSINESS==========,6758104142,37,13.61,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,1,191.84,ELECTRICITY,05/06/2014,"16,944.89"
140693,BRITISH GAS BUSINESS==========,6758104143,2,308.85,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,3,54.28,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,4,35.66,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,5,287.83,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,6,354.53,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,7,44.45,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,8,410.66,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,9,"1,068.28",ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,10,680.59,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,11,437.71,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,12,226.49,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,13,"1,744.84",ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,14,348.57,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,15,768.94,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,16,213.26,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,17,309.75,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,18,520.79,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,19,363.61,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,20,"2,427.80",ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,21,"1,047.16",ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,22,435.35,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,23,486.28,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,24,354.4,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,25,781.37,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,26,345.68,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,27,390.6,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,28,266.28,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,29,375.6,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,30,562.69,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,31,341.62,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,32,45.57,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,33,32.51,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,34,24.99,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,35,30.75,ELECTRICITY,05/06/2014,
140693,BRITISH GAS BUSINESS==========,6758104143,36,625.31,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,1,254.53,ELECTRICITY,05/06/2014,"14,296.60"
140694,BRITISH GAS BUSINESS==========,6758104144,2,785.26,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,3,297.56,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,4,224.33,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,5,299.47,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,6,315.9,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,7,469.92,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,8,"2,429.62",ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,9,711.28,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,10,278.08,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,11,21.99,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,12,73.6,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,13,572.79,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,14,469.84,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,15,544.4,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,16,495.52,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,17,704.07,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,18,405.42,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,19,"1,296.61",ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,20,409.77,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,21,346.02,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,22,597.61,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,23,18.68,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,24,16,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,25,14.42,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,26,258.55,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,27,455.22,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,28,274.44,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,29,275.43,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,30,351.72,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,31,441.55,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,32,13.77,ELECTRICITY,05/06/2014,
140694,BRITISH GAS BUSINESS==========,6758104144,33,173.23,ELECTRICITY,05/06/2014,
280514C,SWEETT  UK LTD,7035837,1,"3,500.00",PROF FEES-MISCELLANEOUS,05/06/2014,"3,500.00"
290514C,*SP SERVICES,734456,1,"1,695.00",OPERATIONAL EQUIP-PURCHASE,05/06/2014,"1,695.00"
300514E,CANON (UK) LTD===============,770454829,1,390.86,OFFICE EQUIPMENT,05/06/2014,390.86
300514E,ANGUS FIRE LIMITED,8025826,1,"2,047.00",OPERATIONAL EQUIP-PURCHASE,05/06/2014,"2,126.00"
300514E,ANGUS FIRE LIMITED,8025826,2,79,OPERATIONAL EQUIP-PURCHASE,05/06/2014,
140696,THAMES WATER UTILITIES LTD====,8749245189#,1,354.41,WATER & SEWERAGE RATES,05/06/2014,354.41
190514G,DRAEGER SAFETY UK LIMITED=====,90446331,1,543.75,PROTECTIVE EQUIPT - PARTS,05/06/2014,543.75
190514G,DRAEGER SAFETY UK LIMITED=====,90446332,1,362.5,PROTECTIVE EQUIPT - PARTS,05/06/2014,362.5
230514G,DRAEGER SAFETY UK LIMITED=====,90446401,1,72.44,OPERATIONAL EQUIP-PURCHASE,05/06/2014,290.44
230514G,DRAEGER SAFETY UK LIMITED=====,90446401,2,66.4,OPERATIONAL EQUIP-PURCHASE,05/06/2014,
230514G,DRAEGER SAFETY UK LIMITED=====,90446401,3,63.48,OPERATIONAL EQUIP-PURCHASE,05/06/2014,
230514G,DRAEGER SAFETY UK LIMITED=====,90446401,4,88.12,OPERATIONAL EQUIP-PURCHASE,05/06/2014,
270514C,DRAEGER SAFETY UK LIMITED=====,90446421,1,111.1,PROTECTIVE EQUIPT - PARTS,05/06/2014,"2,255.70"
270514C,DRAEGER SAFETY UK LIMITED=====,90446421,2,177.3,PROTECTIVE EQUIPT - PARTS,05/06/2014,
270514C,DRAEGER SAFETY UK LIMITED=====,90446421,3,265.5,PROTECTIVE EQUIPT - PARTS,05/06/2014,
270514C,DRAEGER SAFETY UK LIMITED=====,90446421,4,"1,418.50",PROTECTIVE EQUIPT - PARTS,05/06/2014,
270514C,DRAEGER SAFETY UK LIMITED=====,90446421,5,213.9,PROTECTIVE EQUIPT - PARTS,05/06/2014,
270514C,DRAEGER SAFETY UK LIMITED=====,90446421,6,69.4,PROTECTIVE EQUIPT - PARTS,05/06/2014,
270514C,DRAEGER SAFETY UK LIMITED=====,90446576,1,725,PROTECTIVE EQUIPT - PARTS,05/06/2014,725
280514E,DRAEGER SAFETY UK LIMITED=====,90446750,1,580.46,PROTECTIVE EQUIPT - PARTS,05/06/2014,"1,522.72"
280514E,DRAEGER SAFETY UK LIMITED=====,90446750,2,16.5,PROTECTIVE EQUIPT - PARTS,05/06/2014,
280514E,DRAEGER SAFETY UK LIMITED=====,90446750,3,226,PROTECTIVE EQUIPT - PARTS,05/06/2014,
280514E,DRAEGER SAFETY UK LIMITED=====,90446750,4,567.4,PROTECTIVE EQUIPT - PARTS,05/06/2014,
280514E,DRAEGER SAFETY UK LIMITED=====,90446750,5,106.36,PROTECTIVE EQUIPT - PARTS,05/06/2014,
280514E,DRAEGER SAFETY UK LIMITED=====,90446750,6,17,PROTECTIVE EQUIPT - PARTS,05/06/2014,
280514E,DRAEGER SAFETY UK LIMITED=====,90446750,7,9,PROTECTIVE EQUIPT - PARTS,05/06/2014,
290514C,NORTHUMBRIAN WATER LTD========,913146528,1,893,CURRENT HYDRANT COSTS,05/06/2014,893
290514C,NORTHUMBRIAN WATER LTD========,913192589,1,973.5,CURRENT HYDRANT COSTS,05/06/2014,973.5
