 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
030114F,DRON & WRIGHT=================,16815,1,"1,715.00",PROFESSIONAL SERVICES,07/01/14,"1,715.00"
231213F,AIRSERVICES(UK)===============,16844,1,39.00,REPAIR & MAINTENANCE,07/01/14,294.00
231213F,AIRSERVICES(UK)===============,16844,2,39.00,REPAIR & MAINTENANCE,07/01/14,
231213F,AIRSERVICES(UK)===============,16844,3,8.00,REPAIR & MAINTENANCE,07/01/14,
231213F,AIRSERVICES(UK)===============,16844,4,208.00,REPAIR & MAINTENANCE,07/01/14,
171213C,MICHELLE GILL,171213,1,350.00,CONSULTANTS,07/01/14,350.00
181213C,COMMUNITIES & LOCAL GOVERNMENT,1800019414,1,"8,024.10",MAINTENANCE & SUPPORT,07/01/14,"116,906.67"
181213C,COMMUNITIES & LOCAL GOVERNMENT,1800019414,2,"108,882.57",MAINTENANCE & SUPPORT,07/01/14,
121213C,B NOKES CONTRACTS LTD,2001,1,"1,377.50",REFUSE COLLECTION,07/01/14,"1,377.50"
800027723,*OCS GROUP UK LTD,212395-40,1,425.00,REFRESHMENTS,07/01/14,425.00
800027726,*OCS GROUP UK LTD,212395-43,1,637.50,REFRESHMENTS,07/01/14,637.50
800027754,*OCS GROUP UK LTD,212395-71,1,510.00,REFRESHMENTS,07/01/14,510.00
030114F,BRISTOL UNIFORMS LTD==========,239737,1,725.99,CLOTHING,07/01/14,725.99
030114F,BRISTOL UNIFORMS LTD==========,239738,1,"1,784.10",CLOTHING,07/01/14,"1,784.10"
030114F,BRISTOL UNIFORMS LTD==========,239739,1,"192,411.72",CLOTHING,07/01/14,"192,411.72"
201213E,RESPIRATORY PROTECTIVE ASSESSM,2588,1,"1,100.00",PROFESSIONAL DEVELOPMENT,07/01/14,"1,100.00"
800027024,ADECCO UK LIMITED=============,26627903,1,945.42,FRS STAFF AGENCY,07/01/14,945.42
800027028,ADECCO UK LIMITED=============,26627907,1,729.36,CONSULTANTS,07/01/14,729.36
800027029,ADECCO UK LIMITED=============,26627908,1,729.36,CONSULTANTS,07/01/14,729.36
800027030,ADECCO UK LIMITED=============,26627909,1,729.36,CONSULTANTS,07/01/14,729.36
800027032,ADECCO UK LIMITED=============,26627911,1,439.60,FRS STAFF AGENCY,07/01/14,439.60
800027033,ADECCO UK LIMITED=============,26627912,1,351.68,FRS STAFF AGENCY,07/01/14,351.68
800027376,ADECCO UK LIMITED=============,26635266,1,945.42,FRS STAFF AGENCY,07/01/14,945.42
800027390,ADECCO UK LIMITED=============,26635280,1,711.96,FRS STAFF AGENCY,07/01/14,711.96
800027391,ADECCO UK LIMITED=============,26635281,1,729.36,CONSULTANTS,07/01/14,729.36
800027648,ADECCO UK LIMITED=============,26642391,1,884.24,FRS STAFF AGENCY,07/01/14,884.24
800027649,ADECCO UK LIMITED=============,26642392,1,"2,500.00",FRS STAFF AGENCY,07/01/14,"2,500.00"
800027650,ADECCO UK LIMITED=============,26642393,1,594.65,FRS STAFF AGENCY,07/01/14,594.65
800027651,ADECCO UK LIMITED=============,26642394,1,535.19,FRS STAFF AGENCY,07/01/14,535.19
800027652,ADECCO UK LIMITED=============,26642395,1,594.65,FRS STAFF AGENCY,07/01/14,594.65
800027653,ADECCO UK LIMITED=============,26642396,1,439.60,FRS STAFF AGENCY,07/01/14,439.60
800027654,ADECCO UK LIMITED=============,26642397,1,945.42,FRS STAFF AGENCY,07/01/14,945.42
800027656,ADECCO UK LIMITED=============,26642399,1,439.60,FRS STAFF AGENCY,07/01/14,439.60
800027657,ADECCO UK LIMITED=============,26642400,1,351.68,FRS STAFF AGENCY,07/01/14,351.68
800027680,ADECCO UK LIMITED=============,26642401,1,439.60,FRS STAFF AGENCY,07/01/14,439.60
800027681,ADECCO UK LIMITED=============,26642402,1,314.00,FRS STAFF AGENCY,07/01/14,314.00
800027682,ADECCO UK LIMITED=============,26642403,1,439.60,FRS STAFF AGENCY,07/01/14,439.60
800027658,ADECCO UK LIMITED=============,26642404,1,594.65,FRS STAFF AGENCY,07/01/14,594.65
800027659,ADECCO UK LIMITED=============,26642405,1,686.28,FRS STAFF AGENCY,07/01/14,686.28
800027660,ADECCO UK LIMITED=============,26642406,1,875.07,FRS STAFF AGENCY,07/01/14,875.07
800027661,ADECCO UK LIMITED=============,26642407,1,584.15,FRS STAFF AGENCY,07/01/14,584.15
800027662,ADECCO UK LIMITED=============,26642408,1,594.65,FRS STAFF AGENCY,07/01/14,594.65
800027663,ADECCO UK LIMITED=============,26642409,1,335.04,FRS STAFF AGENCY,07/01/14,335.04
800027664,ADECCO UK LIMITED=============,26642410,1,439.60,FRS STAFF AGENCY,07/01/14,439.60
800027665,ADECCO UK LIMITED=============,26642411,1,"1,949.85",FRS STAFF AGENCY,07/01/14,"1,949.85"
800027666,ADECCO UK LIMITED=============,26642412,1,"1,445.40",FRS STAFF AGENCY,07/01/14,"1,445.40"
800027667,ADECCO UK LIMITED=============,26642413,1,"1,450.89",FRS STAFF AGENCY,07/01/14,"1,450.89"
800027668,ADECCO UK LIMITED=============,26642414,1,594.65,FRS STAFF AGENCY,07/01/14,594.65
800027669,ADECCO UK LIMITED=============,26642415,1,594.65,FRS STAFF AGENCY,07/01/14,594.65
800027670,ADECCO UK LIMITED=============,26642416,1,994.50,FRS STAFF AGENCY,07/01/14,994.50
800027671,ADECCO UK LIMITED=============,26642417,1,729.36,CONSULTANTS,07/01/14,729.36
800027672,ADECCO UK LIMITED=============,26646132,1,"1,212.00",FRS STAFF AGENCY,07/01/14,"1,212.00"
800027673,ADECCO UK LIMITED=============,26646133,1,"1,212.00",FRS STAFF AGENCY,07/01/14,"1,212.00"
191213C,L B OF SUTTON=================,3183651774,1,616.00,CRB CHECKS,07/01/14,616.00
171213C,CK DIRECT,3213,1,"9,175.00",STRATEGIC (NON CYCLICAL),07/01/14,"9,175.00"
171213C,CK DIRECT,3218,1,"9,025.00",STRATEGIC (NON CYCLICAL),07/01/14,"9,025.00"
231213C,CK DIRECT,3237,1,"12,285.00",CATERING FIXTURES,07/01/14,"12,285.00"
231213F,SPECTRUM======================,3245,1,260.00,SPECIALIST EQUIPMENT,07/01/14,260.00
030114F,HUNTERS CONTRACTS LIMITED,344119,1,521.25,OFFICE FURNITURE,07/01/14,521.25
020114C,HUNTERS CONTRACTS LIMITED,344496,1,"2,100.64",STRATEGIC (NON CYCLICAL),07/01/14,"2,100.64"
161213C,BRAMBLE.CC LTD================,3471,1,"13,226.00",PURCHASES-SOFTWARE,07/01/14,"19,449.00"
161213C,BRAMBLE.CC LTD================,3471,2,"6,223.00",PURCHASES-SOFTWARE,07/01/14,
020114C,W.GILCHRIST & CO,3497,1,117.79,REPAIR & MAINTENANCE,07/01/14,267.87
020114C,W.GILCHRIST & CO,3497,2,140.08,REPAIR & MAINTENANCE,07/01/14,
020114C,W.GILCHRIST & CO,3497,3,10.00,REPAIR & MAINTENANCE,07/01/14,
020114C,W.GILCHRIST & CO,3498,1,635.00,PURCHASE,07/01/14,"1,015.00"
020114C,W.GILCHRIST & CO,3498,2,365.00,PURCHASE,07/01/14,
020114C,W.GILCHRIST & CO,3498,3,15.00,PURCHASE,07/01/14,
140508,FOCUS & VISION TECHNOLOGY LTD,37951,1,274.48,MEDICAL EXPENSES CLAIMS,07/01/14,274.48
140508,FOCUS & VISION TECHNOLOGY LTD,38005,1,504.00,MEDICAL EXPENSES CLAIMS,07/01/14,504.00
191213G,COMPUTACENTRE================,3805300059,1,22.00,ACQUISITIONS,07/01/14,459.00
191213G,COMPUTACENTRE================,3805300059,2,437.00,ACQUISITIONS,07/01/14,
140508,THAMES WATER UTILITIES LTD====,38201-85478L,1,383.61,WATER & SEWERAGE RATES,07/01/14,383.61
800027566,*BURLINGTON UNIFORMS LTD,424253,1,191.87,CLOTHING,07/01/14,383.74
800027566,*BURLINGTON UNIFORMS LTD,424253,2,191.87,CLOTHING,07/01/14,
800027568,*BURLINGTON UNIFORMS LTD,424255,1,191.87,CLOTHING,07/01/14,383.74
800027568,*BURLINGTON UNIFORMS LTD,424255,2,191.87,CLOTHING,07/01/14,
020114C,SPORTSAFE UK LTD==============,451984,1,195.00,GYM EQUIPMENT,07/01/14,620.00
020114C,SPORTSAFE UK LTD==============,451984,2,425.00,GYM EQUIPMENT,07/01/14,
020114C,WESTMINSTER CATHEDRAL=========,515,1,"1,149.00",PUBLIC RELATIONS,07/01/14,"1,149.00"
020114C,FAHEY BUILDERS LTD============,5182,1,"6,576.00",STRATEGIC (NON CYCLICAL),07/01/14,"6,576.00"
800027048,*GREENHAM TRADING LTD=========,5622567,1,12.33,HYGIENE,07/01/14,368.27
800027048,*GREENHAM TRADING LTD=========,5622567,2,9.63,HYGIENE,07/01/14,
800027048,*GREENHAM TRADING LTD=========,5622567,3,4.20,HYGIENE,07/01/14,
800027048,*GREENHAM TRADING LTD=========,5622567,4,87.34,HYGIENE,07/01/14,
800027048,*GREENHAM TRADING LTD=========,5622567,5,31.00,HYGIENE,07/01/14,
800027048,*GREENHAM TRADING LTD=========,5622567,6,32.85,CLOTHING,07/01/14,
800027048,*GREENHAM TRADING LTD=========,5622567,7,105.90,OFFICE EQUIPMENT,07/01/14,
800027048,*GREENHAM TRADING LTD=========,5622567,8,75.39,HYGIENE,07/01/14,
800027048,*GREENHAM TRADING LTD=========,5622567,9,9.63,HYGIENE,07/01/14,
020114C,TOYOTA MATERIAL HANDLING UK LT,610096656,1,909.99,PURCHASE,07/01/14,909.99
020114G,MOORE STEPHENS CONSULTING LTD=,673353,1,"5,245.00",PROF FEES-MISCELLANEOUS,07/01/14,"21,345.00"
020114G,MOORE STEPHENS CONSULTING LTD=,673353,2,"8,100.00",PROF FEES-MISCELLANEOUS,07/01/14,
020114G,MOORE STEPHENS CONSULTING LTD=,673353,3,"8,000.00",PROF FEES-MISCELLANEOUS,07/01/14,
161213C,EAKO LTD (ELVIS & KRESSE),684,1,820.00,GENERAL,07/01/14,820.00
020114G,*SP SERVICES,716781,1,"1,190.00",OFFICE FURNITURE,07/01/14,"1,190.00"
020114G,ACCO SERVICE DIVISION=========,8626898,1,504.04,OFFICE EQUIPMENT,07/01/14,504.04
140508,NPOWER YORKSHIRE LIMITED,8871896607,1,366.78,ELECTRICITY,07/01/14,366.78
020114C,DRAEGER SAFETY UK LIMITED=====,90432400,1,368.00,GENERAL CONSUMABLES,07/01/14,368.00
020114C,DRAEGER SAFETY UK LIMITED=====,90432617,1,"1,140.60",PROTECTIVE EQUIPT - PARTS,07/01/14,"1,140.60"
171213C,CAPITA SECURE INFO SOLUTIONS,93338438,1,"1,430.00",CONSULTANTS,07/01/14,"1,430.00"
181213C,CAPITA SECURE INFO SOLUTIONS,93339810,1,"53,214.26",CAMS CONTRACT,07/01/14,"53,214.26"
140508,THAMES WATER UTILITIES LTD====,9575238148:,1,317.32,WATER & SEWERAGE RATES,07/01/14,317.32
020114C,*OFFICE DEPOT UK LTD,959801266,1,"2,380.00",STATIONERY CONSUMABLES,07/01/14,"2,380.00"
020114G,BRISTOL UNIFORMS LTD==========,BC-12-13-S1211,1,416.25,CLOTHING,07/01/14,416.25
231213C,CORPORATE PROPERTY ADVISERS LT,CA702MP,1,"6,000.00",CONSULTANTS,07/01/14,"6,000.00"
020114G,VODAFONE LIMITED==============,FR09917,1,125.00,TELECOMMUNICATIONS,07/01/14,366.66
020114G,VODAFONE LIMITED==============,FR09917,2,125.00,TELECOMMUNICATIONS,07/01/14,
020114G,VODAFONE LIMITED==============,FR09917,3,116.66,TELECOMMUNICATIONS,07/01/14,
020114G,WM ENGINEERING SERVICES LTD===,I-4612,1,430.80,TACTICAL DAY TO DAY,07/01/14,430.80
020114G,HALL FUELS,I06484636,1,"2,751.50",FUEL,07/01/14,"2,751.50"
201213E,HALL FUELS,I06488283,1,"3,301.80",FUEL,07/01/14,"3,301.80"
201213E,HALL FUELS,I06490949,1,"1,100.60",FUEL,07/01/14,"1,100.60"
030114F,HALL FUELS,I06507208,1,"4,224.08",FUEL,07/01/14,"4,224.08"
191213C,HALL FUELS,I06513258,1,"2,768.25",FUEL,07/01/14,"2,768.25"
191213C,HALL FUELS,I06520490,1,"2,214.60",FUEL,07/01/14,"2,214.60"
231213F,HALL FUELS,I06523692,1,"3,321.90",FUEL,07/01/14,"3,321.90"
020114G,HALL FUELS,I06529133,1,"2,198.40",FUEL,07/01/14,"2,198.40"
030114F,HALL FUELS,I06534731,1,"3,297.60",FUEL,07/01/14,"3,297.60"
020114G,HALL FUELS,I06537827,1,"2,748.00",FUEL,07/01/14,"2,748.00"
191213G,BABCOCK CRITICAL SERVICES LTD,II5000167,1,264.50,GENERAL,07/01/14,264.50
020114C,PURDY CONTRACTS LTD,IN229501,1,"22,380.98",DAY TO DAY MINOR IMPS,07/01/14,"22,380.98"
020114C,PURDY CONTRACTS LTD,IN229502,1,"16,205.98",DAY TO DAY MINOR IMPS,07/01/14,"16,205.98"
020114G,JACKSON LIFT GROUP============,JS351316R,1,"2,085.00",STRATEGIC (NON CYCLICAL),07/01/14,"2,085.00"
020114G,JACKSON LIFT GROUP============,JS351317R,1,"2,085.00",STRATEGIC (NON CYCLICAL),07/01/14,"4,170.00"
020114G,JACKSON LIFT GROUP============,JS351317R,2,"2,085.00",STRATEGIC (NON CYCLICAL),07/01/14,
171213C,COFELY WORKPLACE LIMITED,M125380,1,575.00,STRATEGIC (NON CYCLICAL),07/01/14,575.00
171213C,COFELY WORKPLACE LIMITED,M125381,1,976.38,CATERING FIXTURES,07/01/14,976.38
171213C,COFELY WORKPLACE LIMITED,M125382,1,682.92,STRATEGIC (NON CYCLICAL),07/01/14,682.92
171213C,COFELY WORKPLACE LIMITED,M125383,1,"7,140.54",STRATEGIC (NON CYCLICAL),07/01/14,"7,140.54"
171213C,COFELY WORKPLACE LIMITED,M125384,1,"1,614.40",STRATEGIC (NON CYCLICAL),07/01/14,"1,614.40"
171213C,COFELY WORKPLACE LIMITED,M125385,1,"1,411.65",STRATEGIC (NON CYCLICAL),07/01/14,"1,411.65"
171213C,COFELY WORKPLACE LIMITED,M125386,1,"1,557.77",STRATEGIC (NON CYCLICAL),07/01/14,"1,557.77"
171213C,COFELY WORKPLACE LIMITED,M125387,1,412.85,STRATEGIC (CYCLICAL),07/01/14,412.85
171213C,COFELY WORKPLACE LIMITED,M125388,1,"1,284.17",STRATEGIC (NON CYCLICAL),07/01/14,"1,284.17"
171213C,COFELY WORKPLACE LIMITED,M125389,1,"2,148.00",STRATEGIC (NON CYCLICAL),07/01/14,"2,148.00"
020114G,ESTEEM SYSTEMS LTD============,OP/I074988,1,"3,300.00",MAINTENANCE & SUPPORT,07/01/14,"3,300.00"
020114G,PHOENIX SOFTWARE LTD==========,OP/I715106,1,"25,312.00",MAINTENANCE & SUPPORT,07/01/14,"31,442.00"
020114G,PHOENIX SOFTWARE LTD==========,OP/I715106,2,"6,130.00",MAINTENANCE & SUPPORT,07/01/14,
020114C,PILLINGER CONTROLS LTD========,PI721149,1,953.26,STRATEGIC (NON CYCLICAL),07/01/14,953.26
020114C,PILLINGER CONTROLS LTD========,PI72150,1,525.00,STRATEGIC (NON CYCLICAL),07/01/14,525.00
191213C,FIBERWEB GEOSYNTHETICS LTD,PSV114838,1,364.32,GENERAL CONSUMABLES,07/01/14,364.32
191213G,HUNTER LODGE==================,SI-05409,1,"39,340.00",ADVERTISING,07/01/14,"39,340.00"
171213C,MAYPLACE PROPERTY SERVICES LIM,SI1023,1,750.00,STRATEGIC (NON CYCLICAL),07/01/14,884.73
171213C,MAYPLACE PROPERTY SERVICES LIM,SI1023,2,134.73,STRATEGIC (NON CYCLICAL),07/01/14,
191213G,MAYPLACE PROPERTY SERVICES LIM,SI1024,1,"1,250.00",STRATEGIC (NON CYCLICAL),07/01/14,"3,172.64"
191213G,MAYPLACE PROPERTY SERVICES LIM,SI1024,2,"1,387.64",STRATEGIC (NON CYCLICAL),07/01/14,
191213G,MAYPLACE PROPERTY SERVICES LIM,SI1024,3,250.00,STRATEGIC (NON CYCLICAL),07/01/14,
191213G,MAYPLACE PROPERTY SERVICES LIM,SI1024,4,285.00,STRATEGIC (NON CYCLICAL),07/01/14,
191213G,BABCOCK CRITICAL SERVICES LTD,SIMP012156,1,"29,343.51",OPERATIONAL EQUIP-PURCHASE,07/01/14,"29,343.51"
140487,LPFA CONTRIBUTIONS ACCOUNT====,VAB349,1,"2,286.90",OTHER LPFA PAYMENTS,07/01/14,"2,286.90"
020114C,ARVAL UK LTD,VS0000873035,1,"1,629.12",CONTRACT HIRE,07/01/14,"1,629.12"
902362,BANK OF SCOTLAND,593.485.01.108000/0114,1,"229,381.86",VEHICLES,08/01/14,"229,381.86"
070114F,MOOLANDS LTD,00000273,1,"8,790.00",STRATEGIC (NON CYCLICAL),09/01/14,"8,790.00"
060114G,SYNERGY HEALTH LAB SERVICE LTD,0000105216,1,132.00,DRUG & ALCOHOL TESTS,09/01/14,660.00
060114G,SYNERGY HEALTH LAB SERVICE LTD,0000105216,2,132.00,DRUG & ALCOHOL TESTS,09/01/14,
060114G,SYNERGY HEALTH LAB SERVICE LTD,0000105216,3,132.00,DRUG & ALCOHOL TESTS,09/01/14,
060114G,SYNERGY HEALTH LAB SERVICE LTD,0000105216,4,264.00,DRUG & ALCOHOL TESTS,09/01/14,
060114G,SYNERGY HEALTH LAB SERVICE LTD,0000105933,1,190.00,DRUG & ALCOHOL TESTS,09/01/14,380.00
060114G,SYNERGY HEALTH LAB SERVICE LTD,0000105933,2,190.00,DRUG & ALCOHOL TESTS,09/01/14,
030114C,WARWICK IC SYSTEMS LTD=======,10455,1,"2,429.00",MAINTENANCE & SUPPORT,09/01/14,"2,429.00"
231213C,TECHNICLEAN SUPPLY LTD,105457,1,"1,014.00",GENERAL CONSUMABLES,09/01/14,"1,014.00"
060114G,*SPRUE SAFETY PRODUCTS LTD====,1055721,1,"1,730.40",FIRE DETECTORS,09/01/14,"1,730.40"
060114G,*SPRUE SAFETY PRODUCTS LTD====,1055723,1,"1,730.40",FIRE DETECTORS,09/01/14,"1,730.40"
800027646,*GET YOURSELF NOTICED LTD,10649,1,307.00,SPECIALIST EQUIPMENT,09/01/14,"1,008.50"
800027646,*GET YOURSELF NOTICED LTD,10649,2,282.50,SPECIALIST EQUIPMENT,09/01/14,
800027646,*GET YOURSELF NOTICED LTD,10649,3,136.50,SPECIALIST EQUIPMENT,09/01/14,
800027646,*GET YOURSELF NOTICED LTD,10649,4,282.50,SPECIALIST EQUIPMENT,09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,1,158.70,STRATEGIC (CYCLICAL),09/01/14,"5,014.92"
070114F,REGENT OFFICE CARE LTD========,11109,2,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,3,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,4,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,5,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,6,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,7,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,8,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,9,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,10,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,11,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,12,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,13,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,14,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,15,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,16,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,17,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,18,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,19,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,20,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,21,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,22,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,23,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,24,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,25,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,26,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,27,190.44,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,28,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,REGENT OFFICE CARE LTD========,11109,29,158.70,STRATEGIC (CYCLICAL),09/01/14,
070114F,ESRI (UK) LIMITED=============,117671,1,"3,200.00",MAINTENANCE & SUPPORT,09/01/14,"21,892.50"
070114F,ESRI (UK) LIMITED=============,117671,2,"4,062.50",MAINTENANCE & SUPPORT,09/01/14,
070114F,ESRI (UK) LIMITED=============,117671,3,"1,750.00",MAINTENANCE & SUPPORT,09/01/14,
070114F,ESRI (UK) LIMITED=============,117671,4,"6,490.00",MAINTENANCE & SUPPORT,09/01/14,
070114F,ESRI (UK) LIMITED=============,117671,5,"3,200.00",MAINTENANCE & SUPPORT,09/01/14,
070114F,ESRI (UK) LIMITED=============,117671,6,"1,150.00",MAINTENANCE & SUPPORT,09/01/14,
070114F,ESRI (UK) LIMITED=============,117671,7,"2,040.00",MAINTENANCE & SUPPORT,09/01/14,
030114C,PA ASSOCIATES (UK) LTD========,13089,1,"8,008.37",DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,"8,008.37"
060114G,PACE PETROLEUM LIMITED========,1661069,1,"5,014.80",FUEL,09/01/14,"5,014.80"
030114C,BEAUMONT CONSTRUCTION SERVICES,1931,1,"4,327.09",STRATEGIC (NON CYCLICAL),09/01/14,"4,327.09"
030114C,BEAUMONT CONSTRUCTION SERVICES,1947,1,507.90,RADIO,09/01/14,507.90
070114F,MITIE TECH FACILITIES MNGT LT,210853356,1,"6,612.90",DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,"178,859.79"
070114F,MITIE TECH FACILITIES MNGT LT,210853356,2,28.46,DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,3,423.27,DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,4,"1,730.98",DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,5,"13,904.09",DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,6,"2,876.83",DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,7,341.49,DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,8,10.91,DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,9,"2,518.58",DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,10,"10,779.38",DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,11,"49,683.20",DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,12,"38,282.49",DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,13,1.10,DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,14,"8,345.81",DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
070114F,MITIE TECH FACILITIES MNGT LT,210853356,15,"37,183.62",DEVELOPMENT  EXPENSES-CONTRACT,09/01/14,
