 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
140385,BRITISH GAS BUSINESS==========,6360808131,13,356.58,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,14,534.61,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,15,469.99,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,16,358.24,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,17,137.22,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,18,264.50,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,19,60.58,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,20,29.11,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,21,34.22,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,22,53.37,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,23,793.07,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,24,50.20,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,25,44.36,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,26,18.62,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,27,"1,077.11",ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,28,721.30,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,29,639.57,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,30,309.38,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,31,229.09,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,32,136.40,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,33,321.21,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,34,270.87,ELECTRICITY,03/10/13,
140385,BRITISH GAS BUSINESS==========,6360808131,35,206.70,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,1,14.82,ELECTRICITY,03/10/13,"12,157.44"
140386,BRITISH GAS BUSINESS==========,6360808132,2,258.09,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,3,20.47,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,4,277.97,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,5,320.99,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,6,573.10,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,7,183.31,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,8,604.54,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,9,17.51,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,10,305.18,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,11,392.98,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,12,357.49,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,13,207.14,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,14,27.61,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,15,212.57,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,16,"1,847.45",ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,17,56.14,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,18,23.55,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,19,612.51,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,20,269.88,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,21,230.29,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,22,228.30,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,23,245.29,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,24,492.60,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,25,373.66,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,26,155.90,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,27,323.53,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,28,351.37,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,29,397.87,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,30,250.79,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,31,525.65,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,32,492.69,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,33,531.85,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,34,300.31,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,35,13.22,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,36,346.03,ELECTRICITY,03/10/13,
140386,BRITISH GAS BUSINESS==========,6360808132,37,314.79,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,1,447.12,ELECTRICITY,03/10/13,"12,585.05"
140387,BRITISH GAS BUSINESS==========,6360808133,2,42.07,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,3,28.32,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,4,273.72,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,5,261.80,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,6,38.01,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,7,356.84,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,8,839.61,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,9,546.30,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,10,436.92,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,11,209.94,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,12,"1,906.12",ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,13,249.38,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,14,481.47,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,15,215.49,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,16,258.17,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,17,253.93,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,18,512.87,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,19,279.74,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,20,419.16,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,21,224.70,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,22,818.27,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,23,270.98,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,24,406.83,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,25,486.80,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,26,335.29,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,27,559.09,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,28,259.79,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,29,231.50,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,30,403.03,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,31,471.89,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,32,36.08,ELECTRICITY,03/10/13,
140387,BRITISH GAS BUSINESS==========,6360808133,33,23.82,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,1,24.70,ELECTRICITY,03/10/13,"20,336.61"
140388,BRITISH GAS BUSINESS==========,6360808134,2,19.85,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,3,350.11,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,4,295.42,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,5,722.13,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,6,237.43,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,7,199.84,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,8,240.25,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,9,165.08,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,10,398.37,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,11,"2,045.92",ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,12,623.39,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,13,245.21,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,14,20.99,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,15,535.31,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,16,444.14,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,17,371.89,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,18,"9,909.88",ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,19,713.32,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,20,433.28,ELECTRICITY,03/10/13,
140388,BRITISH GAS BUSINESS==========,6360808134,21,"1,010.68",ELECTRICITY,03/10/13,
