 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
290817F,HISTORIC ENGLAND,0000100020,1,"2,020.00",PROFESSIONAL DEVELOPMENT,01/09/17,"2,020.00",Development and Training,Human Resources
240817K,FLAGMAKERS,1087241,1,672.52,REACTIVE SMALL WORKS AND PROJ,01/09/17,672.52,Technical and Service Support,Works - Construction
180817K,*SPRUE SAFETY PRODUCTS LTD,1108344,1,"1,320.00",FIRE DETECTORS,01/09/17,"1,320.00",Fire Stations (South West),Health and Safety
290817F,THE HOME OFFICE,1137707,1,"126,443.87",RADIO,01/09/17,"135,096.68",Information and Communication Technology,ICT
290817F,THE HOME OFFICE,1137707,2,"8,652.81",RADIO,01/09/17,,Information and Communication Technology,ICT
250817G,PARTNERS BY DESIGN LTD,1221026807,1,745.00,GENERAL,01/09/17,745.00,Central Finance,Consultancy
250817G,WARWICK IC SYSTEMS LTD,12281,1,"5,285.50",MAINTENANCE & SUPPORT,01/09/17,"5,285.50",Information and Communication Technology,ICT
290817F,THE MARSTAN PRESS LTD========,14427,1,388.80,GENERAL CONSUMABLES,01/09/17,388.80,Procurement,Emergency Services
250817G,IMTECH INVIRON,15007303R7,1,"1,252.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,"94,140.00",Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,2,"18,935.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,3,"1,250.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,4,"1,250.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,5,"29,135.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,6,"1,250.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,7,"1,250.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,8,"6,188.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,9,"5,811.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,10,"3,475.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,11,"4,671.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,12,"16,327.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,13,"2,096.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,IMTECH INVIRON,15007303R7,14,"1,250.00",DEVELOPMENT  EXPENSES-CONTRACT,01/09/17,,Technical and Service Support,Facilities & Management S
240817G,REAM CONTRACTS LTD,15163,1,"1,080.00",REACTIVE SMALL WORKS AND PROJ,01/09/17,"1,080.00",Technical and Service Support,Building Constr Materials
240817K,TRADE WIND,15411,1,352.00,GENERAL CONSUMABLES,01/09/17,352.00,Procurement,Facilities & Management S
290817F,RESPIREX,160778,1,"6,504.00",OPERATIONAL EQUIP-PURCHASE,01/09/17,"6,504.00",Technical and Service Support,Clothing
290817F,RESPIREX,160809,1,"4,336.00",OPERATIONAL EQUIP-PURCHASE,01/09/17,"4,336.00",Technical and Service Support,Clothing
290817F,RESPIREX,160822,1,"4,336.00",OPERATIONAL EQUIP-PURCHASE,01/09/17,"4,336.00",Technical and Service Support,Clothing
141979,AMAS LTD,1836-1166428/P,1,"3,366.81",PREMIUMS,01/09/17,"4,040.17",Central Finance,Facilities & Management S
141979,AMAS LTD,1836-1166428/P,2,673.36,PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Facilities & Management S
250817G,DRON & WRIGHT,18946,1,372.25,PROFESSIONAL SERVICES,01/09/17,"46,424.00",Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,2,"4,087.90",PROFESSIONAL SERVICES,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,3,142.50,PROFESSIONAL SERVICES,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,4,"2,057.50",PROFESSIONAL SERVICES,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,5,949.64,PROFESSIONAL SERVICES,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,6,"4,123.00",DISPOSAL COSTS-ESTATES AGENTS,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,7,"2,074.25",DISPOSAL COSTS-ESTATES AGENTS,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,8,"5,855.64",PROFESSIONAL SERVICES,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,9,"1,285.75",PROFESSIONAL SERVICES,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,10,750.00,PROFESSIONAL SERVICES,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,11,"12,582.55",DISPOSAL COSTS-ESTATES AGENTS,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,12,"1,627.75",PROF FEES-MISCELLANEOUS,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,13,460.00,PROF FEES-MISCELLANEOUS,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,14,254.75,PROF FEES-MISCELLANEOUS,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,15,365.50,PROF FEES-MISCELLANEOUS,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,16,"5,557.11",PROFESSIONAL SERVICES,01/09/17,,Technical and Service Support,Facilities & Management S
250817G,DRON & WRIGHT,18946,17,"3,877.91",PROFESSIONAL SERVICES,01/09/17,,Technical and Service Support,Facilities & Management S
240817K,ENTEL UK LTD,190343,1,45.00,RADIO,01/09/17,756.17,Information and Communication Technology,ICT
240817K,ENTEL UK LTD,190343,2,45.00,RADIO,01/09/17,,Information and Communication Technology,ICT
240817K,ENTEL UK LTD,190343,3,45.00,RADIO,01/09/17,,Information and Communication Technology,ICT
240817K,ENTEL UK LTD,190343,4,85.00,RADIO,01/09/17,,Information and Communication Technology,ICT
240817K,ENTEL UK LTD,190343,5,85.00,RADIO,01/09/17,,Information and Communication Technology,ICT
240817K,ENTEL UK LTD,190343,6,85.00,RADIO,01/09/17,,Information and Communication Technology,ICT
240817K,ENTEL UK LTD,190343,7,85.00,RADIO,01/09/17,,Information and Communication Technology,ICT
240817K,ENTEL UK LTD,190343,8,85.00,RADIO,01/09/17,,Information and Communication Technology,ICT
240817K,ENTEL UK LTD,190343,9,85.00,RADIO,01/09/17,,Information and Communication Technology,ICT
240817K,ENTEL UK LTD,190343,10,102.17,RADIO,01/09/17,,Information and Communication Technology,ICT
240817K,ENTEL UK LTD,190343,11,9.00,RADIO,01/09/17,,Information and Communication Technology,ICT
141979,ARTHUR J. GALLAGHER (UK),27182245,1,"20,160.48",INSURANCE PREMIUMS,01/09/17,"28,080.64",Procurement,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27182245,2,"6,720.16",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27182245,3,900.00,CONTRACT HIRE,01/09/17,,Development and Training,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27182245,4,300.00,PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27182332,1,"4,214.69",INSURANCE PREMIUMS,01/09/17,"5,619.58",Procurement,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27182332,2,"1,404.89",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27187752,1,"71,400.00",PREMIUMS,01/09/17,"95,200.00",Central Finance,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27187752,2,"23,800.00",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27188134,1,"4,158.00",PREMIUMS,01/09/17,"5,544.00",Central Finance,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27188134,2,"1,386.00",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27194738,1,"122,081.87",PREMIUMS,01/09/17,"162,775.82",Central Finance,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27194738,2,"40,693.95",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27195245,1,"167,903.40",PREMIUMS,01/09/17,"398,148.80",Central Finance,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27195245,2,"55,967.80",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27195245,3,"130,708.20",PREMIUMS,01/09/17,,Central Finance,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27195245,4,"43,569.40",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27195782,1,"17,808.00",PREMIUMS,01/09/17,"23,744.00",Central Finance,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27195782,2,"5,936.00",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27196052,1,"16,968.00",PREMIUMS,01/09/17,"22,624.00",Central Finance,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27196052,2,"5,656.00",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27196636,1,"487,620.00",INSURANCE PREMIUMS,01/09/17,"924,588.00",Procurement,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27196636,2,"162,540.00",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27196636,3,"205,821.00",INSURANCE,01/09/17,,Procurement,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27196636,4,"68,607.00",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27197030,1,"4,221.50",PREMIUMS,01/09/17,"5,628.67",Central Finance,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27197030,2,"1,407.17",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27197228,1,"10,545.03",PREMIUMS,01/09/17,"14,060.04",Central Finance,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27197228,2,"3,515.01",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27197602,1,"16,090.20",PREMIUMS,01/09/17,"21,453.60",Central Finance,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27197602,2,"5,363.40",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27197826,1,"1,107.12",PREMIUMS,01/09/17,"1,476.16",Central Finance,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27197826,2,369.04,PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27198361,1,"20,202.00",PREMIUMS,01/09/17,"26,936.00",Central Finance,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27198361,2,"6,734.00",PAYMENTS IN ADVANCE,01/09/17,,Finance Services,Consultancy
141979,ARTHUR J. GALLAGHER (UK),27201394,1,"1,669.14",PREMIUMS,01/09/17,"1,669.14",Central Finance,Consultancy
220817K,AECOM INFRASTRUCTURE &,28318239,1,"3,884.00",PROF FEES-MISCELLANEOUS,01/09/17,"3,884.00",Technical and Service Support,Consultancy
170817K,DRAEGER SAFETY UK LIMITED,2910095368,1,339.75,PROTECTIVE EQUIPT - PARTS,01/09/17,"3,331.30",Technical and Service Support,Fire & Rescue
170817K,DRAEGER SAFETY UK LIMITED,2910095368,2,"1,273.00",PROTECTIVE EQUIPT - PARTS,01/09/17,,Technical and Service Support,Fire & Rescue
170817K,DRAEGER SAFETY UK LIMITED,2910095368,3,"1,718.55",PROTECTIVE EQUIPT - PARTS,01/09/17,,Technical and Service Support,Fire & Rescue
250817G,WATERFRONT MANUFACTURING LTD,29377,1,594.39,CLOTHING,01/09/17,780.89,Fire Stations (North West),Clothing
250817G,WATERFRONT MANUFACTURING LTD,29377,2,10.00,CLOTHING,01/09/17,,Fire Stations (North West),Clothing
250817G,WATERFRONT MANUFACTURING LTD,29377,3,8.50,CLOTHING,01/09/17,,Fire Stations (North West),Clothing
250817G,WATERFRONT MANUFACTURING LTD,29377,4,168.00,CLOTHING,01/09/17,,Fire Stations (North West),Clothing
240817K,WATERFRONT MANUFACTURING LTD,29379,1,168.00,CLOTHING,01/09/17,350.00,Fire Stations (South West),Clothing
240817K,WATERFRONT MANUFACTURING LTD,29379,2,182.00,CLOTHING,01/09/17,,Fire Stations (South West),Clothing
240817K,WATERFRONT MANUFACTURING LTD,29380,1,182.00,CLOTHING,01/09/17,350.00,Fire Stations (South West),Clothing
240817K,WATERFRONT MANUFACTURING LTD,29380,2,168.00,CLOTHING,01/09/17,,Fire Stations (South West),Clothing
240817K,WATERFRONT MANUFACTURING LTD,29381,1,168.00,CLOTHING,01/09/17,360.00,Fire Stations (South East),Clothing
240817K,WATERFRONT MANUFACTURING LTD,29381,2,182.00,CLOTHING,01/09/17,,Fire Stations (South East),Clothing
240817K,WATERFRONT MANUFACTURING LTD,29381,3,10.00,CLOTHING,01/09/17,,Fire Stations (South East),Clothing
240817G,B NOKES CONTRACTS LTD,3542,1,"7,113.50",REACTIVE SMALL WORKS AND PROJ,01/09/17,"7,113.50",Technical and Service Support,"Works - Construction, R&M"
240817K,B NOKES CONTRACTS LTD,3543,1,"1,360.00",REACTIVE SMALL WORKS AND PROJ,01/09/17,"1,360.00",Technical and Service Support,"Works - Construction, R&M"
250817G,COMPUTACENTRE,3881267188,1,"1,379.28",ACQUISITIONS,01/09/17,"1,379.28",Information and Communication Technology,ICT
240817K,COMPUTACENTRE,3881273622,1,853.19,ACQUISITIONS,01/09/17,853.19,Information and Communication Technology,ICT
240817K,BRISTOL UNIFORMS LTD,397309,1,"1,491.35",OPERATIONAL EQUIP-PURCHASE,01/09/17,"1,491.35",Operational Resilience,Clothing
141975,CASTLE WATER LIMITED,445210,1,948.17,WATER & SEWERAGE RATES,01/09/17,948.17,Technical and Service Support,Utilities
141975,CASTLE WATER LIMITED,445247,1,553.89,WATER & SEWERAGE RATES,01/09/17,553.89,Technical and Service Support,Utilities
141976,CASTLE WATER LIMITED,445265,1,693.75,WATER & SEWERAGE RATES,01/09/17,693.75,Technical and Service Support,Utilities
141975,CASTLE WATER LIMITED,445358,1,484.90,WATER & SEWERAGE RATES,01/09/17,484.90,Technical and Service Support,Utilities
141975,CASTLE WATER LIMITED,445407,1,696.09,WATER & SEWERAGE RATES,01/09/17,696.09,Technical and Service Support,Utilities
141975,CASTLE WATER LIMITED,445457,1,"1,174.51",WATER & SEWERAGE RATES,01/09/17,"1,174.51",Technical and Service Support,Utilities
141975,CASTLE WATER LIMITED,447200,1,363.94,WATER & SEWERAGE RATES,01/09/17,363.94,Technical and Service Support,Utilities
141975,CASTLE WATER LIMITED,457861,1,284.73,WATER & SEWERAGE RATES,01/09/17,284.73,Technical and Service Support,Utilities
141976,CASTLE WATER LIMITED,458222,1,"1,005.35",WATER & SEWERAGE RATES,01/09/17,"1,005.35",Technical and Service Support,Utilities
141975,CASTLE WATER LIMITED,459639,1,"2,469.31",WATER & SEWERAGE RATES,01/09/17,"2,469.31",Technical and Service Support,Utilities
141975,CASTLE WATER LIMITED,459843,1,936.58,WATER & SEWERAGE RATES,01/09/17,936.58,Technical and Service Support,Utilities
800103476,SPORTSAFE UK LTD,510629,1,333.81,REACTIVE GYM EQUIPMENT,01/09/17,333.81,Technical and Service Support,Sports & Playground Equip
250817G,WEX PHOTOGRAPHIC LTD,51631110,1,280.69,OPERATIONAL EQUIP-PURCHASE,01/09/17,317.52,Fire Engineering & Specialist Fire Safety,Facilities & Management S
250817G,WEX PHOTOGRAPHIC LTD,51631110,2,36.83,OPERATIONAL EQUIP-PURCHASE,01/09/17,,Fire Engineering & Specialist Fire Safety,Facilities & Management S
240817G,CARPETS & FLOOR COVERS DIRECT,5749,1,"7,176.00",REACTIVE SMALL WORKS AND PROJ,01/09/17,"7,176.00",Technical and Service Support,Building Constr Materials
240817K,THE HEIGHTEC GROUP LTD========,58033,1,"1,039.50",OPERATIONAL EQUIP-PURCHASE,01/09/17,"1,039.50",Technical and Service Support,Fire & Rescue
240817K,THE HEIGHTEC GROUP LTD========,58161,1,"1,807.09",OPERATIONAL EQUIP-PURCHASE,01/09/17,"1,807.09",Technical and Service Support,Fire & Rescue
240817K,FOCUS & VISION TECHNOLOGY LTD,58819,1,251.32,MEDICAL EXPENSES CONTRACT,01/09/17,251.32,HR Management,Healthcare
240817K,FOCUS & VISION TECHNOLOGY LTD,58836,1,391.20,MEDICAL EXPENSES CONTRACT,01/09/17,391.20,HR Management,Healthcare
240817K,FOCUS & VISION TECHNOLOGY LTD,58850,1,319.08,MEDICAL EXPENSES CONTRACT,01/09/17,319.08,HR Management,Healthcare
240817G,CAPITA SECURE INFO SOLUTIONS,6060025099,1,"119,334.76",CAMS CONTRACT,01/09/17,"119,334.76",Information and Communication Technology,ICT
800103298,HAYS SPECIALIST RECRUITMENT,754030,1,"1,683.65",FRS STAFF AGENCY,01/09/17,"1,683.65",Information and Communication Technology,Human Resources
800103287,HAYS SPECIALIST RECRUITMENT,754031,1,"1,683.65",FRS STAFF AGENCY,01/09/17,"1,683.65",Information and Communication Technology,Human Resources
800103285,HAYS SPECIALIST RECRUITMENT,754033,1,584.56,FRS STAFF AGENCY,01/09/17,584.56,Development and Training,Human Resources
800103290,HAYS SPECIALIST RECRUITMENT,754034,1,944.73,FRS STAFF AGENCY,01/09/17,944.73,Legal & Democratic Services,Human Resources
800103325,HAYS SPECIALIST RECRUITMENT,754035,1,592.90,FRS STAFF AGENCY,01/09/17,592.90,Legal & Democratic Services,Human Resources
800103322,HAYS SPECIALIST RECRUITMENT,754036,1,610.75,FRS STAFF AGENCY,01/09/17,610.75,Technical Support & Performance,Human Resources
800103262,HAYS SPECIALIST RECRUITMENT,754037,1,366.45,FRS STAFF AGENCY,01/09/17,366.45,Technical Support & Performance,Human Resources
800103268,HAYS SPECIALIST RECRUITMENT,754038,1,723.10,FRS STAFF AGENCY,01/09/17,723.10,Information and Communication Technology,Human Resources
800103311,HAYS SPECIALIST RECRUITMENT,754039,1,623.68,FRS STAFF AGENCY,01/09/17,623.68,Technical and Service Support,Human Resources
800103297,HAYS SPECIALIST RECRUITMENT,754041,1,723.10,FRS STAFF AGENCY,01/09/17,723.10,Information and Communication Technology,Human Resources
800103318,HAYS SPECIALIST RECRUITMENT,754042,1,610.75,FRS STAFF AGENCY,01/09/17,610.75,Technical Support & Performance,Human Resources
800103306,HAYS SPECIALIST RECRUITMENT,754043,1,488.60,FRS STAFF AGENCY,01/09/17,488.60,Strategy & Inclusion,Human Resources
800103270,HAYS SPECIALIST RECRUITMENT,754044,1,618.45,FRS STAFF AGENCY,01/09/17,618.45,Information and Communication Technology,Human Resources
800103321,HAYS SPECIALIST RECRUITMENT,754045,1,592.90,FRS STAFF AGENCY,01/09/17,592.90,Fire Stations (North West),Human Resources
800103293,HAYS SPECIALIST RECRUITMENT,754046,1,610.75,FRS STAFF AGENCY,01/09/17,610.75,HR Management,Human Resources
800103282,HAYS SPECIALIST RECRUITMENT,754048,1,632.80,FRS STAFF AGENCY,01/09/17,632.80,Procurement,Human Resources
800103300,HAYS SPECIALIST RECRUITMENT,754049,1,610.75,FRS STAFF AGENCY,01/09/17,610.75,HR Management,Human Resources
800103312,HAYS SPECIALIST RECRUITMENT,754050,1,610.76,FRS STAFF AGENCY,01/09/17,610.76,Technical Support & Performance,Human Resources
800103260,HAYS SPECIALIST RECRUITMENT,754051,1,610.75,FRS STAFF AGENCY,01/09/17,610.75,Technical Support & Performance,Human Resources
800103295,HAYS SPECIALIST RECRUITMENT,754052,1,676.04,FRS STAFF AGENCY,01/09/17,676.04,Control and Resource Management,Human Resources
800103299,HAYS SPECIALIST RECRUITMENT,754053,1,366.45,FRS STAFF AGENCY,01/09/17,366.45,Technical Support & Performance,Human Resources
800103323,HAYS SPECIALIST RECRUITMENT,754054,1,706.30,FRS STAFF AGENCY,01/09/17,706.30,Central Operations,Human Resources
800103284,HAYS SPECIALIST RECRUITMENT,754055,1,614.95,FRS STAFF AGENCY,01/09/17,614.95,Procurement,Human Resources
800103308,HAYS SPECIALIST RECRUITMENT,754056,1,572.68,FRS STAFF AGENCY,01/09/17,572.68,Operational Resilience,Human Resources
800103315,HAYS SPECIALIST RECRUITMENT,754057,1,619.48,FRS STAFF AGENCY,01/09/17,619.48,Technical Support & Performance,Human Resources
800103307,HAYS SPECIALIST RECRUITMENT,754058,1,592.90,FRS STAFF AGENCY,01/09/17,592.90,Fire Stations (North West),Human Resources
800103275,HAYS SPECIALIST RECRUITMENT,754059,1,732.55,FRS STAFF AGENCY,01/09/17,732.55,Communications,Human Resources
800103319,HAYS SPECIALIST RECRUITMENT,754060,1,558.40,FRS STAFF AGENCY,01/09/17,558.40,HR Management,Human Resources
800103267,HAYS SPECIALIST RECRUITMENT,754061,1,374.31,FRS STAFF AGENCY,01/09/17,374.31,Legal & Democratic Services,Human Resources
800103310,HAYS SPECIALIST RECRUITMENT,754062,1,952.38,FRS STAFF AGENCY,01/09/17,952.38,Community Safety,Human Resources
800103291,HAYS SPECIALIST RECRUITMENT,754063,1,610.75,FRS STAFF AGENCY,01/09/17,610.75,HR Management,Human Resources
800103289,HAYS SPECIALIST RECRUITMENT,754064,1,706.87,FRS STAFF AGENCY,01/09/17,706.87,Technical and Service Support,Human Resources
800103316,HAYS SPECIALIST RECRUITMENT,754065,1,"2,069.88",FRS STAFF AGENCY,01/09/17,"2,069.88",Legal & Democratic Services,Human Resources
800103274,HAYS SPECIALIST RECRUITMENT,754066,1,605.93,FRS STAFF AGENCY,01/09/17,605.93,National Operational Guidance Project,Human Resources
800103281,HAYS SPECIALIST RECRUITMENT,754067,1,976.90,FRS STAFF AGENCY,01/09/17,976.90,Technical and Service Support,Human Resources
800103283,HAYS SPECIALIST RECRUITMENT,754068,1,946.40,FRS STAFF AGENCY,01/09/17,946.40,HR Management,Human Resources
800103324,HAYS SPECIALIST RECRUITMENT,754069,1,976.90,FRS STAFF AGENCY,01/09/17,976.90,Technical and Service Support,Human Resources
800103309,HAYS SPECIALIST RECRUITMENT,754070,1,610.75,FRS STAFF AGENCY,01/09/17,610.75,Finance Services,Human Resources
800103271,HAYS SPECIALIST RECRUITMENT,754071,1,863.80,FRS STAFF AGENCY,01/09/17,863.80,Information and Communication Technology,Human Resources
800103265,HAYS SPECIALIST RECRUITMENT,754072,1,582.12,FRS STAFF AGENCY,01/09/17,582.12,Procurement,Human Resources
800103276,HAYS SPECIALIST RECRUITMENT,754073,1,592.90,FRS STAFF AGENCY,01/09/17,592.90,Fire Stations (North West),Human Resources
800103266,HAYS SPECIALIST RECRUITMENT,754074,1,366.45,FRS STAFF AGENCY,01/09/17,366.45,Fire Stations (South West),Human Resources
800103273,HAYS SPECIALIST RECRUITMENT,754075,1,474.32,FRS STAFF AGENCY,01/09/17,474.32,Technical Support & Performance,Human Resources
800103279,HAYS SPECIALIST RECRUITMENT,754076,1,610.75,FRS STAFF AGENCY,01/09/17,610.75,HR Management,Human Resources
800103277,HAYS SPECIALIST RECRUITMENT,754077,1,603.40,FRS STAFF AGENCY,01/09/17,603.40,Information and Communication Technology,Human Resources
800103278,HAYS SPECIALIST RECRUITMENT,754078,1,"1,683.65",FRS STAFF AGENCY,01/09/17,"1,683.65",Information and Communication Technology,Human Resources
800103326,HAYS SPECIALIST RECRUITMENT,754079,1,270.27,FRS STAFF AGENCY,01/09/17,270.27,Development and Training,Human Resources
800103301,HAYS SPECIALIST RECRUITMENT,754080,1,728.30,FRS STAFF AGENCY,01/09/17,728.30,Operational Policy,Human Resources
800103304,HAYS SPECIALIST RECRUITMENT,754081,1,592.90,FRS STAFF AGENCY,01/09/17,592.90,Technical and Service Support,Human Resources
800103263,HAYS SPECIALIST RECRUITMENT,754082,1,"1,256.85",FRS STAFF AGENCY,01/09/17,"1,256.85",Legal & Democratic Services,Human Resources
800103313,HAYS SPECIALIST RECRUITMENT,754083,1,366.45,FRS STAFF AGENCY,01/09/17,366.45,Technical Support & Performance,Human Resources
800103261,HAYS SPECIALIST RECRUITMENT,754084,1,610.75,FRS STAFF AGENCY,01/09/17,610.75,Fire Stations (South West),Human Resources
800103286,HAYS SPECIALIST RECRUITMENT,754085,1,614.95,FRS STAFF AGENCY,01/09/17,614.95,Procurement,Human Resources
800103305,HAYS SPECIALIST RECRUITMENT,754087,1,610.75,FRS STAFF AGENCY,01/09/17,610.75,Technical Support & Performance,Human Resources
800103327,HAYS SPECIALIST RECRUITMENT,754088,1,727.65,FRS STAFF AGENCY,01/09/17,727.65,Procurement,Human Resources
800103296,HAYS SPECIALIST RECRUITMENT,754089,1,366.45,FRS STAFF AGENCY,01/09/17,366.45,Procurement,Human Resources
800103272,HAYS SPECIALIST RECRUITMENT,754090,1,610.75,FRS STAFF AGENCY,01/09/17,610.75,Procurement,Human Resources
800103269,HAYS SPECIALIST RECRUITMENT,754091,1,"1,273.48",FRS STAFF AGENCY,01/09/17,"1,273.48",Development and Training,Human Resources
800103288,HAYS SPECIALIST RECRUITMENT,754092,1,790.08,FRS STAFF AGENCY,01/09/17,790.08,Information and Communication Technology,Human Resources
800103280,HAYS SPECIALIST RECRUITMENT,754093,1,400.53,FRS STAFF AGENCY,01/09/17,400.53,National Operational Guidance Project,Human Resources
800103302,HAYS SPECIALIST RECRUITMENT,754094,1,482.72,FRS STAFF AGENCY,01/09/17,482.72,Technical Support & Performance,Human Resources
800103317,HAYS SPECIALIST RECRUITMENT,754095,1,488.60,FRS STAFF AGENCY,01/09/17,488.60,Technical Support & Performance,Human Resources
800103294,HAYS SPECIALIST RECRUITMENT,754096,1,592.90,FRS STAFF AGENCY,01/09/17,592.90,Technical and Service Support,Human Resources
800103264,HAYS SPECIALIST RECRUITMENT,754097,1,602.03,FRS STAFF AGENCY,01/09/17,602.03,Technical Support & Performance,Human Resources
800103292,HAYS SPECIALIST RECRUITMENT,754098,1,"1,456.36",FRS STAFF AGENCY,01/09/17,"1,456.36",Technical and Service Support,Human Resources
800103258,HAYS SPECIALIST RECRUITMENT,754104,1,727.65,FRS STAFF AGENCY,01/09/17,727.65,Development and Training,Human Resources
