 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
800074904,REDFERN TRAVEL LTD,1671167,1,"2,402.64",OVERSEAS TRAVEL,01/02/16,"2,402.64",Challenge Team,Human Resources
800074920,REDFERN TRAVEL LTD,1674275,1,367.80,ACCOMMODATION BOOKINGS,01/02/16,367.80,Information and Communication Technology,Human Resources
800074928,REDFERN TRAVEL LTD,1675881,1,279.31,TRAVEL BOOKINGS,01/02/16,279.31,National Operational Guidance Project,Human Resources
800074930,REDFERN TRAVEL LTD,1675895,1,279.31,TRAVEL BOOKINGS,01/02/16,279.31,National Operational Guidance Project,Human Resources
260116G,FAST COMPLIANCE LTD,18001580,1,"2,455.00",MAINTENANCE & SUPPORT,01/02/16,"2,455.00",Information and Communication Technology,ICT
260116G,BDG WORKFUTURES LTD===========,201402223,1,"1,040.00",PROFESSIONAL SERVICES,01/02/16,"1,040.00",Technical And Service Support,Consultancy
190116G,*LOCKHART CATERING EQUIPMENT,2604132,1,1.94,CATERING EQUIPMENT,01/02/16,252.55,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,2,3.87,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,3,7.19,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,4,10.34,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,5,3.14,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,6,3.46,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,7,1.94,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,8,33.84,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,9,6.20,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,10,6.20,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,11,6.20,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,12,6.20,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,13,6.20,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,14,6.20,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,15,2.86,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,16,6.74,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,17,6.39,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,18,17.09,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,19,33.75,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,20,7.60,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,21,38.20,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,22,23.06,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
190116G,*LOCKHART CATERING EQUIPMENT,2604132,23,13.94,CATERING EQUIPMENT,01/02/16,,Operations Fire Stations,Catering
260116G,MACE LIMITED,26915/0116546,1,528.69,PROF FEES-MISCELLANEOUS,01/02/16,528.69,Technical and Service Support,"Works - Construction, R&M"
800074882,ADECCO UK LIMITED=============,27097798,1,660.45,FRS STAFF AGENCY,01/02/16,660.45,Communications,Human Resources
800074896,ADECCO UK LIMITED=============,27245397,1,"1,970.70",FRS STAFF AGENCY,01/02/16,"1,970.70",National Operational Guidance Project,Human Resources
800074897,ADECCO UK LIMITED=============,27251508,1,"1,970.70",FRS STAFF AGENCY,01/02/16,"1,970.70",National Operational Guidance Project,Human Resources
800072927,ADECCO UK LIMITED=============,27292423A,1,"1,261.65",FRS STAFF AGENCY,01/02/16,"1,261.65",Legal & Democratic Services,Human Resources
800074891,ADECCO UK LIMITED=============,27329171,1,922.25,FRS STAFF AGENCY,01/02/16,922.25,Technical And Service Support,Human Resources
260116G,ARKAS LIMITED=================,28080,1,164.50,STRATEGIC (CYCLICAL),01/02/16,790.00,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28080,2,230.50,TACTICAL DAY TO DAY,01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28080,3,197.50,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28080,4,197.50,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28081,1,214.00,STRATEGIC (CYCLICAL),01/02/16,859.94,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28081,2,197.50,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28081,3,250.94,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28081,4,197.50,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28082,1,214.00,STRATEGIC (CYCLICAL),01/02/16,"1,202.50",Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28082,2,230.50,TACTICAL DAY TO DAY,01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28082,3,296.50,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28082,4,461.50,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28083,1,214.00,STRATEGIC (CYCLICAL),01/02/16,"1,113.88",Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28083,2,197.50,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28083,3,181.00,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28083,4,521.38,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28088,1,214.00,STRATEGIC (CYCLICAL),01/02/16,395.00,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28088,2,181.00,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28300,1,512.00,STRATEGIC (CYCLICAL),01/02/16,512.00,Technical and Service Support,"Works - Construction, R&M"
260116G,ARKAS LIMITED=================,28316,1,967.00,STRATEGIC (CYCLICAL),01/02/16,967.00,Technical and Service Support,"Works - Construction, R&M"
270116C,ARKAS LIMITED=================,28407,1,497.00,STRATEGIC (CYCLICAL),01/02/16,497.00,Technical and Service Support,"Works - Construction, R&M"
270116C,R H SUPPLIES LIMITED==========,32411,1,"2,235.00",RADIO,01/02/16,"2,249.95",Information and Communication Technology,ICT
270116C,R H SUPPLIES LIMITED==========,32411,2,14.95,RADIO,01/02/16,,Information and Communication Technology,ICT
260116G,DELTOR COMMUNICATIONS LTD.===,32727,1,372.00,PRINTING,01/02/16,372.00,Communications,Facilities & Management S
270116C,APM===========================,357074,1,550.00,SUBSCRIPTIONS,01/02/16,550.00,Strategy & Inclusion,Financial Services
270116C,PULSE FITNESS LTD,38527,1,"1,605.10",GYM EQUIPMENT,01/02/16,"1,605.10",Technical And Service Support,Sports & Playground Equip
260116G,CARPETS & FLOOR COVERS DIRECT=,4348,1,"7,280.00",STRATEGIC (NON CYCLICAL),01/02/16,"7,280.00",Technical and Service Support,Building Constr Materials
260116G,PRESCO========================,475193,1,302.52,STATIONERY CONSUMABLES,01/02/16,302.52,Communications,Stationery
270116C,FOCUS & VISION TECHNOLOGY LTD,49979,1,609.30,MEDICAL EXPENSES CONTRACT,01/02/16,609.30,HR Management,Healthcare
260116G,*OCS GROUP UK LTD,5000152442,1,"3,278.55",CATERING,01/02/16,"4,382.67",Technical And Service Support,Catering
260116G,*OCS GROUP UK LTD,5000152442,2,188.90,CATERING,01/02/16,,Technical And Service Support,Catering
260116G,*OCS GROUP UK LTD,5000152442,3,687.72,CATERING,01/02/16,,Technical And Service Support,Catering
260116G,*OCS GROUP UK LTD,5000152442,4,227.50,CATERING,01/02/16,,Technical And Service Support,Catering
270116C,FOCUS & VISION TECHNOLOGY LTD,50024,1,308.10,MEDICAL EXPENSES CONTRACT,01/02/16,308.10,HR Management,Healthcare
260116G,FAHEY BUILDERS LTD============,5320,1,"1,950.00",STRATEGIC (NON CYCLICAL),01/02/16,"1,950.00",Technical and Service Support,"Works - Construction, R&M"
270116C,FAHEY BUILDERS LTD============,5323,1,"8,767.00",STRATEGIC (NON CYCLICAL),01/02/16,"8,767.00",Technical and Service Support,"Works - Construction, R&M"
902591,H M REVENUE & CUSTOMS=========,7943576177,2,"58,225.28",PENSION SANCTION CHARGES,01/02/16,"58,225.28",Central Finance,Statutory Bodies
141332,ALPHABET (GB) LIMITED,80056412,1,"1,594.49",LEASE CAR CHARGES,01/02/16,"5,454.04",Procurement,Vehicle Management
141332,ALPHABET (GB) LIMITED,80056412,2,"3,859.55",P/PAYMTS-CAR LEASG-RENTAL,01/02/16,,Finance Services,Vehicle Management
141332,ALPHABET (GB) LIMITED,80056412,3,-476.43,VAT CAR LEASING,01/02/16,,Finance Services,Vehicle Management
141332,ALPHABET (GB) LIMITED,80056412,4,476.43,LEASE CAR CHARGES,01/02/16,,Procurement,Vehicle Management
260116G,FIRE SERVICE COLLEGE LTD======,805470,1,"1,215.00",PROFESSIONAL DEVELOPMENT,01/02/16,"1,215.00",National Operational Guidance Project,Human Resources
260116G,FIRE SERVICE COLLEGE LTD======,805598,1,460.00,PROFESSIONAL DEVELOPMENT,01/02/16,460.00,National Operational Guidance Project,Human Resources
200116G,SHEILA PANTRY ASSOCIATES LTD==,842A/2016,1,825.00,BOOKS & JOURNALS,01/02/16,825.00,Information Management,Education
260116G,TWO SERVICES LTD==============,86029,1,700.50,CATERING EQUIPMENT,01/02/16,700.50,Operations Fire Stations,Catering
260116G,WESTON DIGITAL TECHNOLOGIES===,91539,1,"3,907.62",MAINTENANCE & SUPPORT,01/02/16,"3,907.62",Information and Communication Technology,ICT
260116G,ASIAN FIRE SERVICE ASSOCIATION,ANC2015-36,1,"1,180.00",PROFESSIONAL DEVELOPMENT,01/02/16,"1,580.00",Operations Non Fire Stations,Financial Services
260116G,ASIAN FIRE SERVICE ASSOCIATION,ANC2015-36,2,400.00,PROFESSIONAL DEVELOPMENT,01/02/16,,Operations Non Fire Stations,Financial Services
270116C,PITNEY BOWES PURCHASE POWER,BD347975,1,"4,755.88",POSTAL SERVICES,01/02/16,"4,755.88",Information Management,Mail Services
270116C,THAMES WATER UTILITIES LTD====,CBA1502044,1,"1,185.00",CURRENT HYDRANT COSTS,01/02/16,"1,185.00",Operational Resilience,Utilities
270116C,THAMES WATER UTILITIES LTD====,CBA1600490,1,"1,185.00",CURRENT HYDRANT COSTS,01/02/16,"1,185.00",Operational Resilience,Utilities
270116C,THAMES WATER UTILITIES LTD====,CBA1600491,1,"1,185.00",CURRENT HYDRANT COSTS,01/02/16,"1,185.00",Operational Resilience,Utilities
270116C,THAMES WATER UTILITIES LTD====,CBA1600492,1,"1,185.00",CURRENT HYDRANT COSTS,01/02/16,"1,185.00",Operational Resilience,Utilities
270116C,THAMES WATER UTILITIES LTD====,CBA1600494,1,459.00,CURRENT HYDRANT COSTS,01/02/16,459.00,Operational Resilience,Utilities
260116G,*GRAFTON MERCHANTING GB LTD,CRO/358992,1,198.00,OPERATIONAL EQUIP-PURCHASE,01/02/16,397.80,Operations Fire Stations,Building Constr Materials
260116G,*GRAFTON MERCHANTING GB LTD,CRO/358992,2,120.00,OPERATIONAL EQUIP-PURCHASE,01/02/16,,Operations Fire Stations,Building Constr Materials
260116G,*GRAFTON MERCHANTING GB LTD,CRO/358992,3,79.80,OPERATIONAL EQUIP-PURCHASE,01/02/16,,Operations Fire Stations,Building Constr Materials
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,1,117.57,STRATEGIC (CYCLICAL),01/02/16,"6,040.00",Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,2,100.77,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,3,805.24,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,4,156.10,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,5,104.50,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,6,154.79,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,7,83.98,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,8,83.98,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,9,58.78,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,10,50.39,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,11,88.00,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,12,16.80,STRATEGIC (CYCLICAL),01/02/16,,Technical And Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,13,733.49,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,14,319.00,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,15,88.00,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,16,612.26,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,17,273.90,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,18,88.00,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,19,41.99,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,20,50.39,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,22,33.59,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,23,33.59,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,24,33.59,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,25,33.59,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,26,72.00,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,27,205.82,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,28,348.04,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,29,118.80,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,30,208.32,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,31,264.00,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,32,82.50,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,33,187.00,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,34,240.19,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,35,50.39,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,KIER BUILDING SERV ENGINEERS==,F00056489/56604-6,36,100.65,STRATEGIC (CYCLICAL),01/02/16,,Technical and Service Support,"Works - Construction, R&M"
260116G,JACKSON LIFT GROUP============,JS439957R,1,"2,217.00",STRATEGIC (CYCLICAL),01/02/16,"2,217.00",Technical and Service Support,Facilities & Management S
141334,THE KITTLE PARTNERSHIP LTD====,K617,1,"2,588.00",MISCELLANEOUS DISBURSEMENTS,01/02/16,"2,588.00",Compensation Budgets,Legal Services
141334,THE KITTLE PARTNERSHIP LTD====,K618,1,287.50,OTHER EXPERTS FEES,01/02/16,287.50,Compensation Budgets,Legal Services
260116G,ENGIE,M136719,1,"1,106.22",STRATEGIC (NON CYCLICAL),01/02/16,"1,106.22",Technical and Service Support,"Works - Construction, R&M"
260116G,ENGIE,M136787,1,"1,971.92",STRATEGIC (NON CYCLICAL),01/02/16,"1,971.92",Technical and Service Support,"Works - Construction, R&M"
260116G,ENGIE,M137620,1,"1,946.62",STRATEGIC (NON CYCLICAL),01/02/16,"1,946.62",Technical and Service Support,"Works - Construction, R&M"
260116G,ENGIE,M139143,1,735.11,STRATEGIC (NON CYCLICAL),01/02/16,735.11,Technical and Service Support,"Works - Construction, R&M"
260116G,ENGIE,M139144,1,"1,322.02",STRATEGIC (NON CYCLICAL),01/02/16,"1,322.02",Technical and Service Support,"Works - Construction, R&M"
260116G,ENGIE,M139649,1,"1,761.82",STRATEGIC (NON CYCLICAL),01/02/16,"1,761.82",Technical and Service Support,"Works - Construction, R&M"
260116G,ENGIE,M139650,1,"1,166.53",STRATEGIC (NON CYCLICAL),01/02/16,"1,166.53",Technical and Service Support,"Works - Construction, R&M"
260116G,ENGIE,M139651,1,"4,058.07",STRATEGIC (NON CYCLICAL),01/02/16,"4,058.07",Technical and Service Support,"Works - Construction, R&M"
260116G,ENGIE,M139652,1,"3,169.82",STRATEGIC (NON CYCLICAL),01/02/16,"3,169.82",Technical and Service Support,"Works - Construction, R&M"
260116G,ENGIE,M139653,1,"2,864.02",STRATEGIC (NON CYCLICAL),01/02/16,"2,864.02",Technical and Service Support,"Works - Construction, R&M"
260116G,ENGIE,M139654,1,"2,518.42",STRATEGIC (NON CYCLICAL),01/02/16,"2,518.42",Technical and Service Support,"Works - Construction, R&M"
270116C,PHOENIX SOFTWARE LTD==========,OP/I769264,1,"1,309.39",MAINTENANCE & SUPPORT,01/02/16,"2,289.96",Information and Communication Technology,ICT
270116C,PHOENIX SOFTWARE LTD==========,OP/I769264,2,980.57,MAINTENANCE & SUPPORT,01/02/16,,Information and Communication Technology,ICT
