 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
800132754,APEX LIFT & ESCALATOR,0000100319,18,21.71,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132754,APEX LIFT & ESCALATOR,0000100319,19,93.36,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,1,100.00,PLANNED LIFTS,06/06/19,"1,988.93",Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,2,49.99,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,3,72.00,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,4,50.00,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,5,155.00,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,6,49.99,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,7,50.00,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,8,50.00,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,9,50.00,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,10,50.00,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,11,50.00,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,12,49.99,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,13,99.99,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,14,155.00,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,15,50.00,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,16,49.99,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,17,50.00,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,18,50.00,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,19,541.99,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
800132744,APEX LIFT & ESCALATOR,0000100320,20,214.99,PLANNED LIFTS,06/06/19,,Technical and Service Support,Facilities & Management Services
300519K,HUNTERS CONTRACTS LIMITED,0000400480,1,399.00,OFFICE FURNITURE,06/06/19,399.00,Operational Resilience,Furniture & Soft Furnishings
800132703,COMPASS GROUP LTD,1003979879-1,1,"1,482.76",CATERING EQUIP SL,06/06/19,"1,482.76",Technical and Service Support,Catering
800132705,COMPASS GROUP LTD,1003979879-3,1,"1,108.33",CATERING,06/06/19,"1,108.33",Technical and Service Support,Catering
800132707,COMPASS GROUP LTD,1003979879-4,1,587.02,CATERING EQUIP SL,06/06/19,587.02,Technical and Service Support,Catering
800132372,COMPASS GROUP LTD,1004099201-35,1,297.00,REFRESHMENTS,06/06/19,297.00,Information Management (ICT),Catering
800132736,COMPASS GROUP LTD,1004099202-1,1,"1,482.76",CATERING EQUIP SL,06/06/19,"1,482.76",Technical and Service Support,Catering
800132738,COMPASS GROUP LTD,1004099202-3,1,"1,108.33",CATERING,06/06/19,"1,108.33",Technical and Service Support,Catering
800132739,COMPASS GROUP LTD,1004099202-4,1,587.02,CATERING EQUIP SL,06/06/19,587.02,Technical and Service Support,Catering
030619K,AFFINITY BUSINESS RETAIL LTD,101135452,1,293.00,CURRENT HYDRANT COSTS,06/06/19,293.00,Procurement,Works - Construction
310519K,AFFINITY BUSINESS RETAIL LTD,101135455,1,487.00,CURRENT HYDRANT COSTS,06/06/19,487.00,Procurement,Works - Construction
310519K,AFFINITY BUSINESS RETAIL LTD,101135458,1,571.00,CURRENT HYDRANT COSTS,06/06/19,571.00,Procurement,Works - Construction
310519K,AFFINITY BUSINESS RETAIL LTD,101135610,1,591.00,CURRENT HYDRANT COSTS,06/06/19,591.00,Procurement,Works - Construction
310519K,AFFINITY BUSINESS RETAIL LTD,101135615,1,530.00,CURRENT HYDRANT COSTS,06/06/19,530.00,Procurement,Works - Construction
142692,PA CONSULTING SERVICES LTD,10129884*,2,"28,992.00",SOFTWARE COTS,06/06/19,"28,992.00",Grenfell Investigation Legal Costs,ICT
800132178,HAYS SPECIALIST RECRUITMENT,1100060,1,509.04,FRS STAFF AGENCY,06/06/19,509.04,Technical and Service Support,Human Resources
800132175,HAYS SPECIALIST RECRUITMENT,1100061,1,905.10,FRS STAFF AGENCY,06/06/19,905.10,Grenfell Investigation Legal Costs,Human Resources
800132134,HAYS SPECIALIST RECRUITMENT,1100062,1,595.84,FRS STAFF AGENCY,06/06/19,595.84,People Services,Human Resources
800132152,HAYS SPECIALIST RECRUITMENT,1100063,1,606.20,FRS STAFF AGENCY,06/06/19,606.20,Communications,Human Resources
800132150,HAYS SPECIALIST RECRUITMENT,1100064,1,653.12,FRS STAFF AGENCY,06/06/19,653.12,Enterprise Application Group (ICT),Human Resources
800132166,HAYS SPECIALIST RECRUITMENT,1100065,1,"1,167.82",FRS STAFF AGENCY,06/06/19,"1,167.82",CPO People Programme,Human Resources
800132154,HAYS SPECIALIST RECRUITMENT,1100066,1,509.04,FRS STAFF AGENCY,06/06/19,509.04,CPO Planning,Human Resources
800132168,HAYS SPECIALIST RECRUITMENT,1100067,1,"1,314.84",FRS STAFF AGENCY,06/06/19,"1,314.84",Infrastructure Team (ICT),Human Resources
800132184,HAYS SPECIALIST RECRUITMENT,1100068,1,"1,273.17",FRS STAFF AGENCY,06/06/19,"1,273.17",Watch Structure Review,Human Resources
800132155,HAYS SPECIALIST RECRUITMENT,1100069,1,517.16,FRS STAFF AGENCY,06/06/19,517.16,Fire Stations (South East),Human Resources
800132148,HAYS SPECIALIST RECRUITMENT,1100070,1,310.40,FRS STAFF AGENCY,06/06/19,310.40,General Counsel,Human Resources
800132137,HAYS SPECIALIST RECRUITMENT,1100071,1,318.46,FRS STAFF AGENCY,06/06/19,318.46,Procurement,Human Resources
800132163,HAYS SPECIALIST RECRUITMENT,1100072,1,978.25,FRS STAFF AGENCY,06/06/19,978.25,NFCC Governance,Human Resources
800132128,HAYS SPECIALIST RECRUITMENT,1100073,1,303.10,FRS STAFF AGENCY,06/06/19,303.10,Operational Policy,Human Resources
800132182,HAYS SPECIALIST RECRUITMENT,1100074,1,718.60,FRS STAFF AGENCY,06/06/19,718.60,Infrastructure Team (ICT),Human Resources
800132139,HAYS SPECIALIST RECRUITMENT,1100075,1,"1,694.40",FRS STAFF AGENCY,06/06/19,"1,694.40",Infrastructure Team (ICT),Human Resources
800132122,HAYS SPECIALIST RECRUITMENT,1100076,1,717.64,FRS STAFF AGENCY,06/06/19,717.64,Information Management (ICT),Human Resources
800132169,HAYS SPECIALIST RECRUITMENT,1100077,1,541.52,FRS STAFF AGENCY,06/06/19,541.52,Information Management (ICT),Human Resources
800132194,HAYS SPECIALIST RECRUITMENT,1100078,1,509.04,FRS STAFF AGENCY,06/06/19,509.04,Management Support,Human Resources
800132132,HAYS SPECIALIST RECRUITMENT,1100079,1,606.20,FRS STAFF AGENCY,06/06/19,606.20,Training and Professional Development,Human Resources
800132183,HAYS SPECIALIST RECRUITMENT,1100081,1,"1,485.72",FRS STAFF AGENCY,06/06/19,"1,485.72",CPO Delivery,Human Resources
800132123,HAYS SPECIALIST RECRUITMENT,1100082,1,946.52,FRS STAFF AGENCY,06/06/19,946.52,Procurement,Human Resources
800132156,HAYS SPECIALIST RECRUITMENT,1100083,1,"1,061.56",FRS STAFF AGENCY,06/06/19,"1,061.56",Procurement,Human Resources
800132149,HAYS SPECIALIST RECRUITMENT,1100084,1,494.48,FRS STAFF AGENCY,06/06/19,494.48,People Services,Human Resources
800132197,HAYS SPECIALIST RECRUITMENT,1100085,1,801.66,FRS STAFF AGENCY,06/06/19,801.66,Grenfell Investigation Legal Costs,Human Resources
800132167,HAYS SPECIALIST RECRUITMENT,1100086,1,509.04,FRS STAFF AGENCY,06/06/19,509.04,Management Support,Human Resources
800132179,HAYS SPECIALIST RECRUITMENT,1100087,1,506.52,FRS STAFF AGENCY,06/06/19,506.52,Finance Services,Human Resources
800132127,HAYS SPECIALIST RECRUITMENT,1100088,1,506.52,FRS STAFF AGENCY,06/06/19,506.52,Fire Stations (North West),Human Resources
800132164,HAYS SPECIALIST RECRUITMENT,1100089,1,509.04,FRS STAFF AGENCY,06/06/19,509.04,Management Support,Human Resources
800132130,HAYS SPECIALIST RECRUITMENT,1100090,1,"1,010.09",FRS STAFF AGENCY,06/06/19,"1,010.09",CPO Delivery,Human Resources
800132176,HAYS SPECIALIST RECRUITMENT,1100091,1,973.84,FRS STAFF AGENCY,06/06/19,973.84,General Counsel,Human Resources
800132196,HAYS SPECIALIST RECRUITMENT,1100093,1,782.60,FRS STAFF AGENCY,06/06/19,782.60,Health and Safety,Human Resources
800132189,HAYS SPECIALIST RECRUITMENT,1100094,1,381.78,FRS STAFF AGENCY,06/06/19,381.78,Technical and Service Support,Human Resources
800132124,HAYS SPECIALIST RECRUITMENT,1100095,1,720.44,FRS STAFF AGENCY,06/06/19,720.44,Infrastructure Team (ICT),Human Resources
800132161,HAYS SPECIALIST RECRUITMENT,1100096,1,528.08,FRS STAFF AGENCY,06/06/19,528.08,Information Management (ICT),Human Resources
800132153,HAYS SPECIALIST RECRUITMENT,1100097,1,543.06,FRS STAFF AGENCY,06/06/19,543.06,Building Support Programme,Human Resources
800132151,HAYS SPECIALIST RECRUITMENT,1100098,1,509.04,FRS STAFF AGENCY,06/06/19,509.04,People Services,Human Resources
800132180,HAYS SPECIALIST RECRUITMENT,1100099,1,733.46,FRS STAFF AGENCY,06/06/19,733.46,Infrastructure Team (ICT),Human Resources
800132190,HAYS SPECIALIST RECRUITMENT,1100100,1,372.69,FRS STAFF AGENCY,06/06/19,372.69,Management Support,Human Resources
800132140,HAYS SPECIALIST RECRUITMENT,1100101,1,481.77,FRS STAFF AGENCY,06/06/19,481.77,Management Support,Human Resources
800132185,HAYS SPECIALIST RECRUITMENT,1100102,1,791.23,FRS STAFF AGENCY,06/06/19,791.23,Information Management (ICT),Human Resources
800132126,HAYS SPECIALIST RECRUITMENT,1100103,1,534.35,FRS STAFF AGENCY,06/06/19,534.35,Communications,Human Resources
800132165,HAYS SPECIALIST RECRUITMENT,1100104,1,782.60,FRS STAFF AGENCY,06/06/19,782.60,People Services,Human Resources
800132171,HAYS SPECIALIST RECRUITMENT,1100105,1,716.80,FRS STAFF AGENCY,06/06/19,716.80,Information Management (ICT),Human Resources
800132135,HAYS SPECIALIST RECRUITMENT,1100106,1,724.08,FRS STAFF AGENCY,06/06/19,724.08,People Services,Human Resources
800132145,HAYS SPECIALIST RECRUITMENT,1100107,1,757.75,FRS STAFF AGENCY,06/06/19,757.75,Technical and Service Support,Human Resources
800132144,HAYS SPECIALIST RECRUITMENT,1100108,1,905.11,FRS STAFF AGENCY,06/06/19,905.11,Grenfell Investigation Legal Costs,Human Resources
800132147,HAYS SPECIALIST RECRUITMENT,1100109,1,744.98,FRS STAFF AGENCY,06/06/19,744.98,General Counsel,Human Resources
800132162,HAYS SPECIALIST RECRUITMENT,1100110,1,254.52,FRS STAFF AGENCY,06/06/19,254.52,Management Support,Human Resources
800132181,HAYS SPECIALIST RECRUITMENT,1100111,1,831.51,FRS STAFF AGENCY,06/06/19,831.51,Change to LFC Governance,Human Resources
800132121,HAYS SPECIALIST RECRUITMENT,1100112,1,879.20,FRS STAFF AGENCY,06/06/19,879.20,Grenfell Investigation Team,Human Resources
800132143,HAYS SPECIALIST RECRUITMENT,1100113,1,254.52,FRS STAFF AGENCY,06/06/19,254.52,People Services,Human Resources
800132136,HAYS SPECIALIST RECRUITMENT,1100114,1,509.04,FRS STAFF AGENCY,06/06/19,509.04,Management Support,Human Resources
800132172,HAYS SPECIALIST RECRUITMENT,1100115,1,494.48,FRS STAFF AGENCY,06/06/19,494.48,Operational Resilience,Human Resources
800132188,HAYS SPECIALIST RECRUITMENT,1100116,1,724.08,FRS STAFF AGENCY,06/06/19,724.08,London Resilience Group,Human Resources
800132170,HAYS SPECIALIST RECRUITMENT,1100117,1,506.52,FRS STAFF AGENCY,06/06/19,506.52,Management Support,Human Resources
800132131,HAYS SPECIALIST RECRUITMENT,1100118,1,517.16,FRS STAFF AGENCY,06/06/19,517.16,Fire Stations (South East),Human Resources
800132195,HAYS SPECIALIST RECRUITMENT,1100119,1,381.78,FRS STAFF AGENCY,06/06/19,381.78,Grenfell Investigation Team,Human Resources
800132125,HAYS SPECIALIST RECRUITMENT,1100120,1,724.08,FRS STAFF AGENCY,06/06/19,724.08,London Resilience Group,Human Resources
800132157,HAYS SPECIALIST RECRUITMENT,1100121,1,"1,236.20",FRS STAFF AGENCY,06/06/19,"1,236.20",Grenfell Investigation Team,Human Resources
800132192,HAYS SPECIALIST RECRUITMENT,1100122,1,509.04,FRS STAFF AGENCY,06/06/19,509.04,Management Support,Human Resources
800132159,HAYS SPECIALIST RECRUITMENT,1100123,1,391.30,FRS STAFF AGENCY,06/06/19,391.30,People Services,Human Resources
800132177,HAYS SPECIALIST RECRUITMENT,1100124,1,509.04,FRS STAFF AGENCY,06/06/19,509.04,London Resilience Group,Human Resources
800132174,HAYS SPECIALIST RECRUITMENT,1100125,1,"1,485.72",FRS STAFF AGENCY,06/06/19,"1,485.72",Procurement,Human Resources
800132191,HAYS SPECIALIST RECRUITMENT,1100126,1,494.48,FRS STAFF AGENCY,06/06/19,494.48,People Services,Human Resources
800132146,HAYS SPECIALIST RECRUITMENT,1100127,1,509.04,FRS STAFF AGENCY,06/06/19,509.04,Technical and Service Support,Human Resources
800132141,HAYS SPECIALIST RECRUITMENT,1100128,1,506.52,FRS STAFF AGENCY,06/06/19,506.52,Management Support,Human Resources
800132173,HAYS SPECIALIST RECRUITMENT,1100129,1,796.17,FRS STAFF AGENCY,06/06/19,796.17,Procurement,Human Resources
800132142,HAYS SPECIALIST RECRUITMENT,1100130,1,782.60,FRS STAFF AGENCY,06/06/19,782.60,London Resilience Group,Human Resources
800132133,HAYS SPECIALIST RECRUITMENT,1100131,1,254.52,FRS STAFF AGENCY,06/06/19,254.52,Management Support,Human Resources
800132160,HAYS SPECIALIST RECRUITMENT,1100132,1,509.04,FRS STAFF AGENCY,06/06/19,509.04,Community Safety,Human Resources
800132158,HAYS SPECIALIST RECRUITMENT,1100133,1,540.33,FRS STAFF AGENCY,06/06/19,540.33,Information Management (ICT),Human Resources
800132186,HAYS SPECIALIST RECRUITMENT,1100134,1,724.08,FRS STAFF AGENCY,06/06/19,724.08,London Resilience Group,Human Resources
800132129,HAYS SPECIALIST RECRUITMENT,1100135,1,646.45,FRS STAFF AGENCY,06/06/19,646.45,Technical and Service Support,Human Resources
800132138,HAYS SPECIALIST RECRUITMENT,1100136,1,922.89,FRS STAFF AGENCY,06/06/19,922.89,Technical and Service Support,Human Resources
800132193,HAYS SPECIALIST RECRUITMENT,1100137,1,"1,216.95",FRS STAFF AGENCY,06/06/19,"1,216.95",Training and Professional Development,Human Resources
800132202,HAYS SPECIALIST RECRUITMENT,1100139,1,978.25,FRS STAFF AGENCY,06/06/19,978.25,NFCC Governance,Human Resources
800132205,HAYS SPECIALIST RECRUITMENT,1100140,1,"1,212.09",FRS STAFF AGENCY,06/06/19,"1,212.09",CPO Delivery,Human Resources
800132199,HAYS SPECIALIST RECRUITMENT,1100141,1,894.67,FRS STAFF AGENCY,06/06/19,894.67,General Counsel,Human Resources
800132204,HAYS SPECIALIST RECRUITMENT,1100142,1,381.78,FRS STAFF AGENCY,06/06/19,381.78,Technical and Service Support,Human Resources
800132203,HAYS SPECIALIST RECRUITMENT,1100143,1,509.04,FRS STAFF AGENCY,06/06/19,509.04,Management Support,Human Resources
800132201,HAYS SPECIALIST RECRUITMENT,1100144,1,452.16,FRS STAFF AGENCY,06/06/19,452.16,Enterprise Application Group (ICT),Human Resources
800132198,HAYS SPECIALIST RECRUITMENT,1100145,1,"1,276.80",FRS STAFF AGENCY,06/06/19,"1,276.80",Training and Professional Development,Human Resources
800132208,HAYS SPECIALIST RECRUITMENT,1100147,1,782.60,FRS STAFF AGENCY,06/06/19,782.60,NFCC Governance,Human Resources
800132207,HAYS SPECIALIST RECRUITMENT,1100148,1,"1,108.44",FRS STAFF AGENCY,06/06/19,"1,108.44",General Counsel,Human Resources
800132206,HAYS SPECIALIST RECRUITMENT,1100149,1,"1,077.30",FRS STAFF AGENCY,06/06/19,"1,077.30",Training and Professional Development,Human Resources
800132209,HAYS SPECIALIST RECRUITMENT,1100151,1,782.60,FRS STAFF AGENCY,06/06/19,782.60,NFCC Governance,Human Resources
800132211,HAYS SPECIALIST RECRUITMENT,1100152,1,989.69,FRS STAFF AGENCY,06/06/19,989.69,General Counsel,Human Resources
800132210,HAYS SPECIALIST RECRUITMENT,1100153,1,837.90,FRS STAFF AGENCY,06/06/19,837.90,Training and Professional Development,Human Resources
800132212,HAYS SPECIALIST RECRUITMENT,1100154,1,978.25,FRS STAFF AGENCY,06/06/19,978.25,NFCC Governance,Human Resources
300519K,FIREANGEL SAFETY TECHNOLOGY LD,1130154,1,525.00,FIRE DETECTORS,06/06/19,525.00,Fire Stations (North West),Health and Safety
030619K,FIREANGEL SAFETY TECHNOLOGY LD,1130160,1,"1,050.00",FIRE DETECTORS,06/06/19,"1,050.00",Fire Stations (North West),Health and Safety
300519K,FIREANGEL SAFETY TECHNOLOGY LD,1130163,1,"1,575.00",FIRE DETECTORS,06/06/19,"1,575.00",Fire Stations (North West),Health and Safety
300519K,FIREANGEL SAFETY TECHNOLOGY LD,1130235,1,"1,575.00",FIRE DETECTORS,06/06/19,"1,575.00",Fire Stations (North West),Health and Safety
300519K,FIREANGEL SAFETY TECHNOLOGY LD,1130236,1,"1,680.00",FIRE DETECTORS,06/06/19,"1,680.00",Fire Stations (North West),Health and Safety
300519K,FIREANGEL SAFETY TECHNOLOGY LD,1130240,1,840.00,FIRE DETECTORS,06/06/19,840.00,Fire Stations (North West),Health and Safety
300519K,FIREANGEL SAFETY TECHNOLOGY LD,1130241,1,840.00,FIRE DETECTORS,06/06/19,840.00,Fire Stations (North West),Health and Safety
300519K,FIREANGEL SAFETY TECHNOLOGY LD,1130243,1,"1,575.00",FIRE DETECTORS,06/06/19,"1,575.00",Fire Stations (North West),Health and Safety
300519K,FIREANGEL SAFETY TECHNOLOGY LD,1130244,1,630.00,FIRE DETECTORS,06/06/19,630.00,Fire Stations (North West),Health and Safety
030619K,ACE VEHICLE SERVICES LIMITED,127,1,320.00,OPERATIONAL EQUIP-PURCHASE,06/06/19,320.00,Fire Stations (North West),Fire & Rescue
210519T,ELLE MEDIA GROUP,20164,1,347.00,PRINTING,06/06/19,347.00,Community Safety,Facilities & Management Services
142688,KINGSLEY NAPLEY LLP,202747,1,377.50,LEGAL PROFESSIONAL FEES-GENERL,06/06/19,377.50,Grenfell Investigation Legal Costs,Legal Services
142688,KINGSLEY NAPLEY LLP,202784,1,"6,157.81",LEGAL PROFESSIONAL FEES-GENERL,06/06/19,"6,157.81",Grenfell Investigation Legal Costs,Legal Services
142688,KINGSLEY NAPLEY LLP,203015,1,"9,281.00",LEGAL PROFESSIONAL FEES-GENERL,06/06/19,"9,281.00",Grenfell Investigation Legal Costs,Legal Services
142688,KINGSLEY NAPLEY LLP,203016,1,771.50,LEGAL PROFESSIONAL FEES-GENERL,06/06/19,771.50,Grenfell Investigation Legal Costs,Legal Services
300519K,KENT FIRE & RESCUE SERVICE,205286,1,"22,977.00",FIRE AUTHS-MUTUAL ASSISTANCE,06/06/19,"22,977.00",Enterprise Application Group (ICT),Non Influenceable Spend
142690,BAA BUSINESS SUPPORT CENTRE,23002985,1,"3,884.13",ELECTRICITY,06/06/19,"3,884.13",Technical and Service Support,Utilities
240519K,REAM CONTRACTS LTD,23572,1,"2,516.02",REACTIVE MEP,06/06/19,"3,956.02",Technical and Service Support,Works - Construction
240519K,REAM CONTRACTS LTD,23572,2,"1,440.00",REACTIVE MEP,06/06/19,,Technical and Service Support,Works - Construction
220519T,CRISPIN HUGHES,2515,1,345.20,PRINTING,06/06/19,345.20,Firefighter Trainees,Facilities & Management Services
800132728,CLOSE BROTHERS RAIL LTD,28285,1,123.75,REACTIVE BUILDING FABRIC,06/06/19,"7,767.10",Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,2,108.95,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,3,20.62,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,4,308.27,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,5,49.09,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,6,115.00,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,7,91.12,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,8,235.00,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,9,90.00,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,10,107.46,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,11,48.11,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,12,120.35,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,13,32.50,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,14,27.49,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,15,34.36,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,16,42.86,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,17,115.39,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,18,117.32,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,19,90.00,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,20,31.87,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,21,27.49,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,22,31.80,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,23,73.35,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,24,90.00,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,25,189.77,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,26,27.49,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,27,34.36,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,28,61.85,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,29,69.22,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
800132728,CLOSE BROTHERS RAIL LTD,28285,30,27.49,REACTIVE BUILDING FABRIC,06/06/19,,Technical and Service Support,Works - Construction
