 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
902535,AMICALE DES POMPIERS DE NAMUR,2015 UKRO,1,555.98,PROFESSIONAL DEVELOPMENT,01/06/2015,555.98,Challenge Team,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,1,"248,220.58",VEHICLES,01/06/2015,"928,425.39",Procurement,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,2,"623,493.56",VEHICLES,01/06/2015,,Procurement,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,3,"15,338.25",VEHICLES,01/06/2015,,Business Continuity,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,4,"3,982.04",LOST & NFWT OPS EQUIPMENT,01/06/2015,,Procurement,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,5,"7,441.05",VEHICLES NWFT,01/06/2015,,Procurement,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,6,"2,470.56",ACCIDENT REPAIRS,01/06/2015,,Procurement,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,7,"2,111.10",ACCIDENT REPAIRS,01/06/2015,,Procurement,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,8,"2,885.96",MODIFICATIONS,01/06/2015,,Procurement,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,9,372.87,MODIFICATIONS,01/06/2015,,Procurement,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,10,"2,311.76",VEHICLES,01/06/2015,,Procurement,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,11,"2,318.00",ACCIDENT REPAIRS,01/06/2015,,Procurement,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,12,"5,498.85",ACCIDENT REPAIRS,01/06/2015,,Procurement,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,13,"4,874.88",LOST & NFWT OPS EQUIPMENT,01/06/2015,,Procurement,Consultancy
902533,BABCOCK CRITICAL SERVICES LTD,SIMP015228,14,"7,105.93",VEHICLES NWFT,01/06/2015,,Procurement,Consultancy
141070,MULLIS PEAKE LLP,9063,1,"5,600.00",CLAIMANT COSTS AGREED,03/06/2015,"5,600.00",Compensation Budgets,Legal services
141070,THOMPSONS SOLICITORS==========,9514,2,834,CLAIMANT COSTS AGREED,03/06/2015,834,Compensation Budgets,Legal Services
010615H,ADVANCED FURNITURE============,70629,1,405,OFFICE FURNITURE,04/06/2015,405,Operations Fire Stations,Furniture
270515H,SYNERGY HEALTH LAB SERVICE LTD,135121,1,135,DRUG & ALCOHOL TESTS,04/06/2015,265,HR Management,Healthcare
270515H,SYNERGY HEALTH LAB SERVICE LTD,135121,2,130,DRUG & ALCOHOL TESTS,04/06/2015,,HR Management,Healthcare
270515H,MOOLANDS LTD,2062,1,"8,116.00",STRATEGIC (NON CYCLICAL),04/06/2015,"8,116.00",Technical and Service Support,"Works - Construction, R&M"
270515H,MOOLANDS LTD,2270,1,"1,107.20",STRATEGIC (NON CYCLICAL),04/06/2015,"1,107.20",Technical and Service Support,"Works - Construction, R&M"
270515H,MOOLANDS LTD,2297,1,820,STRATEGIC (NON CYCLICAL),04/06/2015,820,Technical and Service Support,"Works - Construction, R&M"
270515H,MOOLANDS LTD,2298,1,861.5,STRATEGIC (NON CYCLICAL),04/06/2015,861.5,Technical and Service Support,"Works - Construction, R&M"
270515H,MOOLANDS LTD,2299,1,845,STRATEGIC (NON CYCLICAL),04/06/2015,845,Technical and Service Support,"Works - Construction, R&M"
270515H,MOOLANDS LTD,2300,1,915,STRATEGIC (NON CYCLICAL),04/06/2015,915,Technical and Service Support,"Works - Construction, R&M"
270515H,MOOLANDS LTD,2301,1,945,STRATEGIC (NON CYCLICAL),04/06/2015,945,Technical and Service Support,"Works - Construction, R&M"
270515H,MOOLANDS LTD,2302,1,985,STRATEGIC (NON CYCLICAL),04/06/2015,985,Technical and Service Support,"Works - Construction, R&M"
270515H,MOOLANDS LTD,2303,1,"7,203.00",STRATEGIC (NON CYCLICAL),04/06/2015,"7,203.00",Technical and Service Support,"Works - Construction, R&M"
141059,MONTAGU EVANS,0068-170355,1,616.6,RENTS,04/06/2015,616.6,Technical And Service Support,Consultancy
141059,THAMES WATER UTILITIES LTD====,0084111204E,1,482.13,WATER & SEWERAGE RATES,04/06/2015,482.13,Technical And Service Support,Utilities
280515H,HELEN BARTIMOTE,372,1,"5,910.80",CONSULTANTS,04/06/2015,"5,910.80",HR Development,Consultancy
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,1,24.44,CLOTHING,04/06/2015,753.03,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,2,22.02,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,3,19.89,CLOTHING,04/06/2015,,Firefighter Trainees,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,4,14.68,CLOTHING,04/06/2015,,Firefighter Trainees,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,5,22.44,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,6,19.89,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,7,22.02,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,8,14.68,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,9,24.44,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,10,22.02,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,11,7.34,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,12,7.34,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,13,14.68,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,14,24.44,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,15,24.44,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,16,7.34,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,17,7.34,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,18,7.34,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,19,12.22,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,20,12.22,CLOTHING,04/06/2015,,HR Development,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,21,7.34,CLOTHING,04/06/2015,,HR Development,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,22,7.34,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,23,14.68,CLOTHING,04/06/2015,,Fire Safety Regulation,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,24,6.11,CLOTHING,04/06/2015,,CBRN RRT,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,25,6.11,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,26,24.44,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,27,22.02,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,28,22.02,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,29,24.44,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,30,7.34,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,31,12.22,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,32,18.33,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,33,24.44,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,34,22.02,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,35,7.34,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,36,11.22,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,37,14.68,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,38,13.26,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
010615G,*HUNTER APPAREL SOLUTIONS LTD,64443,39,156.46,CLOTHING,04/06/2015,,Operations Fire Stations,Clothing
270515H,AFFINITY WATER,101057501,1,375,CURRENT HYDRANT COSTS,04/06/2015,375,Operational Resilience,Utilities
270515H,AFFINITY WATER,101057502,1,510,CURRENT HYDRANT COSTS,04/06/2015,510,Operational Resilience,Utilities
270515H,AFFINITY WATER,101057503,1,375,CURRENT HYDRANT COSTS,04/06/2015,375,Operational Resilience,Utilities
270515H,AFFINITY WATER,101057505,1,510,CURRENT HYDRANT COSTS,04/06/2015,510,Operational Resilience,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,1,762.81,GAS,04/06/2015,"15,292.69",Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,2,6.17,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,3,255.02,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,4,691.5,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,5,699.88,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,6,721.98,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,7,441.83,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,8,424.94,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,9,474.44,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,10,431.33,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,11,356.3,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,12,297.55,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,13,273.9,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,14,254.77,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,15,376.22,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,16,440.29,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,17,670.85,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,18,980.01,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,19,"1,260.15",GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,20,597.2,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,21,558.35,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,22,519.22,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,23,353.83,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,24,673.3,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,25,61.42,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,26,19.37,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,27,29.19,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,28,565.75,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,29,"1,123.90",GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,30,424.68,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,31,363.3,GAS,04/06/2015,,Technical And Service Support,Utilities
141062,CORONA ENERGY RETAIL 4 LTD,1011704151,32,183.24,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,1,722.4,GAS,04/06/2015,"16,339.12",Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,2,411.37,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,3,"1,095.84",GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,4,923.5,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,5,223.73,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,6,427.22,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,7,354.53,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,8,642.14,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,9,611.1,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,10,956.79,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,11,331.58,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,12,845.97,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,13,611.58,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,14,259,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,15,36.16,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,16,758.26,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,17,31.86,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,18,458.54,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,19,468.75,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,20,359.09,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,21,320.31,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,22,471.17,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,23,794.97,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,24,30.29,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,25,449.42,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,26,339.71,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,27,483.92,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,28,495.76,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,29,705.03,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,30,409.61,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,31,681.53,GAS,04/06/2015,,Technical And Service Support,Utilities
141063,CORONA ENERGY RETAIL 4 LTD,1011704152,32,627.99,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,1,436.82,GAS,04/06/2015,"21,677.83",Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,2,309.31,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,3,690.65,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,4,445.24,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,5,"2,489.25",GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,6,465.87,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,7,106.94,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,8,264.63,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,9,960.87,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,10,464.14,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,11,"2,340.86",GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,12,371.59,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,13,989.72,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,14,323.78,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,15,961.84,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,16,938.48,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,17,192.79,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,18,325.35,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,19,412.94,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,20,747.45,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,21,567.59,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,22,630.19,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,23,"1,837.09",GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,24,501.24,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,25,672.13,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,26,532.7,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,27,"1,357.17",GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,28,562.35,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,29,371.04,GAS,04/06/2015,,Technical And Service Support,Utilities
141064,CORONA ENERGY RETAIL 4 LTD,1011704153,30,407.81,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,1,"1,356.54",GAS,04/06/2015,"17,676.58",Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,2,499.02,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,3,329.84,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,4,816.79,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,5,412.41,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,6,440.15,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,7,"2,872.27",GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,8,718.07,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,9,69.3,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,10,660.36,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,11,509.85,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,12,"1,436.17",GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,13,371.23,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,14,9,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,15,559.83,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,16,598.93,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,17,395.64,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,18,489.56,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,19,352.75,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,20,619.93,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,21,392.32,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,22,962.83,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,23,257.52,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,24,509.38,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,25,533.38,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,26,540.61,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,27,35.68,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,28,315.96,GAS,04/06/2015,,Technical And Service Support,Utilities
141065,CORONA ENERGY RETAIL 4 LTD,1011704154,29,611.26,GAS,04/06/2015,,Technical And Service Support,Utilities
141066,CORONA ENERGY RETAIL 4 LTD,1011704155,1,"1,040.43",GAS,04/06/2015,"2,726.36",Technical And Service Support,Utilities
141066,CORONA ENERGY RETAIL 4 LTD,1011704155,2,525.6,GAS,04/06/2015,,Technical And Service Support,Utilities
141066,CORONA ENERGY RETAIL 4 LTD,1011704155,3,600.83,GAS,04/06/2015,,Technical And Service Support,Utilities
141066,CORONA ENERGY RETAIL 4 LTD,1011704155,4,559.5,GAS,04/06/2015,,Technical And Service Support,Utilities
290515H,BT GLOBAL SERVICES============,1133825,1,541.66,TELECOMMUNICATIONS,04/06/2015,541.66,Information and Communication Technology,ICT
200515G,BUREAU VERITAS HS&E LTD=======,15007243,1,"97,510.95",SCIENTIFIC SERVICES,04/06/2015,"97,510.95",Procurement,Environmental Services
290515H,PA ASSOCIATES (UK) LTD========,15050,1,467.25,DEVELOPMENT  EXPENSES-CONTRACT,04/06/2015,467.25,Technical and Service Support,Environmental Services
280515H,ENTEL UK LTD==================,166793,1,262.5,RADIO,04/06/2015,796.5,Information and Communication Technology,ICT
280515H,ENTEL UK LTD==================,166793,2,525,RADIO,04/06/2015,,Information and Communication Technology,ICT
280515H,ENTEL UK LTD==================,166793,3,9,RADIO,04/06/2015,,Information and Communication Technology,ICT
290515H,DRON & WRIGHT=================,17680,1,"5,275.50",PROFESSIONAL SERVICES,04/06/2015,"5,310.50",Technical And Service Support,Facilities & Management S
290515H,DRON & WRIGHT=================,17680,2,35,PROF FEES-MISCELLANEOUS,04/06/2015,,Technical and Service Support,Facilities & Management S
141059,VALUATION OFFICE AGENCY,1.8E+13,1,690.86,PROFESSIONAL SERVICES,04/06/2015,690.86,Technical And Service Support,Consultancy
220515H,DYSLEXIA ACTION,187853,1,525,LEARNING SUPPORT,04/06/2015,525,HR Development,Human Resources
280515H,MR G CLENNELL=================,201,1,500,PUBLIC RELATIONS,04/06/2015,500,Community Safety Delivery,Facilities & Management S
141059,AFFINITY WATER,2075273&R,1,454.76,WATER & SEWERAGE RATES,04/06/2015,454.76,Technical And Service Support,Utilities
270515H,HOPE DIGITAL,23078,1,992.5,GENERAL,04/06/2015,"3,990.00",Operational Resilience,Facilities & Management S
270515H,HOPE DIGITAL,23078,2,992.5,GENERAL,04/06/2015,,Operational Resilience,Facilities & Management S
270515H,HOPE DIGITAL,23078,3,992.5,GENERAL,04/06/2015,,Operational Resilience,Facilities & Management S
270515H,HOPE DIGITAL,23078,4,992.5,GENERAL,04/06/2015,,Operational Resilience,Facilities & Management S
