 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
270114C,AIRSERVICES(UK)===============,16883,1,377.00,REPAIR & MAINTENANCE,03/02/14,481.00
270114C,AIRSERVICES(UK)===============,16883,2,26.00,REPAIR & MAINTENANCE,03/02/14,
270114C,AIRSERVICES(UK)===============,16883,3,78.00,REPAIR & MAINTENANCE,03/02/14,
150114C,GREATER LONDON AUTHORITY======,1800003725,1,"29,750.00",GLA GROUP SHARED SERVICES,03/02/14,"29,750.00"
300114F,B NOKES CONTRACTS LTD,2035,1,274.80,STRATEGIC (NON CYCLICAL),03/02/14,"2,748.00"
300114F,B NOKES CONTRACTS LTD,2035,2,274.80,STRATEGIC (NON CYCLICAL),03/02/14,
300114F,B NOKES CONTRACTS LTD,2035,3,274.80,STRATEGIC (NON CYCLICAL),03/02/14,
300114F,B NOKES CONTRACTS LTD,2035,4,274.80,STRATEGIC (NON CYCLICAL),03/02/14,
300114F,B NOKES CONTRACTS LTD,2035,5,274.80,STRATEGIC (NON CYCLICAL),03/02/14,
300114F,B NOKES CONTRACTS LTD,2035,6,274.80,STRATEGIC (NON CYCLICAL),03/02/14,
300114F,B NOKES CONTRACTS LTD,2035,7,274.80,STRATEGIC (NON CYCLICAL),03/02/14,
300114F,B NOKES CONTRACTS LTD,2035,8,274.80,STRATEGIC (NON CYCLICAL),03/02/14,
300114F,B NOKES CONTRACTS LTD,2035,9,274.80,STRATEGIC (NON CYCLICAL),03/02/14,
300114F,B NOKES CONTRACTS LTD,2035,10,274.80,STRATEGIC (NON CYCLICAL),03/02/14,
300114F,BRISTOL UNIFORMS LTD==========,236283,1,"1,706.71",CLOTHING,03/02/14,"1,706.71"
300114F,BRISTOL UNIFORMS LTD==========,239768,1,"3,744.93",CLOTHING,03/02/14,"3,744.93"
290114G,BRISTOL UNIFORMS LTD==========,241939,1,725.99,CLOTHING,03/02/14,725.99
290114G,BRISTOL UNIFORMS LTD==========,241940,1,"1,784.10",CLOTHING,03/02/14,"1,784.10"
290114G,BRISTOL UNIFORMS LTD==========,241941,1,"192,411.72",CLOTHING,03/02/14,"192,411.72"
280114E,ARKAS LIMITED=================,24806,1,230.50,STRATEGIC (CYCLICAL),03/02/14,"1,322.26"
280114E,ARKAS LIMITED=================,24806,2,544.42,STRATEGIC (CYCLICAL),03/02/14,
280114E,ARKAS LIMITED=================,24806,3,300.34,STRATEGIC (CYCLICAL),03/02/14,
280114E,ARKAS LIMITED=================,24806,4,247.00,STRATEGIC (CYCLICAL),03/02/14,
280114E,ARKAS LIMITED=================,24809,1,175.75,STRATEGIC (CYCLICAL),03/02/14,"1,113.43"
280114E,ARKAS LIMITED=================,24809,2,514.93,STRATEGIC (CYCLICAL),03/02/14,
280114E,ARKAS LIMITED=================,24809,3,218.50,STRATEGIC (CYCLICAL),03/02/14,
280114E,ARKAS LIMITED=================,24809,4,204.25,TACTICAL DAY TO DAY,03/02/14,
280114E,STORM TECHNOLOGIES============,255655,1,"4,530.81",ACQUISITIONS,03/02/14,"10,673.34"
280114E,STORM TECHNOLOGIES============,255655,2,291.26,ACQUISITIONS,03/02/14,
280114E,STORM TECHNOLOGIES============,255655,3,771.38,ACQUISITIONS,03/02/14,
280114E,STORM TECHNOLOGIES============,255655,4,259.78,ACQUISITIONS,03/02/14,
280114E,STORM TECHNOLOGIES============,255655,5,"2,241.71",ACQUISITIONS,03/02/14,
280114E,STORM TECHNOLOGIES============,255655,6,"2,578.40",ACQUISITIONS,03/02/14,
290114G,STORM TECHNOLOGIES============,256299,1,441.21,MAINTENANCE & SUPPORT,03/02/14,693.93
290114G,STORM TECHNOLOGIES============,256299,2,38.74,MAINTENANCE & SUPPORT,03/02/14,
290114G,STORM TECHNOLOGIES============,256299,3,213.98,MAINTENANCE & SUPPORT,03/02/14,
800028860,ADECCO UK LIMITED=============,26668075,1,475.72,FRS STAFF AGENCY,03/02/14,475.72
800028643,ADECCO UK LIMITED=============,26668076,1,945.42,FRS STAFF AGENCY,03/02/14,945.42
800028656,ADECCO UK LIMITED=============,26668090,1,414.48,FRS STAFF AGENCY,03/02/14,414.48
800028861,ADECCO UK LIMITED=============,26674924,1,594.65,FRS STAFF AGENCY,03/02/14,594.65
800028842,ADECCO UK LIMITED=============,26674925,1,945.42,FRS STAFF AGENCY,03/02/14,945.42
800028845,ADECCO UK LIMITED=============,26674928,1,467.32,FRS STAFF AGENCY,03/02/14,467.32
800028848,ADECCO UK LIMITED=============,26674931,1,543.68,FRS STAFF AGENCY,03/02/14,543.68
800028851,ADECCO UK LIMITED=============,26674934,1,994.50,FRS STAFF AGENCY,03/02/14,994.50
800028852,ADECCO UK LIMITED=============,26674935,1,439.60,FRS STAFF AGENCY,03/02/14,439.60
800028853,ADECCO UK LIMITED=============,26674936,1,439.60,FRS STAFF AGENCY,03/02/14,439.60
290114G,TEAM PURPLE LIMITED===========,2716,1,139.00,CLOTHING,03/02/14,288.42
290114G,TEAM PURPLE LIMITED===========,2716,2,39.82,CLOTHING,03/02/14,
290114G,TEAM PURPLE LIMITED===========,2716,3,109.60,CLOTHING,03/02/14,
800028288,*H-SQUARED ELECTRONICS LTD,342274,1,344.00,OPERATIONAL EQUIP-PURCHASE,03/02/14,344.00
280114E,DUE NORTH LTD=================,3457,1,"9,800.00",SUBSCRIPTIONS,03/02/14,"9,800.00"
280114E,EXPRESS VENDING LIMITED=======,346899/346900,1,426.57,CATERING EQUIPMENT,03/02/14,426.57
140539,REACTIVE ROOFING (UK) LIMITED,3629,1,942.00,STRATEGIC (NON CYCLICAL),03/02/14,"2,621.40"
140539,REACTIVE ROOFING (UK) LIMITED,3629,2,"1,679.40",STRATEGIC (NON CYCLICAL),03/02/14,
140542,MR STEVEN SNOWDEN=============,400647C,1,"20,500.00",COUNSELS FEES,03/02/14,"20,500.00"
300114F,SPORTSAFE UK LTD==============,453253,1,290.00,GYM EQUIPMENT,03/02/14,290.00
140542,THAMES WATER UTILITIES LTD====,63661-76423A,1,"2,333.17",WATER & SEWERAGE RATES,03/02/14,"2,333.17"
140542,THAMES WATER UTILITIES LTD====,7544309254A,1,376.94,WATER & SEWERAGE RATES,03/02/14,376.94
280114E,DRAEGER SAFETY UK LIMITED=====,90435176,1,312.07,PROTECTIVE EQUIPT - PARTS,03/02/14,312.07
220114C,MULTITONE ELECTRONICS PLC=====,91954,1,"1,304.50",RADIO,03/02/14,"1,304.50"
140542,THAMES WATER UTILITIES LTD====,95240-85193*,1,868.71,WATER & SEWERAGE RATES,03/02/14,868.71
140542,THAMES WATER UTILITIES LTD====,95752-38148:,1,628.21,WATER & SEWERAGE RATES,03/02/14,628.21
280114E,KIER BUILDING SERV ENGINEERS==,F00046801,1,238.00,TACTICAL DAY TO DAY,03/02/14,"1,591.31"
280114E,KIER BUILDING SERV ENGINEERS==,F00046801,2,49.58,TACTICAL DAY TO DAY,03/02/14,
280114E,KIER BUILDING SERV ENGINEERS==,F00046801,3,48.57,TACTICAL DAY TO DAY,03/02/14,
280114E,KIER BUILDING SERV ENGINEERS==,F00046801,4,213.40,TACTICAL DAY TO DAY,03/02/14,
280114E,KIER BUILDING SERV ENGINEERS==,F00046801,5,587.62,TACTICAL DAY TO DAY,03/02/14,
280114E,KIER BUILDING SERV ENGINEERS==,F00046801,6,180.38,TACTICAL DAY TO DAY,03/02/14,
280114E,KIER BUILDING SERV ENGINEERS==,F00046801,7,121.43,TACTICAL DAY TO DAY,03/02/14,
280114E,KIER BUILDING SERV ENGINEERS==,F00046801,8,152.33,TACTICAL DAY TO DAY,03/02/14,
300114F,KIER BUILDING SERV ENGINEERS==,F00047036,1,975.09,STRATEGIC (CYCLICAL),03/02/14,975.09
300114F,KIER BUILDING SERV ENGINEERS==,F00047040,1,"1,631.66",STRATEGIC (CYCLICAL),03/02/14,"1,631.66"
300114F,KIER BUILDING SERV ENGINEERS==,F00047048,1,298.72,CATERING FIXTURES,03/02/14,298.72
300114F,KIER BUILDING SERV ENGINEERS==,F00047049,1,298.72,CATERING FIXTURES,03/02/14,298.72
300114F,KIER BUILDING SERV ENGINEERS==,F00047050,1,298.72,CATERING FIXTURES,03/02/14,298.72
300114F,KIER BUILDING SERV ENGINEERS==,F00047051,1,380.67,CATERING FIXTURES,03/02/14,380.67
300114F,KIER BUILDING SERV ENGINEERS==,F00047056,1,380.67,CATERING FIXTURES,03/02/14,380.67
230114C,HUMBERSIDE FIRE&RESCUE SERVICE,I-008834,1,700.00,PROFESSIONAL DEVELOPMENT,03/02/14,700.00
280114E,WM ENGINEERING SERVICES LTD===,I-4626,1,"1,450.00",STRATEGIC (NON CYCLICAL),03/02/14,"2,743.00"
280114E,WM ENGINEERING SERVICES LTD===,I-4626,2,"1,293.00",STRATEGIC (NON CYCLICAL),03/02/14,
300114F,HALL FUELS,I06578953,1,"2,165.60",FUEL,03/02/14,"2,165.60"
230114C,HALL FUELS,I06580692,1,"2,165.60",FUEL,03/02/14,"2,165.60"
220114F,HALL FUELS,I06584212,1,"1,082.80",FUEL,03/02/14,"1,082.80"
701582,CAPITA BUSINESS SERVICES LTD==,INV-15090,1,350.00,PROFESSIONAL DEVELOPMENT,03/02/14,350.00
230114F,CAPITA BUSINESS SERVICES LTD==,INV-15181,1,350.00,PROFESSIONAL DEVELOPMENT,03/02/14,350.00
280114E,CAPITA BUSINESS SERVICES LTD==,INV-15199,1,350.00,PROFESSIONAL DEVELOPMENT,03/02/14,350.00
280114E,JCT600 CONTRACTS LIMITED======,INV00052944,1,773.00,MILEAGE CHARGES,03/02/14,773.00
220114C,ESSENTRA COMPONENTS LTD,MM257902,1,279.50,PROTECTIVE EQUIPT - PARTS,03/02/14,448.70
220114C,ESSENTRA COMPONENTS LTD,MM257902,2,155.70,PURCHASE,03/02/14,
220114C,ESSENTRA COMPONENTS LTD,MM257902,3,13.50,PURCHASE,03/02/14,
290114G,PHOENIX SOFTWARE LTD==========,OP/I717074,1,"1,007.25",MAINTENANCE & SUPPORT,03/02/14,"2,339.50"
290114G,PHOENIX SOFTWARE LTD==========,OP/I717074,2,885.00,MAINTENANCE & SUPPORT,03/02/14,
290114G,PHOENIX SOFTWARE LTD==========,OP/I717074,3,447.25,MAINTENANCE & SUPPORT,03/02/14,
140542,VEOLIA WATER PROJECTS LTD=====,SI-14-0000095,1,"2,027.09",ELECTRICITY,03/02/14,"2,027.09"
160114G,HARROW GREEN LIMITED,SS022951,1,"38,993.00",GENERAL,03/02/14,"38,993.00"
290114G,ARVAL UK LTD,VS0000873036,1,745.92,CONTRACT HIRE,03/02/14,745.92
290114G,ARVAL UK LTD,VS0000873037,1,"1,016.42",CONTRACT HIRE,03/02/14,"1,016.42"
310114F,FFC LONDON SHOP===============,260114 TSS/11426,1,"1,600.00",GENERAL CONSUMABLES,04/02/14,"2,072.50"
310114F,FFC LONDON SHOP===============,260114 TSS/11426,2,472.50,GENERAL CONSUMABLES,04/02/14,
140547,THOMPSONS SOLICITORS==========,8481*,1,"15,340.00",CLAIMANT COSTS AGREED,04/02/14,"15,340.00"
230114C,HEALTH MANAGEMENT LIMITED=====,0000108085,1,"4,200.00",THIRD PARTY REPORTS,06/02/14,"4,200.00"
310114C,TURNER & TOWNSEND PROJECT MNGT,000542559,1,"7,982.00",PROF FEES-MISCELLANEOUS,06/02/14,"7,982.00"
140546,OGILVIE FLEET LTD=============,00266341,1,828.51,LEASE CAR CHARGES,06/02/14,"3,927.36"
140546,OGILVIE FLEET LTD=============,00266341,2,"3,098.85",P/PAYMTS-CAR LEASG-RENTAL,06/02/14,
140546,OGILVIE FLEET LTD=============,00266341,3,-345.82,VAT CAR LEASING,06/02/14,
140546,OGILVIE FLEET LTD=============,00266341,4,345.82,LEASE CAR CHARGES,06/02/14,
140546,OGILVIE FLEET LTD=============,00267095,1,"1,081.75",LEASE CAR CHARGES,06/02/14,"5,335.68"
140546,OGILVIE FLEET LTD=============,00267095,2,"4,253.93",P/PAYMTS-CAR LEASG-RENTAL,06/02/14,
140546,OGILVIE FLEET LTD=============,00267095,3,-464.35,VAT CAR LEASING,06/02/14,
140546,OGILVIE FLEET LTD=============,00267095,4,464.35,LEASE CAR CHARGES,06/02/14,
140546,OGILVIE FLEET LTD=============,00267134,1,898.23,LEASE CAR CHARGES,06/02/14,"4,313.88"
140546,OGILVIE FLEET LTD=============,00267134,2,"3,415.65",P/PAYMTS-CAR LEASG-RENTAL,06/02/14,
140546,OGILVIE FLEET LTD=============,00267134,3,-365.96,VAT CAR LEASING,06/02/14,
140546,OGILVIE FLEET LTD=============,00267134,4,365.96,LEASE CAR CHARGES,06/02/14,
310114C,IBM UK LIMITED================,105311174,1,651.00,MAINTENANCE & SUPPORT,06/02/14,"27,851.00"
310114C,IBM UK LIMITED================,105311174,2,"3,306.00",MAINTENANCE & SUPPORT,06/02/14,
310114C,IBM UK LIMITED================,105311174,3,"6,228.00",MAINTENANCE & SUPPORT,06/02/14,
310114C,IBM UK LIMITED================,105311174,4,"17,666.00",MAINTENANCE & SUPPORT,06/02/14,
310114F,*SPRUE SAFETY PRODUCTS LTD====,105322,1,"1,483.20",FIRE DETECTORS,06/02/14,"1,483.20"
040214F,*SPRUE SAFETY PRODUCTS LTD====,1054397,1,"1,730.40",FIRE DETECTORS,06/02/14,"1,730.40"
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055253,1,"3,080.00",FIRE DETECTORS,06/02/14,"3,080.00"
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055311,1,"1,236.00",FIRE DETECTORS,06/02/14,"1,236.00"
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055312,1,"3,708.00",FIRE DETECTORS,06/02/14,"3,708.00"
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055355,1,741.60,FIRE DETECTORS,06/02/14,741.60
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055356,1,741.60,FIRE DETECTORS,06/02/14,741.60
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055361,1,741.60,FIRE DETECTORS,06/02/14,741.60
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055364,1,"1,977.60",FIRE DETECTORS,06/02/14,"1,977.60"
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055366,1,"1,483.20",FIRE DETECTORS,06/02/14,"1,483.20"
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055368,1,"1,483.20",FIRE DETECTORS,06/02/14,"1,483.20"
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055369,1,"1,112.40",FIRE DETECTORS,06/02/14,"1,112.40"
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055478,1,"1,760.00",FIRE DETECTORS,06/02/14,"5,280.00"
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055478,2,"1,760.00",FIRE DETECTORS,06/02/14,
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055478,3,"1,760.00",FIRE DETECTORS,06/02/14,
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055891,1,"2,200.00",FIRE DETECTORS,06/02/14,"6,600.00"
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055891,2,"2,200.00",FIRE DETECTORS,06/02/14,
310114F,*SPRUE SAFETY PRODUCTS LTD====,1055891,3,"2,200.00",FIRE DETECTORS,06/02/14,
040214F,*SPRUE SAFETY PRODUCTS LTD====,1055892,1,"1,854.00",FIRE DETECTORS,06/02/14,"1,854.00"
040214F,*SPRUE SAFETY PRODUCTS LTD====,1055893,1,"1,236.00",FIRE DETECTORS,06/02/14,"1,236.00"
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056114,1,"1,730.40",FIRE DETECTORS,06/02/14,"1,730.40"
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056117,1,"1,730.40",FIRE DETECTORS,06/02/14,"1,730.40"
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056118,1,988.80,FIRE DETECTORS,06/02/14,988.80
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056120,1,"2,966.40",FIRE DETECTORS,06/02/14,"2,966.40"
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056121,1,"1,606.80",FIRE DETECTORS,06/02/14,"1,606.80"
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056122,1,"2,966.40",FIRE DETECTORS,06/02/14,"2,966.40"
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056123,1,"1,359.60",FIRE DETECTORS,06/02/14,"1,359.60"
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056126,1,"1,359.60",FIRE DETECTORS,06/02/14,"1,359.60"
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056127,1,"2,966.40",FIRE DETECTORS,06/02/14,"2,966.40"
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056129,1,"2,966.40",FIRE DETECTORS,06/02/14,"2,966.40"
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056163,1,"1,760.00",FIRE DETECTORS,06/02/14,"4,400.00"
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056163,2,880.00,FIRE DETECTORS,06/02/14,
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056163,3,"1,760.00",FIRE DETECTORS,06/02/14,
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056177,1,"8,800.00",FIRE DETECTORS,06/02/14,"8,800.00"
310114C,*SPRUE SAFETY PRODUCTS LTD====,1056178,1,"4,400.00",FIRE DETECTORS,06/02/14,"4,400.00"
300114G,*SPRUE SAFETY PRODUCTS LTD====,1056429,1,"6,180.00",FIRE DETECTORS,06/02/14,"6,180.00"
800028663,*JAMES HUNTER (OUTFITTERS) LTD,107430,1,312.89,CLOTHING,06/02/14,312.89
800028664,*JAMES HUNTER (OUTFITTERS) LTD,107431,1,312.89,CLOTHING,06/02/14,312.89
800028671,*JAMES HUNTER (OUTFITTERS) LTD,107438,1,289.84,CLOTHING,06/02/14,362.71
800028671,*JAMES HUNTER (OUTFITTERS) LTD,107438,2,72.87,CLOTHING,06/02/14,
800028673,*JAMES HUNTER (OUTFITTERS) LTD,107440,1,246.45,CLOTHING,06/02/14,392.19
800028673,*JAMES HUNTER (OUTFITTERS) LTD,107440,2,145.74,CLOTHING,06/02/14,
800028674,*JAMES HUNTER (OUTFITTERS) LTD,107441,1,362.23,CLOTHING,06/02/14,362.23
310114F,BT GLOBAL SERVICES============,1128991,1,541.66,TELECOMMUNICATIONS,06/02/14,541.66
140546,THAMES WATER UTILITIES LTD====,13752-86795N,1,380.08,WATER & SEWERAGE RATES,06/02/14,380.08
040214F,CITYFLEET NETWORKS LTD,137879,1,"1,253.34",PUBLIC TRANSPORT,06/02/14,"1,253.34"
902373,"ACCELLION, INC.===============",14030080,1,"4,000.00",MAINTENANCE & SUPPORT,06/02/14,"5,560.00"
902373,"ACCELLION, INC.===============",14030080,2,"1,560.00",MAINTENANCE & SUPPORT,06/02/14,
140546,THAMES WATER UTILITIES LTD====,1560420001X,1,745.40,WATER & SEWERAGE RATES,06/02/14,745.40
310114G,DRON & WRIGHT=================,16871,1,"6,415.00",PROFESSIONAL SERVICES,06/02/14,"6,415.00"
310114G,BEAUMONT CONSTRUCTION SERVICES,1715,1,"2,600.00",STRATEGIC (NON CYCLICAL),06/02/14,"2,600.00"
310114F,COMMUNITIES & LOCAL GOVERNMENT,1800019510,1,"8,024.10",MAINTENANCE & SUPPORT,06/02/14,"116,258.75"
310114F,COMMUNITIES & LOCAL GOVERNMENT,1800019510,2,"108,234.65",MAINTENANCE & SUPPORT,06/02/14,
300114G,B NOKES CONTRACTS LTD,2034,1,492.00,STRATEGIC (NON CYCLICAL),06/02/14,"4,920.00"
300114G,B NOKES CONTRACTS LTD,2034,2,492.00,STRATEGIC (NON CYCLICAL),06/02/14,
300114G,B NOKES CONTRACTS LTD,2034,3,492.00,STRATEGIC (NON CYCLICAL),06/02/14,
300114G,B NOKES CONTRACTS LTD,2034,4,492.00,STRATEGIC (NON CYCLICAL),06/02/14,
300114G,B NOKES CONTRACTS LTD,2034,5,492.00,STRATEGIC (NON CYCLICAL),06/02/14,
300114G,B NOKES CONTRACTS LTD,2034,6,492.00,STRATEGIC (NON CYCLICAL),06/02/14,
300114G,B NOKES CONTRACTS LTD,2034,7,492.00,STRATEGIC (NON CYCLICAL),06/02/14,
300114G,B NOKES CONTRACTS LTD,2034,8,492.00,STRATEGIC (NON CYCLICAL),06/02/14,
300114G,B NOKES CONTRACTS LTD,2034,9,492.00,STRATEGIC (NON CYCLICAL),06/02/14,
300114G,B NOKES CONTRACTS LTD,2034,10,492.00,STRATEGIC (NON CYCLICAL),06/02/14,
300114G,B NOKES CONTRACTS LTD,2047,1,"1,426.75",STRATEGIC (NON CYCLICAL),06/02/14,"1,426.75"
300114G,B NOKES CONTRACTS LTD,2048,1,"3,177.50",STRATEGIC (NON CYCLICAL),06/02/14,"3,177.50"
300114G,B NOKES CONTRACTS LTD,2049,1,880.00,STRATEGIC (NON CYCLICAL),06/02/14,880.00
300114G,B NOKES CONTRACTS LTD,2050,1,522.25,FIXTURES & FITTINGS,06/02/14,522.25
300114G,B NOKES CONTRACTS LTD,2051,1,"1,461.00",STRATEGIC (NON CYCLICAL),06/02/14,"1,461.00"
140547,MISS BO-EUN JUNG==============,233362,1,"1,120.00",PROFESSIONAL FEES ENFORCEMENT,06/02/14,"1,120.00"
030214C,BRISTOL UNIFORMS LTD==========,243207,1,"6,559.18",CLOTHING,06/02/14,"9,169.13"
030214C,BRISTOL UNIFORMS LTD==========,243207,2,"1,706.71",CLOTHING,06/02/14,
030214C,BRISTOL UNIFORMS LTD==========,243207,3,903.24,CLOTHING,06/02/14,
040214F,BRISTOL UNIFORMS LTD==========,246816,1,748.42,CLOTHING,06/02/14,748.42
040214F,BRISTOL UNIFORMS LTD==========,246817,1,"1,832.27",CLOTHING,06/02/14,"1,832.27"
040214F,BRISTOL UNIFORMS LTD==========,246818,1,"197,575.56",CLOTHING,06/02/14,"197,575.56"
300114G,STORM TECHNOLOGIES============,256306,1,"2,100.00",ACQUISITIONS,06/02/14,"2,100.00"
040214F,MACE LIMITED,26915/0114605,1,262.94,PROF FEES-MISCELLANEOUS,06/02/14,262.94
040214F,MACE LIMITED,26915/1113456,1,"14,585.00",STRATEGIC (NON CYCLICAL),06/02/14,"14,585.00"
230114C,RS COMPONENTS LTD=============,275155728,1,663.60,RADIO,06/02/14,716.34
230114C,RS COMPONENTS LTD=============,275155728,2,52.74,RADIO,06/02/14,
280114E,EVOLUTION ENVIRONMENTAL LTD,2974,1,260.00,ASBESTOS,06/02/14,260.00
310114C,BRISTOL UNIFORMS LTD==========,3106666,1,46.88,CLOTHING,06/02/14,398.48
310114C,BRISTOL UNIFORMS LTD==========,3106666,2,23.44,CLOTHING,06/02/14,
310114C,BRISTOL UNIFORMS LTD==========,3106666,3,46.88,CLOTHING,06/02/14,
310114C,BRISTOL UNIFORMS LTD==========,3106666,4,46.88,CLOTHING,06/02/14,
310114C,BRISTOL UNIFORMS LTD==========,3106666,5,46.88,CLOTHING,06/02/14,
310114C,BRISTOL UNIFORMS LTD==========,3106666,6,46.88,CLOTHING,06/02/14,
310114C,BRISTOL UNIFORMS LTD==========,3106666,7,46.88,CLOTHING,06/02/14,
310114C,BRISTOL UNIFORMS LTD==========,3106666,8,46.88,CLOTHING,06/02/14,
310114C,BRISTOL UNIFORMS LTD==========,3106666,9,46.88,CLOTHING,06/02/14,
280114E,L B OF SUTTON=================,3183681290,1,280.00,CRB CHECKS,06/02/14,280.00
140546,THAMES WATER UTILITIES LTD====,3251898471A,1,"1,053.10",WATER & SEWERAGE RATES,06/02/14,"1,053.10"
310114G,PRESTIGE PROJECTS LTD,3294,1,"1,512.00",OPERATIONAL EQUIP-PURCHASE,06/02/14,"1,512.00"
310114G,HAMPSHIRE FIRE AND RESCUE SERV,3630005010,1,"13,256.00",USAR DOG GRANT,06/02/14,"13,256.00"
140545,REACTIVE ROOFING (UK) LIMITED,3637,1,942.00,STRATEGIC (NON CYCLICAL),06/02/14,"2,916.00"
140545,REACTIVE ROOFING (UK) LIMITED,3637,2,"1,974.00",STRATEGIC (NON CYCLICAL),06/02/14,
140545,REACTIVE ROOFING (UK) LIMITED,3640,1,"2,105.00",STRATEGIC (NON CYCLICAL),06/02/14,"3,565.00"
140545,REACTIVE ROOFING (UK) LIMITED,3640,2,628.00,STRATEGIC (NON CYCLICAL),06/02/14,
140545,REACTIVE ROOFING (UK) LIMITED,3640,3,518.00,STRATEGIC (NON CYCLICAL),06/02/14,
140545,REACTIVE ROOFING (UK) LIMITED,3640,4,314.00,STRATEGIC (NON CYCLICAL),06/02/14,
310114G,THE HEIGHTEC GROUP LTD========,37774,1,39.75,OPERATIONAL EQUIP-PURCHASE,06/02/14,"2,842.62"
310114G,THE HEIGHTEC GROUP LTD========,37774,2,313.13,OPERATIONAL EQUIP-PURCHASE,06/02/14,
310114G,THE HEIGHTEC GROUP LTD========,37774,3,218.70,OPERATIONAL EQUIP-PURCHASE,06/02/14,
310114G,THE HEIGHTEC GROUP LTD========,37774,4,362.18,OPERATIONAL EQUIP-PURCHASE,06/02/14,
310114G,THE HEIGHTEC GROUP LTD========,37774,5,552.48,OPERATIONAL EQUIP-PURCHASE,06/02/14,
310114G,THE HEIGHTEC GROUP LTD========,37774,6,"1,356.38",OPERATIONAL EQUIP-PURCHASE,06/02/14,
140546,FOCUS & VISION TECHNOLOGY LTD,38353,1,793.38,MEDICAL EXPENSES CLAIMS,06/02/14,793.38
310114F,COMPUTACENTRE================,3880006584,1,"3,277.50",ACQUISITIONS,06/02/14,"3,277.50"
140546,THAMES WATER UTILITIES LTD====,3999296402Z,1,492.40,WATER & SEWERAGE RATES,06/02/14,492.40
