 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
271113C,REGENT OFFICE CARE LTD========,10124,8,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,9,158.70,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,10,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,11,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,12,158.70,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,13,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,14,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,15,222.18,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,16,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,17,158.70,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,18,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,19,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,20,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,21,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,22,158.70,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,23,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,24,158.70,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,25,158.70,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,26,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,27,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,28,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,29,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,30,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,31,158.70,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,32,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,33,174.57,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,34,158.70,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,35,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,36,158.70,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,37,158.70,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,38,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,39,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,40,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,41,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,42,158.70,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,43,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,44,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,45,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,46,190.44,STRATEGIC (CYCLICAL),02/12/13,
271113C,REGENT OFFICE CARE LTD========,10124,47,158.70,STRATEGIC (CYCLICAL),02/12/13,
800026242,*GET YOURSELF NOTICED LTD,10182,1,305.00,PUBLIC RELATIONS,02/12/13,305.00
800026241,*GET YOURSELF NOTICED LTD,10309,1,"1,288.00",PUBLIC RELATIONS,02/12/13,"1,288.00"
800026527,*JAMES HUNTER (OUTFITTERS) LTD,107357,1,350.66,CLOTHING,02/12/13,350.66
261113D,INFOR (UNITED KINGDOM) LIMITED,11307312-GB04G,1,"1,150.00",MAINTENANCE & SUPPORT,02/12/13,"1,686.66"
261113D,INFOR (UNITED KINGDOM) LIMITED,11307312-GB04G,2,536.66,MAINTENANCE & SUPPORT,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119012,1,300.00,GROUNDS MAINTENANCE,02/12/13,775.00
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119012,2,325.00,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119012,3,150.00,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,1,237.50,GROUNDS MAINTENANCE,02/12/13,"4,055.00"
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,2,287.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,3,287.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,4,237.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,5,50.00,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,6,137.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,7,412.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,8,287.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,9,287.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,10,287.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,11,287.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,12,287.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,13,50.00,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,14,175.00,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,15,412.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,16,150.00,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119013,17,180.00,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,1,150.00,GROUNDS MAINTENANCE,02/12/13,"2,450.00"
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,2,137.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,3,137.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,4,137.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,5,137.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,6,137.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,7,137.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,8,137.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,9,175.00,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,10,62.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,11,87.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,12,187.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,13,37.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,14,312.50,GROUNDS MAINTENANCE,02/12/13,
271113C,VISTA LANDSCAPE MANAGEMENT LTD,119014,15,475.00,GROUNDS MAINTENANCE,02/12/13,
281113F,SIGN GRAPHIC DESIGN,127/745,1,650.00,DAY TO DAY MINOR IMPS,02/12/13,650.00
140470,MR JAMES TODD=================,171764A,1,"2,670.00",COUNSELS FEES,02/12/13,"2,670.00"
140470,MR PARISHIL PATEL,181864PATEL,1,"1,890.00",COUNSELS FEES,02/12/13,"1,890.00"
251113C,HILTON CARDIFF,211113,1,958.33,PROFESSIONAL DEVELOPMENT,02/12/13,958.33
271113C,AUTOGLASS LIMITED=============,22316311,1,546.20,WINDSCREEN & TYRE CHARGES,02/12/13,546.20
271113C,CARPETS & FLOOR COVERS DIRECT=,2320,1,674.30,FIXTURES & FITTINGS,02/12/13,674.30
271113C,CARPETS & FLOOR COVERS DIRECT=,2321,1,510.50,FIXTURES & FITTINGS,02/12/13,510.50
271113C,BRISTOL UNIFORMS LTD==========,236286,1,725.99,CLOTHING,02/12/13,725.99
271113C,BRISTOL UNIFORMS LTD==========,236287,1,"1,784.10",CLOTHING,02/12/13,"1,784.10"
271113C,BRISTOL UNIFORMS LTD==========,236288,1,"192,411.72",CLOTHING,02/12/13,"192,411.72"
271113C,CHILLISAUCE LTD,26000,1,937.50,PROFESSIONAL DEVELOPMENT,02/12/13,937.50
800026502,ADECCO UK LIMITED=============,26612117,1,"1,105.30",FRS STAFF AGENCY,02/12/13,"1,105.30"
800026503,ADECCO UK LIMITED=============,26612118,1,"1,375.11",FRS STAFF AGENCY,02/12/13,"1,375.11"
800026504,ADECCO UK LIMITED=============,26612119,1,439.60,FRS STAFF AGENCY,02/12/13,439.60
800026505,ADECCO UK LIMITED=============,26612120,1,"2,500.00",FRS STAFF AGENCY,02/12/13,"2,500.00"
800026506,ADECCO UK LIMITED=============,26612121,1,475.72,FRS STAFF AGENCY,02/12/13,475.72
800026507,ADECCO UK LIMITED=============,26612122,1,594.65,FRS STAFF AGENCY,02/12/13,594.65
800026508,ADECCO UK LIMITED=============,26612123,1,356.79,FRS STAFF AGENCY,02/12/13,356.79
800026511,ADECCO UK LIMITED=============,26612125,1,439.60,FRS STAFF AGENCY,02/12/13,439.60
800026512,ADECCO UK LIMITED=============,26612126,1,356.79,FRS STAFF AGENCY,02/12/13,356.79
800026513,ADECCO UK LIMITED=============,26612127,1,"1,949.85",FRS STAFF AGENCY,02/12/13,"1,949.85"
800026514,ADECCO UK LIMITED=============,26612128,1,543.68,FRS STAFF AGENCY,02/12/13,543.68
800026515,ADECCO UK LIMITED=============,26612129,1,945.42,FRS STAFF AGENCY,02/12/13,945.42
800026516,ADECCO UK LIMITED=============,26612130,1,"1,450.89",FRS STAFF AGENCY,02/12/13,"1,450.89"
800026517,ADECCO UK LIMITED=============,26612131,1,263.76,FRS STAFF AGENCY,02/12/13,263.76
800026518,ADECCO UK LIMITED=============,26612132,1,"1,686.30",FRS STAFF AGENCY,02/12/13,"1,686.30"
800026519,ADECCO UK LIMITED=============,26612133,1,594.65,FRS STAFF AGENCY,02/12/13,594.65
800026530,ADECCO UK LIMITED=============,26612134,1,866.95,FRS STAFF AGENCY,02/12/13,866.95
800026520,ADECCO UK LIMITED=============,26612136,1,439.60,FRS STAFF AGENCY,02/12/13,439.60
800026521,ADECCO UK LIMITED=============,26612137,1,994.50,FRS STAFF AGENCY,02/12/13,994.50
800026529,ADECCO UK LIMITED=============,26615457,1,710.50,CONSULTANTS,02/12/13,710.50
271113C,CHANGING YOUNG MINDS,271113,1,300.00,PROFESSIONAL DEVELOPMENT,02/12/13,300.00
140469,FOCUS & VISION TECHNOLOGY LTD,37414,1,420.26,MEDICAL EXPENSES,02/12/13,420.26
140469,FOCUS & VISION TECHNOLOGY LTD,37443,1,921.70,MEDICAL EXPENSES,02/12/13,921.70
140469,THAMES WATER UTILITIES LTD====,3772999268D,1,478.68,WATER & SEWERAGE RATES,02/12/13,478.68
151113D,COMPUTACENTRE================,3805206695,1,530.90,ACQUISITIONS,02/12/13,530.90
140470,THOMSON REUTERS PROFESSIONAL,4500407344,1,381.94,BOOKS & JOURNALS,02/12/13,779.00
140470,THOMSON REUTERS PROFESSIONAL,4500407344,2,397.06,BOOKS & JOURNALS,02/12/13,
201113D,GRAHAM MALTBY,48,1,"3,000.00",CONSULTANTS,02/12/13,"3,173.81"
201113D,GRAHAM MALTBY,48,2,173.81,CONSULTANTS,02/12/13,
281113F,R J HOLLAND LTD===============,4834,1,"8,955.00",STRATEGIC (NON CYCLICAL),02/12/13,"9,885.00"
281113F,R J HOLLAND LTD===============,4834,2,930.00,STRATEGIC (NON CYCLICAL),02/12/13,
261113D,TOYOTA MATERIAL HANDLING UK LT,610081989,1,909.99,PURCHASE,02/12/13,909.99
271113C,SWETS,6700309295,1,"1,477.98",BOOKS & JOURNALS,02/12/13,"1,477.98"
281113F,THE HAY GROUP MANAGEMENT LTD==,835-3742,1,550.00,CONSULTANTS,02/12/13,550.00
281113F,THE HAY GROUP MANAGEMENT LTD==,835-3743,1,850.00,CONSULTANTS,02/12/13,850.00
140470,MS JEMMA LEE,88616,1,750.00,COUNSELS FEES,02/12/13,750.00
151113D,CAPITA SECURE INFO SOLUTIONS,93268647,1,836.19,CONSULTANTS,02/12/13,836.19
140469,THAMES WATER UTILITIES LTD====,9406020576J,1,318.30,WATER & SEWERAGE RATES,02/12/13,318.30
140469,THAMES WATER UTILITIES LTD====,95240-85193Z,1,"1,458.36",WATER & SEWERAGE RATES,02/12/13,"1,458.36"
221113G,TNT UK LIMITED================,9572736,1,648.00,POSTAL SERVICES,02/12/13,648.00
261113D,CAPITAL CAPTURE LTD===========,9936,1,"4,603.20",MAINTENANCE & SUPPORT,02/12/13,"11,548.20"
261113D,CAPITAL CAPTURE LTD===========,9936,2,"2,700.00",MAINTENANCE & SUPPORT,02/12/13,
261113D,CAPITAL CAPTURE LTD===========,9936,3,800.00,MAINTENANCE & SUPPORT,02/12/13,
261113D,CAPITAL CAPTURE LTD===========,9936,4,"3,445.00",MAINTENANCE & SUPPORT,02/12/13,
140470,MISS REBECCA THOMAS===========,99746,1,"1,150.00",COUNSELS FEES,02/12/13,"1,150.00"
261113D,THAMES WATER UTILITIES LTD====,CBA1313133,1,"1,120.00",CURRENT HYDRANT COSTS,02/12/13,"1,120.00"
261113D,VIP===========================,INV-46243,1,273.95,GENERAL CONSUMABLES,02/12/13,273.95
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,1,385.35,STRATEGIC (CYCLICAL),02/12/13,"6,936.30"
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,2,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,3,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,4,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,5,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,6,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,7,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,8,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,9,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,10,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,11,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,12,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,13,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,14,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,15,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,16,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,17,385.35,STRATEGIC (CYCLICAL),02/12/13,
251113G,BALFOUR BEATTY WORKPLACE LTD,M124773,18,385.35,STRATEGIC (CYCLICAL),02/12/13,
221113C,BALFOUR BEATTY WORKPLACE LTD,M124774,1,"1,272.03",STRATEGIC (CYCLICAL),02/12/13,"1,272.03"
191113C,HUNTER LODGE==================,S-015042,1,500.00,ADVERTISING,02/12/13,500.00
271113C,BERENDSEN UK LTD,SN1499726,1,"9,856.88",LAUNDRY,02/12/13,"9,856.88"
800026233,*XMA LTD,U281432,1,365.15,STATIONERY CONSUMABLES,02/12/13,365.15
800026238,*XMA LTD,U281602,1,67.40,STATIONERY CONSUMABLES,02/12/13,283.74
800026238,*XMA LTD,U281602,2,54.55,STATIONERY CONSUMABLES,02/12/13,
800026238,*XMA LTD,U281602,3,51.23,STATIONERY CONSUMABLES,02/12/13,
800026238,*XMA LTD,U281602,4,55.28,STATIONERY CONSUMABLES,02/12/13,
800026238,*XMA LTD,U281602,5,55.28,STATIONERY CONSUMABLES,02/12/13,
261113D,BRITISH TELECOM===============,VP71178070M19601QR,1,"3,529.34",CALL CHARGES,02/12/13,"90,167.59"
261113D,BRITISH TELECOM===============,VP71178070M19601QR,2,"86,638.25",TELECOMMUNICATIONS,02/12/13,
140474,M & M MEDICAL REPORTS,8298FC,1,"3,312.90",DOCTORS/MEDICAL FEES,03/12/13,"3,312.90"
140474,THE LAW SOCIETY===============,LEXCELA,1,300.00,PROFESSIONAL FEES GENERAL,03/12/13,300.00
291113G,GOVNET COMMUNICATIONS=========,0000060581,1,537.00,PROFESSIONAL DEVELOPMENT,05/12/13,537.00
291113G,ENTEL UK LTD==================,0000130878,1,53.33,RADIO,05/12/13,290.74
291113G,ENTEL UK LTD==================,0000130878,2,48.63,RADIO,05/12/13,
291113G,ENTEL UK LTD==================,0000130878,3,38.00,RADIO,05/12/13,
291113G,ENTEL UK LTD==================,0000130878,4,58.60,RADIO,05/12/13,
291113G,ENTEL UK LTD==================,0000130878,5,36.43,RADIO,05/12/13,
291113G,ENTEL UK LTD==================,0000130878,6,46.75,RADIO,05/12/13,
291113G,ENTEL UK LTD==================,0000130878,7,9.00,RADIO,05/12/13,
291113G,TURNER & TOWNSEND PROJECT MNGT,000541117,1,"10,645.00",PROF FEES-MISCELLANEOUS,05/12/13,"10,645.00"
181113C,GEORGE JONES & SON LTD========,036661,1,"15,321.03",STRATEGIC (NON CYCLICAL),05/12/13,"15,321.03"
251113C,HAYS ACCOUNTANCY & FINANCE====,1003769528,1,696.00,FRS STAFF AGENCY,05/12/13,696.00
291113G,CARILLION COMMUNICATIONS LTD==,1011911,1,485.00,TACTICAL DAY TO DAY,05/12/13,485.00
291113C,*APTCO========================,101763,1,360.00,OPERATIONAL EQUIP-PURCHASE,05/12/13,360.00
291113G,*SPRUE SAFETY PRODUCTS LTD====,1052185,1,626.00,FIRE DETECTORS,05/12/13,626.00
021213D,*SPRUE SAFETY PRODUCTS LTD====,1052197,1,"1,377.20",FIRE DETECTORS,05/12/13,"1,377.20"
291113G,INFOR (UNITED KINGDOM) LIMITED,11307307-GB04G,1,"2,140.00",MAINTENANCE & SUPPORT,05/12/13,"2,140.00"
181113G,PRESSURE SEAL SOLUTIONS LTD===,11989,1,394.32,STATIONERY CONSUMABLES,05/12/13,394.32
271113C,YOUGOV PLC,128572,1,"2,300.00",CONSULTANTS,05/12/13,"2,300.00"
021213D,ATKINS LIMITED================,13029046,1,"7,425.00",MAINTENANCE & SUPPORT,05/12/13,"8,420.00"
021213D,ATKINS LIMITED================,13029046,2,995.00,MAINTENANCE & SUPPORT,05/12/13,
291113G,PA ASSOCIATES (UK) LTD========,13082,1,"8,008.39",DEVELOPMENT  EXPENSES-CONTRACT,05/12/13,"8,008.39"
021213D,DITTON ELECTRICAL CONTRACTS LT,14106,1,"27,938.16",PURCHASES-COMPUTER/EQUIPMENT,05/12/13,"27,938.16"
291113G,UK TAPES LTD==================,148916,1,967.20,GENERAL CONSUMABLES,05/12/13,967.20
021213D,VECTOR COMMAND LTD============,1539,1,"2,800.00",ACQUISITIONS,05/12/13,"2,800.00"
021213D,TIGER MAINTENANCE LTD=========,16567,1,"6,698.13",MAINTENANCE & SUPPORT,05/12/13,"6,698.13"
021213D,ENERGY AUDITING AGENCY LTD====,20132162,1,499.00,PROFESSIONAL SERVICES,05/12/13,499.00
221113C,SAFEGUARD PEST CON. & ENV.LTD,211803,1,680.00,PEST CONTROL,05/12/13,680.00
221113C,SAFEGUARD PEST CON. & ENV.LTD,211810,1,550.00,PEST CONTROL,05/12/13,550.00
140474,MISS BO-EUN JUNG==============,231867*,1,630.00,PROFESSIONAL FEES ENFORCEMENT,05/12/13,630.00
800026531,ADECCO UK LIMITED=============,26612135,1,866.95,FRS STAFF AGENCY,05/12/13,866.95
140472,THAMES WATER UTILITIES LTD====,2963180521=,1,354.97,WATER & SEWERAGE RATES,05/12/13,354.97
291113G,HANDS FREE COMPUTING LTD======,30406,1,345.00,ACQUISITIONS,05/12/13,404.95
291113G,HANDS FREE COMPUTING LTD======,30406,2,59.95,ACQUISITIONS,05/12/13,
021213D,SPECTRUM======================,3203,1,650.00,SPECIALIST EQUIPMENT,05/12/13,650.00
191113C,COMPUTACENTRE================,3805211387,1,777.80,ACQUISITIONS,05/12/13,777.80
291113G,ROWAN O'DUFFY=================,4031113,1,523.00,PROFESSIONAL SERVICES,05/12/13,523.00
291113G,AUDIT COMMISSION==============,4043866,1,500.00,EXTERNAL AUDIT,05/12/13,500.00
291113G,AUDIT COMMISSION==============,4044901,1,500.00,EXTERNAL AUDIT,05/12/13,500.00
140472,THAMES WATER UTILITIES LTD====,4133578144M,1,292.90,WATER & SEWERAGE RATES,05/12/13,292.90
291113G,WILLMOTT DIXON CONSTRUCTION,442425,1,"172,497.69",DEVELOPMENT  EXPENSES-CONTRACT,05/12/13,"172,497.69"
021213D,SPORTSAFE UK LTD==============,451283,1,145.00,GYM EQUIPMENT,05/12/13,547.14
021213D,SPORTSAFE UK LTD==============,451283,2,207.76,GYM EQUIPMENT,05/12/13,
021213D,SPORTSAFE UK LTD==============,451283,3,73.94,GYM EQUIPMENT,05/12/13,
021213D,SPORTSAFE UK LTD==============,451283,4,51.44,GYM EQUIPMENT,05/12/13,
021213D,SPORTSAFE UK LTD==============,451283,5,69.00,GYM EQUIPMENT,05/12/13,
291113C,R J HOLLAND LTD===============,4842,1,797.00,STRATEGIC (NON CYCLICAL),05/12/13,797.00
291113C,R J HOLLAND LTD===============,4843,1,897.00,STRATEGIC (NON CYCLICAL),05/12/13,897.00
291113C,R J HOLLAND LTD===============,4844,1,"2,370.00",STRATEGIC (NON CYCLICAL),05/12/13,"2,370.00"
291113C,R J HOLLAND LTD===============,4845,1,"2,196.00",STRATEGIC (NON CYCLICAL),05/12/13,"2,196.00"
800026297,*GREENHAM TRADING LTD=========,5619076,1,6.72,HYGIENE,05/12/13,350.89
800026297,*GREENHAM TRADING LTD=========,5619076,2,16.86,HYGIENE,05/12/13,
800026297,*GREENHAM TRADING LTD=========,5619076,3,34.80,HYGIENE,05/12/13,
800026297,*GREENHAM TRADING LTD=========,5619076,4,4.62,HYGIENE,05/12/13,
800026297,*GREENHAM TRADING LTD=========,5619076,5,3.90,HYGIENE,05/12/13,
800026297,*GREENHAM TRADING LTD=========,5619076,6,9.78,HYGIENE,05/12/13,
800026297,*GREENHAM TRADING LTD=========,5619076,7,3.80,HYGIENE,05/12/13,
800026297,*GREENHAM TRADING LTD=========,5619076,8,46.50,HYGIENE,05/12/13,
800026297,*GREENHAM TRADING LTD=========,5619076,9,41.10,HYGIENE,05/12/13,
800026297,*GREENHAM TRADING LTD=========,5619076,10,10.70,HYGIENE,05/12/13,
800026297,*GREENHAM TRADING LTD=========,5619076,11,40.75,HYGIENE,05/12/13,
800026297,*GREENHAM TRADING LTD=========,5619076,12,12.40,HYGIENE,05/12/13,
800026297,*GREENHAM TRADING LTD=========,5619076,13,12.40,HYGIENE,05/12/13,
800026297,*GREENHAM TRADING LTD=========,5619076,14,2.52,HYGIENE,05/12/13,
