 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,99,182.09,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,100,125.43,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,101,70.67,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,102,70.33,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,103,46.02,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,104,122.80,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,105,101.33,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,106,163.71,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,107,364.49,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,108,87.14,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,109,59.42,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,110,103.75,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,111,56.67,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,112,539.10,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,113,123.64,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,114,84.92,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,115,144.53,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,116,41.67,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,117,66.22,FUEL,01/12/11,
281111A,ALLSTAR BUSINESS SOLUTIONS LTD,1017202825,118,124.99,FUEL,01/12/11,
139427,MISS NATASHA JOFFE============,106339*,1,600.00,COUNSELS FEES,01/12/11,600.00
221111A,BOLT AND HEEKS LTD.===========,10643,1,"1,762.03",DEVELOPMENT EXP - CONTRACTOR,01/12/11,"1,762.03"
281111A,PA ASSOCIATES (UK) LTD========,11111502,1,730.00,STRATEGIC (NON CYCLICAL),01/12/11,"8,720.25"
281111A,PA ASSOCIATES (UK) LTD========,11111502,2,730.00,STRATEGIC (NON CYCLICAL),01/12/11,
281111A,PA ASSOCIATES (UK) LTD========,11111502,3,730.00,STRATEGIC (NON CYCLICAL),01/12/11,
281111A,PA ASSOCIATES (UK) LTD========,11111502,4,730.00,STRATEGIC (NON CYCLICAL),01/12/11,
281111A,PA ASSOCIATES (UK) LTD========,11111502,5,730.00,STRATEGIC (NON CYCLICAL),01/12/11,
281111A,PA ASSOCIATES (UK) LTD========,11111502,6,730.00,STRATEGIC (NON CYCLICAL),01/12/11,
281111A,PA ASSOCIATES (UK) LTD========,11111502,7,730.00,STRATEGIC (NON CYCLICAL),01/12/11,
281111A,PA ASSOCIATES (UK) LTD========,11111502,8,730.00,STRATEGIC (NON CYCLICAL),01/12/11,
281111A,PA ASSOCIATES (UK) LTD========,11111502,9,730.00,STRATEGIC (NON CYCLICAL),01/12/11,
281111A,PA ASSOCIATES (UK) LTD========,11111502,10,730.00,STRATEGIC (NON CYCLICAL),01/12/11,
281111A,PA ASSOCIATES (UK) LTD========,11111502,11,730.00,STRATEGIC (NON CYCLICAL),01/12/11,
281111A,PA ASSOCIATES (UK) LTD========,11111502,12,690.25,STRATEGIC (NON CYCLICAL),01/12/11,
251111C,PA ASSOCIATES (UK) LTD========,11111503,1,"21,926.00",DEVELOPMENT EXP - CONTRACTORS,01/12/11,"23,499.62"
251111C,PA ASSOCIATES (UK) LTD========,11111503,2,"1,573.62",DEVELOPMENT EXP - CONTRACTORS,01/12/11,
139425,B NOKES CONTRACTS LTD,1313,1,"3,360.00",STRATEGIC (NON CYCLICAL),01/12/11,"7,022.00"
139425,B NOKES CONTRACTS LTD,1313,2,"3,662.00",STRATEGIC (NON CYCLICAL),01/12/11,
139425,B NOKES CONTRACTS LTD,1316,1,"1,256.50",STRATEGIC (NON CYCLICAL),01/12/11,"2,768.50"
139425,B NOKES CONTRACTS LTD,1316,2,"1,512.00",STRATEGIC (NON CYCLICAL),01/12/11,
241111C,GP CONTRACTS==================,14193,1,705.00,PURCHASE - FURNITURE,01/12/11,705.00
281111A,THE STATIONERY OFFICE LTD=====,14725541,1,593.75,BOOKS & JOURNALS,01/12/11,593.75
241111C,AIRSERVICES(UK)===============,15140,1,832.00,REPAIR & MAINTENANCE,01/12/11,"1,196.00"
241111C,AIRSERVICES(UK)===============,15140,2,260.00,REPAIR & MAINTENANCE,01/12/11,
241111C,AIRSERVICES(UK)===============,15140,3,13.00,REPAIR & MAINTENANCE,01/12/11,
241111C,AIRSERVICES(UK)===============,15140,4,52.00,REPAIR & MAINTENANCE,01/12/11,
241111C,AIRSERVICES(UK)===============,15140,5,26.00,REPAIR & MAINTENANCE,01/12/11,
241111C,AIRSERVICES(UK)===============,15140,6,13.00,REPAIR & MAINTENANCE,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,1,448.21,PROFESSIONAL FEES - MISC,01/12/11,"7,806.23"
241111C,GRADIENT CONSULTANTS LLP======,1635,2,52.74,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,3,61.96,PROFESSIONAL FEES - MISC,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,4,709.23,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,5,334.86,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,6,445.59,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,7,290.02,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,8,537.87,PROFESSIONAL FEES - MISC,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,9,52.74,PROFESSIONAL FEES - MISC,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,10,61.96,PROFESSIONAL FEES - MISC,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,11,330.23,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,12,315.07,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,13,290.02,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,14,52.74,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,15,129.19,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,16,290.02,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,17,812.06,PROFESSIONAL FEES - MISC,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,18,290.02,PROFESSIONAL FEES - MISC,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,19,290.02,PROFESSIONAL FEES - MISC,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,20,129.19,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,21,61.96,PROFESSIONAL FEES - MISC,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,22,290.02,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,23,573.13,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,24,61.96,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,25,425.37,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,26,242.57,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
241111C,GRADIENT CONSULTANTS LLP======,1635,27,227.48,DEVELOPMENT EXP - CONTRACTORS,01/12/11,
139425,REACTIVE ROOFING (UK) LIMITED,1990,1,400.00,STRATEGIC (CYCLICAL),01/12/11,550.00
139425,REACTIVE ROOFING (UK) LIMITED,1990,2,150.00,STRATEGIC (CYCLICAL),01/12/11,
161111C,ISTA ENERGY SOLUTIONS LTD,20370,1,"2,640.00",PROFESSIONAL SERVICES,01/12/11,"2,640.00"
251111C,ASBESTOS FIRST================,20883/R11623,1,"1,237.50",DEVELOPMENT EXP - CONTRACTORS,01/12/11,"1,237.50"
241111C,FIRE SERVICES YOUTH TRAIN.ASS.,2111/BTEC,1,577.60,TRAINING & CONFERENCES,01/12/11,577.60
281111A,ARKAS LIMITED=================,21485,1,840.00,STRATEGIC (NON CYCLICAL),01/12/11,840.00
251111C,ARKAS LIMITED=================,21486,1,"1,352.00",STRATEGIC (NON CYCLICAL),01/12/11,"1,352.00"
251111C,ARKAS LIMITED=================,21487,1,189.00,STRATEGIC (CYCLICAL),01/12/11,"8,189.00"
251111C,ARKAS LIMITED=================,21487,2,118.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,3,"1,394.00",STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,4,346.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,5,106.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,6,184.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,7,159.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,8,219.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,9,187.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,10,310.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,11,329.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,12,752.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,13,418.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,14,183.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,15,516.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,16,216.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,17,309.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,18,459.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,19,188.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,20,509.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,21,95.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,22,362.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,23,326.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21487,24,315.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,1,416.00,STRATEGIC (CYCLICAL),01/12/11,"5,162.00"
251111C,ARKAS LIMITED=================,21488,2,189.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,3,297.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,4,297.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,5,351.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,6,187.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,7,95.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,8,181.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,9,752.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,10,163.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,11,95.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,12,821.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,13,197.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,14,274.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,15,752.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21488,16,95.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,1,106.00,STRATEGIC (CYCLICAL),01/12/11,"6,439.00"
251111C,ARKAS LIMITED=================,21489,2,397.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,3,189.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,4,197.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,5,151.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,6,387.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,7,197.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,8,181.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,9,310.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,10,752.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,11,351.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,12,181.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,13,"1,085.00",STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,14,89.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,15,362.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,16,752.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21489,17,752.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21490,1,72.00,STRATEGIC (CYCLICAL),01/12/11,"6,341.00"
251111C,ARKAS LIMITED=================,21490,2,86.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21490,3,"6,016.00",STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21490,4,95.00,STRATEGIC (CYCLICAL),01/12/11,
251111C,ARKAS LIMITED=================,21490,5,72.00,STRATEGIC (CYCLICAL),01/12/11,
241111C,L B OF RICHMOND===============,2203041956,1,"1,500.00",COMMUNITY RELATIONS,01/12/11,"1,500.00"
161111C,THE UTILITIES EXCHANGE LTD====,2241,1,"2,243.75",PROFESSIONAL SERVICES,01/12/11,"2,243.75"
161111C,THE UTILITIES EXCHANGE LTD====,2242,1,"2,243.75",PROFESSIONAL SERVICES,01/12/11,"2,243.75"
800006076,ADECCO UK LIMITED=============,25790015,1,831.22,FRS STAFF AGENCY,01/12/11,831.22
800005970,ADECCO UK LIMITED=============,25809297,1,"1,478.25",FRS STAFF AGENCY,01/12/11,"1,478.25"
800005667,ADECCO UK LIMITED=============,25811951,1,"1,656.80",FRS STAFF AGENCY,01/12/11,"1,656.80"
800005668,ADECCO UK LIMITED=============,25811952,1,946.75,FRS STAFF AGENCY,01/12/11,946.75
800005730,ADECCO UK LIMITED=============,25815476,1,"1,136.10",FRS STAFF AGENCY,01/12/11,"1,136.10"
800005907,ADECCO UK LIMITED=============,25818456,1,"1,656.80",FRS STAFF AGENCY,01/12/11,"1,656.80"
800005908,ADECCO UK LIMITED=============,25818457,1,946.75,FRS STAFF AGENCY,01/12/11,946.75
800005911,ADECCO UK LIMITED=============,25818460,1,946.75,FRS STAFF AGENCY,01/12/11,946.75
800005913,ADECCO UK LIMITED=============,25818462,1,"2,463.75",FRS STAFF AGENCY,01/12/11,"2,463.75"
800005914,ADECCO UK LIMITED=============,25818463,1,741.60,FRS STAFF AGENCY,01/12/11,741.60
800005918,ADECCO UK LIMITED=============,25818467,1,530.95,FRS STAFF AGENCY,01/12/11,530.95
