 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
260612C,REGENT OFFICE CARE LTD========,0036682,30,157.50,STRATEGIC (CYCLICAL),02/07/12,
260612C,REGENT OFFICE CARE LTD========,0036682,31,189.00,STRATEGIC (CYCLICAL),02/07/12,
260612C,REGENT OFFICE CARE LTD========,0036682,32,157.50,STRATEGIC (CYCLICAL),02/07/12,
260612C,REGENT OFFICE CARE LTD========,0036682,33,157.50,STRATEGIC (CYCLICAL),02/07/12,
260612C,AEROFLEX INTERNATIONAL========,00708927,1,224.00,RADIO,02/07/12,592.26
260612C,AEROFLEX INTERNATIONAL========,00708927,2,368.26,RADIO,02/07/12,
139732,CORONA ENERGY RETAIL 4 LTD,07230393,1,658.45,GAS,02/07/12,658.45
139732,CORONA ENERGY RETAIL 4 LTD,07231692,1,861.12,GAS,02/07/12,861.12
139732,CORONA ENERGY RETAIL 4 LTD,07231697,1,895.10,GAS,02/07/12,895.10
139732,CORONA ENERGY RETAIL 4 LTD,07233406,1,937.18,GAS,02/07/12,937.18
139732,CORONA ENERGY RETAIL 4 LTD,07233600,1,696.32,GAS,02/07/12,696.32
139732,CORONA ENERGY RETAIL 4 LTD,07237637,1,663.81,GAS,02/07/12,663.81
139732,CORONA ENERGY RETAIL 4 LTD,07238486,1,"1,677.08",GAS,02/07/12,"1,677.08"
139732,CORONA ENERGY RETAIL 4 LTD,07242057,1,796.51,GAS,02/07/12,796.51
139732,CORONA ENERGY RETAIL 4 LTD,07242719,1,505.78,GAS,02/07/12,505.78
260612C,BT GLOBAL SERVICES============,0790070537,1,"1,205.54",TELECOMMUNICATIONS,02/07/12,"1,205.54"
270612C,ACORN BUSINESS SUPPLIES LTD,1/I0019386,1,520.00,OFFICE EQUIPMENT,02/07/12,520.00
210612E,HAYS ACCOUNTANCY & FINANCE====,1002212790,1,696.00,FRS STAFF AGENCY,02/07/12,696.00
210612E,HAYS ACCOUNTANCY & FINANCE====,1002212791,1,696.00,FRS STAFF AGENCY,02/07/12,696.00
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033941,1,"1,769.60",FIRE DETECTORS,02/07/12,"1,769.60"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033945,1,"1,769.60",FIRE DETECTORS,02/07/12,"1,769.60"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033947,1,"1,011.20",FIRE DETECTORS,02/07/12,"1,011.20"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033948,1,"1,011.20",FIRE DETECTORS,02/07/12,"1,011.20"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033949,1,"1,769.60",FIRE DETECTORS,02/07/12,"1,769.60"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033950,1,"1,011.20",FIRE DETECTORS,02/07/12,"1,011.20"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033951,1,"1,011.20",FIRE DETECTORS,02/07/12,"1,011.20"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033952,1,"1,769.60",FIRE DETECTORS,02/07/12,"1,769.60"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033953,1,"3,160.00",FIRE DETECTORS,02/07/12,"3,160.00"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033958,1,"1,011.20",FIRE DETECTORS,02/07/12,"1,011.20"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033959,1,"1,769.60",FIRE DETECTORS,02/07/12,"1,769.60"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033962,1,"1,011.20",FIRE DETECTORS,02/07/12,"1,011.20"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033963,1,"1,011.20",FIRE DETECTORS,02/07/12,"1,011.20"
270612C,*SPRUE SAFETY PRODUCTS LTD====,1033967,1,"1,769.60",FIRE DETECTORS,02/07/12,"1,769.60"
260612C,BT GLOBAL SERVICES============,1120910,1,541.66,TELECOMMUNICATIONS,02/07/12,541.66
260612C,SURREY BLIND & CURTAIN CO=====,13309,1,604.00,FIXTURES & FITTINGS,02/07/12,604.00
260612C,SURREY BLIND & CURTAIN CO=====,13310,1,38.00,FIXTURES & FITTINGS,02/07/12,"1,068.00"
260612C,SURREY BLIND & CURTAIN CO=====,13310,2,76.00,FIXTURES & FITTINGS,02/07/12,
260612C,SURREY BLIND & CURTAIN CO=====,13310,3,524.00,FIXTURES & FITTINGS,02/07/12,
260612C,SURREY BLIND & CURTAIN CO=====,13310,4,430.00,FIXTURES & FITTINGS,02/07/12,
270612G,UK TAPES LTD==================,143979,1,"1,233.70",GENERAL CONSUMABLES,02/07/12,"1,233.70"
280612G,AEGIS ENGINEERING LTD,15507,1,"15,283.00",OPERATIONAL EQUIP-PURCHASE,02/07/12,"18,584.50"
280612G,AEGIS ENGINEERING LTD,15507,2,"2,991.50",OPERATIONAL EQUIP-PURCHASE,02/07/12,
280612G,AEGIS ENGINEERING LTD,15507,3,310.00,OPERATIONAL EQUIP-PURCHASE,02/07/12,
280612G,AEGIS ENGINEERING LTD,15545,1,"1,972.00",OPERATIONAL EQUIP-PURCHASE,02/07/12,"2,398.00"
280612G,AEGIS ENGINEERING LTD,15545,2,386.00,OPERATIONAL EQUIP-PURCHASE,02/07/12,
280612G,AEGIS ENGINEERING LTD,15545,3,40.00,OPERATIONAL EQUIP-PURCHASE,02/07/12,
260612C,CENTRAL LEARNING SOLUTIONS====,1746,1,950.00,TRAINING & CONFERENCES,02/07/12,950.00
180612E,STORM TECHNOLOGIES============,186005,1,571.04,PROFESSIONAL FESS - MISC,02/07/12,634.04
180612E,STORM TECHNOLOGIES============,186005,2,63.00,PROFESSIONAL FESS - MISC,02/07/12,
270612C,ASBESTOS FIRST================,21401/R11673,1,"4,177.50",DEVELOPMENT EXP - CONTRACTORS,02/07/12,"4,177.50"
270612C,ASBESTOS FIRST================,21415/R11674,1,"4,377.50",DEVELOPMENT EXP - CONTRACTORS,02/07/12,"4,377.50"
260612C,ARKAS LIMITED=================,22338,1,169.85,STRATEGIC (CYCLICAL),02/07/12,733.10
260612C,ARKAS LIMITED=================,22338,2,401.75,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22338,3,161.50,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22339,1,207.34,TACTICAL DAY TO DAY,02/07/12,720.34
260612C,ARKAS LIMITED=================,22339,2,161.50,TACTICAL DAY TO DAY,02/07/12,
260612C,ARKAS LIMITED=================,22339,3,190.00,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22339,4,161.50,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22340,1,228.04,STRATEGIC (CYCLICAL),02/07/12,849.14
260612C,ARKAS LIMITED=================,22340,2,255.35,TACTICAL DAY TO DAY,02/07/12,
260612C,ARKAS LIMITED=================,22340,3,190.00,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22340,4,175.75,TACTICAL DAY TO DAY,02/07/12,
260612C,ARKAS LIMITED=================,22341,1,190.00,TACTICAL DAY TO DAY,02/07/12,"1,077.54"
260612C,ARKAS LIMITED=================,22341,2,161.50,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22341,3,507.54,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22341,4,218.50,STRATEGIC (CYCLICAL),02/07/12,
270612C,ARKAS LIMITED=================,22342,1,261.25,STRATEGIC (CYCLICAL),02/07/12,834.13
270612C,ARKAS LIMITED=================,22342,2,235.63,STRATEGIC (CYCLICAL),02/07/12,
270612C,ARKAS LIMITED=================,22342,3,175.75,STRATEGIC (CYCLICAL),02/07/12,
270612C,ARKAS LIMITED=================,22342,4,161.50,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22343,1,322.71,STRATEGIC (CYCLICAL),02/07/12,"1,640.04"
260612C,ARKAS LIMITED=================,22343,2,493.47,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22343,3,420.11,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22343,4,403.75,TACTICAL DAY TO DAY,02/07/12,
260612C,ARKAS LIMITED=================,22344,1,458.83,STRATEGIC (CYCLICAL),02/07/12,"2,425.46"
260612C,ARKAS LIMITED=================,22344,2,"1,236.28",STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22344,3,540.35,TACTICAL DAY TO DAY,02/07/12,
260612C,ARKAS LIMITED=================,22344,4,190.00,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22366,1,161.50,STRATEGIC (CYCLICAL),02/07/12,745.75
260612C,ARKAS LIMITED=================,22366,2,218.50,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22366,3,175.75,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22366,4,190.00,STRATEGIC (CYCLICAL),02/07/12,
260612C,ARKAS LIMITED=================,22422,1,"1,368.00",STRATEGIC (CYCLICAL),02/07/12,"1,368.00"
139740,OPHTHALMIC TECHNOLOGIES LTD,31559,1,"2,065.95",MEDICAL EXPENSES,02/07/12,"2,065.95"
270612C,MUSCO LIGHTING EUROPE LTD=====,3373,1,"3,402.00",GENERAL,02/07/12,"3,402.00"
270612C,L B OF MERTON=================,34442568,1,990.00,HFSC - MERTON BOROUGH,02/07/12,"1,140.87"
270612C,L B OF MERTON=================,34442568,2,150.87,HFSC - MERTON BOROUGH,02/07/12,
210612G,RIG EQUIPMENT LTD,417,1,73.25,OPERATIONAL EQUIP-PURCHASE,02/07/12,"1,002.50"
210612G,RIG EQUIPMENT LTD,417,2,293.00,OPERATIONAL EQUIP-PURCHASE,02/07/12,
210612G,RIG EQUIPMENT LTD,417,3,293.00,OPERATIONAL EQUIP-PURCHASE,02/07/12,
210612G,RIG EQUIPMENT LTD,417,4,73.25,OPERATIONAL EQUIP-PURCHASE,02/07/12,
210612G,RIG EQUIPMENT LTD,417,5,270.00,OPERATIONAL EQUIP-PURCHASE,02/07/12,
280612G,SUM TOTAL SYSTEMS UK LTD,4935,1,"1,225.00",MAINTENANCE & SUPPORT,02/07/12,"1,314.50"
280612G,SUM TOTAL SYSTEMS UK LTD,4935,2,89.50,MAINTENANCE & SUPPORT,02/07/12,
139740,LONDON PENSIONS FUND AUTHORITY,5043,1,"85,034.09",LOCAL GOVT PENSION SCHEME PAYM,02/07/12,"85,034.09"
260612C,URS SCOTT WILSON LIMITED,5156518,1,"2,672.63",PROFESSIONAL FEES - MISC,02/07/12,"2,672.63"
139740,THAMES WATER UTILITIES LTD====,5235978145N,1,643.69,WATER & SEWERAGE RATES,02/07/12,643.69
139737,BRITISH GAS BUSINESS==========,555776660,1,504.68,ELECTRICITY,02/07/12,"13,838.82"
139737,BRITISH GAS BUSINESS==========,555776660,2,334.96,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,3,493.31,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,4,580.96,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,5,396.71,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,6,483.83,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,7,327.89,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,8,595.22,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,9,334.15,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,10,426.83,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,11,424.08,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,12,611.84,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,13,552.40,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,14,294.29,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,15,199.44,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,16,219.35,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,17,596.09,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,18,63.27,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,19,36.79,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,20,515.56,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,21,48.37,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,22,21.46,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,23,16.93,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,24,"1,127.09",ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,25,"1,330.92",ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,26,883.61,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,27,389.53,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,28,273.24,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,29,195.77,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,30,356.73,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,31,414.21,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,32,756.87,ELECTRICITY,02/07/12,
139737,BRITISH GAS BUSINESS==========,555776660,33,32.44,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,1,691.33,ELECTRICITY,02/07/12,"14,534.96"
139735,BRITISH GAS BUSINESS==========,555776661,2,29.74,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,3,17.20,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,4,335.46,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,5,455.12,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,6,413.20,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,7,752.70,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,8,17.80,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,9,19.72,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,10,65.54,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,11,758.25,GAS,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,12,17.67,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,13,363.26,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,14,536.27,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,15,491.95,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,16,"1,778.02",ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,17,233.10,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,18,46.81,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,19,267.58,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,20,"2,590.49",ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,21,22.61,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,22,713.37,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,23,69.92,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,24,329.97,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,25,240.84,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,26,404.79,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,27,274.27,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,28,534.28,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,29,299.97,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,30,149.45,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,31,424.92,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,32,326.01,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,33,500.17,ELECTRICITY,02/07/12,
139735,BRITISH GAS BUSINESS==========,555776661,34,363.18,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,1,523.60,ELECTRICITY,02/07/12,"15,339.29"
139736,BRITISH GAS BUSINESS==========,555776662,2,573.76,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,3,603.74,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,4,354.80,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,5,23.46,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,6,421.42,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,7,341.82,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,8,33.49,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,9,43.34,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,10,453.63,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,11,51.51,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,12,381.05,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,13,"1,117.43",ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,14,645.68,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,15,500.87,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,16,291.47,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,17,"2,031.02",ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,18,289.85,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,19,577.38,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,20,247.64,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,21,299.30,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,22,301.37,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,23,447.25,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,24,312.73,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,25,475.51,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,26,242.22,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,27,"1,004.30",ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,28,411.54,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,29,533.43,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,30,517.82,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,31,329.25,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,32,630.88,ELECTRICITY,02/07/12,
139736,BRITISH GAS BUSINESS==========,555776662,33,326.73,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,1,336.97,ELECTRICITY,02/07/12,"15,447.89"
139738,BRITISH GAS BUSINESS==========,555776663,2,303.76,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,3,495.61,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,4,388.96,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,5,548.74,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,6,41.15,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,7,27.99,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,8,27.74,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,9,24.43,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,10,445.41,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,11,378.64,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,12,845.78,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,13,318.87,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,14,295.07,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,15,321.95,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,16,265.29,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,17,433.81,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,18,"2,789.37",ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,19,661.69,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,20,315.16,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,21,25.50,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,22,340.53,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,23,495.24,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,24,409.69,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,25,637.57,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,26,448.49,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,27,782.95,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,28,439.87,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,29,"1,341.90",ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,30,447.46,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,31,265.40,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,32,529.26,ELECTRICITY,02/07/12,
139738,BRITISH GAS BUSINESS==========,555776663,33,17.64,ELECTRICITY,02/07/12,
139739,BRITISH GAS BUSINESS==========,555776664,1,40.77,ELECTRICITY,02/07/12,"2,630.64"
139739,BRITISH GAS BUSINESS==========,555776664,2,35.40,ELECTRICITY,02/07/12,
139739,BRITISH GAS BUSINESS==========,555776664,3,421.13,ELECTRICITY,02/07/12,
139739,BRITISH GAS BUSINESS==========,555776664,4,437.43,ELECTRICITY,02/07/12,
139739,BRITISH GAS BUSINESS==========,555776664,5,259.93,ELECTRICITY,02/07/12,
139739,BRITISH GAS BUSINESS==========,555776664,6,439.73,ELECTRICITY,02/07/12,
139739,BRITISH GAS BUSINESS==========,555776664,7,365.43,ELECTRICITY,02/07/12,
139739,BRITISH GAS BUSINESS==========,555776664,8,362.42,ELECTRICITY,02/07/12,
139739,BRITISH GAS BUSINESS==========,555776664,9,252.50,ELECTRICITY,02/07/12,
139739,BRITISH GAS BUSINESS==========,555776664,10,15.90,ELECTRICITY,02/07/12,
270612E,EVENING STANDARD COMPANY LTD==,57425189,1,"1,188.00",ADVERTISING,02/07/12,"1,188.00"
280612G,AUDIT COMMISSION==============,6184248,1,"4,485.02",EXTERNAL AUDIT,02/07/12,"4,485.02"
270612C,TWO SERVICES LTD==============,64683,1,645.50,CATERING EQUIPMENT,02/07/12,"1,397.00"
270612C,TWO SERVICES LTD==============,64683,2,673.50,CATERING EQUIPMENT,02/07/12,
