 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
800068301,ADECCO UK LIMITED=============,27292394,1,"1,212.00",FRS STAFF AGENCY,02/11/2015,"1,212.00",Technical And Service Support,Human Resources
281015H,ARKAS LIMITED=================,27371,1,316.85,STRATEGIC (CYCLICAL),02/11/2015,"1,008.35",Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27371,2,214,TACTICAL DAY TO DAY,02/11/2015,,Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27371,3,214,STRATEGIC (CYCLICAL),02/11/2015,,Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27371,4,263.5,STRATEGIC (CYCLICAL),02/11/2015,,Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27372,1,379.42,STRATEGIC (CYCLICAL),02/11/2015,576.92,Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27372,2,197.5,STRATEGIC (CYCLICAL),02/11/2015,,Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27453,1,"1,504.03",STRATEGIC (CYCLICAL),02/11/2015,"2,152.50",Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27453,2,249.63,STRATEGIC (CYCLICAL),02/11/2015,,Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27453,3,217.84,STRATEGIC (CYCLICAL),02/11/2015,,Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27453,4,181,STRATEGIC (CYCLICAL),02/11/2015,,Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27548,1,692.95,STRATEGIC (CYCLICAL),02/11/2015,"3,226.84",Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27548,2,"1,458.58",STRATEGIC (CYCLICAL),02/11/2015,,Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27548,3,577,STRATEGIC (CYCLICAL),02/11/2015,,Technical And Service Support,"Works - Construction, R&M"
281015H,ARKAS LIMITED=================,27548,4,498.31,STRATEGIC (CYCLICAL),02/11/2015,,Technical And Service Support,"Works - Construction, R&M"
261015H,DRAEGER SAFETY UK LIMITED=====,2910031917,1,283.2,PROTECTIVE EQUIPT - PARTS,02/11/2015,938.6,Technical and Service Support,Fire & Rescue
261015H,DRAEGER SAFETY UK LIMITED=====,2910031917,2,655.4,PROTECTIVE EQUIPT - PARTS,02/11/2015,,Technical and Service Support,Fire & Rescue
261015H,DRAEGER SAFETY UK LIMITED=====,2910031918,1,141.45,PROTECTIVE EQUIPT - PARTS,02/11/2015,460.46,Technical and Service Support,Fire & Rescue
261015H,DRAEGER SAFETY UK LIMITED=====,2910031918,2,319.01,PROTECTIVE EQUIPT - PARTS,02/11/2015,,Technical and Service Support,Fire & Rescue
261015H,DRAEGER SAFETY UK LIMITED=====,2910031998,1,778.8,PROTECTIVE EQUIPT - PARTS,02/11/2015,778.8,Technical and Service Support,Fire & Rescue
261015H,DRAEGER SAFETY UK LIMITED=====,2910032030,1,"1,130.00",PROTECTIVE EQUIPT - PARTS,02/11/2015,"1,130.00",Technical and Service Support,Fire & Rescue
281015H,MBL SEMINARS=================,354451,1,500,PROFESSIONAL DEVELOPMENT,02/11/2015,500,Legal & Democratic Services,Human Resources
281015H,LONGTON PROTECTIVE CLOTHING,36436,1,25.5,CLOTHING,02/11/2015,283,Cadets,Clothing
281015H,LONGTON PROTECTIVE CLOTHING,36436,2,34,CLOTHING,02/11/2015,,Cadets,Clothing
281015H,LONGTON PROTECTIVE CLOTHING,36436,3,34,CLOTHING,02/11/2015,,Cadets,Clothing
281015H,LONGTON PROTECTIVE CLOTHING,36436,4,17,CLOTHING,02/11/2015,,Cadets,Clothing
281015H,LONGTON PROTECTIVE CLOTHING,36436,5,8.5,CLOTHING,02/11/2015,,Cadets,Clothing
281015H,LONGTON PROTECTIVE CLOTHING,36436,6,22,CLOTHING,02/11/2015,,Cadets,Clothing
281015H,LONGTON PROTECTIVE CLOTHING,36436,7,22,CLOTHING,02/11/2015,,Cadets,Clothing
281015H,LONGTON PROTECTIVE CLOTHING,36436,8,11,CLOTHING,02/11/2015,,Cadets,Clothing
281015H,LONGTON PROTECTIVE CLOTHING,36436,9,11,CLOTHING,02/11/2015,,Cadets,Clothing
281015H,LONGTON PROTECTIVE CLOTHING,36436,10,22,CLOTHING,02/11/2015,,Cadets,Clothing
281015H,LONGTON PROTECTIVE CLOTHING,36436,11,33,CLOTHING,02/11/2015,,Cadets,Clothing
281015H,LONGTON PROTECTIVE CLOTHING,36436,12,43,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,1,16.95,CLOTHING,02/11/2015,"1,003.50",Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,2,113.7,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,3,151.6,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,4,18.95,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,5,3.45,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,6,20.7,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,7,27.6,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,8,3.45,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,9,29,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,10,29,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,11,58,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,12,43.5,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,13,43.5,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,14,14.5,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,15,187.95,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,DEALERSHIP SERVICES LTD,3699,16,241.65,CLOTHING,02/11/2015,,Cadets,Clothing
271015H,CARPETS & FLOOR COVERS DIRECT=,4130,1,"1,780.00",FIXTURES & FITTINGS,02/11/2015,"5,582.00",Technical And Service Support,Building Constr Materials
271015H,CARPETS & FLOOR COVERS DIRECT=,4130,2,"3,802.00",FIXTURES & FITTINGS,02/11/2015,,Technical And Service Support,Building Constr Materials
281015H,*HOMEPACK LTD=================,42739,1,154,OPERATIONAL EQUIP-PURCHASE,02/11/2015,251.2,Operations Fire Stations,Building Constr Materials
281015H,*HOMEPACK LTD=================,42739,2,97.2,OPERATIONAL EQUIP-PURCHASE,02/11/2015,,Operations Fire Stations,Building Constr Materials
271015H,SAFEGUARD PEST CON. & ENV.LTD,43782,1,"1,393.28",STRATEGIC (NON CYCLICAL),02/11/2015,"1,393.28",Technical and Service Support,Environmental Services
271015H,FAHEY BUILDERS LTD============,5296,1,"4,795.00",STRATEGIC (NON CYCLICAL),02/11/2015,"4,795.00",Technical and Service Support,"Works - Construction, R&M"
271015H,TRY & LILLY LTD===============,67519,1,290.43,UNIFORMS - POMS,02/11/2015,290.43,Procurement,Clothing
211015H,TSI INSTRUMENTS LTD===========,90753109,1,445,REPAIR & MAINTENANCE,02/11/2015,899.66,Technical And Service Support,Fire & Rescue
211015H,TSI INSTRUMENTS LTD===========,90753109,2,445,REPAIR & MAINTENANCE,02/11/2015,,Technical And Service Support,Fire & Rescue
211015H,TSI INSTRUMENTS LTD===========,90753109,3,9.66,REPAIR & MAINTENANCE,02/11/2015,,Technical And Service Support,Fire & Rescue
281015H,BRADY CORPORATION LD T/A WELCO,9302294140,1,263.06,PROTECTIVE EQUIPT - PARTS,02/11/2015,273.06,Technical and Service Support,Building Constr Materials
281015H,BRADY CORPORATION LD T/A WELCO,9302294140,2,10,STATIONERY CONSUMABLES,02/11/2015,,Technical And Service Support,Building Constr Materials
141242,BRITISH GAS BUSINESS==========,9922007151,1,344.38,ELECTRICITY,02/11/2015,"14,305.36",Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,2,330.57,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,3,487.73,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,4,429.06,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,5,442.31,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,6,397.18,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,7,516.25,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,8,117.11,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,9,468.44,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,10,538.47,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,11,224.79,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,12,378.45,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,13,526.47,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,14,401.24,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,15,317.28,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,16,187.09,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,17,326.06,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,18,123.62,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,19,942.81,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,20,583.08,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,21,329.97,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,22,344.21,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,23,329.77,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,24,573.79,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,25,480.61,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,26,321.23,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,27,361.59,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,28,368.78,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,29,606.01,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,30,176.96,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,31,676.69,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,32,343.9,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,33,489.89,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,34,459.22,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,35,134.11,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141242,BRITISH GAS BUSINESS==========,9922007151,36,226.24,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,1,"1,815.45",ELECTRICITY,02/11/2015,"16,600.32",Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,2,478.87,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,3,343,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,4,580.21,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,5,117.26,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,6,417.9,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,7,560.21,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,8,308.19,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,9,133.24,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,10,354.36,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,11,310.68,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,12,456.89,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,13,276.26,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,14,502.86,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,15,633.75,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,16,537.3,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,17,337.31,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,18,123.22,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,19,308.68,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,20,223.41,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,21,335.25,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,22,967.9,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,23,591.45,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,24,202.39,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,25,"1,276.24",ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,26,152.92,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,27,557.74,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,28,276.15,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,29,205.4,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,30,264.44,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,31,539.05,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,32,284.58,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,33,"1,033.95",ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,34,312.76,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,35,460.3,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141243,BRITISH GAS BUSINESS==========,9922007152,36,320.75,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,1,708.45,ELECTRICITY,02/11/2015,"16,373.98",Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,2,329.11,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,3,293.77,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,4,682.42,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,5,584.39,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,6,689.53,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,7,546.39,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,8,251.13,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,9,276.55,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,10,207.36,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,11,459.29,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,12,"3,224.17",ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,13,654.95,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,14,167.02,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,15,248.64,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,16,527.89,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,17,499.35,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,18,343.96,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,19,385.51,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,20,814.02,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,21,374.74,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,22,"1,293.85",ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,23,311.04,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,24,331.94,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,25,297.39,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,26,410.62,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,27,242.31,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,28,418.65,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,29,417.4,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
141244,BRITISH GAS BUSINESS==========,9922007153,30,382.14,ELECTRICITY,02/11/2015,,Technical And Service Support,Utilities
161015M,THE GEOINFORMATION GROUP======,D151005,1,"9,250.00",CONSULTANTS,02/11/2015,"9,250.00",Information Management,Consultancy
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,1,657.01,FUEL,02/11/2015,"15,893.01",Central Operations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,2,567.06,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,3,543.71,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,4,417.75,FUEL,02/11/2015,,Procurement,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,5,388.52,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,6,375.95,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,7,374.58,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,8,361.85,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,9,345.14,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,10,302.53,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,11,284.44,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,12,277.23,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,13,270.64,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,14,263.47,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,15,259.26,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,16,255.08,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
800068989,ALLSTAR BUSINESS SOLUTIONS LTD,E2005554905,17,251.42,FUEL,02/11/2015,,Operations Fire Stations,Vehicle Management
