 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
210714E,MAYFAIR'S COACHES LTD=========,13588,1,550,CONTRACT HIRE,07/08/2014,550
010814E,JOHN BURKE ASSOCIATES,14-06/13979,1,360,PROF FEES-MISCELLANEOUS,07/08/2014,360
010814E,JOHN BURKE ASSOCIATES,14-06/14058,1,"1,440.00",PROF FEES-MISCELLANEOUS,07/08/2014,"1,440.00"
290714E,RICOH IMAGING UK LTD,1400133344,1,163.33,OPERATIONAL EQUIP-PURCHASE,07/08/2014,326.66
290714E,RICOH IMAGING UK LTD,1400133344,2,163.33,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,DRON & WRIGHT=================,17180,1,612,PROFESSIONAL SERVICES,07/08/2014,612
010814H,EUROWINDOWS LIMITED,17725,1,"1,586.29",DEVELOPMENT  EXPENSES-CONTRACT,07/08/2014,"1,586.29"
240714E,THE SCOUT ASSOCIATION=========,201/00010158,1,638.41,COMMUNITY RELATIONS,07/08/2014,"1,276.82"
240714E,THE SCOUT ASSOCIATION=========,201/00010158,2,638.41,COMMUNITY RELATIONS,07/08/2014,
170714G,B NOKES CONTRACTS LTD,2295,1,100,TACTICAL DAY TO DAY,07/08/2014,640
170714G,B NOKES CONTRACTS LTD,2295,2,100,TACTICAL DAY TO DAY,07/08/2014,
170714G,B NOKES CONTRACTS LTD,2295,3,100,TACTICAL DAY TO DAY,07/08/2014,
170714G,B NOKES CONTRACTS LTD,2295,4,340,TACTICAL DAY TO DAY,07/08/2014,
050814F,AUTOGLASS LIMITED=============,23732975,1,697.09,WINDSCREEN & TYRE CHARGES,07/08/2014,697.09
290714E,FIRE SERVICES YOUTH TRAIN.ASS.,2454,1,430,GENERAL,07/08/2014,430
010814E,ARKAS LIMITED=================,25395,1,325.09,STRATEGIC (CYCLICAL),07/08/2014,"2,689.07"
010814E,ARKAS LIMITED=================,25395,2,504.16,TACTICAL DAY TO DAY,07/08/2014,
010814E,ARKAS LIMITED=================,25395,3,367.16,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25395,4,"1,492.66",STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25396,1,197.5,STRATEGIC (CYCLICAL),07/08/2014,"1,934.95"
010814E,ARKAS LIMITED=================,25396,2,790.07,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25396,3,503.14,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25396,4,444.24,TACTICAL DAY TO DAY,07/08/2014,
050814F,ARKAS LIMITED=================,25397,1,284.26,STRATEGIC (CYCLICAL),07/08/2014,919.14
050814F,ARKAS LIMITED=================,25397,2,235.22,TACTICAL DAY TO DAY,07/08/2014,
050814F,ARKAS LIMITED=================,25397,3,202.16,TACTICAL DAY TO DAY,07/08/2014,
050814F,ARKAS LIMITED=================,25397,4,197.5,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25684,1,197.5,STRATEGIC (CYCLICAL),07/08/2014,926.93
010814E,ARKAS LIMITED=================,25684,2,320.93,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25684,3,247,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25684,4,161.5,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25685,1,181,STRATEGIC (CYCLICAL),07/08/2014,823
010814E,ARKAS LIMITED=================,25685,2,164.5,TACTICAL DAY TO DAY,07/08/2014,
010814E,ARKAS LIMITED=================,25685,3,247,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25685,4,230.5,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25686,1,214,STRATEGIC (CYCLICAL),07/08/2014,"2,168.46"
010814E,ARKAS LIMITED=================,25686,2,"1,120.97",STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25686,3,616.46,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25686,4,108.5,TACTICAL DAY TO DAY,07/08/2014,
010814E,ARKAS LIMITED=================,25686,5,108.53,TACTICAL DAY TO DAY,07/08/2014,
010814E,ARKAS LIMITED=================,25687,1,250.25,TACTICAL DAY TO DAY,07/08/2014,"3,309.47"
010814E,ARKAS LIMITED=================,25687,2,694.6,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25687,3,980.28,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25687,4,692.17,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25687,5,692.17,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25688,1,379,STRATEGIC (CYCLICAL),07/08/2014,"1,199.48"
010814E,ARKAS LIMITED=================,25688,2,416.69,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25688,3,222.79,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25688,4,181,TACTICAL DAY TO DAY,07/08/2014,
010814E,ARKAS LIMITED=================,25689,1,230.5,STRATEGIC (CYCLICAL),07/08/2014,428
010814E,ARKAS LIMITED=================,25689,2,197.5,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25735,1,"1,038.00",STRATEGIC (NON CYCLICAL),07/08/2014,"6,585.00"
010814E,ARKAS LIMITED=================,25735,2,828,STRATEGIC (NON CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25735,3,958,STRATEGIC (NON CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25735,4,827,STRATEGIC (NON CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25735,5,949,STRATEGIC (NON CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25735,6,"1,040.00",STRATEGIC (NON CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25735,7,945,STRATEGIC (NON CYCLICAL),07/08/2014,
050814F,ARKAS LIMITED=================,25737,1,351.85,STRATEGIC (CYCLICAL),07/08/2014,"2,219.21"
050814F,ARKAS LIMITED=================,25737,2,"1,373.36",STRATEGIC (CYCLICAL),07/08/2014,
050814F,ARKAS LIMITED=================,25737,3,296.5,STRATEGIC (CYCLICAL),07/08/2014,
050814F,ARKAS LIMITED=================,25737,4,197.5,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25738,1,534.76,TACTICAL DAY TO DAY,07/08/2014,"1,138.60"
010814E,ARKAS LIMITED=================,25738,2,406.34,STRATEGIC (CYCLICAL),07/08/2014,
010814E,ARKAS LIMITED=================,25738,3,197.5,TACTICAL DAY TO DAY,07/08/2014,
800041237,ADECCO UK LIMITED=============,26860787,1,345.54,FRS STAFF AGENCY,07/08/2014,345.54
010814H,CARTAMUNDI UK LIMITED,271433,1,477,PRINTING,07/08/2014,477
010814E,BELLS POWER LTD,3041,1,"31,385.00",DEVELOPMENT  EXPENSES-CONTRACT,07/08/2014,"31,385.00"
050814F,SAFEQUIP LTD==================,32072,1,255.45,OPERATIONAL EQUIP-PURCHASE,07/08/2014,"1,544.20"
050814F,SAFEQUIP LTD==================,32072,2,315,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
050814F,SAFEQUIP LTD==================,32072,3,382.5,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
050814F,SAFEQUIP LTD==================,32072,4,591.25,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
050814F,SAFEQUIP LTD==================,32088,1,193.5,OPERATIONAL EQUIP-PURCHASE,07/08/2014,384.2
050814F,SAFEQUIP LTD==================,32088,2,190.7,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
290714E,SAFEQUIP LTD==================,32193,1,180,OPERATIONAL EQUIP-PURCHASE,07/08/2014,"1,881.20"
290714E,SAFEQUIP LTD==================,32193,2,540,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
290714E,SAFEQUIP LTD==================,32193,3,630,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
290714E,SAFEQUIP LTD==================,32193,4,311.75,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
290714E,SAFEQUIP LTD==================,32193,5,96.75,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
290714E,SAFEQUIP LTD==================,32193,6,96.75,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
290714E,SAFEQUIP LTD==================,32193,7,25.95,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
140763,THAMES WATER UTILITIES LTD====,32298-00367G,1,754.42,WATER & SEWERAGE RATES,07/08/2014,754.42
800040861,*H-SQUARED ELECTRONICS LTD,350428,1,516,OPERATIONAL EQUIP-PURCHASE,07/08/2014,516
800040864,*H-SQUARED ELECTRONICS LTD,350431,1,136,OPERATIONAL EQUIP-PURCHASE,07/08/2014,496
800040864,*H-SQUARED ELECTRONICS LTD,350431,2,360,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
210714E,W.GILCHRIST & CO,3538,1,"1,275.00",PURCHASE,07/08/2014,"1,320.00"
210714E,W.GILCHRIST & CO,3538,2,45,PURCHASE,07/08/2014,
010814E,SMITH O'SULLIVAN LTD.=========,4,1,"1,540.61",DEVELOPMENT  EXPENSES-CONTRACT,07/08/2014,"1,540.61"
240714E,MITIE SECURITY (LONDON) LTD===,45/560970,1,"7,200.00",PREMISES SECURITY,07/08/2014,"7,200.00"
010814H,SPORTSAFE UK LTD==============,460037,1,295,GYM EQUIPMENT,07/08/2014,295
010814E,SPORTSAFE UK LTD==============,460172,1,334.61,GYM EQUIPMENT,07/08/2014,334.61
010814E,SPORTSAFE UK LTD==============,460174,1,290,GYM EQUIPMENT,07/08/2014,549
010814E,SPORTSAFE UK LTD==============,460174,2,92,GYM EQUIPMENT,07/08/2014,
010814E,SPORTSAFE UK LTD==============,460174,3,69,GYM EQUIPMENT,07/08/2014,
010814E,SPORTSAFE UK LTD==============,460174,4,98,GYM EQUIPMENT,07/08/2014,
010814E,SPORTSAFE UK LTD==============,460186,1,207.76,GYM EQUIPMENT,07/08/2014,317.57
010814E,SPORTSAFE UK LTD==============,460186,2,102.56,GYM EQUIPMENT,07/08/2014,
010814E,SPORTSAFE UK LTD==============,460186,3,7.25,GYM EQUIPMENT,07/08/2014,
010814E,SPORTSAFE UK LTD==============,460187,1,295,GYM EQUIPMENT,07/08/2014,295
010814E,LYON EQUIPMENT LIMITED========,497470,1,5.66,OPERATIONAL EQUIP-PURCHASE,07/08/2014,269.64
010814E,LYON EQUIPMENT LIMITED========,497470,2,5.66,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,3,5.66,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,4,5.66,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,5,5.66,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,6,29.78,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,7,29.78,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,8,29.78,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,9,29.78,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,10,29.78,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,11,29.78,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,12,5.66,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,13,5.66,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,14,29.78,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,15,15.9,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814E,LYON EQUIPMENT LIMITED========,497470,16,5.66,OPERATIONAL EQUIP-PURCHASE,07/08/2014,
010814H,FAHEY BUILDERS LTD============,5226,1,785,STRATEGIC (NON CYCLICAL),07/08/2014,785
010814H,FAHEY BUILDERS LTD============,5227,1,"4,985.00",STRATEGIC (NON CYCLICAL),07/08/2014,"4,985.00"
010814H,FAHEY BUILDERS LTD============,5228,1,"3,565.00",STRATEGIC (NON CYCLICAL),07/08/2014,"3,565.00"
010814E,FAHEY BUILDERS LTD============,5229,1,"6,774.91",STRATEGIC (NON CYCLICAL),07/08/2014,"6,774.91"
140766,THOMPSONS SOLICITORS==========,5876,2,"19,750.00",CLAIMANT COSTS AGREED,07/08/2014,"19,750.00"
140763,THAMES WATER UTILITIES LTD====,61085-96798>,1,303.21,WATER & SEWERAGE RATES,07/08/2014,303.21
010814E,CONTRACT CATERING CONSULTANTS=,6255,1,500,CONSULTANTS,07/08/2014,500
010814E,SWEETT  UK LTD,7036410,1,783.49,PROF FEES-MISCELLANEOUS,07/08/2014,783.49
010814E,SWEETT  UK LTD,7036986,1,"1,431.00",PROF FEES-MISCELLANEOUS,07/08/2014,"1,431.00"
050814H,INFICON GMBH==================,70684918,1,594.21,OPERATIONAL EQUIP-PURCHASE,07/08/2014,594.21
290714E,INFICON,70693756,1,"17,850.00",REPAIR & MAINTENANCE,07/08/2014,"17,850.00"
010814H,TWO SERVICES LTD==============,77619,1,681.5,CATERING EQUIPMENT,07/08/2014,701.5
010814H,TWO SERVICES LTD==============,77619,2,20,CATERING EQUIPMENT,07/08/2014,
140763,LONDON PENSIONS FUND AUTHORITY,8029,1,"86,042.11",LOCAL GOVT PENSION SCHEME PAYM,07/08/2014,"86,042.11"
010814H,TITAN FIRE AND SECURITY=======,89132,1,632,STRATEGIC (CYCLICAL),07/08/2014,632
140763,THAMES WATER UTILITIES LTD====,89656-99261G,1,429.19,WATER & SEWERAGE RATES,07/08/2014,429.19
010814E,DRAEGER SAFETY UK LIMITED=====,90450037,1,496.83,TELEMETRY MAINTENANCE,07/08/2014,823.2
010814E,DRAEGER SAFETY UK LIMITED=====,90450037,2,326.37,TELEMETRY MAINTENANCE,07/08/2014,
230714E,DRAEGER SAFETY UK LIMITED=====,90452062,1,460,GENERAL CONSUMABLES,07/08/2014,460
140766,DEPARTMENT FOR WORK & PENSIONS,9288,1,816,DWP NHS CHARGES,07/08/2014,816
050814F,ARCHITECTURAL DECORATORS LTD==,AD22392,1,"2,262.00",STRATEGIC (NON CYCLICAL),07/08/2014,"2,262.00"
010814E,LG BLAND ELECTRICAL & MECHANIC,B45041,1,570.85,DEVELOPMENT  EXPENSES-CONTRACT,07/08/2014,570.85
010814E,THAMES WATER UTILITIES LTD====,CBA1406569,1,"1,185.00",CURRENT HYDRANT COSTS,07/08/2014,"1,185.00"
010814E,THAMES WATER UTILITIES LTD====,CBA1406570,1,477,CURRENT HYDRANT COSTS,07/08/2014,477
010814E,THAMES WATER UTILITIES LTD====,CBA1406571,1,"1,185.00",CURRENT HYDRANT COSTS,07/08/2014,"1,185.00"
010814E,THAMES WATER UTILITIES LTD====,CBA1406576,1,459,CURRENT HYDRANT COSTS,07/08/2014,459
010814E,THAMES WATER UTILITIES LTD====,CBA1406586,1,477,CURRENT HYDRANT COSTS,07/08/2014,477
010814E,THAMES WATER UTILITIES LTD====,CBA1406587,1,"1,185.00",CURRENT HYDRANT COSTS,07/08/2014,"1,185.00"
010814E,THAMES WATER UTILITIES LTD====,CBA1406607,1,307,CURRENT HYDRANT COSTS,07/08/2014,307
210714E,SURVITEC SERVICE &DISTRIBUTION,CD30790372,1,208,PROTECTIVE EQUIPT - PARTS,07/08/2014,674
210714E,SURVITEC SERVICE &DISTRIBUTION,CD30790372,2,152,PROTECTIVE EQUIPT - PARTS,07/08/2014,
210714E,SURVITEC SERVICE &DISTRIBUTION,CD30790372,3,152,PROTECTIVE EQUIPT - PARTS,07/08/2014,
210714E,SURVITEC SERVICE &DISTRIBUTION,CD30790372,4,152,PROTECTIVE EQUIPT - PARTS,07/08/2014,
210714E,SURVITEC SERVICE &DISTRIBUTION,CD30790372,5,10,REPAIR & MAINTENANCE,07/08/2014,
140764,BRITISH TELECOM===============,CNS 186507,1,946.8,DEVELOPMENT  EXPENSES-CONTRACT,07/08/2014,946.8
050814F,WM ENGINEERING SERVICES LTD===,I-4712,1,"1,980.00",STRATEGIC (NON CYCLICAL),07/08/2014,"1,980.00"
010814H,WM ENGINEERING SERVICES LTD===,I-4758,1,388.75,TACTICAL DAY TO DAY,07/08/2014,388.75
010814H,WM ENGINEERING SERVICES LTD===,I-4759,1,620.4,TACTICAL DAY TO DAY,07/08/2014,620.4
010814H,WM ENGINEERING SERVICES LTD===,I-4761,1,301.95,TACTICAL DAY TO DAY,07/08/2014,301.95
010814E,HALL FUELS,I06903099,1,689.66,FUEL,07/08/2014,689.66
290714E,HALL FUELS,I06928815,1,"5,273.00",FUEL,07/08/2014,"5,273.00"
050814F,QA LIMITED,ICE297518,1,475,PROFESSIONAL DEVELOPMENT,07/08/2014,475
010814E,BABCOCK CIVIL INFRASTRUCTURE,II5000594,1,"31,161.87",STRATEGIC (CYCLICAL),07/08/2014,"31,161.87"
140763,JCT600 CONTRACTS LIMITED======,INV00067906,1,409.13,LEASE CAR CHARGES,07/08/2014,409.13
140763,JCT600 CONTRACTS LIMITED======,INV00067906,2,-36.72,VAT CAR LEASING,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00067906,3,36.72,LEASE CAR CHARGES,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00068139,1,465.78,LEASE CAR CHARGES,07/08/2014,465.78
140763,JCT600 CONTRACTS LIMITED======,INV00068139,2,-40.31,VAT CAR LEASING,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00068139,3,40.31,LEASE CAR CHARGES,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00068140,1,339.38,LEASE CAR CHARGES,07/08/2014,339.38
140763,JCT600 CONTRACTS LIMITED======,INV00068140,2,-28.87,VAT CAR LEASING,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00068140,3,28.87,LEASE CAR CHARGES,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00068141,1,337.02,LEASE CAR CHARGES,07/08/2014,337.02
140763,JCT600 CONTRACTS LIMITED======,INV00068141,2,-28.98,VAT CAR LEASING,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00068141,3,28.98,LEASE CAR CHARGES,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00068145,1,407.92,LEASE CAR CHARGES,07/08/2014,407.92
140763,JCT600 CONTRACTS LIMITED======,INV00068145,2,-36.04,VAT CAR LEASING,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00068145,3,36.04,LEASE CAR CHARGES,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00068148,1,370.39,LEASE CAR CHARGES,07/08/2014,370.39
140763,JCT600 CONTRACTS LIMITED======,INV00068148,2,-32.96,VAT CAR LEASING,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00068148,3,32.96,LEASE CAR CHARGES,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00068149,1,419.3,LEASE CAR CHARGES,07/08/2014,419.3
140763,JCT600 CONTRACTS LIMITED======,INV00068149,2,-37.89,VAT CAR LEASING,07/08/2014,
140763,JCT600 CONTRACTS LIMITED======,INV00068149,3,37.89,LEASE CAR CHARGES,07/08/2014,
010814E,G4S FIRE & SECURITY SYSTEMS UK,ITN68972,1,"5,929.70",STRATEGIC (NON CYCLICAL),07/08/2014,"5,929.70"
050814F,COFELY WORKPLACE LIMITED,M129696,1,643.85,STRATEGIC (NON CYCLICAL),07/08/2014,643.85
050814F,COFELY WORKPLACE LIMITED,M129697,1,313.85,STRATEGIC (NON CYCLICAL),07/08/2014,313.85
050814F,COFELY WORKPLACE LIMITED,M129759,1,643.85,STRATEGIC (NON CYCLICAL),07/08/2014,643.85
050814F,COFELY WORKPLACE LIMITED,M129760,1,643.85,STRATEGIC (NON CYCLICAL),07/08/2014,643.85
050814F,COFELY WORKPLACE LIMITED,M130043,1,385.35,STRATEGIC (CYCLICAL),07/08/2014,"9,248.40"
050814F,COFELY WORKPLACE LIMITED,M130043,2,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,3,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,4,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,5,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,6,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,7,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,8,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,9,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,10,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,11,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,12,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,13,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,14,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,15,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,16,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,17,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,18,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,19,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,20,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,21,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,22,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,23,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130043,24,385.35,STRATEGIC (CYCLICAL),07/08/2014,
050814F,COFELY WORKPLACE LIMITED,M130110,1,"1,133.77",STRATEGIC (NON CYCLICAL),07/08/2014,"1,133.77"
050814F,COFELY WORKPLACE LIMITED,M130111,1,"3,777.95",STRATEGIC (NON CYCLICAL),07/08/2014,"3,777.95"
050814F,COFELY WORKPLACE LIMITED,M130112,1,"1,202.00",STRATEGIC (NON CYCLICAL),07/08/2014,"1,202.00"
050814F,COFELY WORKPLACE LIMITED,M130114,1,313.85,STRATEGIC (NON CYCLICAL),07/08/2014,313.85
180714G,HUNTER LODGE==================,SI-05580,1,640,ADVERTISING,07/08/2014,640
010814E,HUNTER LODGE==================,SI-05587,1,"10,000.00",ADVERTISING,07/08/2014,"15,000.00"
010814E,HUNTER LODGE==================,SI-05587,2,"5,000.00",ADVERTISING,07/08/2014,
010814E,GROUND CONTROL UMITED,SIN037490,1,82.01,GROUNDS MAINTENANCE,07/08/2014,790.05
010814E,GROUND CONTROL UMITED,SIN037490,2,13.34,GROUNDS MAINTENANCE,07/08/2014,
010814E,GROUND CONTROL UMITED,SIN037490,3,50.78,GROUNDS MAINTENANCE,07/08/2014,
010814E,GROUND CONTROL UMITED,SIN037490,4,35.49,GROUNDS MAINTENANCE,07/08/2014,
010814E,GROUND CONTROL UMITED,SIN037490,5,14.68,GROUNDS MAINTENANCE,07/08/2014,
010814E,GROUND CONTROL UMITED,SIN037490,6,14.68,GROUNDS MAINTENANCE,07/08/2014,
010814E,GROUND CONTROL UMITED,SIN037490,7,42.42,GROUNDS MAINTENANCE,07/08/2014,
010814E,GROUND CONTROL UMITED,SIN037490,8,42.42,GROUNDS MAINTENANCE,07/08/2014,
010814E,GROUND CONTROL UMITED,SIN037490,9,13.34,GROUNDS MAINTENANCE,07/08/2014,
010814E,GROUND CONTROL UMITED,SIN037490,10,13.34,GROUNDS MAINTENANCE,07/08/2014,
010814E,GROUND CONTROL UMITED,SIN037490,11,46.43,GROUNDS MAINTENANCE,07/08/2014,
010814E,GROUND CONTROL UMITED,SIN037490,12,42.42,GROUNDS MAINTENANCE,07/08/2014,
