 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
902992,INFICON GMBH,71137221,1,810.98,OPERATIONAL EQUIP-PURCHASE,01/11/2019,"1,852.12",Operational Resilience,Fire & Rescue
902992,INFICON GMBH,71137221,2,"1,041.14",OPERATIONAL EQUIP-PURCHASE,01/11/2019,,Operational Resilience,Fire & Rescue
291019K,STENNIK ADVERTISING LIMITED,20530,1,550,PROFESSIONAL DEVELOPMENT,04/11/2019,550,Training and Professional Development,Human Resources
800139684,COMPASS GROUP LTD,1004099241-1,1,"1,482.76",CATERING EQUIP SL,04/11/2019,"1,482.76",Technical and Service Support,Catering
800139681,COMPASS GROUP LTD,1004099241-3,1,"1,108.33",CATERING,04/11/2019,"1,108.33",Technical and Service Support,Catering
800139683,COMPASS GROUP LTD,1004099241-4,1,587.02,CATERING EQUIP SL,04/11/2019,587.02,Technical and Service Support,Catering
142869,PA CONSULTING SERVICES LTD,10131342,1,"30,607.50",SOFTWARE COTS,04/11/2019,"30,607.50",Grenfell Investigation Legal Costs,ICT
181019G,W E HEWITT,1019,1,480,REACTIVE MEP,04/11/2019,"2,880.00",Technical and Service Support,Works - Construction
181019G,W E HEWITT,1019,2,480,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
181019G,W E HEWITT,1019,3,480,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
181019G,W E HEWITT,1019,4,480,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
181019G,W E HEWITT,1019,5,480,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
181019G,W E HEWITT,1019,6,480,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
291019V,10ZiG Technology Limited,10295,1,"51,633.93",MAINTENANCE & SUPPORT,04/11/2019,"51,633.93",Enterprise Application Group (ICT),ICT
142873,UK INSURANCE LIMITED,10448,1,795.73,CLAIMANT COSTS AGREED,04/11/2019,795.73,Compensation Budgets,Legal Services
301019K,ROSPA ENTERPRISES LTD=========,1058862/3/4,1,375,PROFESSIONAL DEVELOPMENT,04/11/2019,375,Training and Professional Development,Human Resources
301019K,FIREANGEL SAFETY TECHNOLOGY LD,1135308,1,840,FIRE DETECTORS,04/11/2019,840,Fire Stations (North East),Health and Safety
301019K,FIREANGEL SAFETY TECHNOLOGY LD,1135309,1,"1,260.00",FIRE DETECTORS,04/11/2019,"1,260.00",Fire Stations (North East),Health and Safety
301019K,FIREANGEL SAFETY TECHNOLOGY LD,1135313,1,630,FIRE DETECTORS,04/11/2019,630,Fire Stations (North East),Health and Safety
291019K,FIREANGEL SAFETY TECHNOLOGY LD,1135816,1,"1,050.00",FIRE DETECTORS,04/11/2019,"1,050.00",Fire Stations (South West),Health and Safety
291019K,FIREANGEL SAFETY TECHNOLOGY LD,1135858,1,525,FIRE DETECTORS,04/11/2019,525,Fire Stations (South West),Health and Safety
291019K,FIREANGEL SAFETY TECHNOLOGY LD,1135865,1,420,FIRE DETECTORS,04/11/2019,420,Fire Stations (South West),Health and Safety
291019K,FIREANGEL SAFETY TECHNOLOGY LD,1135867,1,840,FIRE DETECTORS,04/11/2019,840,Fire Stations (South West),Health and Safety
301019K,FIREANGEL SAFETY TECHNOLOGY LD,1136492,1,300,FIRE DETECTORS,04/11/2019,300,Fire Stations (North East),Health and Safety
301019K,FIREANGEL SAFETY TECHNOLOGY LD,1136862,1,300,FIRE DETECTORS,04/11/2019,300,Fire Stations (South East),Health and Safety
301019K,FIREANGEL SAFETY TECHNOLOGY LD,1136863,1,300,FIRE DETECTORS,04/11/2019,300,Fire Stations (South West),Health and Safety
301019K,FIREANGEL SAFETY TECHNOLOGY LD,1136909,1,300,FIRE DETECTORS,04/11/2019,300,Fire Stations (North East),Health and Safety
291019K,BT GLOBAL SERVICES,1138367,1,541.66,TELECOMMUNICATIONS,04/11/2019,541.66,Enterprise Application Group (ICT),ICT
301019K,BEST STL,115983,1,"1,050.00",PROFESSIONAL DEVELOPMENT,04/11/2019,"1,050.00",Training and Professional Development,Human Resources
291019K,INFOR (UNITED KINGDOM) LIMITED,11917786-GB04G,1,"2,800.00",SOFTWARE BESPOKE,04/11/2019,"2,800.00",Enterprise Application Group (ICT),ICT
301019K,FRANKHAM CONSULTANCY GROUP LTD,150028,1,"1,623.47",PROF FEES-MISCELLANEOUS,04/11/2019,"1,623.47",Technical and Service Support,Consultancy
301019K,FRANKHAM CONSULTANCY GROUP LTD,150030,1,"1,666.13",PROF FEES-MISCELLANEOUS,04/11/2019,"1,666.13",Technical and Service Support,Consultancy
291019K,ENTEL UK LTD,217556,1,435,RADIO,04/11/2019,954,Enterprise Application Group (ICT),ICT
291019K,ENTEL UK LTD,217556,2,510,RADIO,04/11/2019,,Enterprise Application Group (ICT),ICT
291019K,ENTEL UK LTD,217556,3,9,RADIO,04/11/2019,,Enterprise Application Group (ICT),ICT
231019K,STITCHTECH LIMITED,221350,1,624,UNIFORMS - POMS,04/11/2019,624,Technical and Service Support,Clothing
301019K,ILECS LIMITED,22733,1,343,PROFESSIONAL SERVICES,04/11/2019,343,Technical and Service Support,Consultancy
291019K,ACE VEHICLE SERVICES LIMITED,228,1,320,OPERATIONAL EQUIP-PURCHASE,04/11/2019,320,Fire Stations (South West),Fire & Rescue
301019K,ENVIROGRAF,264879,1,"1,675.58",OPERATIONAL EQUIP-PURCHASE,04/11/2019,"1,675.58",Community Safety,Fire & Rescue
281019K,AECOM INFRASTRUCTURE &,28403673,1,"1,631.94",PROF FEES-MISCELLANEOUS,04/11/2019,"1,631.94",Technical and Service Support,Consultancy
291019K,DRAEGER SAFETY UK LIMITED,2910182948,1,336.3,PROTECTIVE EQUIPT - PARTS,04/11/2019,922.7,Technical and Service Support,Emergency Services
291019K,DRAEGER SAFETY UK LIMITED,2910182948,2,412,PROTECTIVE EQUIPT - PARTS,04/11/2019,,Technical and Service Support,Emergency Services
291019K,DRAEGER SAFETY UK LIMITED,2910182948,3,14,PROTECTIVE EQUIPT - PARTS,04/11/2019,,Technical and Service Support,Emergency Services
291019K,DRAEGER SAFETY UK LIMITED,2910182948,4,160.4,PROTECTIVE EQUIPT - PARTS,04/11/2019,,Technical and Service Support,Emergency Services
171019K,DRAEGER SAFETY UK LIMITED,2910183451,1,267.3,PROTECTIVE EQUIPT - PARTS,04/11/2019,267.3,Technical and Service Support,Emergency Services
301019K,CERTAS ENERGY UK LTD,3065603,1,766.57,FUEL,04/11/2019,766.57,Fire Stations (North West),Vehicle Management
291019K,CERTAS ENERGY UK LTD,3070987,1,722.05,FUEL,04/11/2019,722.05,Fire Stations (North West),Vehicle Management
291019K,CERTAS ENERGY UK LTD,3071000,1,"2,578.75",FUEL,04/11/2019,"2,578.75",Fire Stations (South East),Vehicle Management
291019K,CERTAS ENERGY UK LTD,3078945,1,"3,094.50",FUEL,04/11/2019,"3,094.50",Fire Stations (South East),Vehicle Management
301019K,CERTAS ENERGY UK LTD,3078967,1,"2,252.80",FUEL,04/11/2019,"2,252.80",Fire Stations (North West),Vehicle Management
301019K,WATERFRONT MANUFACTURING LTD,32602,1,209.59,UNIFORMS,04/11/2019,394.2,Fire Stations (North West),Clothing
301019K,WATERFRONT MANUFACTURING LTD,32602,2,184.61,UNIFORMS,04/11/2019,,Fire Stations (North West),Clothing
800139697,ARKAS LIMITED,37813,1,350,REACTIVE APPLIANCE BAY DOORS,04/11/2019,350,Technical and Service Support,Works - Construction
800139698,ARKAS LIMITED,37814,1,"2,551.70",REACTIVE APPLIANCE BAY DOORS,04/11/2019,"2,551.70",Technical and Service Support,Works - Construction
800139699,ARKAS LIMITED,37816,1,642.27,REACTIVE APPLIANCE BAY DOORS,04/11/2019,642.27,Technical and Service Support,Works - Construction
800139701,ARKAS LIMITED,37820,1,265.55,REACTIVE APPLIANCE BAY DOORS,04/11/2019,265.55,Technical and Service Support,Works - Construction
800139687,ARKAS LIMITED,37824,1,321.03,REACTIVE APPLIANCE BAY DOORS,04/11/2019,321.03,Technical and Service Support,Works - Construction
800139708,ARKAS LIMITED,37828,1,347.75,REACTIVE APPLIANCE BAY DOORS,04/11/2019,347.75,Technical and Service Support,Works - Construction
301019K,CANON UK LTD,402133433,1,"1,996.44",HARDWARE PRINTERS,04/11/2019,"1,996.44",Technical and Service Support,ICT
151019V,NORTHAMPTONSHIRE COUNTY,4.218E+11,1,"8,756.53",PROFESSIONAL DEVELOPMENT,04/11/2019,"8,756.53",Operational Resilience,Human Resources
151019V,NORTHAMPTONSHIRE COUNTY,4.218E+11,1,"5,344.68",PROFESSIONAL DEVELOPMENT,04/11/2019,"5,344.68",Operational Resilience,Human Resources
151019V,NORTHAMPTONSHIRE COUNTY,4.218E+11,1,"8,756.53",PROFESSIONAL DEVELOPMENT,04/11/2019,"8,756.53",Operational Resilience,Human Resources
151019V,NORTHAMPTONSHIRE COUNTY,4.218E+11,1,"5,344.68",PROFESSIONAL DEVELOPMENT,04/11/2019,"5,344.68",Operational Resilience,Human Resources
151019V,NORTHAMPTONSHIRE COUNTY,4.218E+11,1,"8,756.53",PROFESSIONAL DEVELOPMENT,04/11/2019,"8,756.53",Operational Resilience,Human Resources
151019V,NORTHAMPTONSHIRE COUNTY,4.218E+11,1,"6,173.89",PROFESSIONAL DEVELOPMENT,04/11/2019,"6,173.89",Operational Resilience,Human Resources
211019K,THE BRAND ALCHEMISTS,4568,1,302.5,GENERAL PUBLICITY,04/11/2019,302.5,People Services,Facilities & Management Services
142869,LEASEPLAN UK LIMITED,505756796,1,"6,210.36",LEASE CAR CHARGES,04/11/2019,"5,708.81",Procurement,Vehicle Management
142869,LEASEPLAN UK LIMITED,505756796,2,-501.55,VAT CAR LEASING,04/11/2019,,Finance Services,Vehicle Management
142869,LEASEPLAN UK LIMITED,505949764,1,"4,209.20",LEASE CAR CHARGES,04/11/2019,"3,885.18",Procurement,Vehicle Management
142869,LEASEPLAN UK LIMITED,505949764,2,-324.02,VAT CAR LEASING,04/11/2019,,Finance Services,Vehicle Management
142869,LEASEPLAN UK LIMITED,505985467,1,"4,949.50",LEASE CAR CHARGES,04/11/2019,"4,547.57",Procurement,Vehicle Management
142869,LEASEPLAN UK LIMITED,505985467,2,-401.93,VAT CAR LEASING,04/11/2019,,Finance Services,Vehicle Management
301019K,BT GLOBAL SERVICES,518728,1,"2,504.00",ACQUISITIONS,04/11/2019,"2,504.00",Infrastructure Team (ICT),ICT
301019V,SPEEDINGS LIMITED,52892,1,"7,050.00",OPERATIONAL EQUIP-PURCHASE,04/11/2019,"7,050.00",Operational Policy,Fire & Rescue
161019G,CAPITA SECURE INFO SOLUTIONS,6060040527,1,"3,914.00",CAMS CONTRACT,04/11/2019,"3,914.00",Enterprise Application Group (ICT),ICT
171019V,CAPITA SECURE INFO SOLUTIONS,6060040542,1,"129,576.05",CAMS CONTRACT,04/11/2019,"129,576.05",Enterprise Application Group (ICT),ICT
211019V,CAPITA SECURE INFO SOLUTIONS,6060040556,1,"10,924.00",SOFTWARE COTS,04/11/2019,"10,924.00",Watch Structure Review,ICT
291019K,GREATER MANCHESTER,612769/612739,1,"3,951.36",CONSULTANTS,04/11/2019,"3,951.36",Operational Resilience,Consultancy
142870,FENCHURCH LAW LTD,6351,1,"2,710.00",LEGAL PROFESSIONAL FEES-GENERL,04/11/2019,"2,710.00",Grenfell Investigation Legal Costs,Legal Services
291019K,FOCUS & VISION TECHNOLOGY LTD,70565,1,339.16,MEDICAL EXPENSES CONTRACT,04/11/2019,339.16,People Services,Human Resources
142869,ALPHABET GB LIMITED,80221921,1,476.25,LEASE CAR CHARGES,04/11/2019,438.6,Procurement,Vehicle Management
142869,ALPHABET GB LIMITED,80221921,2,-37.65,VAT CAR LEASING,04/11/2019,,Finance Services,Vehicle Management
142869,ALPHABET GB LIMITED,80221924,1,515.22,LEASE CAR CHARGES,04/11/2019,473.4,Procurement,Vehicle Management
142869,ALPHABET GB LIMITED,80221924,2,-41.82,VAT CAR LEASING,04/11/2019,,Finance Services,Vehicle Management
142869,ALPHABET GB LIMITED,80221925,1,356.67,LEASE CAR CHARGES,04/11/2019,329.4,Procurement,Vehicle Management
142869,ALPHABET GB LIMITED,80221925,2,-27.27,VAT CAR LEASING,04/11/2019,,Finance Services,Vehicle Management
291019K,FIRE SERVICE COLLEGE LTD,817655,1,"1,080.00",ACCOMMODATION BOOKINGS,04/11/2019,"1,080.00",Operational Policy,Human Resources
800139397,SERVEST GROUP LIMITED,84724,1,320.48,REACTIVE MEP,04/11/2019,"68,955.74",Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,2,143.2,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,3,71.6,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,4,608.29,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,5,33.04,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,6,33.04,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,7,72.39,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,8,164.24,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,9,123.9,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,10,53.7,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,11,62.65,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,12,125.3,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,13,"2,528.99",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,14,365.48,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,15,384.4,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,16,100.02,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,17,"1,429.53",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,18,"2,704.75",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,19,818,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,20,99.12,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,21,143.2,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,22,"3,413.69",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,23,47.84,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,24,201.6,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,25,895.13,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,26,200.53,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,27,"1,559.44",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,28,300.06,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,29,129.99,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,30,71.6,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,31,"1,144.91",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,32,145.84,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,33,634.29,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,34,920.48,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,35,151.15,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,36,179,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,37,"2,746.31",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,38,974.41,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,39,165.2,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,40,36.46,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,41,53.7,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,42,206.75,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,43,964.23,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,44,"1,581.35",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,45,743.91,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,46,"3,720.20",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,47,396.04,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,48,102.5,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,49,39.65,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,50,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,51,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,52,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,53,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,54,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,55,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,56,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,57,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,58,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,59,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,60,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,61,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,62,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,63,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,64,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,65,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,66,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,67,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,68,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,69,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,70,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,71,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,72,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,73,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,74,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,75,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,76,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,77,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,78,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,79,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,80,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,81,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,82,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,83,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,84,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,85,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,86,723.9,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,87,265.05,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,88,158,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,89,"1,310.62",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,90,115.64,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,91,78.39,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,92,460.45,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,93,130.96,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,94,167.1,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,95,401.72,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,96,203.99,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,97,"1,625.00",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,98,26.45,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,99,"2,793.88",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,100,79.3,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,101,415.44,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,102,18.23,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,103,18.23,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,104,49.56,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,105,195.34,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,106,39.65,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,107,24.36,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,108,48.72,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,109,785.22,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,110,125.51,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,111,148.68,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,112,111.46,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,113,213.07,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,114,502.65,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,115,39.65,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,116,"1,735.89",REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,117,12.18,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,118,71.6,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,119,194.12,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,120,95,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,121,23.92,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,122,302.33,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,123,64.27,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,124,132.16,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
800139397,SERVEST GROUP LIMITED,84724,125,322.71,REACTIVE MEP,04/11/2019,,Technical and Service Support,Works - Construction
