 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
800017384,ADECCO UK LIMITED=============,26323657,1,314.2,FRS STAFF AGENCY,04/03/2013,314.2
800017385,ADECCO UK LIMITED=============,26323658,1,825.8,FRS STAFF AGENCY,04/03/2013,825.8
800017386,ADECCO UK LIMITED=============,26323659,1,"1,445.40",FRS STAFF AGENCY,04/03/2013,"1,445.40"
800017387,ADECCO UK LIMITED=============,26323660,1,732.98,FRS STAFF AGENCY,04/03/2013,732.98
800017388,ADECCO UK LIMITED=============,26323661,1,732.98,FRS STAFF AGENCY,04/03/2013,732.98
800017389,ADECCO UK LIMITED=============,26323662,1,937.02,FRS STAFF AGENCY,04/03/2013,937.02
800017390,ADECCO UK LIMITED=============,26323663,1,397.95,FRS STAFF AGENCY,04/03/2013,397.95
800017392,ADECCO UK LIMITED=============,26323665,1,571.54,FRS STAFF AGENCY,04/03/2013,571.54
800017393,ADECCO UK LIMITED=============,26323666,1,432.6,FRS STAFF AGENCY,04/03/2013,432.6
800017397,ADECCO UK LIMITED=============,26326730,1,678.93,FRS STAFF AGENCY,04/03/2013,678.93
800017398,ADECCO UK LIMITED=============,26326731,1,"1,131.55",FRS STAFF AGENCY,04/03/2013,"1,131.55"
800017399,ADECCO UK LIMITED=============,26326732,1,"1,131.55",FRS STAFF AGENCY,04/03/2013,"1,131.55"
800017400,ADECCO UK LIMITED=============,26326733,1,"1,131.55",FRS STAFF AGENCY,04/03/2013,"1,131.55"
800017395,ADECCO UK LIMITED=============,26326734,1,636.12,FRS STAFF AGENCY,04/03/2013,636.12
800017396,ADECCO UK LIMITED=============,26326735,1,585.9,FRS STAFF AGENCY,04/03/2013,585.9
260213E,HUNTERS CONTRACTS LIMITED,340959,1,318.4,OFFICE FURNITURE,04/03/2013,318.4
140115,THAMES WATER UTILITIES LTD====,3772999268M,1,527.34,WATER & SEWERAGE RATES,04/03/2013,527.34
210213E,OPEN UNIVERSITY===============,378614,1,965,PROFESSIONAL DEVELOPMENT,04/03/2013,965
800016919,*BURLINGTON UNIFORMS LTD,415162,1,25.95,CLOTHING,04/03/2013,261.07
800016919,*BURLINGTON UNIFORMS LTD,415162,2,25.95,CLOTHING,04/03/2013,
800016919,*BURLINGTON UNIFORMS LTD,415162,3,17.3,CLOTHING,04/03/2013,
800016919,*BURLINGTON UNIFORMS LTD,415162,4,191.87,CLOTHING,04/03/2013,
800016937,*BURLINGTON UNIFORMS LTD,415179,1,25.95,CLOTHING,04/03/2013,276.4
800016937,*BURLINGTON UNIFORMS LTD,415179,2,58.58,CLOTHING,04/03/2013,
800016937,*BURLINGTON UNIFORMS LTD,415179,3,191.87,CLOTHING,04/03/2013,
260213E,URS SCOTT WILSON LIMITED,5426867,1,"1,266.79",STRATEGIC (NON CYCLICAL),04/03/2013,"1,266.79"
260213E,URS SCOTT WILSON LIMITED,5427082,1,"1,313.74",STRATEGIC (NON CYCLICAL),04/03/2013,"1,313.74"
260213E,URS SCOTT WILSON LIMITED,5427118,1,341.36,STRATEGIC (NON CYCLICAL),04/03/2013,341.36
260213E,URS SCOTT WILSON LIMITED,5427386,1,852.55,STRATEGIC (NON CYCLICAL),04/03/2013,852.55
260213E,URS SCOTT WILSON LIMITED,5427438,1,268.54,STRATEGIC (NON CYCLICAL),04/03/2013,268.54
260213E,URS SCOTT WILSON LIMITED,5427651,1,680.75,STRATEGIC (NON CYCLICAL),04/03/2013,680.75
260213E,URS SCOTT WILSON LIMITED,5427822,1,796.15,STRATEGIC (NON CYCLICAL),04/03/2013,796.15
140115,BRITISH GAS BUSINESS==========,58865652/1,1,451.19,ELECTRICITY,04/03/2013,451.19
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,1,949.22,ELECTRICITY,04/03/2013,"17,859.92"
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,2,645.66,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,3,744.14,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,4,804.47,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,5,591.44,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,6,378.41,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,7,984.12,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,8,368.59,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,9,685.9,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,10,594.51,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,11,297.39,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,12,444,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,13,512.25,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,14,526.46,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,15,699.02,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,16,351.32,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,17,327.2,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,18,259.19,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,19,624.55,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,20,461.47,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,21,51.32,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,22,65.44,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,23,80.25,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,24,50.8,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,25,96.82,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,26,521.96,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,27,25.61,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,28,37.84,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,29,"1,745.82",ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,30,"1,257.98",ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,31,"1,595.99",ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,32,473.78,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,33,334.24,ELECTRICITY,04/03/2013,
140108,CORONA ENERGY RETAIL 4 LTD,5989301011,34,272.76,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,1,"1,282.13",ELECTRICITY,04/03/2013,"19,555.94"
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,2,560.53,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,3,578.05,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,4,24.08,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,5,305.63,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,6,15.97,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,7,587.5,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,8,422.77,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,9,720.03,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,10,25.43,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,11,18.8,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,12,214.33,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,13,815.18,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,14,18.34,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,15,379.89,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,16,646.86,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,17,479.33,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,18,499.01,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,19,34.66,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,20,"3,169.62",ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,21,23.83,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,22,753.02,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,23,62.18,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,24,"1,024.74",ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,25,181.59,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,26,568.6,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,27,456.64,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,28,786.39,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,29,460.15,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,30,235.91,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,31,533.48,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,32,"1,145.05",ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,33,135.14,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,34,"1,077.39",ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,35,541.13,ELECTRICITY,04/03/2013,
140109,CORONA ENERGY RETAIL 4 LTD,5989301012,36,772.56,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,1,428.13,ELECTRICITY,04/03/2013,"19,300.65"
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,2,28.14,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,3,452.61,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,4,333.42,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,5,33.61,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,6,50.45,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,7,333.94,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,8,422.5,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,9,55.12,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,10,396.91,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,11,"1,108.73",ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,12,"1,250.90",ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,13,975.03,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,14,267.83,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,15,"3,889.91",ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,16,274.18,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,17,542.88,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,18,259.61,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,19,265.16,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,20,339.04,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,21,537.07,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,22,375.03,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,23,634.95,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,24,259.06,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,25,"1,173.11",ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,26,226.72,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,27,220.21,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,28,534.26,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,29,708.43,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,30,335.87,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,31,638.66,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,32,661.75,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,33,364.37,ELECTRICITY,04/03/2013,
140110,CORONA ENERGY RETAIL 4 LTD,5989301013,34,923.06,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,1,446.23,ELECTRICITY,04/03/2013,"19,789.17"
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,2,634,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,3,618.53,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,4,23.21,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,5,29.2,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,6,31.76,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,7,414.98,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,8,561.29,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,9,786.47,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,10,502.87,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,11,304.46,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,12,376.53,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,13,225.83,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,14,524.32,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,15,600.81,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,16,"1,930.56",ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,17,382.93,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,18,203.82,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,19,940.25,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,20,"1,351.91",ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,21,629.24,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,22,481.56,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,23,"2,047.80",ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,24,710.14,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,25,"2,467.68",ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,26,432.45,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,27,301.89,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,28,737.05,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,29,10.45,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,30,50.39,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,31,16.77,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,32,45.44,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,33,46.22,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,34,456.36,ELECTRICITY,04/03/2013,
140111,CORONA ENERGY RETAIL 4 LTD,5989301014,35,465.77,ELECTRICITY,04/03/2013,
140112,CORONA ENERGY RETAIL 4 LTD,5989301015,1,259.28,ELECTRICITY,04/03/2013,"1,854.80"
140112,CORONA ENERGY RETAIL 4 LTD,5989301015,2,416.09,ELECTRICITY,04/03/2013,
140112,CORONA ENERGY RETAIL 4 LTD,5989301015,3,385.83,ELECTRICITY,04/03/2013,
140112,CORONA ENERGY RETAIL 4 LTD,5989301015,4,777.7,ELECTRICITY,04/03/2013,
140112,CORONA ENERGY RETAIL 4 LTD,5989301015,5,15.9,ELECTRICITY,04/03/2013,
260213E,INTRAMARK LTD=================,61010,1,275,UNIFORMS - POMS,04/03/2013,773.25
260213E,INTRAMARK LTD=================,61010,2,310,UNIFORMS - POMS,04/03/2013,
260213E,INTRAMARK LTD=================,61010,3,57.5,UNIFORMS - POMS,04/03/2013,
260213E,INTRAMARK LTD=================,61010,4,31.75,UNIFORMS - POMS,04/03/2013,
260213E,INTRAMARK LTD=================,61010,5,16.7,UNIFORMS - POMS,04/03/2013,
260213E,INTRAMARK LTD=================,61010,6,48.9,UNIFORMS - POMS,04/03/2013,
260213E,INTRAMARK LTD=================,61010,7,33.4,UNIFORMS - POMS,04/03/2013,
200213C,MAYORS OFF FOR POLICING&CRIME,6800086397,1,"95,515.87",PURCHASES - SOFTWARE,04/03/2013,"141,924.15"
200213C,MAYORS OFF FOR POLICING&CRIME,6800086397,2,"4,613.00",PURCHASES - SOFTWARE,04/03/2013,
200213C,MAYORS OFF FOR POLICING&CRIME,6800086397,3,"11,767.23",PURCHASES - SOFTWARE,04/03/2013,
200213C,MAYORS OFF FOR POLICING&CRIME,6800086397,4,"1,195.08",PURCHASES - SOFTWARE,04/03/2013,
200213C,MAYORS OFF FOR POLICING&CRIME,6800086397,5,484,PURCHASES - SOFTWARE,04/03/2013,
200213C,MAYORS OFF FOR POLICING&CRIME,6800086397,6,"11,767.23",PURCHASES - SOFTWARE,04/03/2013,
200213C,MAYORS OFF FOR POLICING&CRIME,6800086397,7,597.54,PURCHASES - SOFTWARE,04/03/2013,
200213C,MAYORS OFF FOR POLICING&CRIME,6800086397,8,242,PURCHASES - SOFTWARE,04/03/2013,
200213C,MAYORS OFF FOR POLICING&CRIME,6800086397,9,"2,614.70",PURCHASES - SOFTWARE,04/03/2013,
200213C,MAYORS OFF FOR POLICING&CRIME,6800086397,10,307,PURCHASES - SOFTWARE,04/03/2013,
200213C,MAYORS OFF FOR POLICING&CRIME,6800086397,11,"12,662.88",PURCHASES - SOFTWARE,04/03/2013,
200213C,MAYORS OFF FOR POLICING&CRIME,6800086397,12,157.62,PURCHASES - SOFTWARE,04/03/2013,
260213C,*SP SERVICES,682513,1,55,OPERATIONAL EQUIP-PURCHASE,04/03/2013,274.4
260213C,*SP SERVICES,682513,2,13.6,HYGIENE,04/03/2013,
260213C,*SP SERVICES,682513,3,4.2,HYGIENE,04/03/2013,
260213C,*SP SERVICES,682513,4,4.4,HYGIENE,04/03/2013,
260213C,*SP SERVICES,682513,5,7.4,HYGIENE,04/03/2013,
260213C,*SP SERVICES,682513,6,5.2,HYGIENE,04/03/2013,
260213C,*SP SERVICES,682513,7,4.6,HYGIENE,04/03/2013,
260213C,*SP SERVICES,682513,8,97.6,HYGIENE,04/03/2013,
260213C,*SP SERVICES,682513,9,21.3,HYGIENE,04/03/2013,
260213C,*SP SERVICES,682513,10,27.8,HYGIENE,04/03/2013,
260213C,*SP SERVICES,682513,11,17.22,HYGIENE,04/03/2013,
260213C,*SP SERVICES,682513,12,16.08,HYGIENE,04/03/2013,
