 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,61,222.55,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,62,245.14,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,63,285.34,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,64,140.24,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,65,62.32,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,66,210.50,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,67,590.99,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,68,118.67,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,69,215.07,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,70,434.34,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,71,121.60,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,72,141.90,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,73,267.16,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,74,"1,133.24",FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,75,176.90,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,76,142.35,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,77,137.39,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,78,66.07,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,79,131.46,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,80,76.47,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,81,213.18,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,82,185.96,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,83,275.40,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,84,308.69,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,85,153.47,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,86,291.21,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,87,148.07,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,88,266.25,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,89,83.68,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,90,194.95,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,91,147.03,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,92,207.90,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,93,79.24,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,94,190.71,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,95,123.33,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,96,75.02,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,97,746.06,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,98,363.98,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,99,25.14,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,100,148.01,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,101,181.49,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,102,167.62,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,103,39.88,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,104,142.43,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,105,65.92,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,106,77.82,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,107,58.52,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,108,323.67,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,109,414.77,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,110,240.86,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,111,18.91,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,112,32.20,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,113,306.03,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,114,136.68,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,115,83.33,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,116,68.92,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,117,433.55,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,118,514.62,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,119,397.31,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,120,628.16,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,121,83.23,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,122,180.07,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,123,218.53,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,124,95.42,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,125,90.41,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,126,485.86,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,127,57.50,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,128,58.36,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,129,357.95,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,130,207.11,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,131,51.49,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,132,240.00,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,133,137.85,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,134,156.78,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,135,131.48,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,136,268.07,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,137,320.15,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,138,377.48,FUEL,03/05/12,
300412A,ALLSTAR BUSINESS SOLUTIONS LTD,1018214528,139,434.01,FUEL,03/05/12,
270412C,*SPRUE SAFETY PRODUCTS LTD====,1030846,1,"1,390.40",FIRE DETECTORS,03/05/12,"1,390.40"
270412C,*SPRUE SAFETY PRODUCTS LTD====,1030863,1,758.40,FIRE DETECTORS,03/05/12,758.40
300412C,*SPRUE SAFETY PRODUCTS LTD====,1030895,1,"2,148.80",FIRE DETECTORS,03/05/12,"2,148.80"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031457,1,"1,011.20",FIRE DETECTORS,03/05/12,"1,011.20"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031458,1,"1,769.60",FIRE DETECTORS,03/05/12,"1,769.60"
300412C,*SPRUE SAFETY PRODUCTS LTD====,1031461,1,"1,011.20",FIRE DETECTORS,03/05/12,"1,011.20"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031462,1,"1,769.60",FIRE DETECTORS,03/05/12,"1,769.60"
300412C,*SPRUE SAFETY PRODUCTS LTD====,1031463,1,"1,011.20",FIRE DETECTORS,03/05/12,"1,011.20"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031464,1,"1,769.60",FIRE DETECTORS,03/05/12,"1,769.60"
300412C,*SPRUE SAFETY PRODUCTS LTD====,1031465,1,"1,011.20",FIRE DETECTORS,03/05/12,"1,011.20"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031466,1,"1,769.60",FIRE DETECTORS,03/05/12,"1,769.60"
300412C,*SPRUE SAFETY PRODUCTS LTD====,1031467,1,"1,769.60",FIRE DETECTORS,03/05/12,"1,769.60"
270412C,*SPRUE SAFETY PRODUCTS LTD====,1031468,1,"1,011.20",FIRE DETECTORS,03/05/12,"1,011.20"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031471,1,"1,404.00",FIRE DETECTORS,03/05/12,"3,555.00"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031471,2,"1,008.00",FIRE DETECTORS,03/05/12,
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031471,3,"1,143.00",FIRE DETECTORS,03/05/12,
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031472,1,"1,011.20",FIRE DETECTORS,03/05/12,"1,011.20"
300412C,*SPRUE SAFETY PRODUCTS LTD====,1031475,1,"1,011.20",FIRE DETECTORS,03/05/12,"1,011.20"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031476,1,"1,769.60",FIRE DETECTORS,03/05/12,"1,769.60"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031478,1,"1,769.60",FIRE DETECTORS,03/05/12,"1,769.60"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031479,1,"1,011.20",FIRE DETECTORS,03/05/12,"1,011.20"
270412C,*SPRUE SAFETY PRODUCTS LTD====,1031480,1,"1,769.60",FIRE DETECTORS,03/05/12,"1,769.60"
300412C,*SPRUE SAFETY PRODUCTS LTD====,1031481,1,"1,011.20",FIRE DETECTORS,03/05/12,"1,011.20"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031482,1,"1,769.60",FIRE DETECTORS,03/05/12,"1,769.60"
270412C,*SPRUE SAFETY PRODUCTS LTD====,1031483,1,"1,011.20",FIRE DETECTORS,03/05/12,"1,011.20"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031484,1,"1,011.20",FIRE DETECTORS,03/05/12,"1,011.20"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031485,1,"1,769.60",FIRE DETECTORS,03/05/12,"1,769.60"
270412C,*SPRUE SAFETY PRODUCTS LTD====,1031486,1,"1,769.60",FIRE DETECTORS,03/05/12,"1,769.60"
230412C,*SPRUE SAFETY PRODUCTS LTD====,1031487,1,"1,011.20",FIRE DETECTORS,03/05/12,"1,011.20"
270412C,ROOCROFT & WRIGHT LTD=========,106455,1,98.00,UNIFORMS - POMS,03/05/12,503.00
270412C,ROOCROFT & WRIGHT LTD=========,106455,2,405.00,UNIFORMS - POMS,03/05/12,
260412C,BT GLOBAL SERVICES============,1120047,1,541.66,TELECOMMUNICATIONS,03/05/12,541.66
270412C,PA ASSOCIATES (UK) LTD========,12040202,1,"3,519.88",DEVELOPMENT EXP - CONTRACTORS,03/05/12,"3,519.88"
260412C,RESPIREX======================,138084,1,"5,000.00",REPAIR & MAINTENANCE,03/05/12,"5,000.00"
260412C,RESPIREX======================,138085,1,"3,250.00",PROTECTIVE EQUIPMENT,03/05/12,"3,250.00"
230412A,AIRSERVICES(UK)===============,15424,1,871.00,REPAIR & MAINTENANCE,03/05/12,923.00
230412A,AIRSERVICES(UK)===============,15424,2,52.00,REPAIR & MAINTENANCE,03/05/12,
300412C,DRON & WRIGHT=================,15665,1,"3,340.83",PROFESSIONAL SERVICES,03/05/12,"35,549.23"
300412C,DRON & WRIGHT=================,15665,2,"1,500.49",PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,3,581.02,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,4,70.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,5,135.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,6,22.50,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,7,587.50,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,8,45.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,9,707.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,10,584.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,11,256.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,12,140.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,13,"1,925.00",DISPOSAL COSTS - ESTATE AGENTS,03/05/12,
300412C,DRON & WRIGHT=================,15665,14,585.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,15,"1,890.00",PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,16,"1,240.85",PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,17,62.07,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,18,62.08,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,19,"1,103.31",PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,20,"1,155.39",PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,21,525.00,PROFESSIONAL FEES - MISC,03/05/12,
300412C,DRON & WRIGHT=================,15665,22,90.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,23,70.00,PROFESSIONAL FEES - MISC,03/05/12,
300412C,DRON & WRIGHT=================,15665,24,150.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,25,35.00,PROFESSIONAL FEES - MISC,03/05/12,
300412C,DRON & WRIGHT=================,15665,26,"1,785.50",PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,27,852.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,28,210.00,PROFESSIONAL FEES - MISC,03/05/12,
300412C,DRON & WRIGHT=================,15665,29,263.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,30,"1,869.50",PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,31,937.50,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,32,180.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,33,900.00,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,34,"1,263.50",PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,35,"2,008.52",PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,36,416.67,PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,37,"5,000.00",PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,38,"1,500.00",PROFESSIONAL SERVICES,03/05/12,
300412C,DRON & WRIGHT=================,15665,39,"1,500.00",PROFESSIONAL SERVICES,03/05/12,
260412C,PROPERTY DATA SOLUTIONS LTD===,173,1,"1,770.50",PROFESSIONAL SERVICES,03/05/12,"1,770.50"
270412C,ENERGY AUDITING AGENCY LTD====,20127700,1,"1,100.00",PROFESSIONAL SERVICES,03/05/12,"1,100.00"
270412C,ENERGY AUDITING AGENCY LTD====,20127710,1,"6,050.00",PROFESSIONAL SERVICES,03/05/12,"6,050.00"
260412C,DRAIN CONTROL=================,20411,1,720.00,TACTICAL DAY TO DAY,03/05/12,720.00
200412G,E.P. BARRUS LTD,2091699,1,"19,216.00",OPERATIONAL EQUIP-PURCHASE,03/05/12,"19,216.00"
200412G,E.P. BARRUS LTD,2091699/2100499,1,"3,960.00",OPERATIONAL EQUIP-PURCHASE,03/05/12,"30,455.00"
200412G,E.P. BARRUS LTD,2091699/2100499,2,646.24,OPERATIONAL EQUIP-PURCHASE,03/05/12,
200412G,E.P. BARRUS LTD,2091699/2100499,3,"4,000.00",OPERATIONAL EQUIP-PURCHASE,03/05/12,
200412G,E.P. BARRUS LTD,2091699/2100499,4,720.00,OPERATIONAL EQUIP-PURCHASE,03/05/12,
200412G,E.P. BARRUS LTD,2091699/2100499,5,712.00,OPERATIONAL EQUIP-PURCHASE,03/05/12,
200412G,E.P. BARRUS LTD,2091699/2100499,6,"5,520.00",OPERATIONAL EQUIP-PURCHASE,03/05/12,
200412G,E.P. BARRUS LTD,2091699/2100499,7,400.00,OPERATIONAL EQUIP-PURCHASE,03/05/12,
200412G,E.P. BARRUS LTD,2091699/2100499,8,"1,432.00",OPERATIONAL EQUIP-PURCHASE,03/05/12,
200412G,E.P. BARRUS LTD,2091699/2100499,9,320.00,OPERATIONAL EQUIP-PURCHASE,03/05/12,
200412G,E.P. BARRUS LTD,2091699/2100499,10,"12,744.76",OPERATIONAL EQUIP-PURCHASE,03/05/12,
